training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,fix.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,prac_fback_text.stopped,fix.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,top_target_prac2.stopped,tgt_fix_prac2.stopped,bott_target_prac2.stopped,target_resp_prac2.stopped,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,points_trial,points_cumul,vts_fback.started,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,13,0,13,0,,,,167,W,triangle,0.0017241999994439539,,,,,1,0,,,,,1301.1352561439999,,,,,,,,,,,,,,,,,1297.54098737,1297.54098737,1297.54098737,1297.54098737,1299.049875361,1299.049875361,1299.049875361,1299.049875361,1299.049875361,1299.049875361,1299.049875361,1299.049875361,repeat,letter,lettRpt,k,0.567350377999901,Lo,1,359,,3,,,,,low,1299.6339436440003,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,14,0,14,0,,,,174,U,hexagon,0.0010231659998680698,,,,,1,0,,,,,1306.1242012620005,,,,,,,,,,,,,,,,,1302.112723458,1302.112723458,1302.112723458,1302.112723458,1303.6216062080002,1303.6216062080002,1303.6216062080002,1303.6216062080002,1303.6216062080002,1303.6216062080002,1303.6216062080002,1303.6216062080002,repeat,letter,lettRpt,k,0.9700734970001577,Hi,0,359,,3,,,,,low,1304.6227506450005,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,15,0,15,0,,,,132,S,circle,0.0016757180001150118,,,,,1,0,,,,,1310.795937451,,,,,,,,,,,,,,,,,1307.1019331340003,1307.1019331340003,1307.1019331340003,1307.1019331340003,1308.6101686990005,1308.6101686990005,1308.6101686990005,1308.6101686990005,1308.6101686990005,1308.6101686990005,1308.6101686990005,1308.6101686990005,repeat,letter,lettRpt,k,0.6616163319995394,Hi,10,369,,3,,,,,low,1309.2943418100003,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,16,0,16,0,,,,174,D,circle,0.0016733490001570317,,,,,1,0,,,,,1315.4678150179998,,,,,,,,,,,,,,,,,1311.7736709179999,1311.7736709179999,1311.7736709179999,1311.7736709179999,1313.2820760410004,1313.2820760410004,1313.2820760410004,1313.2820760410004,1313.2820760410004,1313.2820760410004,1313.2820760410004,1313.2820760410004,repeat,letter,lettRpt,j,0.6608844050006155,Hi,1,370,,3,,,,,low,1313.9661598479997,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,17,0,17,0,,,,139,F,star,0.0014780050005356316,,,,,1,0,,,,,1320.0895395690004,,,,,,,,,,,,,,,,,1316.44650094,1316.44650094,1316.44650094,1316.44650094,1317.9540639470006,1317.9540639470006,1317.9540639470006,1317.9540639470006,1317.9540639470006,1317.9540639470006,1317.9540639470006,1317.9540639470006,repeat,letter,lettRpt,j,0.6141582740001468,Lo,10,380,,3,,,,,low,1318.5882615330001,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,18,0,18,0,,,,132,W,hexagon,0.001497117999861075,,,,,1,0,,,,,1324.9114967659998,,,,,,,,,,,,,,,,,1321.067619433,1321.067619433,1321.067619433,1321.067619433,1322.5756769560003,1322.5756769560003,1322.5756769560003,1322.5756769560003,1322.5756769560003,1322.5756769560003,1322.5756769560003,1322.5756769560003,repeat,letter,lettRpt,k,0.8175359610004307,Hi,0,380,,3,,,,,low,1323.410062076,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,19,0,19,0,,,,160,U,triangle,0.0009839639997153427,,,,,1,0,,,,,1330.1339577930003,,,,,,,,,,,,,,,,,1325.8968861849999,1325.8968861849999,1325.8968861849999,1325.8968861849999,1327.3975181349997,1327.3975181349997,1327.3975181349997,1327.3975181349997,1327.3975181349997,1327.3975181349997,1327.3975181349997,1327.3975181349997,repeat,letter,lettRpt,k,1.2101964270004828,Lo,10,390,,3,,,,,low,1328.6323300080003,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,20,0,20,0,,,,181,B,triangle,0.0016148449994943803,,,,,1,0,,,,,1335.0894834110004,,,,,,,,,,,,,,,,,1331.111826364,1331.111826364,1331.111826364,1331.111826364,1332.619972048,1332.619972048,1332.619972048,1332.619972048,1332.619972048,1332.619972048,1332.619972048,1332.619972048,repeat,letter,lettRpt,j,0.9484994539998297,Lo,1,391,,3,,,,,low,1333.5876370309998,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,21,0,21,0,,,,146,Y,circle,0.0011884879995704978,,,,,1,0,,,,,1339.8113273560002,,,,,,,,,,,,,,,,,1336.0666104290003,1336.0666104290003,1336.0666104290003,1336.0666104290003,1337.5755614620002,1337.5755614620002,1337.5755614620002,1337.5755614620002,1337.5755614620002,1337.5755614620002,1337.5755614620002,1337.5755614620002,repeat,letter,lettRpt,k,0.7119390840007327,Hi,0,391,,3,,,,,low,1338.3097183810005,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,22,0,22,0,,,,167,S,star,0.0014421810001294944,,,,,1,0,,,,,1344.9836531520004,,,,,,,,,,,,,,,,,1340.7888902180002,1340.7888902180002,1340.7888902180002,1340.7888902180002,1342.2972964660003,1342.2972964660003,1342.2972964660003,1342.2972964660003,1342.2972964660003,1342.2972964660003,1342.2972964660003,1342.2972964660003,repeat,letter,lettRpt,k,1.1679702069995983,Lo,1,392,,3,,,,,low,1343.482330248,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,23,0,23,0,,,,125,H,hexagon,0.0013389959995038225,,,,,1,0,,,,,1349.6219843300005,,,,,,,,,,,,,,,,,1345.961493842,1345.961493842,1345.961493842,1345.961493842,1347.4698724560003,1347.4698724560003,1347.4698724560003,1347.4698724560003,1347.4698724560003,1347.4698724560003,1347.4698724560003,1347.4698724560003,repeat,letter,lettRpt,j,0.6187411809996775,Hi,10,402,,3,,,,,low,1348.12070278,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,24,0,24,0,,,,146,F,hexagon,0.0012337870002738782,,,,,1,0,,,,,1354.277278079,,,,,,,,,,,,,,,,,1350.598608884,1350.598608884,1350.598608884,1350.598608884,1352.1081398369997,1352.1081398369997,1352.1081398369997,1352.1081398369997,1352.1081398369997,1352.1081398369997,1352.1081398369997,1352.1081398369997,repeat,letter,lettRpt,j,0.6435921700003746,Hi,10,412,,3,,,,,low,1352.775538041,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,25,0,25,0,,,,139,U,triangle,0.0016092699997898308,,,,,1,0,,,,,1359.2161557979998,,,,,,,,,,,,,,,,,1355.2551199079999,1355.2551199079999,1355.2551199079999,1355.2551199079999,1356.76330271,1356.76330271,1356.76330271,1356.76330271,1356.76330271,1356.76330271,1356.76330271,1356.76330271,repeat,letter,lettRpt,k,0.933223975999681,Lo,10,422,,3,,,,,low,1357.714400156,1359.2161557979998,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,26,0,26,0,,,,174,S,star,0.0006231839997781208,,,,,1,0,,,,,1363.954725683,,,,,,,,,,,,,,,,,1360.2002479190005,1360.2002479190005,1360.2002479190005,1360.2002479190005,1361.7020634210003,1361.7020634210003,1361.7020634210003,1361.7020634210003,1361.7020634210003,1361.7020634210003,1361.7020634210003,1361.7020634210003,repeat,letter,lettRpt,k,0.7300269910001589,Lo,10,432,,3,,,,,low,1362.4529698779997,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,27,0,27,0,,,,125,W,circle,0.0016711749995010905,,,,,1,0,,,,,1368.6934438030003,,,,,,,,,,,,,,,,,1364.9324714519998,1364.9324714519998,1364.9324714519998,1364.9324714519998,1366.4407082670004,1366.4407082670004,1366.4407082670004,1366.4407082670004,1366.4407082670004,1366.4407082670004,1366.4407082670004,1366.4407082670004,repeat,letter,lettRpt,k,0.7268925210000816,Hi,0,432,,3,,,,,low,1367.1916536469998,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,28,0,28,0,,,,167,Y,triangle,0.0015018679996501305,,,,,1,0,,,,,1373.3817314560001,,,,,,,,,,,,,,,,,1369.6699772439997,1369.6699772439997,1369.6699772439997,1369.6699772439997,1371.1792305449999,1371.1792305449999,1371.1792305449999,1371.1792305449999,1371.1792305449999,1371.1792305449999,1371.1792305449999,1371.1792305449999,repeat,letter,lettRpt,k,0.6687375719993724,Lo,1,433,,3,,,,,low,1371.880394834,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,29,0,29,0,,,,181,B,star,0.0015256920005413122,,,,,1,0,,,,,1378.0368187929998,,,,,,,,,,,,,,,,,1374.3594274839998,1374.3594274839998,1374.3594274839998,1374.3594274839998,1375.867796005,1375.867796005,1375.867796005,1375.867796005,1375.867796005,1375.867796005,1375.867796005,1375.867796005,repeat,letter,lettRpt,j,0.6434014679998654,Lo,1,434,,3,,,,,low,1376.535126928,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,30,0,30,0,,,,132,H,hexagon,0.0014558209995811922,,,,,1,0,,,,,1382.9089292850003,,,,,,,,,,,,,,,,,1379.0146621020003,1379.0146621020003,1379.0146621020003,1379.0146621020003,1380.5230061820002,1380.5230061820002,1380.5230061820002,1380.5230061820002,1380.5230061820002,1380.5230061820002,1380.5230061820002,1380.5230061820002,repeat,letter,lettRpt,j,0.8606233790005717,Hi,0,434,,3,,,,,low,1381.4073114230005,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,31,0,31,0,,,,160,D,circle,0.0015106609998838394,,,,,1,0,,,,,1387.4137140150006,,,,,,,,,,,,,,,,,1383.8856207930003,1383.8856207930003,1383.8856207930003,1383.8856207930003,1385.3949609749998,1385.3949609749998,1385.3949609749998,1385.3949609749998,1385.3949609749998,1385.3949609749998,1385.3949609749998,1385.3949609749998,repeat,letter,lettRpt,j,0.49278104299992265,Hi,10,444,,3,,,,,low,1385.9122090950004,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,0,0,,,,139,W,star,0.0020429719997991924,,,,,1,0,,,,,1396.9576227839998,,,,,,,,,,,,,,,,,1393.1794919880003,1393.1794919880003,1393.1794919880003,1393.1794919880003,1394.688421203,1394.688421203,1394.688421203,1394.688421203,1394.688421203,1394.688421203,1394.688421203,1394.688421203,repeat,letter,lettRpt,k,0.7436721630001557,Lo,1,445,,4,,,space,0.8220993850000013,low,1395.4558767540002,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,0,1,0,,,,146,H,triangle,0.0013895120000597672,,,,,1,0,,,,,1401.5461325470005,,,,,,,,,,,,,,,,,1397.9354477739998,1397.9354477739998,1397.9354477739998,1397.9354477739998,1399.4439658410001,1399.4439658410001,1399.4439658410001,1399.4439658410001,1399.4439658410001,1399.4439658410001,1399.4439658410001,1399.4439658410001,repeat,letter,lettRpt,j,0.5727018210000097,Lo,1,446,,4,,,,,low,1400.0446678569997,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,2,0,2,0,,,,132,D,circle,0.0016616520006209612,,,,,1,0,,,,,1406.1678121280002,,,,,,,,,,,,,,,,,1402.523818044,1402.523818044,1402.523818044,1402.523818044,1404.032812212,1404.032812212,1404.032812212,1404.032812212,1404.032812212,1404.032812212,1404.032812212,1404.032812212,switch,number,numSwt,d,0.6066532610002469,Hi,1,447,,4,,,,,low,1404.6662065290002,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,3,0,3,0,,,,181,B,hexagon,0.0015295570001399028,,,,,1,0,,,,,1410.8562824850005,,,,,,,,,,,,,,,,,1407.1463776420005,1407.1463776420005,1407.1463776420005,1407.1463776420005,1408.653955013,1408.653955013,1408.653955013,1408.653955013,1408.653955013,1408.653955013,1408.653955013,1408.653955013,repeat,number,numRpt,f,0.6740824500002418,Hi,0,447,,4,,,,,low,1409.3548911320004,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,4,0,4,0,,,,167,F,star,0.0016900439995879424,,,,,1,0,,,,,1415.6114530679997,,,,,,,,,,,,,,,,,1411.833979008,1411.833979008,1411.833979008,1411.833979008,1413.3424357740005,1413.3424357740005,1413.3424357740005,1413.3424357740005,1413.3424357740005,1413.3424357740005,1413.3424357740005,1413.3424357740005,repeat,number,numRpt,f,0.737564843000655,Lo,10,457,,4,,,,,low,1414.1100008869998,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,5,0,5,0,,,,174,U,triangle,0.0017778580004232936,,,,,1,0,,,,,1420.0832351970002,,,,,,,,,,,,,,,,,1416.5895847780002,1416.5895847780002,1416.5895847780002,1416.5895847780002,1418.0977159889999,1418.0977159889999,1418.0977159889999,1418.0977159889999,1418.0977159889999,1418.0977159889999,1418.0977159889999,1418.0977159889999,repeat,number,numRpt,f,0.46195247099967673,Lo,1,458,,4,,,,,low,1418.5819095690003,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,6,0,6,0,,,,125,Y,circle,0.001345633999335405,,,,,1,0,,,,,1424.7717877450004,,,,,,,,,,,,,,,,,1421.0603316360002,1421.0603316360002,1421.0603316360002,1421.0603316360002,1422.5692289630006,1422.5692289630006,1422.5692289630006,1422.5692289630006,1422.5692289630006,1422.5692289630006,1422.5692289630006,1422.5692289630006,repeat,number,numRpt,d,0.6706069370002297,Hi,0,458,,4,,,,,low,1423.2702299499997,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,7,0,7,0,,,,160,S,hexagon,0.0014570099992852192,,,,,1,0,,,,,1430.1108691059999,,,,,,,,,,,,,,,,,1425.7496399800002,1425.7496399800002,1425.7496399800002,1425.7496399800002,1427.2578861729999,1427.2578861729999,1427.2578861729999,1427.2578861729999,1427.2578861729999,1427.2578861729999,1427.2578861729999,1427.2578861729999,repeat,number,numRpt,f,1.3188898210000843,Hi,0,458,,4,,,,,low,1428.6092701930002,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,8,0,8,0,,,,139,W,triangle,0.0015494760000365204,,,,,1,0,,,,,1435.116404753,,,,,,,,,,,,,,,,,1431.0887496040004,1431.0887496040004,1431.0887496040004,1431.0887496040004,1432.5958041889999,1432.5958041889999,1432.5958041889999,1432.5958041889999,1432.5958041889999,1432.5958041889999,1432.5958041889999,1432.5958041889999,switch,letter,lettSwt,k,0.9963527310001155,Lo,1,459,,4,,,,,low,1433.6148383290001,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,9,0,9,0,,,,146,H,circle,0.0012100280000595376,,,,,1,0,,,,,1439.95506569,,,,,,,,,,,,,,,,,1436.0930350750004,1436.0930350750004,1436.0930350750004,1436.0930350750004,1437.6024373480004,1437.6024373480004,1437.6024373480004,1437.6024373480004,1437.6024373480004,1437.6024373480004,1437.6024373480004,1437.6024373480004,repeat,letter,lettRpt,j,0.8293647299997247,Hi,0,459,,4,,,,,low,1438.4538112520004,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,10,0,10,0,,,,132,D,star,0.0010106270001415396,,,,,1,0,,,,,1444.56013446,,,,,,,,,,,,,,,,,1440.9335957880003,1440.9335957880003,1440.9335957880003,1440.9335957880003,1442.4410287359997,1442.4410287359997,1442.4410287359997,1442.4410287359997,1442.4410287359997,1442.4410287359997,1442.4410287359997,1442.4410287359997,repeat,letter,lettRpt,j,0.5908990650004853,Lo,10,469,,4,,,,,low,1443.0583809070004,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,11,0,11,0,,,,181,B,hexagon,0.001667596000515914,,,,,1,0,,,,,1449.098508555,,,,,,,,,,,,,,,,,1445.537791316,1445.537791316,1445.537791316,1445.537791316,1447.0464036129997,1447.0464036129997,1447.0464036129997,1447.0464036129997,1447.0464036129997,1447.0464036129997,1447.0464036129997,1447.0464036129997,repeat,letter,lettRpt,j,0.5222377850004705,Hi,1,470,,4,,,,,low,1447.5970614560001,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,12,0,12,0,,,,167,F,star,0.0014241050002965494,,,,,1,0,,,,,1453.5371788110006,,,,,,,,,,,,,,,,,1450.076335283,1450.076335283,1450.076335283,1450.076335283,1451.5849422760002,1451.5849422760002,1451.5849422760002,1451.5849422760002,1451.5849422760002,1451.5849422760002,1451.5849422760002,1451.5849422760002,repeat,letter,lettRpt,j,0.43046631699962745,Lo,10,480,,4,,,,,low,1452.034163239,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,13,0,13,0,,,,174,U,triangle,0.002680234999388631,,,,,0,0,,,,,1458.0416057849998,,,,,,,,,,,,,,,,,1454.5152606070005,1454.5152606070005,1454.5152606070005,1454.5152606070005,1456.0227434529997,1456.0227434529997,1456.0227434529997,1456.0227434529997,1456.0227434529997,1456.0227434529997,1456.0227434529997,1456.0227434529997,repeat,letter,NA,j,0.4886828449998575,Lo,0,480,,4,,,,,low,1456.5404215220005,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,14,0,14,0,,,,125,Y,hexagon,0.0010330869999961578,,,,,1,1,,,,,1462.8639979420004,,,,,,,,,,,,,,,,,1459.019084306,1459.019084306,1459.019084306,1459.019084306,1460.5280788660002,1460.5280788660002,1460.5280788660002,1460.5280788660002,1460.5280788660002,1460.5280788660002,1460.5280788660002,1460.5280788660002,repeat,letter,lettRpt,k,0.8169212460006747,Hi,0,480,,4,,,,,low,1461.362292111,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,15,0,15,0,,,,160,S,circle,0.0014414600000236533,,,,,1,0,,,,,1467.6358091170005,,,,,,,,,,,,,,,,,1463.8419093060002,1463.8419093060002,1463.8419093060002,1463.8419093060002,1465.3498569399999,1465.3498569399999,1465.3498569399999,1465.3498569399999,1465.3498569399999,1465.3498569399999,1465.3498569399999,1465.3498569399999,repeat,letter,lettRpt,k,0.7529414609998639,Hi,0,480,,4,,,,,low,1466.1341864699998,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,16,0,16,0,,,,174,H,triangle,0.0014378619998751674,,,,,1,0,,,,,1472.3241363730003,,,,,,,,,,,,,,,,,1468.6127823790002,1468.6127823790002,1468.6127823790002,1468.6127823790002,1470.1215370210002,1470.1215370210002,1470.1215370210002,1470.1215370210002,1470.1215370210002,1470.1215370210002,1470.1215370210002,1470.1215370210002,repeat,letter,lettRpt,j,0.6693720050006959,Lo,10,490,,4,,,,,low,1470.8225426580002,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,17,0,17,0,,,,139,U,hexagon,0.0016086269997686031,,,,,1,0,,,,,1477.6133757320003,,,,,,,,,,,,,,,,,1473.3018294760004,1473.3018294760004,1473.3018294760004,1473.3018294760004,1474.8104737350004,1474.8104737350004,1474.8104737350004,1474.8104737350004,1474.8104737350004,1474.8104737350004,1474.8104737350004,1474.8104737350004,repeat,letter,lettRpt,k,1.269593678000092,Hi,0,490,,4,,,,,low,1476.1116006560005,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,18,0,18,0,,,,181,D,circle,0.001345634999779577,,,,,1,0,,,,,1482.2850289990001,,,,,,,,,,,,,,,,,1478.590975739,1478.590975739,1478.590975739,1478.590975739,1480.0993638709997,1480.0993638709997,1480.0993638709997,1480.0993638709997,1480.0993638709997,1480.0993638709997,1480.0993638709997,1480.0993638709997,switch,number,numSwt,f,0.6525548919998982,Hi,10,500,,4,,,,,low,1480.7835858139997,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,19,0,19,0,,,,160,W,star,0.0016298290001941496,,,,,1,0,,,,,1486.8232484010005,,,,,,,,,,,,,,,,,1483.2627019419997,1483.2627019419997,1483.2627019419997,1483.2627019419997,1484.7711532439998,1484.7711532439998,1484.7711532439998,1484.7711532439998,1484.7711532439998,1484.7711532439998,1484.7711532439998,1484.7711532439998,repeat,number,numRpt,f,0.517880884999613,Lo,10,510,,4,,,,,low,1485.3216730570002,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
