LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,prac_fback_text.stopped,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,28,0,28,0,,,,,,,,,,,,,,,,1,1204,,,2741.3731857939856,,,160,H,hexagon,0.0012079359730705619,,,,,1,0,,,,,,,,,,,,2737.6855704009067,2737.6855704009067,2737.6855704009067,2737.6855704009067,2739.1873159499373,2739.1873159499373,2739.1873159499373,2739.1873159499373,2739.1873159499373,2739.1873159499373,2739.1873159499373,2739.1873159499373,switch,number,numSwt,f,0.6421100379666314,Lo,,,3,,,,,,,,,high,2739.8715581519064,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,29,0,29,0,,,,,,,,,,,,,,,,1,1205,,,2746.1782519349363,,,132,D,star,0.0010427259840071201,,,,,1,0,,,,,,,,,,,,2742.3408051359,2742.3408051359,2742.3408051359,2742.3408051359,2743.8424151449,2743.8424151449,2743.8424151449,2743.8424151449,2743.8424151449,2743.8424151449,2743.8424151449,2743.8424151449,switch,letter,lettSwt,j,0.8134065751219168,Lo,,,3,,,,,,,,,high,2744.6933789959876,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,30,0,30,0,,,,,,,,,,,,,,,,0,1205,,,2750.9671236609574,,,181,Y,circle,0.0012735179625451565,,,,,1,0,,,,,,,,,,,,2747.162855714909,2747.162855714909,2747.162855714909,2747.162855714909,2748.6643970789155,2748.6643970789155,2748.6643970789155,2748.6643970789155,2748.6643970789155,2748.6643970789155,2748.6643970789155,2748.6643970789155,switch,number,numSwt,f,0.7516762500163168,Hi,,,3,,,,,,,,,high,2749.465294903959,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,31,0,31,0,,,,,,,,,,,,,,,,0,1205,,,2756.28956119495,,,139,U,triangle,0.0012699449434876442,,,,,1,0,,,,,,,,,,,,2751.9514948059805,2751.9514948059805,2751.9514948059805,2751.9514948059805,2753.4529749900103,2753.4529749900103,2753.4529749900103,2753.4529749900103,2753.4529749900103,2753.4529749900103,2753.4529749900103,2753.4529749900103,switch,letter,lettSwt,k,1.306268198066391,Hi,,,3,,,,,,,,,high,2754.8045990669634,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,0,1205,,,2777.145854408969,,,181,D,circle,0.001721206004731357,,,,,1,0,,,,,,,,,,,,2772.924479256966,2772.924479256966,2772.924479256966,2772.924479256966,2774.426469119964,2774.426469119964,2774.426469119964,2774.426469119964,2774.426469119964,2774.426469119964,2774.426469119964,2774.426469119964,repeat,letter,lettRpt,j,1.1692053680308163,Hi,,,4,,,,,,,space,2.0396806080825627,high,2775.6443359669065,2777.145854408969,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,0,1,0,,,,,,,,,,,,,,,,1,1206,,,2782.251434415928,,,125,B,hexagon,0.0006731529720127583,,,,,1,0,,,,,,,,,,,,2778.130258184974,2778.130258184974,2778.130258184974,2778.130258184974,2779.631862383918,2779.631862383918,2779.631862383918,2779.631862383918,2779.631862383918,2779.631862383918,2779.631862383918,2779.631862383918,switch,number,numSwt,d,1.0848821570398286,Lo,,,4,,,,,,,,,high,2780.750024441979,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,2,0,2,0,,,,,,,,,,,,,,,,1,1207,,,2787.0736059289193,,,174,W,star,0.0006734930211678147,,,,,1,0,,,,,,,,,,,,2783.219197183964,2783.219197183964,2783.219197183964,2783.219197183964,2784.721084579942,2784.721084579942,2784.721084579942,2784.721084579942,2784.721084579942,2784.721084579942,2784.721084579942,2784.721084579942,repeat,number,numRpt,f,0.8324985600775108,Lo,,,4,,,,,,,,,high,2785.5884548089234,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,3,0,3,0,,,,,,,,,,,,,,,,0,1207,,,2792.5462303819368,,,160,S,triangle,0.0012308559380471706,,,,,1,0,,,,,,,,,,,,2788.0578740419587,2788.0578740419587,2788.0578740419587,2788.0578740419587,2789.559721336933,2789.559721336933,2789.559721336933,2789.559721336933,2789.559721336933,2789.559721336933,2789.559721336933,2789.559721336933,repeat,number,numRpt,f,1.4600944890407845,Hi,,,4,,,,,,,,,high,2791.0613288969034,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,4,0,4,0,,,,,,,,,,,,,,,,1,1208,,,2797.25136379397,,,139,F,hexagon,0.0012145490618422627,,,,,1,0,,,,,,,,,,,,2793.5308138210094,2793.5308138210094,2793.5308138210094,2793.5308138210094,2795.032229403965,2795.032229403965,2795.032229403965,2795.032229403965,2795.032229403965,2795.032229403965,2795.032229403965,2795.032229403965,switch,letter,lettSwt,j,0.6908755811164156,Lo,,,4,,,,,,,,,high,2795.766487799934,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,5,0,5,0,,,,,,,,,,,,,,,,1,1209,,,2801.9067486169515,,,167,H,star,0.0012458349810913205,,,,,1,0,,,,,,,,,,,,2798.2359511519317,2798.2359511519317,2798.2359511519317,2798.2359511519317,2799.7375940799247,2799.7375940799247,2799.7375940799247,2799.7375940799247,2799.7375940799247,2799.7375940799247,2799.7375940799247,2799.7375940799247,switch,number,numSwt,f,0.6340807180386037,Lo,,,4,,,,,,,,,high,2800.404873049003,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,6,0,6,0,,,,,,,,,,,,,,,,10,1219,,,2806.711915136897,,,132,Y,circle,0.0005848570726811886,,,,,1,0,,,,,,,,,,,,2802.874427994946,2802.874427994946,2802.874427994946,2802.874427994946,2804.3759838339174,2804.3759838339174,2804.3759838339174,2804.3759838339174,2804.3759838339174,2804.3759838339174,2804.3759838339174,2804.3759838339174,repeat,number,numRpt,d,0.7860589880729094,Hi,,,4,,,,,,,,,high,2805.210077371914,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,7,0,7,0,,,,,,,,,,,,,,,,0,1219,,,2811.767548164935,,,146,U,triangle,0.0012316079810261726,,,,,1,0,,,,,,,,,,,,2807.696142356959,2807.696142356959,2807.696142356959,2807.696142356959,2809.197996603907,2809.197996603907,2809.197996603907,2809.197996603907,2809.197996603907,2809.197996603907,2809.197996603907,2809.197996603907,switch,letter,lettSwt,k,1.027804414043203,Hi,,,4,,,,,,,,,high,2810.2657483849907,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,8,0,8,0,,,,,,,,,,,,,,,,0,1219,,,2816.63951790391,,,181,D,triangle,0.0009328390005975962,,,,,1,0,,,,,,,,,,,,2812.7350731400074,2812.7350731400074,2812.7350731400074,2812.7350731400074,2814.2368763639824,2814.2368763639824,2814.2368763639824,2814.2368763639824,2814.2368763639824,2814.2368763639824,2814.2368763639824,2814.2368763639824,switch,number,numSwt,f,0.8714933530427516,Hi,,,4,,,,,,,,,high,2815.1547732839826,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,9,0,9,0,,,,,,,,,,,,,,,,1,1220,,,2821.5282383390004,,,125,B,star,0.0011402689851820469,,,,,1,0,,,,,,,,,,,,2817.623825369985,2817.623825369985,2817.623825369985,2817.623825369985,2819.125641393941,2819.125641393941,2819.125641393941,2819.125641393941,2819.125641393941,2819.125641393941,2819.125641393941,2819.125641393941,switch,letter,lettSwt,j,0.876784602063708,Lo,,,4,,,,,,,,,high,2820.0433424419025,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,10,0,10,0,,,,,,,,,,,,,,,,10,1230,,,2826.3667642099317,,,174,W,hexagon,0.001106615993194282,,,,,1,0,,,,,,,,,,,,2822.512526151957,2822.512526151957,2822.512526151957,2822.512526151957,2824.0143826568965,2824.0143826568965,2824.0143826568965,2824.0143826568965,2824.0143826568965,2824.0143826568965,2824.0143826568965,2824.0143826568965,switch,number,numSwt,f,0.8030118059832603,Lo,,,4,,,,,,,,,high,2824.8651098209666,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,11,0,11,0,,,,,,,,,,,,,,,,0,1230,,,2832.2401454839855,,,160,S,circle,0.0010371350217610598,,,,,1,0,,,,,,,,,,,,2827.3514544439968,2827.3514544439968,2827.3514544439968,2827.3514544439968,2828.8529150099494,2828.8529150099494,2828.8529150099494,2828.8529150099494,2828.8529150099494,2828.8529150099494,2828.8529150099494,2828.8529150099494,switch,letter,lettSwt,k,1.8377805650234222,Hi,,,4,,,,,,,,,high,2830.73838311492,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,12,0,12,0,,,,,,,,,,,,,,,,1,1231,,,2837.6292408759473,,,139,F,star,0.001016377005726099,,,,,1,0,,,,,,,,,,,,2833.2244321649196,2833.2244321649196,2833.2244321649196,2833.2244321649196,2834.7260508899344,2834.7260508899344,2834.7260508899344,2834.7260508899344,2834.7260508899344,2834.7260508899344,2834.7260508899344,2834.7260508899344,repeat,letter,lettRpt,j,1.3531793990405276,Lo,,,4,,,,,,,,,high,2836.1276127949823,2837.6292408759473,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,13,0,13,0,,,,,,,,,,,,,,,,0,1231,,,2842.351285245968,,,167,H,triangle,0.0007763169705867767,,,,,1,0,,,,,,,,,,,,2838.6137577139307,2838.6137577139307,2838.6137577139307,2838.6137577139307,2840.1155778049724,2840.1155778049724,2840.1155778049724,2840.1155778049724,2840.1155778049724,2840.1155778049724,2840.1155778049724,2840.1155778049724,switch,number,numSwt,f,0.7123987141530961,Hi,,,4,,,,,,,,,high,2840.866496476927,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,14,0,14,0,,,,,,,,,,,,,,,,10,1241,,,2847.1898111999035,,,132,Y,circle,0.0015272690216079354,,,,,1,0,,,,,,,,,,,,2843.3357934739906,2843.3357934739906,2843.3357934739906,2843.3357934739906,2844.8371638149256,2844.8371638149256,2844.8371638149256,2844.8371638149256,2844.8371638149256,2844.8371638149256,2844.8371638149256,2844.8371638149256,repeat,number,numRpt,d,0.8283660929882899,Hi,,,4,,,,,,,,,high,2845.7048286439385,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,15,0,15,0,,,,,,,,,,,,,,,,1,1242,,,2852.445640026941,,,146,U,hexagon,0.001388974953442812,,,,,1,0,,,,,,,,,,,,2848.174119673902,2848.174119673902,2848.174119673902,2848.174119673902,2849.6759931569686,2849.6759931569686,2849.6759931569686,2849.6759931569686,2849.6759931569686,2849.6759931569686,2849.6759931569686,2849.6759931569686,repeat,number,numRpt,d,1.2437088560545817,Lo,,,4,,,,,,,,,high,2850.961000880925,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,16,0,16,0,,,,,,,,,,,,,,,,1,1243,,,2857.184122951003,,,181,D,star,0.0013036939781159163,,,,,1,0,,,,,,,,,,,,2853.430041203974,2853.430041203974,2853.430041203974,2853.430041203974,2854.931492609903,2854.931492609903,2854.931492609903,2854.931492609903,2854.931492609903,2854.931492609903,2854.931492609903,2854.931492609903,repeat,number,numRpt,f,0.7242731309961528,Lo,,,4,,,,,,,,,high,2855.6991166839143,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,17,0,17,0,,,,,,,,,,,,,,,,10,1253,,,2861.8392577649793,,,146,F,triangle,0.0010644739959388971,,,,,1,0,,,,,,,,,,,,2858.168443363975,2858.168443363975,2858.168443363975,2858.168443363975,2859.6702399119968,2859.6702399119968,2859.6702399119968,2859.6702399119968,2859.6702399119968,2859.6702399119968,2859.6702399119968,2859.6702399119968,repeat,number,numRpt,d,0.6432369250105694,Hi,,,4,,,,,,,,,high,2860.354602749925,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,18,0,18,0,,,,,,,,,,,,,,,,10,1263,,,2866.4777977470076,,,139,Y,circle,0.001300501055084169,,,,,1,0,,,,,,,,,,,,2862.8236698159017,2862.8236698159017,2862.8236698159017,2862.8236698159017,2864.325685161981,2864.325685161981,2864.325685161981,2864.325685161981,2864.325685161981,2864.325685161981,2864.325685161981,2864.325685161981,repeat,number,numRpt,d,0.6012528520077467,Hi,,,4,,,,,,,,,high,2864.976108175935,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,19,0,19,0,,,,,,,,,,,,,,,,10,1273,,,2871.566646031919,,,160,S,hexagon,0.0015997180016711354,,,,,1,0,,,,,,,,,,,,2867.4622215309646,2867.4622215309646,2867.4622215309646,2867.4622215309646,2868.9637780069606,2868.9637780069606,2868.9637780069606,2868.9637780069606,2868.9637780069606,2868.9637780069606,2868.9637780069606,2868.9637780069606,repeat,number,numRpt,f,1.0707967130001634,Lo,,,4,,,,,,,,,high,2870.08173246996,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,20,0,20,0,,,,,,,,,,,,,,,,0,1273,,,2876.455456611002,,,174,B,star,0.0007906410610303283,,,,,0,0,,,,,,,,,,,,2872.5511569149094,2872.5511569149094,2872.5511569149094,2872.5511569149094,2874.0524899439188,2874.0524899439188,2874.0524899439188,2874.0524899439188,2874.0524899439188,2874.0524899439188,2874.0524899439188,2874.0524899439188,repeat,number,NA,d,0.8536390219815075,Lo,,,4,,,,,,,,,high,2874.95401112095,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,21,0,21,0,,,,,,,,,,,,,,,,10,1283,,,2881.077296042,,,125,H,circle,0.0012478550197556615,,,,,1,1,,,,,,,,,,,,2877.4396698909113,2877.4396698909113,2877.4396698909113,2877.4396698909113,2878.94150466891,2878.94150466891,2878.94150466891,2878.94150466891,2878.94150466891,2878.94150466891,2878.94150466891,2878.94150466891,repeat,number,numRpt,d,0.6009957819478586,Hi,,,4,,,,,,,,,high,2879.5754920809995,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,22,0,22,0,,,,,,,,,,,,,,,,10,1293,,,2885.715656106011,,,167,W,triangle,0.017426809994503856,,,,,1,0,,,,,,,,,,,,2882.061316631967,2882.061316631967,2882.061316631967,2882.061316631967,2883.546665863949,2883.546665863949,2883.546665863949,2883.546665863949,2883.563254255918,2883.563254255918,2883.563254255918,2883.563254255918,repeat,number,numRpt,f,0.6185709820128977,Hi,,,4,,,,,,,,,high,2884.213914761902,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,23,0,23,0,,,,,,,,,,,,,,,,1,1294,,,2890.3371550689917,,,132,U,hexagon,0.0011530600022524595,,,,,1,0,,,,,,,,,,,,2886.7000884199515,2886.7000884199515,2886.7000884199515,2886.7000884199515,2888.201790988911,2888.201790988911,2888.201790988911,2888.201790988911,2888.201790988911,2888.201790988911,2888.201790988911,2888.201790988911,repeat,number,numRpt,d,0.5878533159848303,Lo,,,4,,,,,,,,,high,2888.835944975959,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,24,0,24,0,,,,,,,,,,,,,,,,10,1304,,,2894.8756887159543,,,160,B,hexagon,0.0010905739618465304,,,,,1,0,,,,,,,,,,,,2891.3052146609407,2891.3052146609407,2891.3052146609407,2891.3052146609407,2892.806850643945,2892.806850643945,2892.806850643945,2892.806850643945,2892.806850643945,2892.806850643945,2892.806850643945,2892.806850643945,switch,letter,lettSwt,j,0.5410697619663551,Lo,,,4,,,,,,,,,high,2893.391449054936,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,25,0,25,0,,,,,,,,,,,,,,,,10,1314,,,2899.5143949039048,,,132,S,star,0.0011072719935327768,,,,,1,0,,,,,,,,,,,,2895.860161599936,2895.860161599936,2895.860161599936,2895.860161599936,2897.361833999981,2897.361833999981,2897.361833999981,2897.361833999981,2897.361833999981,2897.361833999981,2897.361833999981,2897.361833999981,repeat,letter,lettRpt,k,0.6318572560558096,Lo,,,4,,,,,,,,,high,2898.02931192494,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,26,0,26,0,,,,,,,,,,,,,,,,10,1324,,,2904.2694836289156,,,167,U,circle,0.0013749869540333748,,,,,1,0,,,,,,,,,,,,2900.4987779069925,2900.4987779069925,2900.4987779069925,2900.4987779069925,2902.0002952119103,2902.0002952119103,2902.0002952119103,2902.0002952119103,2902.0002952119103,2902.0002952119103,2902.0002952119103,2902.0002952119103,repeat,letter,lettRpt,k,0.7183821910293773,Hi,,,4,,,,,,,,,high,2902.7678746959427,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,27,0,27,0,,,,,,,,,,,,,,,,0,1324,,,2909.158253624919,,,174,H,triangle,0.0011731060221791267,,,,,1,0,,,,,,,,,,,,2905.2539353219327,2905.2539353219327,2905.2539353219327,2905.2539353219327,2906.7558086639037,2906.7558086639037,2906.7558086639037,2906.7558086639037,2906.7558086639037,2906.7558086639037,2906.7558086639037,2906.7558086639037,repeat,letter,lettRpt,j,0.8573244960280135,Hi,,,4,,,,,,,,,high,2907.656668387004,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,28,0,28,0,,,,,,,,,,,,,,,,1,1325,,,2913.69645806693,,,139,Y,triangle,0.001203918014653027,,,,,1,0,,,,,,,,,,,,2910.1260382039472,2910.1260382039472,2910.1260382039472,2910.1260382039472,2911.6275949759874,2911.6275949759874,2911.6275949759874,2911.6275949759874,2911.6275949759874,2911.6275949759874,2911.6275949759874,2911.6275949759874,repeat,letter,lettRpt,k,0.519158399081789,Hi,,,4,,,,,,,,,high,2912.19483322592,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,29,0,29,0,,,,,,,,,,,,,,,,1,1326,,,2918.2850159069058,,,146,W,hexagon,0.001099355984479189,,,,,1,0,,,,,,,,,,,,2914.6809848269913,2914.6809848269913,2914.6809848269913,2914.6809848269913,2916.1825791689334,2916.1825791689334,2916.1825791689334,2916.1825791689334,2916.1825791689334,2916.1825791689334,2916.1825791689334,2916.1825791689334,switch,number,numSwt,d,0.5672802360495552,Lo,,,4,,,,,,,,,high,2916.7831866949564,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,30,0,30,0,,,,,,,,,,,,,,,,10,1336,,,2923.106935218908,,,181,F,circle,0.0008374550379812717,,,,,1,0,,,,,,,,,,,,2919.25262544991,2919.25262544991,2919.25262544991,2919.25262544991,2920.7544019299094,2920.7544019299094,2920.7544019299094,2920.7544019299094,2920.7544019299094,2920.7544019299094,2920.7544019299094,2920.7544019299094,repeat,number,numRpt,f,0.8328071030555293,Hi,,,4,,,,,,,,,high,2921.621992801898,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
