participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac2.keys,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,target_resp_prac2.rt,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpectancy,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5,Q5_text,xRes,yRes
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,772,,,,,,,,,,,,,,,,,139,W,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,1.2633,Hi,,,,,,0,,,,,,,,low,31,0,31,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,1,773,,,,,,,,,,,,,,,,,160,F,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.6781,Lo,,,,,,1,,,,,,space,5.8604,low,0,0,0,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,773,,,,,,,,,,,,,,,,,181,S,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.5907,Hi,,,,,,1,,,,,,,,low,1,0,1,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,10,783,,,,,,,,,,,,,,,,,139,W,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.564,Hi,,,,,,1,,,,,,,,low,2,0,2,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,1,784,,,,,,,,,,,,,,,,,125,D,hexagon,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,0.6517,Lo,,,,,,1,,,,,,,,low,3,0,3,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,10,794,,,,,,,,,,,,,,,,,146,B,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,0.5126,Lo,,,,,,1,,,,,,,,low,4,0,4,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,794,,,,,,,,,,,,,,,,,167,Y,triangle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,f,0.634,Hi,,,,,,1,,,,,,,,low,5,0,5,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,794,,,,,,,,,,,,,,,,,174,U,circle,0,0,,,,,,,,,,,,,,,,switch,letter,NA,j,0.8577,Hi,,,,,,1,,,,,,,,low,6,0,6,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,10,804,,,,,,,,,,,,,,,,,132,H,hexagon,1,1,,,,,,,,,,,,,,,,switch,number,numSwt,d,0.5856,Lo,,,,,,1,,,,,,,,low,7,0,7,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,10,814,,,,,,,,,,,,,,,,,160,F,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.5303,Hi,,,,,,1,,,,,,,,low,8,0,8,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,1,815,,,,,,,,,,,,,,,,,181,S,hexagon,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,k,0.8134,Lo,,,,,,1,,,,,,,,low,9,0,9,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,10,825,,,,,,,,,,,,,,,,,139,W,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,0.6398,Hi,,,,,,1,,,,,,,,low,10,0,10,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,1,826,,,,,,,,,,,,,,,,,125,D,star,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,0.5166,Lo,,,,,,1,,,,,,,,low,11,0,11,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,1,827,,,,,,,,,,,,,,,,,146,B,triangle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,0.5031,Hi,,,,,,1,,,,,,,,low,12,0,12,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,1,828,,,,,,,,,,,,,,,,,167,Y,hexagon,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,f,0.5467,Lo,,,,,,1,,,,,,,,low,13,0,13,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,1,829,,,,,,,,,,,,,,,,,174,U,circle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,k,0.6928,Hi,,,,,,1,,,,,,,,low,14,0,14,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,1,830,,,,,,,,,,,,,,,,,132,H,star,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,0.5865,Lo,,,,,,1,,,,,,,,low,15,0,15,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,1,831,,,,,,,,,,,,,,,,,139,Y,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.5134,Hi,,,,,,1,,,,,,,,low,16,0,16,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,831,,,,,,,,,,,,,,,,,146,U,triangle,0,0,,,,,,,,,,,,,,,,repeat,number,NA,f,0.6533,Hi,,,,,,1,,,,,,,,low,17,0,17,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,1,832,,,,,,,,,,,,,,,,,132,H,hexagon,1,1,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,0.8202,Lo,,,,,,1,,,,,,,,low,18,0,18,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,1,833,,,,,,,,,,,,,,,,,174,W,star,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,f,0.6782,Lo,,,,,,1,,,,,,,,low,19,0,19,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,833,,,,,,,,,,,,,,,,,160,B,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.7186,Hi,,,,,,1,,,,,,,,low,20,0,20,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,833,,,,,,,,,,,,,,,,,125,F,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.6333,Hi,,,,,,1,,,,,,,,low,21,0,21,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,1,834,,,,,,,,,,,,,,,,,181,D,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.6282,Lo,,,,,,1,,,,,,,,low,22,0,22,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,10,844,,,,,,,,,,,,,,,,,167,S,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.5045,Lo,,,,,,1,,,,,,,,low,23,0,23,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,10,854,,,,,,,,,,,,,,,,,125,Y,triangle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,k,0.71,Hi,,,,,,1,,,,,,,,low,24,0,24,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,10,864,,,,,,,,,,,,,,,,,167,S,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,0.9694,Lo,,,,,,1,,,,,,,,low,25,0,25,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,1,865,,,,,,,,,,,,,,,,,160,B,hexagon,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,0.5282,Lo,,,,,,1,,,,,,,,low,26,0,26,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,1,866,,,,,,,,,,,,,,,,,132,U,circle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,0.4856,Hi,,,,,,1,,,,,,,,low,27,0,27,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,866,,,,,,,,,,,,,,,,,139,H,circle,0,0,,,,,,,,,,,,,,,,switch,letter,NA,k,0.8125,Hi,,,,,,1,,,,,,,,low,28,0,28,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,1,867,,,,,,,,,,,,,,,,,181,W,hexagon,1,1,,,,,,,,,,,,,,,,switch,number,numSwt,f,0.5843,Lo,,,,,,1,,,,,,,,low,29,0,29,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,10,877,,,,,,,,,,,,,,,,,146,D,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.546,Lo,,,,,,1,,,,,,,,low,30,0,30,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,10,887,,,,,,,,,,,,,,,,,174,F,triangle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,0.5953,Hi,,,,,,1,,,,,,,,low,31,0,31,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,887,,,,,,,,,,,,,,,,,146,B,star,0,0,,,,,,,,,,,,,,,,switch,number,NA,f,0.9403,Hi,,,,,,2,,,,,,space,1.6521,low,0,0,0,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,1,888,,,,,,,,,,,,,,,,,174,U,hexagon,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.6525,Lo,,,,,,2,,,,,,,,low,1,0,1,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,888,,,,,,,,,,,,,,,,,139,F,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.6622,Hi,,,,,,2,,,,,,,,low,2,0,2,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,888,,,,,,,,,,,,,,,,,132,S,circle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,k,0.6531,Hi,,,,,,2,,,,,,,,low,3,0,3,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,888,,,,,,,,,,,,,,,,,181,H,star,0,0,,,,,,,,,,,,,,,,switch,number,NA,d,0.3447,Hi,,,,,,2,,,,,,,,low,4,0,4,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,10,898,,,,,,,,,,,,,,,,,160,Y,hexagon,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.6275,Lo,,,,,,2,,,,,,,,low,5,0,5,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,898,,,,,,,,,,,,,,,,,125,W,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.5965,Hi,,,,,,2,,,,,,,,low,6,0,6,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,1,899,,,,,,,,,,,,,,,,,167,D,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.5131,Hi,,,,,,2,,,,,,,,low,7,0,7,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,10,909,,,,,,,,,,,,,,,,,146,B,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.6886,Lo,,,,,,2,,,,,,,,low,8,0,8,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,10,919,,,,,,,,,,,,,,,,,174,U,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.4808,Hi,,,,,,2,,,,,,,,low,9,0,9,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,10,929,,,,,,,,,,,,,,,,,139,F,triangle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,0.5851,Hi,,,,,,2,,,,,,,,low,10,0,10,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,10,939,,,,,,,,,,,,,,,,,132,S,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,0.8522,Lo,,,,,,2,,,,,,,,low,11,0,11,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,1,940,,,,,,,,,,,,,,,,,181,H,hexagon,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,0.8804,Lo,,,,,,2,,,,,,,,low,12,0,12,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,10,950,,,,,,,,,,,,,,,,,160,Y,star,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,f,0.5192,Lo,,,,,,2,,,,,,,,low,13,0,13,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,10,960,,,,,,,,,,,,,,,,,125,W,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.5365,Hi,,,,,,2,,,,,,,,low,14,0,14,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,960,,,,,,,,,,,,,,,,,167,D,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.6664,Hi,,,,,,2,,,,,,,,low,15,0,15,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,960,,,,,,,,,,,,,,,,,139,U,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.5946,Hi,,,,,,2,,,,,,,,low,16,0,16,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,10,970,,,,,,,,,,,,,,,,,125,B,star,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,0.6191,Lo,,,,,,2,,,,,,,,low,17,0,17,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,970,,,,,,,,,,,,,,,,,167,S,hexagon,0,0,,,,,,,,,,,,,,,,repeat,letter,NA,j,0.9134,Lo,,,,,,2,,,,,,,,low,18,0,18,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,970,,,,,,,,,,,,,,,,,146,H,circle,1,1,,,,,,,,,,,,,,,,switch,number,numSwt,d,0.6178,Hi,,,,,,2,,,,,,,,low,19,0,19,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,1,971,,,,,,,,,,,,,,,,,181,F,star,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,0.6214,Lo,,,,,,2,,,,,,,,low,20,0,20,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,1,972,,,,,,,,,,,,,,,,,174,W,triangle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,f,0.5201,Hi,,,,,,2,,,,,,,,low,21,0,21,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,1,973,,,,,,,,,,,,,,,,,160,D,circle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,0.4442,Hi,,,,,,2,,,,,,,,low,22,0,22,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,1,974,,,,,,,,,,,,,,,,,132,Y,hexagon,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,0.58,Lo,,,,,,2,,,,,,,,low,23,0,23,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,10,984,,,,,,,,,,,,,,,,,160,H,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.7194,Lo,,,,,,2,,,,,,,,low,24,0,24,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,10,994,,,,,,,,,,,,,,,,,181,B,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.5167,Lo,,,,,,2,,,,,,,,low,25,0,25,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,994,,,,,,,,,,,,,,,,,125,W,circle,0,0,,,,,,,,,,,,,,,,repeat,number,NA,f,0.6011,Lo,,,,,,2,,,,,,,,low,26,0,26,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,1,995,,,,,,,,,,,,,,,,,174,F,triangle,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.4809,Hi,,,,,,2,,,,,,,,low,27,0,27,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,995,,,,,,,,,,,,,,,,,132,Y,triangle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,k,0.8963,Hi,,,,,,2,,,,,,,,low,28,0,28,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,995,,,,,,,,,,,,,,,,,167,S,circle,0,0,,,,,,,,,,,,,,,,repeat,letter,NA,j,0.6611,Hi,,,,,,2,,,,,,,,low,29,0,29,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,10,1005,,,,,,,,,,,,,,,,,139,D,star,1,1,,,,,,,,,,,,,,,,switch,number,numSwt,d,0.5422,Lo,,,,,,2,,,,,,,,low,30,0,30,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,1005,,,,,,,,,,,,,,,,,146,U,hexagon,0,0,,,,,,,,,,,,,,,,switch,letter,NA,j,0.8131,Lo,,,,,,2,,,,,,,,low,31,0,31,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,1005,,,,,,,,,,,,,,,,,139,U,star,0,1,,,,,,,,,,,,,,,,repeat,letter,NA,j,0.7968,Lo,,,,,,3,,,,,,space,1.0135,low,0,0,0,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,1005,,,,,,,,,,,,,,,,,181,F,circle,1,1,,,,,,,,,,,,,,,,switch,number,numSwt,f,0.8629,Hi,,,,,,3,,,,,,,,low,1,0,1,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,10,1015,,,,,,,,,,,,,,,,,167,B,triangle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,0.1652,Hi,,,,,,3,,,,,,,,low,2,0,2,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,1,1016,,,,,,,,,,,,,,,,,125,H,hexagon,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,0.489,Lo,,,,,,3,,,,,,,,low,3,0,3,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,1,1017,,,,,,,,,,,,,,,,,174,Y,star,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,k,0.8531,Lo,,,,,,3,,,,,,,,low,4,0,4,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,1017,,,,,,,,,,,,,,,,,132,D,circle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,0.6456,Hi,,,,,,3,,,,,,,,low,5,0,5,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,1017,,,,,,,,,,,,,,,,,160,S,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.6526,Hi,,,,,,3,,,,,,,,low,6,0,6,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,1017,,,,,,,,,,,,,,,,,146,W,hexagon,-1,0,,,,,,,,,,,,,,,,switch,no_choice,NA,,,Hi,,,,,,3,,,,,,,,low,7,0,7,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,1017,,,,,,,,,,,,,,,,,139,U,hexagon,0,0,,,,,,,,,,,,,,,,switch,letter,NA,j,1.0668,Hi,,,,,,3,,,,,,,,low,8,0,8,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,1017,,,,,,,,,,,,,,,,,181,F,triangle,1,1,,,,,,,,,,,,,,,,switch,number,numSwt,f,0.5964,Hi,,,,,,3,,,,,,,,low,9,0,9,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,1017,,,,,,,,,,,,,,,,,167,B,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.7284,Hi,,,,,,3,,,,,,,,low,10,0,10,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,1,1018,,,,,,,,,,,,,,,,,125,H,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.4972,Lo,,,,,,3,,,,,,,,low,11,0,11,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,10,1028,,,,,,,,,,,,,,,,,174,Y,star,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,k,1.0529,Lo,,,,,,3,,,,,,,,low,12,0,12,0,1,,,,,,,,,
