LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,828,,,911.9442559978925,,,146,W,star,0.016610147431492805,,,,,-1,0,,,2,,,,,,,,,905.9512759922072,905.9512759922072,905.9512759922072,905.9512759922072,907.4241105108522,907.4241105108522,907.4241105108522,907.4241105108522,907.4573977752589,907.4573977752589,907.4573977752589,907.4573977752589,switch,no_choice,NA,None,,vtsPrac,910.428880258929,,910.428880258929,910.428880258929,910.428880258929,910.428880258929,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,828,,,916.9142595599405,,,160,U,hexagon,0.006203932221978903,,,,,1,0,,,2,,,,,,,,,912.9401181302965,912.9401181302965,912.9401181302965,912.9401181302965,914.4284099251963,914.4284099251963,914.4284099251963,914.4284099251963,914.4450779859908,914.4450779859908,914.4450779859908,914.4450779859908,switch,number,numSwt,f,0.9538035788573325,vtsPrac,915.415537528228,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,828,,,921.8515348602086,,,139,Y,triangle,0.001574000809341669,,,,,1,0,,,2,,,,,,,,,917.9101801868528,917.9101801868528,917.9101801868528,917.9101801868528,919.3986859181896,919.3986859181896,919.3986859181896,919.3986859181896,919.4153762031347,919.4153762031347,919.4153762031347,919.4153762031347,repeat,number,numRpt,d,0.9226520298980176,vtsPrac,920.3508818051778,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,828,,,926.8050795802847,,,167,W,circle,0.0022393008694052696,,,,,1,0,,,2,,,,,,,,,922.8471262431704,922.8471262431704,922.8471262431704,922.8471262431704,924.335571506992,924.335571506992,924.335571506992,924.335571506992,924.3524120072834,924.3524120072834,924.3524120072834,924.3524120072834,switch,letter,lettSwt,k,0.9464497687295079,vtsPrac,925.3047132752836,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,828,,,932.0086678541265,,,125,D,hexagon,0.0017802738584578037,,,,,1,0,,,2,,,,,,,,,927.8009567339905,927.8009567339905,927.8009567339905,927.8009567339905,929.2889157258905,929.2889157258905,929.2889157258905,929.2889157258905,929.3060607351363,929.3060607351363,929.3060607351363,929.3060607351363,repeat,letter,lettRpt,j,1.190835035406053,vtsPrac,930.5082716890611,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,828,,,936.7457059063017,,,125,D,star,0.0024658171460032463,,,,,1,0,,,2,,,,,,,,,933.004347638227,933.004347638227,933.004347638227,933.004347638227,934.4929931582883,934.4929931582883,934.4929931582883,934.4929931582883,934.5097796381451,934.5097796381451,934.5097796381451,934.5097796381451,repeat,letter,lettRpt,j,0.7232396439649165,vtsPrac,935.2449140730314,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,828,,,942.0827751839533,,,181,S,circle,0.0016141929663717747,,,,,1,0,,,2,,,,,,,,,937.741256156005,937.741256156005,937.741256156005,937.741256156005,939.2299244082533,939.2299244082533,939.2299244082533,939.2299244082533,939.2464567222632,939.2464567222632,939.2464567222632,939.2464567222632,switch,number,numSwt,f,1.3197968187741935,vtsPrac,940.5822088341229,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,828,,,947.5197101919912,,,139,F,circle,0.0017968262545764446,,,,,1,0,,,2,,,,,,,,,943.0784642342478,943.0784642342478,943.0784642342478,943.0784642342478,944.5669153532945,944.5669153532945,944.5669153532945,944.5669153532945,944.583861826919,944.583861826919,944.583861826919,944.583861826919,switch,letter,lettSwt,j,1.4276603306643665,vtsPrac,946.0198250878602,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,828,,,952.323675355874,,,132,H,hexagon,0.0017527351155877113,,,,,1,0,,,2,,,,,,,,,948.5152273010463,948.5152273010463,948.5152273010463,948.5152273010463,950.0040426901542,950.0040426901542,950.0040426901542,950.0040426901542,950.0206898399629,950.0206898399629,950.0206898399629,950.0206898399629,repeat,letter,lettRpt,j,0.794051555916667,vtsPrac,950.8227814752609,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,828,,,997.4896278972737,,,181,U,circle,0.0029496443457901478,,,,,1,0,,,,,,,,,,,,992.6649022800848,992.6649022800848,992.6649022800848,992.6649022800848,994.1532551338896,994.1532551338896,994.1532551338896,994.1532551338896,994.1699203471653,994.1699203471653,994.1699203471653,994.1699203471653,switch,number,numSwt,f,1.8046688055619597,noRew,,,,,,,0,995.9904243419878,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,828,,,1002.9600848359987,,,125,B,hexagon,0.0018430212512612343,,,,,1,0,,,,,,,,,,,,998.4855938460678,998.4855938460678,998.4855938460678,998.4855938460678,999.9739198582247,999.9739198582247,999.9739198582247,999.9739198582247,999.9905898883007,999.9905898883007,999.9905898883007,999.9905898883007,switch,letter,lettSwt,j,1.4405733807943761,noRew,,,,,,,0,1001.4448936530389,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,0,828,,,1007.7970689362846,,,167,H,circle,0.016613340936601162,,,,,1,0,,,,,,,,,,,,1003.9561510188505,1003.9561510188505,1003.9561510188505,1003.9561510188505,1005.4275219100527,1005.4275219100527,1005.4275219100527,1005.4275219100527,1005.460944110062,1005.460944110062,1005.460944110062,1005.460944110062,repeat,letter,lettRpt,j,0.8479162617586553,noRew,,,,,,,0,1006.2919282130897,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,0,828,,,1012.9508476038463,,,174,F,hexagon,0.004141286015510559,,,,,1,0,,,,,,,,,,,,1008.7929640612565,1008.7929640612565,1008.7929640612565,1008.7929640612565,1010.2812618310563,1010.2812618310563,1010.2812618310563,1010.2812618310563,1010.2980525982566,1010.2980525982566,1010.2980525982566,1010.2980525982566,repeat,letter,lettRpt,j,1.1356349876150489,noRew,,,,,,,0,1011.4354540202767,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,0,828,,,1018.3378066709265,,1018.8376024439931,181,U,hexagon,0.016544070094823837,,,,,1,0,,,,,,,,,,,,1013.9463675231673,1013.9463675231673,1013.9463675231673,1013.9463675231673,1015.4179940461181,1015.4179940461181,1015.4179940461181,1015.4179940461181,1015.4516695891507,1015.4516695891507,1015.4516695891507,1015.4516695891507,switch,number,numSwt,f,1.3871182119473815,noRew,,,,,,,0,1016.8371487790719,1018.3378066709265,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,0,828,,,1023.374791672919,,,125,B,triangle,0.013941472861915827,,,,,1,0,,,,,,,,,,,,1019.3500561770052,1019.3500561770052,1019.3500561770052,1019.3500561770052,1020.8386734742671,1020.8386734742671,1020.8386734742671,1020.8386734742671,1020.8552290662192,1020.8552290662192,1020.8552290662192,1020.8552290662192,repeat,number,numRpt,d,0.9956336528994143,noRew,,,,,,,0,1021.8595190420747,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,0,828,,,1028.0950995008461,,,167,H,hexagon,0.016679531894624233,,,,,1,0,,,,,,,,,,,,1024.3704428332858,1024.3704428332858,1024.3704428332858,1024.3704428332858,1025.8423625240102,1025.8423625240102,1025.8423625240102,1025.8423625240102,1025.8757268139161,1025.8757268139161,1025.8757268139161,1025.8757268139161,repeat,number,numRpt,f,0.7058376148343086,noRew,,,,,,,0,1026.5795871000737,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,0,828,,,1032.9985317778774,,,174,F,triangle,0.016851953696459532,,,,,1,0,,,,,,,,,,,,1029.09101656219,1029.09101656219,1029.09101656219,1029.09101656219,1030.562412435189,1030.562412435189,1030.562412435189,1030.562412435189,1030.5959121328779,1030.5959121328779,1030.5959121328779,1030.5959121328779,switch,letter,lettSwt,j,0.8921363288536668,noRew,,,,,,,0,1031.4835098912008,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,0,828,,,1037.5686724209227,,,160,B,hexagon,0.016485437285155058,,,,,1,0,,,,,,,,,,,,1033.9944790839218,1033.9944790839218,1033.9944790839218,1033.9944790839218,1035.4661764418706,1035.4661764418706,1035.4661764418706,1035.4661764418706,1035.4995969571173,1035.4995969571173,1035.4995969571173,1035.4995969571173,repeat,letter,lettRpt,j,0.5782888196408749,noRew,,,,,,,0,1036.068201071117,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,0,828,,,1042.672243075911,,,167,D,star,0.002276663202792406,,,,,1,0,,,,,,,,,,,,1038.5647268481553,1038.5647268481553,1038.5647268481553,1038.5647268481553,1040.0530892880633,1040.0530892880633,1040.0530892880633,1040.0530892880633,1040.0694528422318,1040.0694528422318,1040.0694528422318,1040.0694528422318,switch,number,numSwt,f,1.0870950729586184,noRew,,,,,,,0,1041.1721264002845,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,0,828,,,1048.0762345390394,,,139,U,circle,0.0015850337222218513,,,,,1,0,,,,,,,,,,,,1043.6683974112384,1043.6683974112384,1043.6683974112384,1043.6683974112384,1045.15670830803,1045.15670830803,1045.15670830803,1045.15670830803,1045.1733624869958,1045.1733624869958,1045.1733624869958,1045.1733624869958,switch,letter,lettSwt,k,1.3736839867196977,noRew,,,,,,,0,1046.5609175688587,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,0,828,,,1053.0129477549344,,1053.5134089649655,181,Y,star,0.017089602071791887,,,,,1,0,,,,,,,,,,,,1049.0723773282953,1049.0723773282953,1049.0723773282953,1049.0723773282953,1050.543720016256,1050.543720016256,1050.543720016256,1050.543720016256,1050.5770625472069,1050.5770625472069,1050.5770625472069,1050.5770625472069,repeat,letter,lettRpt,k,0.9367489437572658,noRew,,,,,,,0,1051.5123873972334,1053.0129477549344,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,0,828,,,1057.9999754922464,,,125,D,circle,0.014556561596691608,,,,,1,0,,,,,,,,,,,,1054.0255733379163,1054.0255733379163,1054.0255733379163,1054.0255733379163,1055.513926771935,1055.513926771935,1055.513926771935,1055.513926771935,1055.5308000613004,1055.5308000613004,1055.5308000613004,1055.5308000613004,repeat,letter,lettRpt,j,0.9494423274882138,noRew,,,,,,,0,1056.4847930651158,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,0,828,,,1064.8044048710726,,,160,B,hexagon,0.01675185328349471,,,,,1,0,,,,,,,,,,,,1058.9960350631736,1058.9960350631736,1058.9960350631736,1058.9960350631736,1060.467686412856,1060.467686412856,1060.467686412856,1060.467686412856,1060.5009557539597,1060.5009557539597,1060.5009557539597,1060.5009557539597,switch,number,numSwt,f,2.791081579402089,noRew,,,,,,,0,1063.2892890889198,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,0,828,,,1069.9079316621646,,,139,Y,hexagon,0.016720860730856657,,,,,1,0,,,,,,,,,,,,1065.8005560212769,1065.8005560212769,1065.8005560212769,1065.8005560212769,1067.2735958262347,1067.2735958262347,1067.2735958262347,1067.2735958262347,1067.3072102009319,1067.3072102009319,1067.3072102009319,1067.3072102009319,repeat,number,numRpt,d,1.092850278597325,noRew,,,,,,,0,1068.392802265007,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,0,828,,,1075.7618917752989,,,146,H,triangle,0.01694962102919817,,,,,1,0,,,,,,,,,,,,1070.9044248000719,1070.9044248000719,1070.9044248000719,1070.9044248000719,1072.3773935958743,1072.3773935958743,1072.3773935958743,1072.3773935958743,1072.410771959927,1072.410771959927,1072.410771959927,1072.410771959927,switch,letter,lettSwt,j,1.8507616990245879,noRew,,,,,,,0,1074.246929067187,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,0,828,,,1080.3987205242738,,,125,B,hexagon,0.016389931086450815,,,,,1,0,,,,,,,,,,,,1076.7581714428961,1076.7581714428961,1076.7581714428961,1076.7581714428961,1078.2314336332493,1078.2314336332493,1078.2314336332493,1078.2314336332493,1078.2648155861534,1078.2648155861534,1078.2648155861534,1078.2648155861534,repeat,letter,lettRpt,j,0.6322572850622237,noRew,,,,,,,0,1078.883793164976,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,0,828,,,1085.1357002742589,,,160,F,star,0.016371237114071846,,,,,1,0,,,,,,,,,,,,1081.3951109568588,1081.3951109568588,1081.3951109568588,1081.3951109568588,1082.8682143408805,1082.8682143408805,1082.8682143408805,1082.8682143408805,1082.9015413979068,1082.9015413979068,1082.9015413979068,1082.9015413979068,repeat,letter,lettRpt,j,0.7325912355445325,noRew,,,,,,,0,1083.6204205770046,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,0,828,,,1090.1560356202535,,,174,U,star,0.016759213991463184,,,,,1,0,,,,,,,,,,,,1086.132029150147,1086.132029150147,1086.132029150147,1086.132029150147,1087.6049492349848,1087.6049492349848,1087.6049492349848,1087.6049492349848,1087.638349547051,1087.638349547051,1087.638349547051,1087.638349547051,repeat,letter,lettRpt,k,1.0133267939090729,noRew,,,,,,,0,1088.641247691121,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,0,828,,,1094.9761708239093,,,167,D,circle,0.016610780265182257,,,,,1,0,,,,,,,,,,,,1091.152177779004,1091.152177779004,1091.152177779004,1091.152177779004,1092.6252877721563,1092.6252877721563,1092.6252877721563,1092.6252877721563,1092.6586045031436,1092.6586045031436,1092.6586045031436,1092.6586045031436,repeat,letter,lettRpt,j,0.8079674690961838,noRew,,,,,,,0,1093.461533926893,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,0,828,,,1099.5796596612781,,,167,B,star,0.01669501280412078,,,,,1,0,,,,,,,,,,,,1095.9726022579707,1095.9726022579707,1095.9726022579707,1095.9726022579707,1097.4456468289718,1097.4456468289718,1097.4456468289718,1097.4456468289718,1097.4789864909835,1097.4789864909835,1097.4789864909835,1097.4789864909835,switch,number,numSwt,f,0.6003737957216799,noRew,,,,,,,0,1098.0648332121782,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,0,828,,,1104.5168511220254,,,146,U,hexagon,0.01647706888616085,,,,,1,0,,,,,,,,,,,,1100.5757744521834,1100.5757744521834,1100.5757744521834,1100.5757744521834,1102.0489677642472,1102.0489677642472,1102.0489677642472,1102.0489677642472,1102.0823098751716,1102.0823098751716,1102.0823098751716,1102.0823098751716,repeat,number,numRpt,d,0.9249283699318767,noRew,,,,,,,0,1103.0018020602874,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,0,828,,,1109.2535336692818,,,181,S,circle,0.016778814140707254,,,,,1,0,,,,,,,,,,,,1105.5128399152309,1105.5128399152309,1105.5128399152309,1105.5128399152309,1106.9857446518727,1106.9857446518727,1106.9857446518727,1106.9857446518727,1107.019343615044,1107.019343615044,1107.019343615044,1107.019343615044,switch,letter,lettSwt,k,0.7249906538054347,noRew,,,,,,,0,1107.7388582960702,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,0,828,,,1114.49076466728,,,174,W,star,0.016677013132721186,,,,,1,0,,,,,,,,,,,,1110.2496047052555,1110.2496047052555,1110.2496047052555,1110.2496047052555,1111.722975952085,1111.722975952085,1111.722975952085,1111.722975952085,1111.7563517061062,1111.7563517061062,1111.7563517061062,1111.7563517061062,switch,number,numSwt,f,1.2301284321583807,noRew,,,,,,,0,1112.9757472178899,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,0,828,,,1119.2109175110236,,1119.7109229350463,167,B,triangle,0.01685189688578248,,,,,1,0,,,,,,,,,,,,1115.486800075043,1115.486800075043,1115.486800075043,1115.486800075043,1116.9598677749746,1116.9598677749746,1116.9598677749746,1116.9598677749746,1116.9931823369116,1116.9931823369116,1116.9931823369116,1116.9931823369116,repeat,number,numRpt,f,0.7182485149241984,noRew,,,,,,,0,1117.7103157211095,1119.2109175110236,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,0,828,,,1123.997699115891,,,174,S,circle,0.013760800007730722,,,,,1,0,,,,,,,,,,,,1120.2233791812323,1120.2233791812323,1120.2233791812323,1120.2233791812323,1121.6969071910717,1121.6969071910717,1121.6969071910717,1121.6969071910717,1121.730250901077,1121.730250901077,1121.730250901077,1121.730250901077,repeat,number,numRpt,f,0.7626350587233901,noRew,,,,,,,0,1122.4825438279659,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,0,828,,,1129.1679158802144,,,146,W,triangle,0.016894506290555,,,,,1,0,,,,,,,,,,,,1124.9937267182395,1124.9937267182395,1124.9937267182395,1124.9937267182395,1126.4671401092783,1126.4671401092783,1126.4671401092783,1126.4671401092783,1126.500430191867,1126.500430191867,1126.500430191867,1126.500430191867,repeat,number,numRpt,d,1.1567859491333365,noRew,,,,,,,0,1127.653174240142,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,0,828,,,1133.9382872162387,,,181,Y,star,0.016540219075977802,,,,,1,0,,,,,,,,,,,,1130.164198925253,1130.164198925253,1130.164198925253,1130.164198925253,1131.637369055301,1131.637369055301,1131.637369055301,1131.637369055301,1131.6708344002254,1131.6708344002254,1131.6708344002254,1131.6708344002254,repeat,number,numRpt,f,0.7568765790201724,noRew,,,,,,,0,1132.4232250270434,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
