LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,prac_fback_text.stopped,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,fix.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.6358041020576,Y,174,star,0.0014508028980344534,878.96562295896,880.4667171300389,880.4667171300389,880.4667171300389,1,0,f,0.6349389359820634,0,881.1341002909467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.2580413320102,D,181,hexagon,0.00147596700116992,883.6207287888974,885.1216902900487,885.1216902900487,885.1216902900487,1,0,d,0.6021537620108575,0,885.7558705189731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.8794701199513,U,125,triangle,0.0011502911802381277,888.3253190459218,889.7436541190837,889.7436541190837,889.7436541190837,1,0,f,0.604240327142179,0,890.3776777898893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.4845587899908,W,146,circle,0.0014412058517336845,892.8639100540895,894.3657844399568,894.3657844399568,894.3657844399568,1,0,f,0.5948819960467517,0,894.9828676308971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.0397220139857,S,167,star,0.0014664779882878065,897.4695477520581,898.9708661560435,898.9708661560435,898.9708661560435,1,0,f,0.5351997730322182,0,899.5379940799903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.6280615739524,B,160,circle,0.001193885924294591,902.0241360450163,903.5256937369704,903.5256937369704,903.5256937369704,1,0,d,0.5708575879689306,0,904.1262769990135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.4500182510819,F,132,hexagon,0.001308012055233121,906.6127037990373,908.114084051922,908.114084051922,908.114084051922,1,0,d,0.809194385074079,0,908.948372795945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931.2396559740882,Y,160,triangle,0.0017846000846475363,,,,,1,0,,,1,929.7379952711053,925.6499080508947,927.1518712050747,927.1518712050747,927.1518712050747,k,2.553440609946847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.7288824620191,D,125,circle,0.0010575319174677134,,,,,1,0,,,1,935.2271278200205,932.2242401600815,933.7256203859579,933.7256203859579,933.7256203859579,j,1.469408298144117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.3673774509225,H,139,hexagon,0.0017034639604389668,,,,,1,0,,,1,939.865849260008,937.7133750040084,939.2151770510245,939.2151770510245,939.2151770510245,j,0.6244734181091189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.422790725017,S,146,star,0.0011799200437963009,,,,,1,0,,,1,944.9213284049183,942.3518888859544,943.8533806148916,943.8533806148916,943.8533806148916,j,1.0380899121519178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951.0779463360086,F,174,star,0.0006711860187351704,,,,,1,0,,,1,949.5766013769899,947.4073346140794,948.9091567560099,948.9091567560099,948.9091567560099,k,0.6408274821005762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955.8666005460545,W,167,circle,0.0013597130309790373,,,,,1,0,,,1,954.3648028098978,952.0624884220306,953.5642199220601,953.5642199220601,953.5642199220601,k,0.7785449710208923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.9389099709224,U,181,hexagon,0.0012442402075976133,,,,,1,0,,,1,959.4372114599682,956.8513536360115,958.352686800994,958.352686800994,958.352686800994,k,1.0532377499621361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966.3284591839183,B,132,triangle,0.0018375171348452568,,,,,1,0,,,1,964.8265479740221,961.9234705809504,963.4248084148858,963.4248084148858,963.4248084148858,j,1.3695220560766757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971.2337496550754,Y,160,hexagon,0.0014480308163911104,,,,,1,0,,,1,969.7323103859089,967.3126410010736,968.8142989838962,968.8142989838962,968.8142989838962,k,0.8854722788091749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.9054943970405,D,125,triangle,0.0011198939755558968,,,,,1,0,,,1,974.4039506549016,972.2180361370556,973.7197332459036,973.7197332459036,973.7197332459036,j,0.6601378009654582,975.9054943970405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,,1006.2390851820819,B,167,hexagon,0.002119557000696659,,,,,1,0,,,2,,,,,,,,,1000.9498449540697,1000.9498449540697,1000.9498449540697,1000.9498449540697,1002.4346285660286,1002.4346285660286,1002.4346285660286,1002.4346285660286,1002.451438484015,1002.451438484015,1002.451438484015,1002.451438484015,-1,letter,NA,d,2.2779848710633814,vtsPrac,1004.7541841070633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,,1011.6950393719599,Y,174,star,0.0011150771751999855,,,,,1,0,,,2,,,,,,,,,1007.2233984090853,1007.2233984090853,1007.2233984090853,1007.2233984090853,1008.7248819139786,1008.7248819139786,1008.7248819139786,1008.7248819139786,1008.7248819139786,1008.7248819139786,1008.7248819139786,1008.7248819139786,repeat,letter,lettRpt,f,1.4442215769086033,vtsPrac,1010.1934861240443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,,1018.0184536890592,U,139,triangle,0.0012843441218137741,,,,,1,0,,,2,,,,,,,,,1012.6799654609058,1012.6799654609058,1012.6799654609058,1012.6799654609058,1014.18119965191,1014.18119965191,1014.18119965191,1014.18119965191,1014.18119965191,1014.18119965191,1014.18119965191,1014.18119965191,switch,number,numSwt,j,2.3106728000566363,vtsPrac,1016.5169506040402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,,1023.6747670269106,D,146,hexagon,0.001152422046288848,,,,,1,0,,,2,,,,,,,,,1019.003072073916,1019.003072073916,1019.003072073916,1019.003072073916,1020.5047847009264,1020.5047847009264,1020.5047847009264,1020.5047847009264,1020.5047847009264,1020.5047847009264,1020.5047847009264,1020.5047847009264,switch,letter,lettSwt,d,1.6468265149742365,vtsPrac,1022.1731201540679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,,1029.0305776849855,B,167,star,0.0008263189811259508,,,,,1,0,,,2,,,,,,,,,1024.6592395359185,1024.6592395359185,1024.6592395359185,1024.6592395359185,1026.1609485570807,1026.1609485570807,1026.1609485570807,1026.1609485570807,1026.1609485570807,1026.1609485570807,1026.1609485570807,1026.1609485570807,repeat,letter,lettRpt,d,1.3462861741427332,vtsPrac,1027.5290551010985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,,1034.2697904699016,Y,174,hexagon,0.0016642410773783922,,,,,1,0,,,2,,,,,,,,,1030.015196334105,1030.015196334105,1030.015196334105,1030.015196334105,1031.5170236548875,1031.5170236548875,1031.5170236548875,1031.5170236548875,1031.5170236548875,1031.5170236548875,1031.5170236548875,1031.5170236548875,repeat,letter,lettRpt,f,1.2338388520292938,vtsPrac,1032.7683150970843,1034.2697904699016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,,1039.191851110896,U,139,triangle,0.0009277521166950464,,,,,1,0,,,2,,,,,,,,,1035.254509924911,1035.254509924911,1035.254509924911,1035.254509924911,1036.7560033169575,1036.7560033169575,1036.7560033169575,1036.7560033169575,1036.7560033169575,1036.7560033169575,1036.7560033169575,1036.7560033169575,switch,number,numSwt,j,0.9102347819134593,vtsPrac,1037.6904126850422,1039.191851110896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,,1044.4647415638901,D,146,circle,0.0011416850611567497,,,,,1,0,,,2,,,,,,,,,1040.1764142939355,1040.1764142939355,1040.1764142939355,1040.1764142939355,1041.6782326749526,1041.6782326749526,1041.6782326749526,1041.6782326749526,1041.6782326749526,1041.6782326749526,1041.6782326749526,1041.6782326749526,repeat,number,numRpt,j,1.253804987994954,vtsPrac,1042.9628389899153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,,1049.3531905259006,U,167,triangle,0.0014214799739420414,,,,,1,0,,,2,,,,,,,,,1045.4490388510749,1045.4490388510749,1045.4490388510749,1045.4490388510749,1046.95067139389,1046.95067139389,1046.95067139389,1046.95067139389,1046.95067139389,1046.95067139389,1046.95067139389,1046.95067139389,repeat,number,numRpt,k,0.8748574161436409,vtsPrac,1047.8516292199492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,,1054.125123376958,S,132,star,0.0013926292303949594,,,,,1,0,,,2,,,,,,,,,1050.3380369690713,1050.3380369690713,1050.3380369690713,1050.3380369690713,1051.8392838370055,1051.8392838370055,1051.8392838370055,1051.8392838370055,1051.8392838370055,1051.8392838370055,1051.8392838370055,1051.8392838370055,switch,letter,lettSwt,f,0.7575695549603552,vtsPrac,1052.623444963945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,,1058.9303036849014,F,181,hexagon,0.0011327262036502361,,,,,1,0,,,2,,,,,,,,,1055.1094578860793,1055.1094578860793,1055.1094578860793,1055.1094578860793,1056.6112893989775,1056.6112893989775,1056.6112893989775,1056.6112893989775,1056.6112893989775,1056.6112893989775,1056.6112893989775,1056.6112893989775,switch,number,numSwt,k,0.7898879810236394,vtsPrac,1057.4287007690873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,,1064.8702477649786,W,146,star,0.0010889561381191015,,,,,1,0,,,2,,,,,,,,,1059.9146980049554,1059.9146980049554,1059.9146980049554,1059.9146980049554,1061.4164917359594,1061.4164917359594,1061.4164917359594,1061.4164917359594,1061.4164917359594,1061.4164917359594,1061.4164917359594,1061.4164917359594,switch,letter,lettSwt,f,1.9250392829999328,vtsPrac,1063.3688300671056,1064.8702477649786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,,1070.6098483710084,Y,181,triangle,0.0011249228846281767,,,,,1,0,,,2,,,,,,,,,1065.8549902639352,1065.8549902639352,1065.8549902639352,1065.8549902639352,1067.3564897459,1067.3564897459,1067.3564897459,1067.3564897459,1067.3564897459,1067.3564897459,1067.3564897459,1067.3564897459,switch,number,numSwt,k,1.7352460180409253,vtsPrac,1069.108263497008,1070.6098483710084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,,1075.2486667609774,B,132,circle,0.001142699969932437,,,,,1,0,,,2,,,,,,,,,1071.594580101082,1071.594580101082,1071.594580101082,1071.594580101082,1073.09602700104,1073.09602700104,1073.09602700104,1073.09602700104,1073.09602700104,1073.09602700104,1073.09602700104,1073.09602700104,repeat,number,numRpt,j,0.6183262530248612,vtsPrac,1073.746766249882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,,1081.121571850963,F,167,triangle,0.0010956190526485443,,,,,1,0,,,2,,,,,,,,,1076.2328066399787,1076.2328066399787,1076.2328066399787,1076.2328066399787,1077.7344203640241,1077.7344203640241,1077.7344203640241,1077.7344203640241,1077.7344203640241,1077.7344203640241,1077.7344203640241,1077.7344203640241,switch,letter,lettSwt,d,1.863859653007239,vtsPrac,1079.6198072410189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,,1086.4107969489414,S,160,star,0.0013458409812301397,,,,,1,0,,,2,,,,,,,,,1082.106096311938,1082.106096311938,1082.106096311938,1082.106096311938,1083.6076853789855,1083.6076853789855,1083.6076853789855,1083.6076853789855,1083.6076853789855,1083.6076853789855,1083.6076853789855,1083.6076853789855,switch,number,numSwt,k,1.278580985032022,vtsPrac,1084.9091987370048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,,1092.1001780938823,Y,132,circle,0.0011510110925883055,,,,,1,0,,,2,,,,,,,,,1087.3950187899172,1087.3950187899172,1087.3950187899172,1087.3950187899172,1088.8969719940796,1088.8969719940796,1088.8969719940796,1088.8969719940796,1088.8969719940796,1088.8969719940796,1088.8969719940796,1088.8969719940796,switch,letter,lettSwt,f,1.670245765009895,vtsPrac,1090.5985820500646,1092.1001780938823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,,1097.0227300340775,D,160,triangle,0.0011675429996103048,,,,,1,0,,,2,,,,,,,,,1093.0847493540496,1093.0847493540496,1093.0847493540496,1093.0847493540496,1094.5865122310352,1094.5865122310352,1094.5865122310352,1094.5865122310352,1094.5865122310352,1094.5865122310352,1094.5865122310352,1094.5865122310352,repeat,letter,lettRpt,d,0.9082632928621024,vtsPrac,1095.520783351967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,,1102.711933420971,W,146,circle,0.0013629028107970953,,,,,1,0,,,2,,,,,,,,,1098.0068467450328,1098.0068467450328,1098.0068467450328,1098.0068467450328,1099.5085440839175,1099.5085440839175,1099.5085440839175,1099.5085440839175,1099.5085440839175,1099.5085440839175,1099.5085440839175,1099.5085440839175,repeat,letter,lettRpt,f,1.6690615999978036,vtsPrac,1101.21021289099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,,1108.4850934389979,U,181,triangle,0.0011433090548962355,,,,,1,0,,,2,,,,,,,,,1103.6963815349154,1103.6963815349154,1103.6963815349154,1103.6963815349154,1105.198257040931,1105.198257040931,1105.198257040931,1105.198257040931,1105.198257040931,1105.198257040931,1105.198257040931,1105.198257040931,switch,number,numSwt,k,1.7616622110363096,vtsPrac,1106.9836521560792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,,1113.907766055083,Y,167,star,0.0010732370428740978,,,,,1,0,,,2,,,,,,,,,1109.4696587799117,1109.4696587799117,1109.4696587799117,1109.4696587799117,1110.9711579759605,1110.9711579759605,1110.9711579759605,1110.9711579759605,1110.9711579759605,1110.9711579759605,1110.9711579759605,1110.9711579759605,switch,letter,lettSwt,f,1.4020274870563298,vtsPrac,1112.4061514539644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,,1119.213665689109,U,174,hexagon,0.0011419178918004036,,,,,1,0,,,2,,,,,,,,,1114.8921685290989,1114.8921685290989,1114.8921685290989,1114.8921685290989,1116.3937266769353,1116.3937266769353,1116.3937266769353,1116.3937266769353,1116.3937266769353,1116.3937266769353,1116.3937266769353,1116.3937266769353,switch,number,numSwt,k,1.3012857378926128,vtsPrac,1117.7120057460852,1119.213665689109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
