LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,target_resp_prac1.rt,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,2,9,33,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.25117768440396,166.25117768440396,166.25117768440396,166.25117768440396,166.25117768440396,166.25117768440396,166.25117768440396,166.25117768440396,166.25117768440396,166.25117768440396,l,2.275821601971984,1,205,0,168.55375135829672,170.05415439605713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,10,34,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.5544468872249,170.5544468872249,170.5544468872249,170.5544468872249,170.5544468872249,170.5544468872249,170.5544468872249,170.5544468872249,170.5544468872249,170.5544468872249,a,1.2450410625897348,10,215,0,171.82336364220828,173.33879764098674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,2,11,35,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.83873420022428,173.83873420022428,173.83873420022428,173.83873420022428,173.83873420022428,173.83873420022428,173.83873420022428,173.83873420022428,173.83873420022428,173.83873420022428,a,0.8630694141611457,1,216,0,174.72663291497156,176.2413881700486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,0,36,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.74161252425984,176.74161252425984,176.74161252425984,176.74161252425984,176.74161252425984,176.74161252425984,176.74161252425984,176.74161252425984,176.74161252425984,176.74161252425984,a,1.6509840628132224,1,217,0,178.40947890421376,179.91125880600885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,1,37,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.41171829635277,180.41171829635277,180.41171829635277,180.41171829635277,180.41171829635277,180.41171829635277,180.41171829635277,180.41171829635277,180.41171829635277,180.41171829635277,l,0.9618226676248014,10,227,0,181.39712803205475,182.91253590397537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,2,38,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.41266753524542,183.41266753524542,183.41266753524542,183.41266753524542,183.41266753524542,183.41266753524542,183.41266753524542,183.41266753524542,183.41266753524542,183.41266753524542,a,1.111383576411754,10,237,0,184.5514577361755,186.06537550827488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,3,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.56551986001432,186.56551986001432,186.56551986001432,186.56551986001432,186.56551986001432,186.56551986001432,186.56551986001432,186.56551986001432,186.56551986001432,186.56551986001432,a,1.0750376847572625,1,238,0,187.6681445701979,189.18326154910028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,4,40,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.6683296682313,189.6683296682313,189.6683296682313,189.6683296682313,189.6683296682313,189.6683296682313,189.6683296682313,189.6683296682313,189.6683296682313,189.6683296682313,a,0.9762379457242787,10,248,0,190.67155095236376,192.18602711334825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,5,41,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.68616505432874,192.68616505432874,192.68616505432874,192.68616505432874,192.68616505432874,192.68616505432874,192.68616505432874,192.68616505432874,192.68616505432874,192.68616505432874,l,1.7043189038522542,10,258,0,194.42015936039388,195.92288856441155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,6,42,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.42286113230512,196.42286113230512,196.42286113230512,196.42286113230512,196.42286113230512,196.42286113230512,196.42286113230512,196.42286113230512,196.42286113230512,196.42286113230512,a,1.2526871324516833,10,268,0,197.70674326037988,199.20730927214026,199.20730927214026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,7,43,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.70915929600596,199.70915929600596,199.70915929600596,199.70915929600596,199.70915929600596,199.70915929600596,199.70915929600596,199.70915929600596,199.70915929600596,199.70915929600596,a,1.3199836616404355,10,278,0,201.05975763406605,202.56022600503638,202.56022600503638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,8,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.0601864112541,203.0601864112541,203.0601864112541,203.0601864112541,203.0601864112541,203.0601864112541,203.0601864112541,203.0601864112541,203.0601864112541,203.0601864112541,a,2.997091007884592,1,279,0,206.08183395303786,207.59705998003483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,9,45,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.09733529714867,208.09733529714867,208.09733529714867,208.09733529714867,208.09733529714867,208.09733529714867,208.09733529714867,208.09733529714867,208.09733529714867,208.09733529714867,a,1.6726615917868912,10,289,0,209.8017449262552,211.31692803232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,10,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.8172204643488,211.8172204643488,211.8172204643488,211.8172204643488,211.8172204643488,211.8172204643488,211.8172204643488,211.8172204643488,211.8172204643488,211.8172204643488,l,1.5414844998158514,10,299,0,213.38447506399825,214.88674404099584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,11,47,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.38693955121562,215.38693955121562,215.38693955121562,215.38693955121562,215.38693955121562,215.38693955121562,215.38693955121562,215.38693955121562,215.38693955121562,215.38693955121562,l,1.156889627687633,10,309,0,216.5708289630711,218.0714771640487,218.0714771640487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.1190177630633,222.1190177630633,222.1190177630633,222.1190177630633,222.1190177630633,222.1190177630633,222.1190177630633,222.1190177630633,222.1190177630633,222.1190177630633,l,3.7284490214660764,10,319,1,225.87819581106305,227.37833800632507,227.37833800632507,227.87840416142717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.87840416142717,227.87840416142717,227.87840416142717,227.87840416142717,227.87840416142717,227.87840416142717,227.87840416142717,227.87840416142717,227.87840416142717,227.87840416142717,l,3.503647003788501,1,320,1,231.41615468543023,232.91548257414252,232.91548257414252,233.41584893036634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.41584893036634,233.41584893036634,233.41584893036634,233.41584893036634,233.41584893036634,233.41584893036634,233.41584893036634,233.41584893036634,233.41584893036634,233.41584893036634,l,0.7904941877350211,10,330,1,234.23504890641198,235.7350602922961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.23525680834427,236.23525680834427,236.23525680834427,236.23525680834427,236.23525680834427,236.23525680834427,236.23525680834427,236.23525680834427,236.23525680834427,236.23525680834427,a,0.7503630788996816,1,331,1,237.0044536581263,238.5192626863718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,4,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.01958663621917,239.01958663621917,239.01958663621917,239.01958663621917,239.01958663621917,239.01958663621917,239.01958663621917,239.01958663621917,239.01958663621917,239.01958663621917,a,2.0941614490002394,1,332,1,241.1393681820482,242.63936718506739,242.63936718506739,243.1393673401326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.1393673401326,243.1393673401326,243.1393673401326,243.1393673401326,243.1393673401326,243.1393673401326,243.1393673401326,243.1393673401326,243.1393673401326,243.1393673401326,l,0.6863567819818854,10,342,1,243.85886484198272,245.35865627322346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.85905917128548,245.85905917128548,245.85905917128548,245.85905917128548,245.85905917128548,245.85905917128548,245.85905917128548,245.85905917128548,245.85905917128548,245.85905917128548,l,2.6123757921159267,10,352,1,248.49363707518205,249.99556070705876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,7,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.49577155942097,250.49577155942097,250.49577155942097,250.49577155942097,250.49577155942097,250.49577155942097,250.49577155942097,250.49577155942097,250.49577155942097,250.49577155942097,l,1.3286446868442,1,353,1,251.84849632298574,253.36353028006852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.84707395127043,253.84707395127043,253.84707395127043,253.84707395127043,253.84707395127043,253.84707395127043,253.84707395127043,253.84707395127043,253.84707395127043,253.84707395127043,l,0.6221981607377529,1,354,1,254.49742263322696,255.99966297019273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,9,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.49981616204605,256.49981616204605,256.49981616204605,256.49981616204605,256.49981616204605,256.49981616204605,256.49981616204605,256.49981616204605,256.49981616204605,256.49981616204605,a,1.040575078688562,1,355,1,257.5670145303011,259.06729376129806,259.06729376129806,259.5644317823462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,10,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.5644317823462,259.5644317823462,259.5644317823462,259.5644317823462,259.5644317823462,259.5644317823462,259.5644317823462,259.5644317823462,259.5644317823462,259.5644317823462,a,1.3730875528417528,10,365,1,260.9706231742166,262.47054314706475,262.47054314706475,262.97072147624567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,11,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.97072147624567,262.97072147624567,262.97072147624567,262.97072147624567,262.97072147624567,262.97072147624567,262.97072147624567,262.97072147624567,262.97072147624567,262.97072147624567,l,0.5439801160246134,1,366,1,263.53996985498816,265.04005531733856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,0,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.5398306204006,265.5398306204006,265.5398306204006,265.5398306204006,265.5398306204006,265.5398306204006,265.5398306204006,265.5398306204006,265.5398306204006,265.5398306204006,a,0.7533273454755545,10,376,1,266.3253460652195,267.8409238331951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,1,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.3410492744297,268.3410492744297,268.3410492744297,268.3410492744297,268.3410492744297,268.3410492744297,268.3410492744297,268.3410492744297,268.3410492744297,268.3410492744297,l,1.0564573090523481,1,377,1,269.4268888900988,270.9272133423947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,1,2,14,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.4272195682861,271.4272195682861,271.4272195682861,271.4272195682861,271.4272195682861,271.4272195682861,271.4272195682861,271.4272195682861,271.4272195682861,271.4272195682861,l,0.8839745386503637,10,387,1,272.33022374333814,273.84502248000354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,3,15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.34507861407474,274.34507861407474,274.34507861407474,274.34507861407474,274.34507861407474,274.34507861407474,274.34507861407474,274.34507861407474,274.34507861407474,274.34507861407474,a,0.9138353425078094,1,388,1,275.2828804552555,276.797826083377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,4,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.298050228972,277.298050228972,277.298050228972,277.298050228972,277.298050228972,277.298050228972,277.298050228972,277.298050228972,277.298050228972,277.298050228972,a,1.3474936559796333,10,398,1,278.66729761101305,280.1677084732801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,5,17,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.6678804391995,280.6678804391995,280.6678804391995,280.6678804391995,280.6678804391995,280.6678804391995,280.6678804391995,280.6678804391995,280.6678804391995,280.6678804391995,a,1.0159466797485948,10,408,1,281.70183126907796,283.2020031702705,283.2020031702705,283.70228689722717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,6,18,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.70228689722717,283.70228689722717,283.70228689722717,283.70228689722717,283.70228689722717,283.70228689722717,283.70228689722717,283.70228689722717,283.70228689722717,283.70228689722717,a,2.1771590299904346,10,418,1,285.90524611016735,287.4053633143194,287.4053633143194,287.9051241884008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,7,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.9051241884008,287.9051241884008,287.9051241884008,287.9051241884008,287.9051241884008,287.9051241884008,287.9051241884008,287.9051241884008,287.9051241884008,287.9051241884008,l,1.4733971147798002,10,428,1,289.40674542915076,290.908372214064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,8,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.40862197009847,291.40862197009847,291.40862197009847,291.40862197009847,291.40862197009847,291.40862197009847,291.40862197009847,291.40862197009847,291.40862197009847,291.40862197009847,l,1.0414279899559915,10,438,1,292.47602127306163,293.9762329091318,293.9762329091318,294.4762412169948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,9,21,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.4762412169948,294.4762412169948,294.4762412169948,294.4762412169948,294.4762412169948,294.4762412169948,294.4762412169948,294.4762412169948,294.4762412169948,294.4762412169948,l,1.3268228340893984,10,448,1,295.82915901439264,297.32924664299935,297.32924664299935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,10,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.8293941169977,297.8293941169977,297.8293941169977,297.8293941169977,297.8293941169977,297.8293941169977,297.8293941169977,297.8293941169977,297.8293941169977,297.8293941169977,l,6.456718652043492,1,449,1,304.3314460343681,305.819396390114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,11,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.3194412300363,306.3194412300363,306.3194412300363,306.3194412300363,306.3194412300363,306.3194412300363,306.3194412300363,306.3194412300363,306.3194412300363,306.3194412300363,l,1.0603606379590929,10,459,1,307.4055467112921,308.9203638690524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
