LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,vts_fback.stopped,fix.stopped,target_resp.rt,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,12,0,12,0,,,,,,,,,,,,,,,,1,1156,,,2958.9347706059925,,W,160,hexagon,0.0016220480029005557,,,,,1,0,,,,,,,,,,,2955.107078075991,2955.107078075991,2955.107078075991,2955.107078075991,2956.615562976993,2956.615562976993,2956.615562976993,2956.615562976993,2956.615562976993,2956.615562976993,2956.615562976993,2956.615562976993,,,,,repeat,number,numRpt,k,Lo,,,,0.7867209160031052,4,,,,,low,2957.433160636996,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,13,0,13,0,,,,,,,,,,,,,,,,0,1156,,,2963.4896388149937,,H,139,triangle,0.0016758440033299848,,,,,1,0,,,,,,,,,,,2959.9123634289863,2959.9123634289863,2959.9123634289863,2959.9123634289863,2961.420711691986,2961.420711691986,2961.420711691986,2961.420711691986,2961.420711691986,2961.420711691986,2961.420711691986,2961.420711691986,,,,,repeat,number,numRpt,j,Hi,,,,0.5390366719948361,4,,,,,low,2961.9889709469862,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,14,0,14,0,,,,,,,,,,,,,,,,10,1166,,,2967.827871438989,,D,132,circle,0.0014619069988839328,,,,,1,0,,,,,,,,,,,2964.467252301998,2964.467252301998,2964.467252301998,2964.467252301998,2965.9763478019886,2965.9763478019886,2965.9763478019886,2965.9763478019886,2965.9763478019886,2965.9763478019886,2965.9763478019886,2965.9763478019886,,,,,repeat,number,numRpt,j,Hi,,,,0.3252515750064049,4,,,,,low,2966.3250006789895,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,15,0,15,0,,,,,,,,,,,,,,,,0,1166,,,2972.266170644987,,Y,167,star,0.0029793130088364705,,,,,0,0,,,,,,,,,,,2968.8053053529875,2968.8053053529875,2968.8053053529875,2968.8053053529875,2970.314034496987,2970.314034496987,2970.314034496987,2970.314034496987,2970.314034496987,2970.314034496987,2970.314034496987,2970.314034496987,,,,,repeat,number,NA,j,Hi,,,,0.4337985729944194,4,,,,,low,2970.765660566991,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,16,0,16,0,,,,,,,,,,,,,,,,10,1176,,,2976.771411360998,,D,139,star,0.0010615809878800064,,,,,1,1,,,,,,,,,,,2973.243943312991,2973.243943312991,2973.243943312991,2973.243943312991,2974.752249070996,2974.752249070996,2974.752249070996,2974.752249070996,2974.752249070996,2974.752249070996,2974.752249070996,2974.752249070996,,,,,repeat,number,numRpt,j,Lo,,,,0.4935064390010666,4,,,,,low,2975.2700365349883,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,17,0,17,0,,,,,,,,,,,,,,,,0,1176,,,2981.142551670986,,Y,174,circle,0.001783857005648315,,,,,0,0,,,,,,,,,,,2977.7491080349864,2977.7491080349864,2977.7491080349864,2977.7491080349864,2979.2575242159946,2979.2575242159946,2979.2575242159946,2979.2575242159946,2979.2575242159946,2979.2575242159946,2979.2575242159946,2979.2575242159946,,,,,repeat,number,NA,j,Lo,,,,0.35485983699618373,4,,,,,low,2979.641860553995,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,18,0,18,0,,,,,,,,,,,,,,,,1,1177,,,2985.747629311998,,B,160,hexagon,0.0012661719956668094,,,,,1,1,,,,,,,,,,,2982.1199024969974,2982.1199024969974,2982.1199024969974,2982.1199024969974,2983.6288476369955,2983.6288476369955,2983.6288476369955,2983.6288476369955,2983.6288476369955,2983.6288476369955,2983.6288476369955,2983.6288476369955,,,,,repeat,number,numRpt,k,Lo,,,,0.5848252760042669,4,,,,,low,2984.2462058519886,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,19,0,19,0,,,,,,,,,,,,,,,,0,1177,,,2990.2027446249995,,H,146,triangle,0.001750641007674858,,,,,0,0,,,,,,,,,,,2986.7260735829914,2986.7260735829914,2986.7260735829914,2986.7260735829914,2988.2338614349865,2988.2338614349865,2988.2338614349865,2988.2338614349865,2988.2338614349865,2988.2338614349865,2988.2338614349865,2988.2338614349865,,,,,repeat,number,NA,k,Lo,,,,0.44576757100003306,4,,,,,low,2988.701719081,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,20,0,20,0,,,,,,,,,,,,,,,,10,1187,,,2994.6575340689888,,W,167,star,0.001703638001345098,,,,,1,1,,,,,,,,,,,2991.1803017889906,2991.1803017889906,2991.1803017889906,2991.1803017889906,2992.688789170992,2992.688789170992,2992.688789170992,2992.688789170992,2992.688789170992,2992.688789170992,2992.688789170992,2992.688789170992,,,,,repeat,number,numRpt,k,Lo,,,,0.4351057360036066,4,,,,,low,2993.1559764289996,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,21,0,21,0,,,,,,,,,,,,,,,,10,1197,,,2998.995705576992,,S,132,triangle,0.0012662230001296848,,,,,1,0,,,,,,,,,,,2995.634726129996,2995.634726129996,2995.634726129996,2995.634726129996,2997.143712816993,2997.143712816993,2997.143712816993,2997.143712816993,2997.143712816993,2997.143712816993,2997.143712816993,2997.143712816993,,,,,repeat,number,numRpt,j,Hi,,,,0.3223576000018511,4,,,,,low,2997.4940006689867,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,22,0,22,0,,,,,,,,,,,,,,,,1,1198,,,3003.400501886994,,U,181,circle,0.0017748730024322867,,,,,1,0,,,,,,,,,,,2999.973319446988,2999.973319446988,2999.973319446988,2999.973319446988,3001.481664201987,3001.481664201987,3001.481664201987,3001.481664201987,3001.481664201987,3001.481664201987,3001.481664201987,3001.481664201987,,,,,repeat,number,numRpt,k,Hi,,,,0.3946416739927372,4,,,,,low,3001.8993802729965,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,23,0,23,0,,,,,,,,,,,,,,,,10,1208,,,3007.7720673729928,,F,125,hexagon,0.0014638389984611422,,,,,1,0,,,,,,,,,,,3004.378294511989,3004.378294511989,3004.378294511989,3004.378294511989,3005.886636039999,3005.886636039999,3005.886636039999,3005.886636039999,3005.886636039999,3005.886636039999,3005.886636039999,3005.886636039999,,,,,repeat,number,numRpt,j,Lo,,,,0.3670750839955872,4,,,,,low,3006.271339808998,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,24,0,24,0,,,,,,,,,,,,,,,,1,1209,,,3012.210233179998,,S,139,star,0.0009472859965171665,,,,,1,0,,,,,,,,,,,3008.749892041,3008.749892041,3008.749892041,3008.749892041,3010.2580968989932,3010.2580968989932,3010.2580968989932,3010.2580968989932,3010.2580968989932,3010.2580968989932,3010.2580968989932,3010.2580968989932,,,,,repeat,number,numRpt,j,Lo,,,,0.4261807820003014,4,,,,,low,3010.709196955999,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,25,0,25,0,,,,,,,,,,,,,,,,0,1209,,,3016.7153409389866,,H,125,triangle,0.0017053990013664588,,,,,0,0,,,,,,,,,,,3013.1883229629893,3013.1883229629893,3013.1883229629893,3013.1883229629893,3014.696433222998,3014.696433222998,3014.696433222998,3014.696433222998,3014.696433222998,3014.696433222998,3014.696433222998,3014.696433222998,,,,,repeat,number,NA,k,Lo,,,,0.48899082600837573,4,,,,,low,3015.214417862997,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,26,0,26,0,,,,,,,,,,,,,,,,0,1209,,,3021.4537285029946,,B,160,circle,0.0014063050039112568,,,,,1,1,,,,,,,,,,,3017.6921272129985,3017.6921272129985,3017.6921272129985,3017.6921272129985,3019.2013884749904,3019.2013884749904,3019.2013884749904,3019.2013884749904,3019.2013884749904,3019.2013884749904,3019.2013884749904,3019.2013884749904,,,,,repeat,number,numRpt,k,Hi,,,,0.7311988380097318,4,,,,,low,3019.9534747659927,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,27,0,27,0,,,,,,,,,,,,,,,,10,1219,,,3025.9587161859963,,U,181,hexagon,0.0012040209985570982,,,,,1,0,,,,,,,,,,,3022.431756616992,3022.431756616992,3022.431756616992,3022.431756616992,3023.9400230729952,3023.9400230729952,3023.9400230729952,3023.9400230729952,3023.9400230729952,3023.9400230729952,3023.9400230729952,3023.9400230729952,,,,,repeat,number,numRpt,k,Lo,,,,0.49223938399518374,4,,,,,low,3024.4573850419984,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,28,0,28,0,,,,,,,,,,,,,,,,1,1220,,,3030.3969998989924,,D,167,hexagon,0.001795035001123324,,,,,1,0,,,,,,,,,,,3026.936206978993,3026.936206978993,3026.936206978993,3026.936206978993,3028.444868321996,3028.444868321996,3028.444868321996,3028.444868321996,3028.444868321996,3028.444868321996,3028.444868321996,3028.444868321996,,,,,repeat,number,numRpt,k,Lo,,,,0.4195368920045439,4,,,,,low,3028.8958083329926,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,29,0,29,0,,,,,,,,,,,,,,,,1,1221,,,3034.935240200997,,Y,146,star,0.0017306459922110662,,,,,1,0,,,,,,,,,,,3031.3742869889975,3031.3742869889975,3031.3742869889975,3031.3742869889975,3032.8833349909983,3032.8833349909983,3032.8833349909983,3032.8833349909983,3032.8833349909983,3032.8833349909983,3032.8833349909983,3032.8833349909983,,,,,repeat,number,numRpt,j,Lo,,,,0.5179676810075762,4,,,,,low,3033.4336812669935,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,30,0,30,0,,,,,,,,,,,,,,,,10,1231,,,3039.2902027029922,,F,174,circle,0.0013617980002891272,,,,,1,0,,,,,,,,,,,3035.9128829149995,3035.9128829149995,3035.9128829149995,3035.9128829149995,3037.4214314719866,3037.4214314719866,3037.4214314719866,3037.4214314719866,3037.4214314719866,3037.4214314719866,3037.4214314719866,3037.4214314719866,,,,,repeat,number,numRpt,k,Hi,,,,0.34280164999654517,4,,,,,low,3037.7891490399925,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,31,0,31,0,,,,,,,,,,,,,,,,10,1241,,,3043.6949130859866,,W,132,triangle,0.0018013380031334236,,,,,1,0,,,,,,,,,,,3040.267896158999,3040.267896158999,3040.267896158999,3040.267896158999,3041.7762078629894,3041.7762078629894,3041.7762078629894,3041.7762078629894,3041.7762078629894,3041.7762078629894,3041.7762078629894,3041.7762078629894,,,,,repeat,number,numRpt,j,Hi,,,,0.39796080101223197,4,,,,,low,3042.193197794986,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,1,1242,,,3069.4734155529877,,Y,160,star,0.0017329959955532104,,,,,1,0,,,,,,,,,,,3065.9298020169954,3065.9298020169954,3065.9298020169954,3065.9298020169954,3067.4377089929912,3067.4377089929912,3067.4377089929912,3067.4377089929912,3067.4377089929912,3067.4377089929912,3067.4377089929912,3067.4377089929912,,,,,switch,letter,lettSwt,f,Lo,,,,0.5105209530011052,5,,,space,2.361559691998991,low,3067.972103603999,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,0,1242,,,3074.0619049499946,,F,167,circle,0.001570526001160033,,,,,0,0,,,,,,,,,,,3070.4508945879934,3070.4508945879934,3070.4508945879934,3070.4508945879934,3071.9594886159903,3071.9594886159903,3071.9594886159903,3071.9594886159903,3071.9594886159903,3071.9594886159903,3071.9594886159903,3071.9594886159903,,,,,repeat,letter,NA,f,Lo,,,,0.5794418049918022,5,,,,,low,3072.560693596999,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,0,1242,,,3078.5667962369916,,S,174,triangle,0.0017374860035488382,,,,,1,1,,,,,,,,,,,3075.039475889993,3075.039475889993,3075.039475889993,3075.039475889993,3076.5480748349946,3076.5480748349946,3076.5480748349946,3076.5480748349946,3076.5480748349946,3076.5480748349946,3076.5480748349946,3076.5480748349946,,,,,repeat,letter,lettRpt,f,Hi,,,,0.49067997599195223,5,,,,,low,3077.066271015996,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,0,1242,,,3083.088329793987,,H,125,hexagon,0.0014752640126971528,,,,,0,0,,,,,,,,,,,3079.544378888997,3079.544378888997,3079.544378888997,3079.544378888997,3081.0528390789987,3081.0528390789987,3081.0528390789987,3081.0528390789987,3081.0528390789987,3081.0528390789987,3081.0528390789987,3081.0528390789987,,,,,repeat,letter,NA,f,Hi,,,,0.5098192279983778,5,,,,,low,3081.5876640049974,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,0,1242,,,3087.509885704989,,D,181,circle,0.0020140889973845333,,,,,1,1,,,,,,,,,,,3084.066382539997,3084.066382539997,3084.066382539997,3084.066382539997,3085.574382955994,3085.574382955994,3085.574382955994,3085.574382955994,3085.574382955994,3085.574382955994,3085.574382955994,3085.574382955994,,,,,repeat,letter,lettRpt,d,Hi,,,,0.4084264249977423,5,,,,,low,3086.0093382449995,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,0,1242,,,3091.8816628969944,,B,139,hexagon,0.0016096799954539165,,,,,0,0,,,,,,,,,,,3088.486773602999,3088.486773602999,3088.486773602999,3088.486773602999,3089.9959924139985,3089.9959924139985,3089.9959924139985,3089.9959924139985,3089.9959924139985,3089.9959924139985,3089.9959924139985,3089.9959924139985,,,,,repeat,letter,NA,f,Hi,,,,0.3513172620005207,5,,,,,low,3090.380014047987,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,0,1242,,,3096.2862947459944,,U,146,triangle,0.001461136998841539,,,,,0,1,,,,,,,,,,,3092.859082649986,3092.859082649986,3092.859082649986,3092.859082649986,3094.3675727029913,3094.3675727029913,3094.3675727029913,3094.3675727029913,3094.3675727029913,3094.3675727029913,3094.3675727029913,3094.3675727029913,,,,,switch,number,NA,k,Hi,,,,0.39131446499959566,5,,,,,low,3094.7846273379982,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,7,0,7,0,,,,,,,,,,,,,,,,1,1243,,,3100.791256352997,,W,132,star,0.0016685529990354553,,,,,1,1,,,,,,,,,,,3097.2640147499915,3097.2640147499915,3097.2640147499915,3097.2640147499915,3098.7723999439913,3098.7723999439913,3098.7723999439913,3098.7723999439913,3098.7723999439913,3098.7723999439913,3098.7723999439913,3098.7723999439913,,,,,repeat,number,numRpt,j,Lo,,,,0.4854249829950277,5,,,,,low,3099.2898508189974,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,8,0,8,0,,,,,,,,,,,,,,,,1,1244,,,3105.3129538749927,,Y,160,star,0.0015097669966053218,,,,,1,0,,,,,,,,,,,3101.7687956409936,3101.7687956409936,3101.7687956409936,3101.7687956409936,3103.277457152988,3103.277457152988,3103.277457152988,3103.277457152988,3103.277457152988,3103.277457152988,3103.277457152988,3103.277457152988,,,,,repeat,number,numRpt,k,Lo,,,,0.5033310880098725,5,,,,,low,3103.8112505409954,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,0,9,0,,,,,,,,,,,,,,,,0,1244,,,3109.851249333995,,F,167,triangle,0.0015323400002671406,,,,,1,0,,,,,,,,,,,3106.290468125997,3106.290468125997,3106.290468125997,3106.290468125997,3107.7989485009894,3107.7989485009894,3107.7989485009894,3107.7989485009894,3107.7989485009894,3107.7989485009894,3107.7989485009894,3107.7989485009894,,,,,repeat,number,numRpt,k,Hi,,,,0.5271188240003539,5,,,,,low,3108.3508323969872,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,0,10,0,,,,,,,,,,,,,,,,10,1254,,,3114.222842725998,,S,174,hexagon,0.0017019449878716841,,,,,1,0,,,,,,,,,,,3110.828973728989,3110.828973728989,3110.828973728989,3110.828973728989,3112.3375904809945,3112.3375904809945,3112.3375904809945,3112.3375904809945,3112.3375904809945,3112.3375904809945,3112.3375904809945,3112.3375904809945,,,,,repeat,number,numRpt,k,Lo,,,,0.3548495980066946,5,,,,,low,3112.7216548669967,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,0,11,0,,,,,,,,,,,,,,,,0,1254,,,3118.710917883989,,H,125,circle,0.0016644309944240376,,,,,1,0,,,,,,,,,,,3115.1998831809906,3115.1998831809906,3115.1998831809906,3115.1998831809906,3116.708736263987,3116.708736263987,3116.708736263987,3116.708736263987,3116.708736263987,3116.708736263987,3116.708736263987,3116.708736263987,,,,,repeat,number,numRpt,j,Hi,,,,0.47269242101174314,5,,,,,low,3117.210520711,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,0,12,0,,,,,,,,,,,,,,,,0,1254,,,3123.3160391519923,,D,181,triangle,0.0018221310019725934,,,,,1,0,,,,,,,,,,,3119.6877115339885,3119.6877115339885,3119.6877115339885,3119.6877115339885,3121.197090976988,3121.197090976988,3121.197090976988,3121.197090976988,3121.197090976988,3121.197090976988,3121.197090976988,3121.197090976988,,,,,repeat,number,numRpt,k,Hi,,,,0.5852489870012505,5,,,,,low,3121.8145819229976,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,0,13,0,,,,,,,,,,,,,,,,0,1254,,,3127.771051809992,,B,139,hexagon,0.0017289759998675436,,,,,0,0,,,,,,,,,,,3124.2944295329944,3124.2944295329944,3124.2944295329944,3124.2944295329944,3125.802301299991,3125.802301299991,3125.802301299991,3125.802301299991,3125.802301299991,3125.802301299991,3125.802301299991,3125.802301299991,,,,,repeat,number,NA,k,Hi,,,,0.4449852250108961,5,,,,,low,3126.2703137819917,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,0,14,0,,,,,,,,,,,,,,,,0,1254,,,3132.209679536987,,U,146,star,0.0017806090036174282,,,,,0,1,,,,,,,,,,,3128.748971785986,3128.748971785986,3128.748971785986,3128.748971785986,3130.2572716819996,3130.2572716819996,3130.2572716819996,3130.2572716819996,3130.2572716819996,3130.2572716819996,3130.2572716819996,3130.2572716819996,,,,,repeat,number,NA,k,Hi,,,,0.424033817005693,5,,,,,low,3130.7075927589904,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
