LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,23,0,23,0,,,,,,,,,,,,,,,,0,1335,,,2953.095605481998,,H,146,hexagon,0.00144571800774429,,,,,,,,,1,0,,,,,,,,,,,,,2949.568279754996,2949.568279754996,2949.568279754996,2949.568279754996,2951.0766419059946,2951.0766419059946,2951.0766419059946,2951.0766419059946,2951.0766419059946,2951.0766419059946,2951.0766419059946,2951.0766419059946,switch,number,numSwt,j,0.5004561389941955,Hi,,4,,,,,low,2951.5953171619913,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,24,0,24,0,,,,,,,,,,,,,,,,10,1345,,,2957.5505215220037,,U,139,circle,0.001182272011647001,,,,,,,,,1,0,,,,,,,,,,,,,2954.0729916499986,2954.0729916499986,2954.0729916499986,2954.0729916499986,2955.581771914003,2955.581771914003,2955.581771914003,2955.581771914003,2955.581771914003,2955.581771914003,2955.581771914003,2955.581771914003,repeat,number,numRpt,j,0.4413780579925515,Lo,,4,,,,,low,2956.0489562339935,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,25,0,25,0,,,,,,,,,,,,,,,,10,1355,,,2962.0055639460043,,D,181,triangle,0.0018656049942364916,,,,,,,,,1,0,,,,,,,,,,,,,2958.527206158993,2958.527206158993,2958.527206158993,2958.527206158993,2960.0367145420023,2960.0367145420023,2960.0367145420023,2960.0367145420023,2960.0367145420023,2960.0367145420023,2960.0367145420023,2960.0367145420023,repeat,number,numRpt,k,0.43493519599724095,Hi,,4,,,,,low,2960.5037693869963,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,26,0,26,0,,,,,,,,,,,,,,,,10,1365,,,2966.460504281,,H,167,hexagon,0.001767009001923725,,,,,,,,,1,0,,,,,,,,,,,,,2962.9831701889925,2962.9831701889925,2962.9831701889925,2962.9831701889925,2964.491460903999,2964.491460903999,2964.491460903999,2964.491460903999,2964.491460903999,2964.491460903999,2964.491460903999,2964.491460903999,repeat,number,numRpt,k,0.4441850839939434,Hi,,4,,,,,low,2964.958937215997,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,27,0,27,0,,,,,,,,,,,,,,,,1,1366,,,2971.0319506980013,,W,146,star,0.001694057005806826,,,,,,,,,1,0,,,,,,,,,,,,,2967.4369196810003,2967.4369196810003,2967.4369196810003,2967.4369196810003,2968.9463315890025,2968.9463315890025,2968.9463315890025,2968.9463315890025,2968.9463315890025,2968.9463315890025,2968.9463315890025,2968.9463315890025,repeat,number,numRpt,j,0.5568262629967649,Lo,,4,,,,,low,2969.530646412997,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,28,0,28,0,,,,,,,,,,,,,,,,1,1367,,,2975.4201595850027,,B,174,triangle,0.0016679979889886454,,,,,,,,,1,0,,,,,,,,,,,,,2972.009348552994,2972.009348552994,2972.009348552994,2972.009348552994,2973.518021030992,2973.518021030992,2973.518021030992,2973.518021030992,2973.518021030992,2973.518021030992,2973.518021030992,2973.518021030992,switch,letter,lettSwt,d,0.36942077398998663,Hi,,4,,,,,low,2973.9184880819957,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,29,0,29,0,,,,,,,,,,,,,,,,0,1367,,,2980.2072150210006,,F,132,hexagon,0.0016581410018261522,,,,,,,,,1,0,,,,,,,,,,,,,2976.396759971991,2976.396759971991,2976.396759971991,2976.396759971991,2977.9062771570025,2977.9062771570025,2977.9062771570025,2977.9062771570025,2977.9062771570025,2977.9062771570025,2977.9062771570025,2977.9062771570025,repeat,letter,lettRpt,d,0.7650481449963991,Hi,,4,,,,,low,2978.6917719009944,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,30,0,30,0,,,,,,,,,,,,,,,,10,1377,,,2984.6470309709985,,Y,160,star,0.0015279159997589886,,,,,,,,,1,0,,,,,,,,,,,,,2981.1698345009936,2981.1698345009936,2981.1698345009936,2981.1698345009936,2982.678237560991,2982.678237560991,2982.678237560991,2982.678237560991,2982.678237560991,2982.678237560991,2982.678237560991,2982.678237560991,repeat,letter,lettRpt,f,0.43436014000326395,Lo,,4,,,,,low,2983.145229607995,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,31,0,31,0,,,,,,,,,,,,,,,,1,1378,,,2989.1687365219987,,S,125,circle,0.001602903997991234,,,,,,,,,1,0,,,,,,,,,,,,,2985.624019836003,2985.624019836003,2985.624019836003,2985.624019836003,2987.133116422003,2987.133116422003,2987.133116422003,2987.133116422003,2987.133116422003,2987.133116422003,2987.133116422003,2987.133116422003,repeat,letter,lettRpt,f,0.5055645069951424,Lo,,4,,,,,low,2987.667791543994,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,10,1388,,,2997.960959991993,,S,174,star,0.001590359999681823,,,,,,,,,1,0,,,,,,,,,,,,,2994.2498064679967,2994.2498064679967,2994.2498064679967,2994.2498064679967,2995.759340392993,2995.759340392993,2995.759340392993,2995.759340392993,2995.759340392993,2995.759340392993,2995.759340392993,2995.759340392993,repeat,letter,lettRpt,f,0.6722990309935994,Lo,,5,,,space,0.6312155459891073,low,2996.460522005,2997.960959991993,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,0,1388,,,3002.4666024489998,,U,160,triangle,0.0013929209962952882,,,,,,,,,0,0,,,,,,,,,,,,,2998.939180931993,2998.939180931993,2998.939180931993,2998.939180931993,3000.4477372959955,3000.4477372959955,3000.4477372959955,3000.4477372959955,3000.4477372959955,3000.4477372959955,3000.4477372959955,3000.4477372959955,switch,number,NA,j,0.4954356249945704,Lo,,5,,,,,low,3000.9657601609943,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,1,1389,,,3006.9215681460046,,H,167,circle,0.0016999349900288507,,,,,,,,,1,1,,,,,,,,,,,,,3003.442974577003,3003.442974577003,3003.442974577003,3003.442974577003,3004.953016040992,3004.953016040992,3004.953016040992,3004.953016040992,3004.953016040992,3004.953016040992,3004.953016040992,3004.953016040992,repeat,number,numRpt,k,0.4387110190000385,Lo,,5,,,,,low,3005.4202728819946,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,0,1389,,,3011.4600229009957,,B,132,hexagon,0.0017851220036391169,,,,,,,,,1,0,,,,,,,,,,,,,3007.8986508149974,3007.8986508149974,3007.8986508149974,3007.8986508149974,3009.4077832750045,3009.4077832750045,3009.4077832750045,3009.4077832750045,3009.4077832750045,3009.4077832750045,3009.4077832750045,3009.4077832750045,switch,letter,lettSwt,d,0.5192776249896269,Hi,,5,,,,,low,3009.9595041580033,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,0,1389,,,3016.031648631004,,D,139,triangle,0.0015890219947323203,,,,,,,,,1,0,,,,,,,,,,,,,3012.437439083995,3012.437439083995,3012.437439083995,3012.437439083995,3013.9464472010004,3013.9464472010004,3013.9464472010004,3013.9464472010004,3013.9464472010004,3013.9464472010004,3013.9464472010004,3013.9464472010004,repeat,letter,lettRpt,d,0.5565228900086368,Hi,,5,,,,,low,3014.530174212996,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,0,1389,,,3020.570154332003,,W,181,hexagon,0.001787593006156385,,,,,,,,,1,0,,,,,,,,,,,,,3017.0093755900016,3017.0093755900016,3017.0093755900016,3017.0093755900016,3018.517948224995,3018.517948224995,3018.517948224995,3018.517948224995,3018.517948224995,3018.517948224995,3018.517948224995,3018.517948224995,repeat,letter,lettRpt,f,0.5221296180097852,Hi,,5,,,,,low,3019.068400090997,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,10,1399,,,3025.0249265259918,,Y,125,circle,0.0015494270046474412,,,,,,,,,1,0,,,,,,,,,,,,,3021.5478150729905,3021.5478150729905,3021.5478150729905,3021.5478150729905,3023.056146909992,3023.056146909992,3023.056146909992,3023.056146909992,3023.056146909992,3023.056146909992,3023.056146909992,3023.056146909992,repeat,letter,lettRpt,f,0.4474146389984526,Lo,,5,,,,,low,3023.5239380419953,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,7,0,7,0,,,,,,,,,,,,,,,,0,1399,,,3029.579973686996,,F,146,star,0.0014346219977596775,,,,,,,,,0,0,,,,,,,,,,,,,3026.001537114993,3026.001537114993,3026.001537114993,3026.001537114993,3027.5109601930017,3027.5109601930017,3027.5109601930017,3027.5109601930017,3027.5109601930017,3027.5109601930017,3027.5109601930017,3027.5109601930017,switch,number,NA,k,0.5362309869960882,Lo,,5,,,,,low,3028.079109097991,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,8,0,8,0,,,,,,,,,,,,,,,,0,1399,,,3034.068330958995,,S,174,hexagon,0.001630383005249314,,,,,,,,,1,1,,,,,,,,,,,,,3030.557486863996,3030.557486863996,3030.557486863996,3030.557486863996,3032.066064697996,3032.066064697996,3032.066064697996,3032.066064697996,3032.066064697996,3032.066064697996,3032.066064697996,3032.066064697996,repeat,number,numRpt,k,0.46886345399252605,Hi,,5,,,,,low,3032.566617912991,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,0,9,0,,,,,,,,,,,,,,,,0,1399,,,3038.4899410399958,,U,160,triangle,0.0015564009954687208,,,,,,,,,0,0,,,,,,,,,,,,,3035.045766020994,3035.045766020994,3035.045766020994,3035.045766020994,3036.5543337389972,3036.5543337389972,3036.5543337389972,3036.5543337389972,3036.5543337389972,3036.5543337389972,3036.5543337389972,3036.5543337389972,repeat,number,NA,j,0.41282852498989087,Hi,,5,,,,,low,3036.989145978994,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,0,10,0,,,,,,,,,,,,,,,,10,1409,,,3042.9950595789996,,H,167,circle,0.0016814579867059365,,,,,,,,,1,1,,,,,,,,,,,,,3039.467408958997,3039.467408958997,3039.467408958997,3039.467408958997,3040.9758258749935,3040.9758258749935,3040.9758258749935,3040.9758258749935,3040.9758258749935,3040.9758258749935,3040.9758258749935,3040.9758258749935,repeat,number,numRpt,k,0.4887268119928194,Lo,,5,,,,,low,3041.494441292991,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,0,11,0,,,,,,,,,,,,,,,,10,1419,,,3047.4997349969926,,B,132,star,0.0012100530002499,,,,,,,,,1,0,,,,,,,,,,,,,3043.972250306004,3043.972250306004,3043.972250306004,3043.972250306004,3045.4811088559945,3045.4811088559945,3045.4811088559945,3045.4811088559945,3045.4811088559945,3045.4811088559945,3045.4811088559945,3045.4811088559945,repeat,number,numRpt,j,0.49411859999236185,Lo,,5,,,,,low,3045.998161540003,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,0,12,0,,,,,,,,,,,,,,,,0,1419,,,3051.987953542004,,D,139,hexagon,0.0016015920118661597,,,,,,,,,1,0,,,,,,,,,,,,,3048.476923316004,3048.476923316004,3048.476923316004,3048.476923316004,3049.985860294997,3049.985860294997,3049.985860294997,3049.985860294997,3049.985860294997,3049.985860294997,3049.985860294997,3049.985860294997,switch,letter,lettSwt,d,0.4781160199927399,Hi,,5,,,,,low,3050.4874575629947,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,0,13,0,,,,,,,,,,,,,,,,1,1420,,,3056.4261602670013,,W,181,circle,0.0018378959939582273,,,,,,,,,1,0,,,,,,,,,,,,,3052.964546187999,3052.964546187999,3052.964546187999,3052.964546187999,3054.474098421997,3054.474098421997,3054.474098421997,3054.474098421997,3054.474098421997,3054.474098421997,3054.474098421997,3054.474098421997,repeat,letter,lettRpt,f,0.422069948996068,Lo,,5,,,,,low,3054.925070022,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,0,14,0,,,,,,,,,,,,,,,,0,1420,,,3060.8810761729983,,Y,125,star,0.0021060500002931803,,,,,,,,,0,0,,,,,,,,,,,,,3057.4042213990033,3057.4042213990033,3057.4042213990033,3057.4042213990033,3058.9123729929997,3058.9123729929997,3058.9123729929997,3058.9123729929997,3058.9123729929997,3058.9123729929997,3058.9123729929997,3058.9123729929997,repeat,letter,NA,d,0.44642937200842425,Lo,,5,,,,,low,3059.3802866339975,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,15,0,15,0,,,,,,,,,,,,,,,,0,1420,,,3066.3704970069957,,F,146,triangle,0.0016276719979941845,,,,,,,,,1,1,,,,,,,,,,,,,3061.8589527909935,3061.8589527909935,3061.8589527909935,3061.8589527909935,3063.3674699900002,3063.3674699900002,3063.3674699900002,3063.3674699900002,3063.3674699900002,3063.3674699900002,3063.3674699900002,3063.3674699900002,repeat,letter,lettRpt,d,1.4805243449955015,Hi,,5,,,,,low,3064.8703009399906,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,0,16,0,,,,,,,,,,,,,,,,1,1421,,,3070.825410495003,,D,139,hexagon,0.0016912199935177341,,,,,,,,,1,0,,,,,,,,,,,,,3067.348088425002,3067.348088425002,3067.348088425002,3067.348088425002,3068.856546889001,3068.856546889001,3068.856546889001,3068.856546889001,3068.856546889001,3068.856546889001,3068.856546889001,3068.856546889001,repeat,letter,lettRpt,d,0.4466102259902982,Hi,,5,,,,,low,3069.3244457239925,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,0,17,0,,,,,,,,,,,,,,,,0,1421,,,3075.5473527720023,,H,181,star,0.0014484260027529672,,,,,,,,,0,0,,,,,,,,,,,,,3071.803729371997,3071.803729371997,3071.803729371997,3071.803729371997,3073.3115705689997,3073.3115705689997,3073.3115705689997,3073.3115705689997,3073.3115705689997,3073.3115705689997,3073.3115705689997,3073.3115705689997,repeat,letter,NA,f,0.7116271089907968,Hi,,5,,,,,low,3074.0468273239967,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,18,0,18,0,,,,,,,,,,,,,,,,1,1422,,,3080.0858240249945,,B,146,circle,0.0014469220041064546,,,,,,,,,1,1,,,,,,,,,,,,,3076.524805010995,3076.524805010995,3076.524805010995,3076.524805010995,3078.033477969002,3078.033477969002,3078.033477969002,3078.033477969002,3078.033477969002,3078.033477969002,3078.033477969002,3078.033477969002,switch,number,numSwt,j,0.5255391169921495,Lo,,5,,,,,low,3078.584560093994,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,19,0,19,0,,,,,,,,,,,,,,,,0,1422,,,3084.707521855991,,S,167,triangle,0.0019150049920426682,,,,,,,,,1,0,,,,,,,,,,,,,3081.062816096004,3081.062816096004,3081.062816096004,3081.062816096004,3082.5717856940028,3082.5717856940028,3082.5717856940028,3082.5717856940028,3082.5717856940028,3082.5717856940028,3082.5717856940028,3082.5717856940028,repeat,number,numRpt,k,0.6039281499979552,Hi,,5,,,,,low,3083.2069072070008,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,20,0,20,0,,,,,,,,,,,,,,,,1,1423,,,3089.262379623993,,Y,125,star,0.0016139399958774447,,,,,,,,,1,0,,,,,,,,,,,,,3085.68484591,3085.68484591,3085.68484591,3085.68484591,3087.1935437939974,3087.1935437939974,3087.1935437939974,3087.1935437939974,3087.1935437939974,3087.1935437939974,3087.1935437939974,3087.1935437939974,repeat,number,numRpt,j,0.5508551070088288,Lo,,5,,,,,low,3087.761817146995,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,21,0,21,0,,,,,,,,,,,,,,,,0,1423,,,3093.900954825993,,U,160,triangle,0.0011099729890702292,,,,,,,,,0,0,,,,,,,,,,,,,3090.239364213994,3090.239364213994,3090.239364213994,3090.239364213994,3091.7485671719915,3091.7485671719915,3091.7485671719915,3091.7485671719915,3091.7485671719915,3091.7485671719915,3091.7485671719915,3091.7485671719915,switch,letter,NA,d,0.627013605000684,Lo,,5,,,,,low,3092.400249309998,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,22,0,22,0,,,,,,,,,,,,,,,,0,1423,,,3098.522667515994,,F,132,hexagon,0.0015489979996345937,,,,,,,,,1,1,,,,,,,,,,,,,3094.877609449002,3094.877609449002,3094.877609449002,3094.877609449002,3096.3871962690027,3096.3871962690027,3096.3871962690027,3096.3871962690027,3096.3871962690027,3096.3871962690027,3096.3871962690027,3096.3871962690027,repeat,letter,lettRpt,d,0.6048399130086182,Hi,,5,,,,,low,3097.022426340991,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,23,0,23,0,,,,,,,,,,,,,,,,1,1424,,,3103.0109625339974,,W,174,circle,0.0013406229991232976,,,,,,,,,1,0,,,,,,,,,,,,,3099.5000033660035,3099.5000033660035,3099.5000033660035,3099.5000033660035,3101.0087212179933,3101.0087212179933,3101.0087212179933,3101.0087212179933,3101.0087212179933,3101.0087212179933,3101.0087212179933,3101.0087212179933,repeat,letter,lettRpt,f,0.4717029210005421,Lo,,5,,,,,low,3101.510252858003,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,24,0,24,0,,,,,,,,,,,,,,,,1,1425,,,3107.5159312869946,,D,181,star,0.0016072849975898862,,,,,,,,,1,0,,,,,,,,,,,,,3103.9883095719997,3103.9883095719997,3103.9883095719997,3103.9883095719997,3105.4970432739938,3105.4970432739938,3105.4970432739938,3105.4970432739938,3105.4970432739938,3105.4970432739938,3105.4970432739938,3105.4970432739938,switch,number,numSwt,k,0.49402122700121254,Lo,,5,,,,,low,3106.0142891559954,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,25,0,25,0,,,,,,,,,,,,,,,,1,1426,,,3112.037595336995,,Y,146,circle,0.001672243990469724,,,,,,,,,1,0,,,,,,,,,,,,,3108.4940126650035,3108.4940126650035,3108.4940126650035,3108.4940126650035,3110.0020735650032,3110.0020735650032,3110.0020735650032,3110.0020735650032,3110.0020735650032,3110.0020735650032,3110.0020735650032,3110.0020735650032,switch,letter,lettSwt,f,0.5012976889993297,Lo,,5,,,,,low,3110.5361040069984,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
