LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,8,0,8,0,,,,,,,,,,,,,,,,0,1365,,,1911.2790070599876,,,H,160,circle,0.016694271937012672,,,,,0,1,,,,,,,,,,,,1907.821772920899,1907.821772920899,1907.821772920899,1907.821772920899,1909.2950484720059,1909.2950484720059,1909.2950484720059,1909.2950484720059,1909.3285427400842,1909.3285427400842,1909.3285427400842,1909.3285427400842,switch,letter,NA,f,0.43949181865900755,Hi,,,,,,,4,,,,,high,1909.7651077350602,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,9,0,9,0,,,,,,,,,,,,,,,,10,1375,,,1915.682526591234,,,W,174,triangle,0.0003919568844139576,,,,,1,1,,,,,,,,,,,,1912.2584135178477,1912.2584135178477,1912.2584135178477,1912.2584135178477,1913.7464572992176,1913.7464572992176,1913.7464572992176,1913.7464572992176,1913.7633442431688,1913.7633442431688,1913.7633442431688,1913.7633442431688,switch,number,numSwt,k,0.39952061092481017,Hi,,,,,,,4,,,,,high,1914.169401274994,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,10,0,10,0,,,,,,,,,,,,,,,,10,1385,,,1920.2359680742957,,1920.7359543489292,D,181,star,0.016782466787844896,,,,,1,0,,,,,,,,,,,,1916.6784779429436,1916.6784779429436,1916.6784779429436,1916.6784779429436,1918.1499579250813,1918.1499579250813,1918.1499579250813,1918.1499579250813,1918.1835339912213,1918.1835339912213,1918.1835339912213,1918.1835339912213,switch,letter,lettSwt,d,0.5515096369199455,Lo,,,,,,,4,,,,,high,1918.7346441089176,1920.2359680742957,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,11,0,11,0,,,,,,,,,,,,,,,,1,1386,,,1924.7892087930813,,,U,132,hexagon,0.014721264131367207,,,,,1,0,,,,,,,,,,,,1921.2482405281626,1921.2482405281626,1921.2482405281626,1921.2482405281626,1922.7368072769605,1922.7368072769605,1922.7368072769605,1922.7368072769605,1922.7537175579928,1922.7537175579928,1922.7537175579928,1922.7537175579928,switch,number,numSwt,j,0.5222480813972652,Lo,,,,,,,4,,,,,high,1923.2918591769412,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,12,0,12,0,,,,,,,,,,,,,,,,0,1386,,,1929.3427915740758,,,S,167,circle,0.0017160549759864807,,,,,1,0,,,,,,,,,,,,1925.7851158068515,1925.7851158068515,1925.7851158068515,1925.7851158068515,1927.2735467879102,1927.2735467879102,1927.2735467879102,1927.2735467879102,1927.2902588211,1927.2902588211,1927.2902588211,1927.2902588211,switch,letter,lettSwt,f,0.5412736916914582,Hi,,,,,,,4,,,,,high,1927.8460710588843,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,13,0,13,0,,,,,,,,,,,,,,,,10,1396,,,1933.8112554298714,,,Y,125,star,0.0017979801632463932,,,,,1,0,,,,,,,,,,,,1930.3383510811254,1930.3383510811254,1930.3383510811254,1930.3383510811254,1931.8268978912383,1931.8268978912383,1931.8268978912383,1931.8268978912383,1931.8436168939807,1931.8436168939807,1931.8436168939807,1931.8436168939807,repeat,letter,lettRpt,f,0.4425624315626919,Lo,,,,,,,4,,,,,high,1932.2980387182906,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,14,0,14,0,,,,,,,,,,,,,,,,10,1406,,,1938.281467644032,,,F,139,triangle,0.002041302155703306,,,,,1,0,,,,,,,,,,,,1934.792114567943,1934.792114567943,1934.792114567943,1934.792114567943,1936.2804858689196,1936.2804858689196,1936.2804858689196,1936.2804858689196,1936.2972748931497,1936.2972748931497,1936.2972748931497,1936.2972748931497,repeat,letter,lettRpt,d,0.4565240531228483,Hi,,,,,,,4,,,,,high,1936.7669739448465,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,15,0,15,0,,,,,,,,,,,,,,,,1,1407,,,1942.801406909246,,,B,146,hexagon,0.01671156892552972,,,,,1,0,,,,,,,,,,,,1939.277586590033,1939.277586590033,1939.277586590033,1939.277586590033,1940.7507151658647,1940.7507151658647,1940.7507151658647,1940.7507151658647,1940.784098210279,1940.784098210279,1940.784098210279,1940.784098210279,switch,number,numSwt,j,0.5090621956624091,Lo,,,,,,,4,,,,,high,1941.288506782148,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,16,0,16,0,,,,,,,,,,,,,,,,0,1407,,,1947.2714201579802,,,U,132,triangle,0.01675809593871236,,,,,1,0,,,,,,,,,,,,1943.7973206490278,1943.7973206490278,1943.7973206490278,1943.7973206490278,1945.2706748591736,1945.2706748591736,1945.2706748591736,1945.2706748591736,1945.3041052441113,1945.3041052441113,1945.3041052441113,1945.3041052441113,repeat,number,numRpt,j,0.4554349258542061,Hi,,,,,,,4,,,,,high,1945.7598959589377,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,17,0,17,0,,,,,,,,,,,,,,,,10,1417,,,1952.008376089856,,,S,174,star,0.01668437197804451,,,,,1,0,,,,,,,,,,,,1948.267571681179,1948.267571681179,1948.267571681179,1948.267571681179,1949.7408760082908,1949.7408760082908,1949.7408760082908,1949.7408760082908,1949.7741095842794,1949.7741095842794,1949.7741095842794,1949.7741095842794,switch,letter,lettSwt,f,0.7324350206181407,Lo,,,,,,,4,,,,,high,1950.4952938011847,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,18,0,18,0,,,,,,,,,,,,,,,,10,1427,,,1956.5286069130525,,,W,181,hexagon,0.017007007729262114,,,,,1,0,,,,,,,,,,,,1953.00450498797,1953.00450498797,1953.00450498797,1953.00450498797,1954.4776100539602,1954.4776100539602,1954.4776100539602,1954.4776100539602,1954.5110978898592,1954.5110978898592,1954.5110978898592,1954.5110978898592,switch,number,numSwt,k,0.506794786080718,Lo,,,,,,,4,,,,,high,1955.0141793680377,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,19,0,19,0,,,,,,,,,,,,,,,,1,1428,,,1961.0152467400767,,,F,146,circle,0.0168555467389524,,,,,1,0,,,,,,,,,,,,1957.52475512214,1957.52475512214,1957.52475512214,1957.52475512214,1958.99599128915,1958.99599128915,1958.99599128915,1958.99599128915,1959.029493490234,1959.029493490234,1959.029493490234,1959.029493490234,switch,letter,lettSwt,d,0.4777713934890926,Hi,,,,,,,4,,,,,high,1959.5029690861702,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,20,0,20,0,,,,,,,,,,,,,,,,10,1438,,,1965.4688811339438,,,B,167,circle,0.016579389106482267,,,,,1,0,,,,,,,,,,,,1962.0111001580954,1962.0111001580954,1962.0111001580954,1962.0111001580954,1963.4829670889303,1963.4829670889303,1963.4829670889303,1963.4829670889303,1963.5160023430362,1963.5160023430362,1963.5160023430362,1963.5160023430362,repeat,letter,lettRpt,d,0.4348116675391793,Hi,,,,,,,4,,,,,high,1963.964704938233,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,21,0,21,0,,,,,,,,,,,,,,,,10,1448,,,1969.8889143299311,,,D,125,star,0.015681079123169184,,,,,1,0,,,,,,,,,,,,1966.4647597712465,1966.4647597712465,1966.4647597712465,1966.4647597712465,1967.9365741228685,1967.9365741228685,1967.9365741228685,1967.9365741228685,1967.9696639180183,1967.9696639180183,1967.9696639180183,1967.9696639180183,repeat,letter,lettRpt,d,0.42560481606051326,Lo,,,,,,,4,,,,,high,1968.3896654872224,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,22,0,22,0,,,,,,,,,,,,,,,,10,1458,,,1974.325530930888,,,H,160,triangle,0.0017511174082756042,,,,,1,0,,,,,,,,,,,,1970.8845710330643,1970.8845710330643,1970.8845710330643,1970.8845710330643,1972.3729587928392,1972.3729587928392,1972.3729587928392,1972.3729587928392,1972.3899371540174,1972.3899371540174,1972.3899371540174,1972.3899371540174,switch,number,numSwt,k,0.4324570526368916,Hi,,,,,,,4,,,,,high,1972.8262642500922,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,23,0,23,0,,,,,,,,,,,,,,,,1,1459,,,1978.8271211651154,,,Y,139,hexagon,0.0019941977225244045,,,,,1,0,,,,,,,,,,,,1975.3207610012032,1975.3207610012032,1975.3207610012032,1975.3207610012032,1976.8097007619217,1976.8097007619217,1976.8097007619217,1976.8097007619217,1976.826509081293,1976.826509081293,1976.826509081293,1976.826509081293,repeat,number,numRpt,j,0.47451187251135707,Lo,,,,,,,4,,,,,high,1977.314582109917,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,24,0,24,0,,,,,,,,,,,,,,,,0,1459,,,1983.3973264950328,,,B,174,circle,0.0018222290091216564,,,,,1,0,,,,,,,,,,,,1979.8078951649368,1979.8078951649368,1979.8078951649368,1979.8078951649368,1981.2962284381501,1981.2962284381501,1981.2962284381501,1981.2962284381501,1981.313313622959,1981.313313622959,1981.313313622959,1981.313313622959,switch,letter,lettSwt,d,0.5659272796474397,Hi,,,,,,,4,,,,,high,1981.8856771602295,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,25,0,25,0,,,,,,,,,,,,,,,,1,1460,,,1987.9507317049429,,,H,160,hexagon,0.016932092141360044,,,,,1,0,,,,,,,,,,,,1984.3938614469953,1984.3938614469953,1984.3938614469953,1984.3938614469953,1985.8668941571377,1985.8668941571377,1985.8668941571377,1985.8668941571377,1985.8999970331788,1985.8999970331788,1985.8999970331788,1985.8999970331788,switch,number,numSwt,k,0.5410810019820929,Lo,,,,,,,4,,,,,high,1986.4381181811914,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,26,0,26,0,,,,,,,,,,,,,,,,0,1460,,,1992.604341430124,,,U,146,triangle,0.016957276966422796,,,,,1,0,,,,,,,,,,,,1988.947140660137,1988.947140660137,1988.947140660137,1988.947140660137,1990.4201113940217,1990.4201113940217,1990.4201113940217,1990.4201113940217,1990.4535841098987,1990.4535841098987,1990.4535841098987,1990.4535841098987,repeat,number,numRpt,j,0.6457876358181238,Hi,,,,,,,4,,,,,high,1991.092699909117,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,27,0,27,0,,,,,,,,,,,,,,,,1,1461,,,1997.0909633412957,,,D,139,star,0.016588172875344753,,,,,1,0,,,,,,,,,,,,1993.6005516839214,1993.6005516839214,1993.6005516839214,1993.6005516839214,1995.0735782780685,1995.0735782780685,1995.0735782780685,1995.0735782780685,1995.1070572161116,1995.1070572161116,1995.1070572161116,1995.1070572161116,switch,letter,lettSwt,d,0.4694627085700631,Lo,,,,,,,4,,,,,high,1995.578748181928,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,28,0,28,0,,,,,,,,,,,,,,,,0,1461,,,2001.5113530331291,,,S,167,star,0.016641756054013968,,,,,0,0,,,,,,,,,,,,1998.087351329159,1998.087351329159,1998.087351329159,1998.087351329159,1999.5606112820096,1999.5606112820096,1999.5606112820096,1999.5606112820096,1999.5938925822265,1999.5938925822265,1999.5938925822265,1999.5938925822265,repeat,letter,NA,d,0.41497522173449397,Lo,,,,,,,4,,,,,high,1999.999550063163,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,29,0,29,0,,,,,,,,,,,,,,,,0,1461,,,2005.9981555091217,,,Y,181,circle,0.01654791086912155,,,,,1,1,,,,,,,,,,,,2002.5073916958645,2002.5073916958645,2002.5073916958645,2002.5073916958645,2003.9788534371182,2003.9788534371182,2003.9788534371182,2003.9788534371182,2004.0121015179902,2004.0121015179902,2004.0121015179902,2004.0121015179902,repeat,letter,lettRpt,f,0.47514199279248714,Hi,,,,,,,4,,,,,high,2004.4863065429963,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,30,0,30,0,,,,,,,,,,,,,,,,1,1462,,,2010.4847379508428,,,F,125,hexagon,0.01701559918001294,,,,,1,0,,,,,,,,,,,,2006.994057347998,2006.994057347998,2006.994057347998,2006.994057347998,2008.4656218779273,2008.4656218779273,2008.4656218779273,2008.4656218779273,2008.4989128191955,2008.4989128191955,2008.4989128191955,2008.4989128191955,switch,number,numSwt,j,0.5001531378366053,Lo,,,,,,,4,,,,,high,2008.9875834439881,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,31,0,31,0,,,,,,,,,,,,,,,,0,1462,,,2015.1048122928478,,,W,132,triangle,0.0016793911345303059,,,,,1,0,,,,,,,,,,,,2011.480325628072,2011.480325628072,2011.480325628072,2011.480325628072,2012.9689770098776,2012.9689770098776,2012.9689770098776,2012.9689770098776,2012.9856657520868,2012.9856657520868,2012.9856657520868,2012.9856657520868,repeat,number,numRpt,j,0.6095107244327664,Hi,,,,,,,4,,,,,high,2013.608584226109,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,10,1472,,,2036.82006547926,,,F,132,triangle,0.0006422712467610836,,,,,1,0,,,,,,,,,,,,2033.3963876520284,2033.3963876520284,2033.3963876520284,2033.3963876520284,2034.8858790439554,2034.8858790439554,2034.8858790439554,2034.8858790439554,2034.9027779451571,2034.9027779451571,2034.9027779451571,2034.9027779451571,repeat,number,numRpt,j,0.4057525028474629,Hi,,,,,,,5,,,space,1.9474830450490117,high,2035.314430525992,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,0,1472,,,2041.1567665762268,,,S,167,circle,0.010819837916642427,,,,,0,0,,,,,,,,,,,,2037.8161065410823,2037.8161065410823,2037.8161065410823,2037.8161065410823,2039.3059689202346,2039.3059689202346,2039.3059689202346,2039.3059689202346,2039.3227907409891,2039.3227907409891,2039.3227907409891,2039.3227907409891,switch,letter,NA,d,0.31674313778057694,Hi,,,,,,,5,,,,,high,2039.6451876279898,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,1,1473,,,2045.710511395242,,,D,146,star,0.01653996016830206,,,,,1,1,,,,,,,,,,,,2042.1527262669988,2042.1527262669988,2042.1527262669988,2042.1527262669988,2043.624566378072,2043.624566378072,2043.624566378072,2043.624566378072,2043.6575845270418,2043.6575845270418,2043.6575845270418,2043.6575845270418,repeat,letter,lettRpt,d,0.5433484585955739,Lo,,,,,,,5,,,,,high,2044.1984243928455,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,1,1474,,,2050.163783665281,,,U,181,hexagon,0.016658647917211056,,,,,1,0,,,,,,,,,,,,2046.706202654168,2046.706202654168,2046.706202654168,2046.706202654168,2048.178041734267,2048.178041734267,2048.178041734267,2048.178041734267,2048.2111136768945,2048.2111136768945,2048.2111136768945,2048.2111136768945,switch,number,numSwt,k,0.457625693641603,Lo,,,,,,,5,,,,,high,2048.664544819854,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,0,1474,,,2054.633516176138,,,H,160,star,0.0019525401294231415,,,,,0,0,,,,,,,,,,,,2051.159521778114,2051.159521778114,2051.159521778114,2051.159521778114,2052.647907011211,2052.647907011211,2052.647907011211,2052.647907011211,2052.6646202378906,2052.6646202378906,2052.6646202378906,2052.6646202378906,switch,letter,NA,f,0.45388107700273395,Lo,,,,,,,5,,,,,high,2053.1371310041286,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,0,1474,,,2059.270564209204,,2059.771088556852,B,139,triangle,0.001908021979033947,,,,,1,1,,,,,,,,,,,,2055.629509134218,2055.629509134218,2055.629509134218,2055.629509134218,2057.118000370916,2057.118000370916,2057.118000370916,2057.118000370916,2057.134615079034,2057.134615079034,2057.134615079034,2057.134615079034,switch,number,numSwt,j,0.6181243555620313,Hi,,,,,,,5,,,,,high,2057.771403868217,2059.270564209204,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,10,1484,,,2063.7054542331025,,,W,174,circle,-0.0007738769054412842,,,,,1,0,,,,,,,,,,,,2060.277962927241,2060.277962927241,2060.277962927241,2060.277962927241,2061.771672151983,2061.771672151983,2061.771672151983,2061.771672151983,2061.7885103602894,2061.7885103602894,2061.7885103602894,2061.7885103602894,switch,letter,lettSwt,f,0.39729752158746123,Hi,,,,,,,5,,,,,high,2062.1935104741715,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,7,0,7,0,,,,,,,,,,,,,,,,10,1494,,,2068.1257783449255,,,Y,125,hexagon,0.005080250091850758,,,,,1,0,,,,,,,,,,,,2064.6875400389545,2064.6875400389545,2064.6875400389545,2064.6875400389545,2066.174898398109,2066.174898398109,2066.174898398109,2066.174898398109,2066.191590833012,2066.191590833012,2066.191590833012,2066.191590833012,switch,number,numSwt,j,0.41580621851608157,Lo,,,,,,,5,,,,,high,2066.611738171894,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,8,0,8,0,,,,,,,,,,,,,,,,10,1504,,,2072.5956925428472,,,F,132,hexagon,0.01663442561402917,,,,,1,0,,,,,,,,,,,,2069.122068102937,2069.122068102937,2069.122068102937,2069.122068102937,2070.5951147112064,2070.5951147112064,2070.5951147112064,2070.5951147112064,2070.6285244058818,2070.6285244058818,2070.6285244058818,2070.6285244058818,repeat,number,numRpt,j,0.461904676631093,Lo,,,,,,,5,,,,,high,2071.0817405721173,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,0,9,0,,,,,,,,,,,,,,,,10,1514,,,2077.015707774088,,,S,167,triangle,0.01690302835777402,,,,,1,0,,,,,,,,,,,,2073.5919180489145,2073.5919180489145,2073.5919180489145,2073.5919180489145,2075.0653135809116,2075.0653135809116,2075.0653135809116,2075.0653135809116,2075.0983951161616,2075.0983951161616,2075.0983951161616,2075.0983951161616,repeat,number,numRpt,k,0.40253053698688745,Hi,,,,,,,5,,,,,high,2075.501927374862,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,0,10,0,,,,,,,,,,,,,,,,1,1515,,,2081.4694037102163,,,D,146,circle,0.016810945700854063,,,,,1,0,,,,,,,,,,,,2078.012286192272,2078.012286192272,2078.012286192272,2078.012286192272,2079.4853110769764,2079.4853110769764,2079.4853110769764,2079.4853110769764,2079.5184834790416,2079.5184834790416,2079.5184834790416,2079.5184834790416,switch,letter,lettSwt,d,0.4484342448413372,Hi,,,,,,,5,,,,,high,2079.95653574029,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
