LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,27,0,27,0,,,,,,,,,,,,,,,,0,1312,,,,2221.9830401930085,,Y,146,star,0.0016098920023068786,,,,,,,,,1,0,,,,,,,,,,,,2218.4291707590164,2218.4291707590164,2218.4291707590164,2218.4291707590164,2219.9306786960224,2219.9306786960224,2219.9306786960224,2219.9306786960224,2219.9306786960224,2219.9306786960224,2219.9306786960224,2219.9306786960224,repeat,letter,lettRpt,f,0.503778322978178,Hi,,,3,,,,,low,2220.481457246002,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,28,0,28,0,,,,,,,,,,,,,,,,0,1312,,,,2226.5716679500183,,U,167,hexagon,0.0013677469978574663,,,,,,,,,0,0,,,,,,,,,,,,2222.967588961008,2222.967588961008,2222.967588961008,2222.967588961008,2224.469440091023,2224.469440091023,2224.469440091023,2224.469440091023,2224.469440091023,2224.469440091023,2224.469440091023,2224.469440091023,switch,number,NA,j,0.5784610639966559,Hi,,,3,,,,,low,2225.086607999023,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,29,0,29,0,,,,,,,,,,,,,,,,1,1313,,,,2231.0432579189946,,D,181,triangle,0.002376354008447379,,,,,,,,,1,1,,,,,,,,,,,,2227.5561616810155,2227.5561616810155,2227.5561616810155,2227.5561616810155,2229.057681834005,2229.057681834005,2229.057681834005,2229.057681834005,2229.057681834005,2229.057681834005,2229.057681834005,2229.057681834005,repeat,number,numRpt,k,0.456953237997368,Lo,,,3,,,,,low,2229.5586270200147,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,30,0,30,0,,,,,,,,,,,,,,,,0,1313,,,,2235.431341735006,,F,132,circle,0.0009368699975311756,,,,,,,,,0,0,,,,,,,,,,,,2232.0275996410055,2232.0275996410055,2232.0275996410055,2232.0275996410055,2233.5291811310162,2233.5291811310162,2233.5291811310162,2233.5291811310162,2233.5291811310162,2233.5291811310162,2233.5291811310162,2233.5291811310162,repeat,number,NA,k,0.3739120779791847,Lo,,,3,,,,,low,2233.94662136602,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,31,0,31,0,,,,,,,,,,,,,,,,0,1313,,,,2240.1197643130145,,S,139,star,0.0010979069920722395,,,,,,,,,1,1,,,,,,,,,,,,2236.4156208689965,2236.4156208689965,2236.4156208689965,2236.4156208689965,2237.91751275101,2237.91751275101,2237.91751275101,2237.91751275101,2237.91751275101,2237.91751275101,2237.91751275101,2237.91751275101,repeat,number,numRpt,j,0.6662385869713034,Hi,,,3,,,,,low,2238.6182268930133,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,10,1323,,,,2253.017324294022,,U,160,triangle,0.001819475000957027,,,,,,,,,1,0,,,,,,,,,,,,2249.4134054300084,2249.4134054300084,2249.4134054300084,2249.4134054300084,2250.9149840880127,2250.9149840880127,2250.9149840880127,2250.9149840880127,2250.9149840880127,2250.9149840880127,2250.9149840880127,2250.9149840880127,switch,letter,lettSwt,f,0.5726304549898487,Lo,,,4,,,space,0.9700237209617626,low,2251.5325513440184,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,0,1,0,,,,,,,,,,,,,,,,0,1323,,,,2257.538995603012,,S,174,circle,0.0010659259860403836,,,,,,,,,1,0,,,,,,,,,,,,2254.001782941021,2254.001782941021,2254.001782941021,2254.001782941021,2255.5033512299997,2255.5033512299997,2255.5033512299997,2255.5033512299997,2255.5033512299997,2255.5033512299997,2255.5033512299997,2255.5033512299997,switch,number,numSwt,k,0.48503251996589825,Hi,,,4,,,,,low,2256.037491555995,2257.538995603012,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,2,0,2,0,,,,,,,,,,,,,,,,1,1324,,,,2262.12734100502,,H,181,hexagon,0.0013975979818496853,,,,,,,,,1,0,,,,,,,,,,,,2258.523425010004,2258.523425010004,2258.523425010004,2258.523425010004,2260.0250285300135,2260.0250285300135,2260.0250285300135,2260.0250285300135,2260.0250285300135,2260.0250285300135,2260.0250285300135,2260.0250285300135,repeat,number,numRpt,k,0.5519537789805327,Lo,,,4,,,,,low,2260.6256734800118,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,3,0,3,0,,,,,,,,,,,,,,,,10,1334,,,,2266.648974115,,D,132,star,0.0012844520097132772,,,,,,,,,1,0,,,,,,,,,,,,2263.11202813001,2263.11202813001,2263.11202813001,2263.11202813001,2264.6134031160036,2264.6134031160036,2264.6134031160036,2264.6134031160036,2264.6134031160036,2264.6134031160036,2264.6134031160036,2264.6134031160036,switch,letter,lettSwt,d,0.5094806519628037,Hi,,,4,,,,,low,2265.1640575450147,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,4,0,4,0,,,,,,,,,,,,,,,,0,1334,,,,2271.2039938289963,,Y,125,star,0.0008812739979475737,,,,,,,,,1,0,,,,,,,,,,,,2267.63336808802,2267.63336808802,2267.63336808802,2267.63336808802,2269.1352723110176,2269.1352723110176,2269.1352723110176,2269.1352723110176,2269.1352723110176,2269.1352723110176,2269.1352723110176,2269.1352723110176,switch,number,numSwt,j,0.5231148329912685,Hi,,,4,,,,,low,2269.7026355609996,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,5,0,5,0,,,,,,,,,,,,,,,,1,1335,,,,2275.942781841004,,F,146,hexagon,0.0009481620218139142,,,,,,,,,1,0,,,,,,,,,,,,2272.171699094004,2272.171699094004,2272.171699094004,2272.171699094004,2273.673503990023,2273.673503990023,2273.673503990023,2273.673503990023,2273.673503990023,2273.673503990023,2273.673503990023,2273.673503990023,repeat,number,numRpt,j,0.71949862796464,Lo,,,4,,,,,low,2274.4410730829986,2275.942781841004,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,6,0,6,0,,,,,,,,,,,,,,,,1,1336,,,,2280.464291338023,,W,167,triangle,0.0008958370017353445,,,,,,,,,1,0,,,,,,,,,,,,2276.9270643700147,2276.9270643700147,2276.9270643700147,2276.9270643700147,2278.428824938019,2278.428824938019,2278.428824938019,2278.428824938019,2278.428824938019,2278.428824938019,2278.428824938019,2278.428824938019,repeat,number,numRpt,k,0.5006233069871087,Lo,,,4,,,,,low,2278.962764580996,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,7,0,7,0,,,,,,,,,,,,,,,,10,1346,,,,2284.952625061007,,B,139,circle,0.000911374983843416,,,,,,,,,1,0,,,,,,,,,,,,2281.43208618302,2281.43208618302,2281.43208618302,2281.43208618302,2282.933716485015,2282.933716485015,2282.933716485015,2282.933716485015,2282.933716485015,2282.933716485015,2282.933716485015,2282.933716485015,switch,letter,lettSwt,d,0.4841534449660685,Hi,,,4,,,,,low,2283.4510869829974,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,8,0,8,0,,,,,,,,,,,,,,,,1,1347,,,,2289.441009989998,,U,160,star,0.00058622399228625,,,,,,,,,1,0,,,,,,,,,,,,2285.920519018022,2285.920519018022,2285.920519018022,2285.920519018022,2287.422008911002,2287.422008911002,2287.422008911002,2287.422008911002,2287.422008911002,2287.422008911002,2287.422008911002,2287.422008911002,repeat,letter,lettRpt,f,0.494413756969152,Hi,,,4,,,,,low,2287.9560624550213,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,9,0,9,0,,,,,,,,,,,,,,,,0,1347,,,,2294.012770014,,S,174,circle,0.001137034996645525,,,,,,,,,1,0,,,,,,,,,,,,2290.425287113001,2290.425287113001,2290.425287113001,2290.425287113001,2291.926942238002,2291.926942238002,2291.926942238002,2291.926942238002,2291.926942238002,2291.926942238002,2291.926942238002,2291.926942238002,repeat,letter,lettRpt,f,0.5582516729773488,Hi,,,4,,,,,low,2292.5278904699953,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,10,0,10,0,,,,,,,,,,,,,,,,1,1348,,,,2298.60091892301,,H,181,triangle,0.0011528720206115395,,,,,,,,,1,0,,,,,,,,,,,,2294.9971734380233,2294.9971734380233,2294.9971734380233,2294.9971734380233,2296.4988863060134,2296.4988863060134,2296.4988863060134,2296.4988863060134,2296.4988863060134,2296.4988863060134,2296.4988863060134,2296.4988863060134,switch,number,numSwt,k,0.5544371049909387,Lo,,,4,,,,,low,2297.0995821100078,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,11,0,11,0,,,,,,,,,,,,,,,,10,1358,,,,2303.2393450240197,,D,132,hexagon,0.0010997980134561658,,,,,,,,,1,0,,,,,,,,,,,,2299.5685987860197,2299.5685987860197,2299.5685987860197,2299.5685987860197,2301.0703066440183,2301.0703066440183,2301.0703066440183,2301.0703066440183,2301.0703066440183,2301.0703066440183,2301.0703066440183,2301.0703066440183,repeat,number,numRpt,j,0.6412222149665467,Lo,,,4,,,,,low,2301.754669037997,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,12,0,12,0,,,,,,,,,,,,,,,,10,1368,,,,2307.7947627300164,,Y,125,star,0.0014757150202058256,,,,,,,,,1,0,,,,,,,,,,,,2304.223947282997,2304.223947282997,2304.223947282997,2304.223947282997,2305.7255508860108,2305.7255508860108,2305.7255508860108,2305.7255508860108,2305.7255508860108,2305.7255508860108,2305.7255508860108,2305.7255508860108,switch,letter,lettSwt,f,0.5186267950048205,Hi,,,4,,,,,low,2306.2929784599983,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,13,0,13,0,,,,,,,,,,,,,,,,10,1378,,,,2312.6999685300107,,F,146,hexagon,0.001095735002309084,,,,,,,,,1,0,,,,,,,,,,,,2308.779048944998,2308.779048944998,2308.779048944998,2308.779048944998,2310.280518629006,2310.280518629006,2310.280518629006,2310.280518629006,2310.280518629006,2310.280518629006,2310.280518629006,2310.280518629006,switch,number,numSwt,j,0.8688418849778827,Lo,,,4,,,,,low,2311.1984452980105,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,14,0,14,0,,,,,,,,,,,,,,,,0,1378,,,,2317.4050651400175,,W,167,circle,0.0012321349931880832,,,,,,,,,1,0,,,,,,,,,,,,2313.6843715640134,2313.6843715640134,2313.6843715640134,2313.6843715640134,2315.186037075997,2315.186037075997,2315.186037075997,2315.186037075997,2315.186037075997,2315.186037075997,2315.186037075997,2315.186037075997,repeat,number,numRpt,k,0.6679784279840533,Hi,,,4,,,,,low,2315.903270448005,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,15,0,15,0,,,,,,,,,,,,,,,,1,1379,,,,2321.9600750630198,,B,139,triangle,0.001345747004961595,,,,,,,,,1,0,,,,,,,,,,,,2318.3894545850053,2318.3894545850053,2318.3894545850053,2318.3894545850053,2319.891157066013,2319.891157066013,2319.891157066013,2319.891157066013,2319.891157066013,2319.891157066013,2319.891157066013,2319.891157066013,repeat,number,numRpt,j,0.5404408769973088,Lo,,,4,,,,,low,2320.4753257980046,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,16,0,16,0,,,,,,,,,,,,,,,,1,1380,,,,2326.882271195005,,D,132,hexagon,0.0011577850091271102,,,,,,,,,1,0,,,,,,,,,,,,2322.9447076439974,2322.9447076439974,2322.9447076439974,2322.9447076439974,2324.4461879500013,2324.4461879500013,2324.4461879500013,2324.4461879500013,2324.4461879500013,2324.4461879500013,2324.4461879500013,2324.4461879500013,switch,letter,lettSwt,d,0.9136855909891892,Lo,,,4,,,,,low,2325.397344828001,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,17,0,17,0,,,,,,,,,,,,,,,,0,1380,,,,2331.4370930010045,,U,146,circle,0.0013273259974084795,,,,,,,,,1,0,,,,,,,,,,,,2327.866677800019,2327.866677800019,2327.866677800019,2327.866677800019,2329.368425157998,2329.368425157998,2329.368425157998,2329.368425157998,2329.368425157998,2329.368425157998,2329.368425157998,2329.368425157998,repeat,letter,lettRpt,f,0.5493593369901646,Hi,,,4,,,,,low,2329.9525200490025,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,18,0,18,0,,,,,,,,,,,,,,,,0,1380,,,,2336.059147996013,,B,160,star,0.0010255450033582747,,,,,,,,,0,0,,,,,,,,,,,,2332.4215900209965,2332.4215900209965,2332.4215900209965,2332.4215900209965,2333.923559693998,2333.923559693998,2333.923559693998,2333.923559693998,2333.923559693998,2333.923559693998,2333.923559693998,2333.923559693998,repeat,letter,NA,f,0.6064767029893119,Hi,,,4,,,,,low,2334.5743492280017,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,19,0,19,0,,,,,,,,,,,,,,,,10,1390,,,,2340.614023076021,,W,125,triangle,0.0012025100004393607,,,,,,,,,1,1,,,,,,,,,,,,2337.043487058021,2337.043487058021,2337.043487058021,2337.043487058021,2338.5450794899953,2338.5450794899953,2338.5450794899953,2338.5450794899953,2338.5450794899953,2338.5450794899953,2338.5450794899953,2338.5450794899953,repeat,letter,lettRpt,f,0.5183187939692289,Lo,,,4,,,,,low,2339.112498405011,2340.614023076021,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,20,0,20,0,,,,,,,,,,,,,,,,1,1391,,,,2345.2192061390087,,H,167,hexagon,0.0010715099924709648,,,,,,,,,1,0,,,,,,,,,,,,2341.598324054008,2341.598324054008,2341.598324054008,2341.598324054008,2343.0999630500155,2343.0999630500155,2343.0999630500155,2343.0999630500155,2343.0999630500155,2343.0999630500155,2343.0999630500155,2343.0999630500155,switch,number,numSwt,k,0.5993452929833438,Lo,,,4,,,,,low,2343.734330420004,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,21,0,21,0,,,,,,,,,,,,,,,,0,1391,,,,2349.824424432998,,S,174,star,0.0010070769931189716,,,,,,,,,0,0,,,,,,,,,,,,2346.203568769997,2346.203568769997,2346.203568769997,2346.203568769997,2347.7052540990117,2347.7052540990117,2347.7052540990117,2347.7052540990117,2347.7052540990117,2347.7052540990117,2347.7052540990117,2347.7052540990117,repeat,number,NA,j,0.5741745900013484,Lo,,,4,,,,,low,2348.322431561013,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,22,0,22,0,,,,,,,,,,,,,,,,1,1392,,,,2354.529510599008,,Y,181,triangle,0.0010029599943663925,,,,,,,,,1,1,,,,,,,,,,,,2350.792124066007,2350.792124066007,2350.792124066007,2350.792124066007,2352.2936568300065,2352.2936568300065,2352.2936568300065,2352.2936568300065,2352.2936568300065,2352.2936568300065,2352.2936568300065,2352.2936568300065,repeat,number,numRpt,k,0.686345526977675,Lo,,,4,,,,,low,2353.0278024699946,2354.529510599008,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,23,0,23,0,,,,,,,,,,,,,,,,1,1393,,,,2359.0676989330095,,F,139,circle,0.0012928879878018051,,,,,,,,,1,0,,,,,,,,,,,,2355.513647893007,2355.513647893007,2355.513647893007,2355.513647893007,2357.0153419940034,2357.0153419940034,2357.0153419940034,2357.0153419940034,2357.0153419940034,2357.0153419940034,2357.0153419940034,2357.0153419940034,switch,letter,lettSwt,d,0.5016024569631554,Hi,,,4,,,,,low,2357.5658990140073,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,24,0,24,0,,,,,,,,,,,,,,,,0,1393,,,,2363.6560879799945,,Y,132,circle,0.0013002420018892735,,,,,,,,,1,0,,,,,,,,,,,,2360.0521371290088,2360.0521371290088,2360.0521371290088,2360.0521371290088,2361.5537910550192,2361.5537910550192,2361.5537910550192,2361.5537910550192,2361.5537910550192,2361.5537910550192,2361.5537910550192,2361.5537910550192,switch,number,numSwt,j,0.5514439649705309,Hi,,,4,,,,,low,2362.154496236006,2363.6560879799945,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,25,0,25,0,,,,,,,,,,,,,,,,1,1394,,,,2368.127791856008,,B,181,hexagon,0.0009814410004764795,,,,,,,,,1,0,,,,,,,,,,,,2364.640669159009,2364.640669159009,2364.640669159009,2364.640669159009,2366.1419993480085,2366.1419993480085,2366.1419993480085,2366.1419993480085,2366.1419993480085,2366.1419993480085,2366.1419993480085,2366.1419993480085,repeat,number,numRpt,k,0.4412319439870771,Lo,,,4,,,,,low,2366.626199588005,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,26,0,26,0,,,,,,,,,,,,,,,,0,1394,,,,2372.6996496100037,,W,146,star,0.0013237440143711865,,,,,,,,,1,0,,,,,,,,,,,,2369.0954842680076,2369.0954842680076,2369.0954842680076,2369.0954842680076,2370.5970869250013,2370.5970869250013,2370.5970869250013,2370.5970869250013,2370.5970869250013,2370.5970869250013,2370.5970869250013,2370.5970869250013,repeat,number,numRpt,j,0.5533057489665225,Hi,,,4,,,,,low,2371.1977987380233,2372.6996496100037,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,27,0,27,0,,,,,,,,,,,,,,,,1,1395,,,,2377.504846652999,,D,160,triangle,0.0013576339988503605,,,,,,,,,1,0,,,,,,,,,,,,2373.6838671290025,2373.6838671290025,2373.6838671290025,2373.6838671290025,2375.1854861890024,2375.1854861890024,2375.1854861890024,2375.1854861890024,2375.1854861890024,2375.1854861890024,2375.1854861890024,2375.1854861890024,repeat,number,numRpt,k,0.7917869779921602,Lo,,,4,,,,,low,2376.0197525650146,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,28,0,28,0,,,,,,,,,,,,,,,,10,1405,,,,2382.043106938014,,U,139,hexagon,0.0013418089947663248,,,,,,,,,1,0,,,,,,,,,,,,2378.4890939210018,2378.4890939210018,2378.4890939210018,2378.4890939210018,2379.990817596001,2379.990817596001,2379.990817596001,2379.990817596001,2379.990817596001,2379.990817596001,2379.990817596001,2379.990817596001,repeat,number,numRpt,j,0.5328282559930813,Lo,,,4,,,,,low,2380.558168649004,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,29,0,29,0,,,,,,,,,,,,,,,,10,1415,,,,2386.5646701130026,,H,174,star,0.0010882520000450313,,,,,,,,,1,0,,,,,,,,,,,,2383.0275645630027,2383.0275645630027,2383.0275645630027,2383.0275645630027,2384.529058533022,2384.529058533022,2384.529058533022,2384.529058533022,2384.529058533022,2384.529058533022,2384.529058533022,2384.529058533022,repeat,number,numRpt,k,0.48450594098540023,Hi,,,4,,,,,low,2385.0630955340166,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
