LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,vts_fback.stopped,fix.stopped,target_resp.rt,blockNum,norew_fback.started,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,834.1475548140006,,U,125,star,0.008939612001995556,,,,,-1,0,,,2,,,,,,,,828.1361363959877,828.1361363959877,828.1361363959877,828.1361363959877,829.6425851620006,829.6425851620006,829.6425851620006,829.6425851620006,829.6425851620006,829.6425851620006,829.6425851620006,829.6425851620006,832.6459996229969,832.6459996229969,832.6459996229969,832.6459996229969,repeat,no_choice,NA,None,vtsPrac,832.6459996229969,834.1475548140006,834.6481375239964,,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,839.8039074059925,,Y,139,circle,0.000640701997326687,,,,,1,0,,,2,,,,,,,,835.1299675699993,835.1299675699993,835.1299675699993,835.1299675699993,836.6336079859902,836.6336079859902,836.6336079859902,836.6336079859902,836.6336079859902,836.6336079859902,836.6336079859902,836.6336079859902,,,,,switch,number,numSwt,j,vtsPrac,838.3021955570002,,,1.6360049930081004,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,846.7947764669952,,S,181,star,0.0014974059886299074,,,,,-1,0,,,2,,,,,,,,840.7864033319929,840.7864033319929,840.7864033319929,840.7864033319929,842.2898522859905,842.2898522859905,842.2898522859905,842.2898522859905,842.2898522859905,842.2898522859905,842.2898522859905,842.2898522859905,845.2932888409996,845.2932888409996,845.2932888409996,845.2932888409996,switch,no_choice,NA,None,vtsPrac,845.2932888409996,846.7947764669952,847.2953069789946,,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,851.9336826739891,,W,167,triangle,0.008834394990117289,,,,,0,0,,,2,,,,,,,,847.7913876459934,847.7913876459934,847.7913876459934,847.7913876459934,849.2977863959968,849.2977863959968,849.2977863959968,849.2977863959968,849.2977863959968,849.2977863959968,849.2977863959968,849.2977863959968,,,,,switch,number,NA,j,vtsPrac,850.4323059320013,,,1.1159698730043601,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,857.206350951994,,U,125,circle,0.0015487119962926954,,,,,1,1,,,2,,,,,,,,852.9152244500001,852.9152244500001,852.9152244500001,852.9152244500001,854.4198257120006,854.4198257120006,854.4198257120006,854.4198257120006,854.4198257120006,854.4198257120006,854.4198257120006,854.4198257120006,,,,,repeat,number,numRpt,j,vtsPrac,855.7046566849895,,,1.2578862790105632,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,862.395238060999,,Y,139,star,0.001629632999538444,,,,,1,0,,,2,,,,,,,,858.1853246539977,858.1853246539977,858.1853246539977,858.1853246539977,859.692356057989,859.692356057989,859.692356057989,859.692356057989,859.692356057989,859.692356057989,859.692356057989,859.692356057989,,,,,repeat,number,numRpt,j,vtsPrac,860.8937098049937,,,1.1689812110125786,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,867.6344944219891,,S,181,circle,0.0017240099987247959,,,,,1,0,,,2,,,,,,,,863.374339697999,863.374339697999,863.374339697999,863.374339697999,864.8814517509891,864.8814517509891,864.8814517509891,864.8814517509891,864.8814517509891,864.8814517509891,864.8814517509891,864.8814517509891,,,,,repeat,number,numRpt,k,vtsPrac,866.1328412719886,,,1.2192070180026349,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,873.2239808869926,,W,160,triangle,0.0014104509900789708,,,,,1,0,,,2,,,,,,,,868.6143040439929,868.6143040439929,868.6143040439929,868.6143040439929,870.1206609679939,870.1206609679939,870.1206609679939,870.1206609679939,870.1206609679939,870.1206609679939,870.1206609679939,870.1206609679939,,,,,repeat,number,numRpt,k,vtsPrac,871.7222170140012,,,1.5730870880070142,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,878.2795808660012,,B,125,star,0.0016170799935935065,,,,,0,0,,,2,,,,,,,,874.2060852829891,874.2060852829891,874.2060852829891,874.2060852829891,875.7101074129896,875.7101074129896,875.7101074129896,875.7101074129896,875.7101074129896,875.7101074129896,875.7101074129896,875.7101074129896,,,,,switch,letter,NA,f,vtsPrac,876.7781954279926,,,1.0476611090125516,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,883.7189334949944,,Y,132,hexagon,0.0017380650097038597,,,,,1,1,,,2,,,,,,,,879.2607516699936,879.2607516699936,879.2607516699936,879.2607516699936,880.7656856809917,880.7656856809917,880.7656856809917,880.7656856809917,880.7656856809917,880.7656856809917,880.7656856809917,880.7656856809917,,,,,switch,number,numSwt,j,vtsPrac,882.2172663139936,,,1.4247647070151288,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,889.1916763059999,,H,181,circle,0.0015002010040916502,,,,,0,0,,,2,,,,,,,,884.6986915109883,884.6986915109883,884.6986915109883,884.6986915109883,886.204620805991,886.204620805991,886.204620805991,886.204620805991,886.204620805991,886.204620805991,886.204620805991,886.204620805991,,,,,switch,letter,NA,f,vtsPrac,887.6900841249881,,,1.4642835310078226,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,894.7643498319958,,F,139,hexagon,0.0015768869925523177,,,,,1,1,,,2,,,,,,,,890.1734692329919,890.1734692329919,890.1734692329919,890.1734692329919,891.6777711429895,891.6777711429895,891.6777711429895,891.6777711429895,891.6777711429895,891.6777711429895,891.6777711429895,891.6777711429895,,,,,repeat,letter,lettRpt,d,vtsPrac,893.2626491389965,,,1.559500804010895,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,899.9035471629904,,Y,160,triangle,0.0016952720034169033,,,,,1,0,,,2,,,,,,,,895.7436510049884,895.7436510049884,895.7436510049884,895.7436510049884,897.2503550019901,897.2503550019901,897.2503550019901,897.2503550019901,897.2503550019901,897.2503550019901,897.2503550019901,897.2503550019901,,,,,repeat,letter,lettRpt,f,vtsPrac,898.4019066479959,,,1.131294875012827,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,906.16019353499,,B,146,triangle,0.0014788310072617605,,,,,1,0,,,2,,,,,,,,900.8855392119876,900.8855392119876,900.8855392119876,900.8855392119876,902.3895346709905,902.3895346709905,902.3895346709905,902.3895346709905,902.3895346709905,902.3895346709905,902.3895346709905,902.3895346709905,,,,,repeat,letter,lettRpt,d,vtsPrac,904.658589972998,,,2.2403118350048317,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,911.4495254979993,,S,167,circle,0.0016030830011004582,,,,,1,0,,,2,,,,,,,,907.1394162939978,907.1394162939978,907.1394162939978,907.1394162939978,908.64638719699,908.64638719699,908.64638719699,908.64638719699,908.64638719699,908.64638719699,908.64638719699,908.64638719699,,,,,repeat,letter,lettRpt,f,vtsPrac,909.9477784519986,,,1.2789668540062848,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,938.6126612439984,,S,174,hexagon,0.0019392579997656867,,,,,1,0,,,3,,,,,,,,933.4001286999992,933.4001286999992,933.4001286999992,933.4001286999992,934.9085768410005,934.9085768410005,934.9085768410005,934.9085768410005,934.9085768410005,934.9085768410005,934.9085768410005,934.9085768410005,,,,,switch,number,numSwt,k,vtsPrac,937.1110544089897,,,2.1854125460085925,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,944.2022484469926,,U,167,triangle,0.0015329040033975616,,,,,1,0,,,3,,,,,,,,939.5919730780006,939.5919730780006,939.5919730780006,939.5919730780006,941.0987752129877,941.0987752129877,941.0987752129877,941.0987752129877,941.0987752129877,941.0987752129877,941.0987752129877,941.0987752129877,,,,,switch,letter,lettSwt,f,vtsPrac,942.7004423569888,,,1.5788905970111955,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,949.1744137109927,,H,146,circle,0.001009953994071111,,,,,1,0,,,3,,,,,,,,945.1803871239972,945.1803871239972,945.1803871239972,945.1803871239972,946.6883461929974,946.6883461929974,946.6883461929974,946.6883461929974,946.6883461929974,946.6883461929974,946.6883461929974,946.6883461929974,,,,,switch,number,numSwt,j,vtsPrac,947.6726198099932,,,0.9564936440146994,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,954.2967673759995,,F,139,hexagon,0.0016384109912905842,,,,,1,0,,,3,,,,,,,,950.1542125559936,950.1542125559936,950.1542125559936,950.1542125559936,951.6606694939983,951.6606694939983,951.6606694939983,951.6606694939983,951.6606694939983,951.6606694939983,951.6606694939983,951.6606694939983,,,,,switch,letter,lettSwt,d,vtsPrac,952.795181272988,,,1.1129585770104313,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,959.2855961469904,,S,174,hexagon,0.001855384005466476,,,,,1,0,,,3,,,,,,,,955.2766139710002,955.2766139710002,955.2766139710002,955.2766139710002,956.7828738440003,956.7828738440003,956.7828738440003,956.7828738440003,956.7828738440003,956.7828738440003,956.7828738440003,956.7828738440003,,,,,repeat,letter,lettRpt,f,vtsPrac,957.7839467979938,,,0.9828143050108338,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,964.574673338997,,U,167,star,0.0014865209959680215,,,,,1,0,,,3,,,,,,,,960.265473337,960.265473337,960.265473337,960.265473337,961.7715638279915,961.7715638279915,961.7715638279915,961.7715638279915,961.7715638279915,961.7715638279915,961.7715638279915,961.7715638279915,,,,,switch,number,numSwt,k,vtsPrac,963.0731564489979,,,1.2820172200154047,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,969.4969672539883,,H,146,triangle,0.0017263649933738634,,,,,1,0,,,3,,,,,,,,965.5555149339925,965.5555149339925,965.5555149339925,965.5555149339925,967.0608804769872,967.0608804769872,967.0608804769872,967.0608804769872,967.0608804769872,967.0608804769872,967.0608804769872,967.0608804769872,,,,,repeat,number,numRpt,j,vtsPrac,967.9954212809971,,,0.904064874004689,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,974.1854837189894,,F,139,hexagon,0.0014578129921574146,,,,,1,0,,,3,,,,,,,,970.475992652995,970.475992652995,970.475992652995,970.475992652995,971.9830000469956,971.9830000469956,971.9830000469956,971.9830000469956,971.9830000469956,971.9830000469956,971.9830000469956,971.9830000469956,,,,,switch,letter,lettSwt,d,vtsPrac,972.6837894919881,,,0.6779121240106178,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,979.1909079159959,,W,132,circle,0.0017217729910044,,,,,1,0,,,3,,,,,,,,975.1654706659901,975.1654706659901,975.1654706659901,975.1654706659901,976.6716204029944,976.6716204029944,976.6716204029944,976.6716204029944,976.6716204029944,976.6716204029944,976.6716204029944,976.6716204029944,,,,,repeat,letter,lettRpt,f,vtsPrac,977.6894065989909,,,0.997889024016331,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,984.1296393509983,,S,167,star,0.0016008060047170147,,,,,1,0,,,3,,,,,,,,980.1710859739978,980.1710859739978,980.1710859739978,980.1710859739978,981.6769581089902,981.6769581089902,981.6769581089902,981.6769581089902,981.6769581089902,981.6769581089902,981.6769581089902,981.6769581089902,,,,,switch,number,numSwt,k,vtsPrac,982.6279119389947,,,0.9286467920028372,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,988.9683076819929,,D,125,hexagon,0.0014733869902556762,,,,,1,0,,,3,,,,,,,,985.1094664199918,985.1094664199918,985.1094664199918,985.1094664199918,986.6160204429907,986.6160204429907,986.6160204429907,986.6160204429907,986.6160204429907,986.6160204429907,986.6160204429907,986.6160204429907,,,,,switch,letter,lettSwt,d,vtsPrac,987.4667616399965,,,0.8215165450092172,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,994.090718898995,,Y,146,star,0.0018124680063920096,,,,,1,0,,,3,,,,,,,,989.9475602829916,989.9475602829916,989.9475602829916,989.9475602829916,991.4544696259982,991.4544696259982,991.4544696259982,991.4544696259982,991.4544696259982,991.4544696259982,991.4544696259982,991.4544696259982,,,,,switch,number,numSwt,j,vtsPrac,992.5888402639976,,,1.1106542210181942,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,999.3297442509938,,F,146,triangle,0.0013944609963800758,,,,,1,0,,,3,,,,,,,,995.0686127090012,995.0686127090012,995.0686127090012,995.0686127090012,996.576713670991,996.576713670991,996.576713670991,996.576713670991,996.576713670991,996.576713670991,996.576713670991,996.576713670991,,,,,switch,letter,lettSwt,d,vtsPrac,997.8281224169914,,,1.2205782800010638,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,1004.1351181639911,,D,174,circle,0.0016652630001772195,,,,,1,0,,,3,,,,,,,,1000.30868271699,1000.30868271699,1000.30868271699,1000.30868271699,1001.8158171839896,1001.8158171839896,1001.8158171839896,1001.8158171839896,1001.8158171839896,1001.8158171839896,1001.8158171839896,1001.8158171839896,,,,,repeat,letter,lettRpt,d,vtsPrac,1002.6333930729888,,,0.7898952250106959,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,1008.8735713819915,,B,132,triangle,0.0015951009991113096,,,,,1,0,,,3,,,,,,,,1005.1164271399903,1005.1164271399903,1005.1164271399903,1005.1164271399903,1006.6211517509946,1006.6211517509946,1006.6211517509946,1006.6211517509946,1006.6211517509946,1006.6211517509946,1006.6211517509946,1006.6211517509946,,,,,switch,number,numSwt,j,vtsPrac,1007.371883572996,,,0.7284821110224584,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,1013.8122668569995,,H,181,hexagon,0.0015544130001217127,,,,,1,0,,,3,,,,,,,,1009.8518723039888,1009.8518723039888,1009.8518723039888,1009.8518723039888,1011.3596718499903,1011.3596718499903,1011.3596718499903,1011.3596718499903,1011.3596718499903,1011.3596718499903,1011.3596718499903,1011.3596718499903,,,,,repeat,number,numRpt,k,vtsPrac,1012.3107635029883,,,0.9181396330095595,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,1041.593213633998,,Y,160,star,0.002176417998271063,,,,,1,0,,,,,,,,,,,1037.4005775219994,1037.4005775219994,1037.4005775219994,1037.4005775219994,1038.9067612009967,1038.9067612009967,1038.9067612009967,1038.9067612009967,1038.9067612009967,1038.9067612009967,1038.9067612009967,1038.9067612009967,,,,,switch,letter,lettSwt,f,noRew,,,,1.1550661740184296,0,1040.0916968849924,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,1046.4650062449946,,W,146,hexagon,0.0015641130012227222,,,,,1,0,,,,,,,,,,,1042.5726932049874,1042.5726932049874,1042.5726932049874,1042.5726932049874,1044.0790245729877,1044.0790245729877,1044.0790245729877,1044.0790245729877,1044.0790245729877,1044.0790245729877,1044.0790245729877,1044.0790245729877,,,,,repeat,letter,lettRpt,f,noRew,,,,0.8625068590044975,0,1044.9632431589998,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,1051.503995260995,,B,167,hexagon,0.0015640419878764078,,,,,1,0,,,,,,,,,,,1047.444307903992,1047.444307903992,1047.444307903992,1047.444307903992,1048.9512946969917,1048.9512946969917,1048.9512946969917,1048.9512946969917,1048.9512946969917,1048.9512946969917,1048.9512946969917,1048.9512946969917,,,,,switch,number,numSwt,k,noRew,,,,1.0229519580170745,0,1050.002233346997,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,1056.65961869499,,F,181,triangle,0.0016967869887594134,,,,,1,0,,,,,,,,,,,1052.4834372149926,1052.4834372149926,1052.4834372149926,1052.4834372149926,1053.9900407029927,1053.9900407029927,1053.9900407029927,1053.9900407029927,1053.9900407029927,1053.9900407029927,1053.9900407029927,1053.9900407029927,,,,,switch,letter,lettSwt,d,noRew,,,,1.1514254720095778,0,1055.1579394360015,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,1062.416146536998,,Y,160,hexagon,0.0012520620075520128,,,,,1,0,,,,,,,,,,,1057.6388993869914,1057.6388993869914,1057.6388993869914,1057.6388993869914,1059.1457820549986,1059.1457820549986,1059.1457820549986,1059.1457820549986,1059.1457820549986,1059.1457820549986,1059.1457820549986,1059.1457820549986,,,,,switch,number,numSwt,k,noRew,,,,1.7477191450016107,0,1060.9144575249957,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
