LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,prac_fback_text.stopped,top_target_prac2.stopped,tgt_fix_prac2.stopped,bott_target_prac2.stopped,target_resp_prac2.stopped,fix.stopped,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,vts_fback.stopped,target_resp.rt,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,0,9,0,,,,,,,,,,,,,,,,1,1438,,,2917.7868500999757,,B,146,triangle,0.0012741259997710586,,,,,1,0,,,,,,,,,,,,,,,,,2914.0258078599873,2914.0258078599873,2914.0258078599873,2914.0258078599873,2915.5344944389944,2915.5344944389944,2915.5344944389944,2915.5344944389944,2915.5344944389944,2915.5344944389944,2915.5344944389944,2915.5344944389944,,,,,switch,letter,lettSwt,d,Hi,,,0.7198295390116982,5,,,,,low,2916.2859087269753,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,0,10,0,,,,,,,,,,,,,,,,10,1448,,,2922.7093674109783,,U,174,star,0.0015461370057892054,,,,,1,0,,,,,,,,,,,,,,,,,2918.764358396991,2918.764358396991,2918.764358396991,2918.764358396991,2920.273417146993,2920.273417146993,2920.273417146993,2920.273417146993,2920.273417146993,2920.273417146993,2920.273417146993,2920.273417146993,,,,,repeat,letter,lettRpt,f,Lo,,,0.9098634020192549,5,,,,,low,2921.2082748109824,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,0,11,0,,,,,,,,,,,,,,,,1,1449,,,2927.531095119979,,H,181,circle,0.0015699200157541782,,,,,1,0,,,,,,,,,,,,,,,,,2923.686026892974,2923.686026892974,2923.686026892974,2923.686026892974,2925.1952747619944,2925.1952747619944,2925.1952747619944,2925.1952747619944,2925.1952747619944,2925.1952747619944,2925.1952747619944,2925.1952747619944,,,,,repeat,letter,lettRpt,d,Hi,,,0.8018464080232661,5,,,,,low,2926.0293924819853,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,0,12,0,,,,,,,,,,,,,,,,10,1459,,,2932.3697174379777,,S,167,star,0.0016514299786649644,,,,,1,0,,,,,,,,,,,,,,,,,2928.5084941779787,2928.5084941779787,2928.5084941779787,2928.5084941779787,2930.0171557609865,2930.0171557609865,2930.0171557609865,2930.0171557609865,2930.0171557609865,2930.0171557609865,2930.0171557609865,2930.0171557609865,,,,,repeat,letter,lettRpt,f,Lo,,,0.830496161011979,5,,,,,low,2930.8691687189857,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,0,13,0,,,,,,,,,,,,,,,,1,1460,,,2937.2585182109906,,D,125,triangle,0.001143011002568528,,,,,1,0,,,,,,,,,,,,,,,,,2933.347442765982,2933.347442765982,2933.347442765982,2933.347442765982,2934.8558376739966,2934.8558376739966,2934.8558376739966,2934.8558376739966,2934.8558376739966,2934.8558376739966,2934.8558376739966,2934.8558376739966,,,,,repeat,letter,lettRpt,d,Hi,,,0.873562426015269,5,,,,,low,2935.757387185993,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,0,14,0,,,,,,,,,,,,,,,,10,1470,,,2941.830126906978,,F,160,circle,0.0017560470150783658,,,,,1,0,,,,,,,,,,,,,,,,,2938.2352948819753,2938.2352948819753,2938.2352948819753,2938.2352948819753,2939.7445203139796,2939.7445203139796,2939.7445203139796,2939.7445203139796,2939.7445203139796,2939.7445203139796,2939.7445203139796,2939.7445203139796,,,,,switch,number,numSwt,k,Hi,,,0.5645141490094829,5,,,,,low,2940.3294707549794,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,15,0,15,0,,,,,,,,,,,,,,,,1,1471,,,2946.5855132739816,,W,132,hexagon,0.001260447985259816,,,,,1,0,,,,,,,,,,,,,,,,,2942.8077177379746,2942.8077177379746,2942.8077177379746,2942.8077177379746,2944.316328918998,2944.316328918998,2944.316328918998,2944.316328918998,2944.316328918998,2944.316328918998,2944.316328918998,2944.316328918998,,,,,repeat,number,numRpt,j,Lo,,,0.739409351022914,5,,,,,low,2945.084187270986,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,0,16,0,,,,,,,,,,,,,,,,10,1481,,,2951.27401656899,,F,160,hexagon,0.0019852060067933053,,,,,1,0,,,,,,,,,,,,,,,,,2947.563085886999,2947.563085886999,2947.563085886999,2947.563085886999,2949.071657008986,2949.071657008986,2949.071657008986,2949.071657008986,2949.071657008986,2949.071657008986,2949.071657008986,2949.071657008986,,,,,repeat,number,numRpt,k,Lo,,,0.6679315960209351,5,,,,,low,2949.7624711300014,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,0,17,0,,,,,,,,,,,,,,,,1,1482,,,2957.047228418989,,H,132,star,0.00306101402384229,,,,,1,0,,,,,,,,,,,,,,,,,2952.2515431429783,2952.2515431429783,2952.2515431429783,2952.2515431429783,2953.760107647977,2953.760107647977,2953.760107647977,2953.760107647977,2953.760107647977,2953.760107647977,2953.760107647977,2953.760107647977,,,,,switch,letter,lettSwt,d,Lo,,,1.7589696250215638,5,,,,,low,2955.546099002997,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,18,0,18,0,,,,,,,,,,,,,,,,0,1482,,,2962.769781623996,,Y,174,triangle,0.0013496660103555769,,,,,1,0,,,,,,,,,,,,,,,,,2958.024249802984,2958.024249802984,2958.024249802984,2958.024249802984,2959.5329019920027,2959.5329019920027,2959.5329019920027,2959.5329019920027,2959.5329019920027,2959.5329019920027,2959.5329019920027,2959.5329019920027,,,,,repeat,letter,lettRpt,f,Hi,,,1.7119695230212528,5,,,,,low,2961.2696201469807,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,19,0,19,0,,,,,,,,,,,,,,,,0,1482,,,2967.8589943489933,,D,181,circle,0.001880181982414797,,,,,1,0,,,,,,,,,,,,,,,,,2963.7470732139773,2963.7470732139773,2963.7470732139773,2963.7470732139773,2965.255970061,2965.255970061,2965.255970061,2965.255970061,2965.255970061,2965.255970061,2965.255970061,2965.255970061,,,,,repeat,letter,lettRpt,d,Hi,,,1.0747131740208715,5,,,,,low,2966.3570825189818,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,20,0,20,0,,,,,,,,,,,,,,,,0,1482,,,2973.064535894984,,W,139,triangle,0.0017309719987679273,,,,,1,0,,,,,,,,,,,,,,,,,2968.8349961669883,2968.8349961669883,2968.8349961669883,2968.8349961669883,2970.3449375059863,2970.3449375059863,2970.3449375059863,2970.3449375059863,2970.3449375059863,2970.3449375059863,2970.3449375059863,2970.3449375059863,,,,,repeat,letter,lettRpt,f,Hi,,,1.1939474609971512,5,,,,,low,2971.563006564975,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,21,0,21,0,,,,,,,,,,,,,,,,0,1482,,,2978.5707210919936,,S,146,circle,0.0016577320056967437,,,,,1,0,,,,,,,,,,,,,,,,,2974.041147406999,2974.041147406999,2974.041147406999,2974.041147406999,2975.5505514249962,2975.5505514249962,2975.5505514249962,2975.5505514249962,2975.5505514249962,2975.5505514249962,2975.5505514249962,2975.5505514249962,,,,,switch,number,numSwt,j,Hi,,,1.4905192680307664,5,,,,,low,2977.06899521398,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,22,0,22,0,,,,,,,,,,,,,,,,1,1483,,,2983.309423065977,,U,125,star,0.0018251890141982585,,,,,1,0,,,,,,,,,,,,,,,,,2979.547468467994,2979.547468467994,2979.547468467994,2979.547468467994,2981.0568140789983,2981.0568140789983,2981.0568140789983,2981.0568140789983,2981.0568140789983,2981.0568140789983,2981.0568140789983,2981.0568140789983,,,,,repeat,number,numRpt,j,Lo,,,0.7197570959979203,5,,,,,low,2981.808820901002,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,23,0,23,0,,,,,,,,,,,,,,,,1,1484,,,2988.5653038809833,,B,167,hexagon,0.001291498017963022,,,,,1,0,,,,,,,,,,,,,,,,,2984.286596380989,2984.286596380989,2984.286596380989,2984.286596380989,2985.795591672999,2985.795591672999,2985.795591672999,2985.795591672999,2985.795591672999,2985.795591672999,2985.795591672999,2985.795591672999,,,,,switch,letter,lettSwt,d,Lo,,,1.236264185019536,5,,,,,low,2987.0636244459893,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,24,0,24,0,,,,,,,,,,,,,,,,1,1485,,,2993.654199849989,,W,181,star,0.0014409090217668563,,,,,1,0,,,,,,,,,,,,,,,,,2989.5418095429777,2989.5418095429777,2989.5418095429777,2989.5418095429777,2991.0513186379976,2991.0513186379976,2991.0513186379976,2991.0513186379976,2991.0513186379976,2991.0513186379976,2991.0513186379976,2991.0513186379976,,,,,repeat,letter,lettRpt,f,Lo,,,1.0759967400226742,5,,,,,low,2992.152360815002,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,25,0,25,0,,,,,,,,,,,,,,,,0,1485,,,2998.976578379981,,H,139,triangle,0.0015776869840919971,,,,,1,0,,,,,,,,,,,,,,,,,2994.631509924977,2994.631509924977,2994.631509924977,2994.631509924977,2996.1400895569823,2996.1400895569823,2996.1400895569823,2996.1400895569823,2996.1400895569823,2996.1400895569823,2996.1400895569823,2996.1400895569823,,,,,switch,number,numSwt,j,Hi,,,1.308322285010945,5,,,,,low,2997.4763736609893,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,26,0,26,0,,,,,,,,,,,,,,,,10,1495,,,3003.765027607995,,F,132,circle,0.0014467770233750343,,,,,1,0,,,,,,,,,,,,,,,,,2999.9540245669778,2999.9540245669778,2999.9540245669778,2999.9540245669778,3001.4630034859874,3001.4630034859874,3001.4630034859874,3001.4630034859874,3001.4630034859874,3001.4630034859874,3001.4630034859874,3001.4630034859874,,,,,repeat,number,numRpt,j,Hi,,,0.7681772420182824,5,,,,,low,3002.263485198986,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,27,0,27,0,,,,,,,,,,,,,,,,10,1505,,,3008.970792612992,,S,160,hexagon,0.001328304992057383,,,,,1,0,,,,,,,,,,,,,,,,,3004.7424122469965,3004.7424122469965,3004.7424122469965,3004.7424122469965,3006.2511984459998,3006.2511984459998,3006.2511984459998,3006.2511984459998,3006.2511984459998,3006.2511984459998,3006.2511984459998,3006.2511984459998,,,,,repeat,number,numRpt,k,Lo,,,1.2009113640233409,5,,,,,low,3007.4692219790013,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,28,0,28,0,,,,,,,,,,,,,,,,0,1505,,,3014.9774866349762,,Y,174,circle,0.0009289779991377145,,,,,1,0,,,,,,,,,,,,,,,,,3009.947995642986,3009.947995642986,3009.947995642986,3009.947995642986,3011.4570604919863,3011.4570604919863,3011.4570604919863,3011.4570604919863,3011.4570604919863,3011.4570604919863,3011.4570604919863,3011.4570604919863,,,,,repeat,number,numRpt,k,Hi,,,1.9911604830413125,5,,,,,low,3013.4772231690004,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,29,0,29,0,,,,,,,,,,,,,,,,1,1506,,,3020.3839831279765,,D,146,hexagon,0.0017012669995892793,,,,,1,0,,,,,,,,,,,,,,,,,3015.9548332489794,3015.9548332489794,3015.9548332489794,3015.9548332489794,3017.4636794299877,3017.4636794299877,3017.4636794299877,3017.4636794299877,3017.4636794299877,3017.4636794299877,3017.4636794299877,3017.4636794299877,,,,,switch,letter,lettSwt,d,Lo,,,1.3953950260183774,5,,,,,low,3018.882855842996,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,30,0,30,0,,,,,,,,,,,,,,,,0,1506,,,3025.789570408,,U,125,triangle,0.0013640379766002297,,,,,1,0,,,,,,,,,,,,,,,,,3021.3611652979744,3021.3611652979744,3021.3611652979744,3021.3611652979744,3022.8696203389845,3022.8696203389845,3022.8696203389845,3022.8696203389845,3022.8696203389845,3022.8696203389845,3022.8696203389845,3022.8696203389845,,,,,switch,number,numSwt,j,Hi,,,1.3899160000146367,5,,,,,low,3024.28913027799,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,31,0,31,0,,,,,,,,,,,,,,,,10,1516,,,3030.8783648079843,,B,167,star,0.0014670389937236905,,,,,1,0,,,,,,,,,,,,,,,,,3026.7664601639844,3026.7664601639844,3026.7664601639844,3026.7664601639844,3028.27550512398,3028.27550512398,3028.27550512398,3028.27550512398,3028.27550512398,3028.27550512398,3028.27550512398,3028.27550512398,,,,,switch,letter,lettSwt,d,Lo,,,1.078780234005535,5,,,,,low,3029.3777262559743,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,0,1516,,,3042.374512115988,,D,174,hexagon,0.001913364976644516,,,,,-1,0,,,,,,,,,,,,,,,,3042.874977503001,3036.3622624859854,3036.3622624859854,3036.3622624859854,3036.3622624859854,3037.869500100991,3037.869500100991,3037.869500100991,3037.869500100991,3037.869500100991,3037.869500100991,3037.869500100991,3037.869500100991,3040.8729224139825,3040.8729224139825,3040.8729224139825,3040.8729224139825,switch,no_choice,NA,None,Lo,,,,6,,,space,0.789802409010008,low,3040.8729224139825,3042.374512115988,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,10,1526,,,3047.2131978019897,,U,181,circle,0.009087107988307253,,,,,1,0,,,,,,,,,,,,,,,,,3043.368214588001,3043.368214588001,3043.368214588001,3043.368214588001,3044.877442019002,3044.877442019002,3044.877442019002,3044.877442019002,3044.877442019002,3044.877442019002,3044.877442019002,3044.877442019002,,,,,switch,number,numSwt,k,Hi,,,0.8123867790272925,6,,,,,low,3045.7127631269977,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,0,1526,,,3052.1351391089847,,B,160,triangle,0.0013143740070518106,,,,,1,0,,,,,,,,,,,,,,,,,3048.1902581369795,3048.1902581369795,3048.1902581369795,3048.1902581369795,3049.6991367320006,3049.6991367320006,3049.6991367320006,3049.6991367320006,3049.6991367320006,3049.6991367320006,3049.6991367320006,3049.6991367320006,,,,,repeat,number,numRpt,k,Hi,,,0.9072419330186676,6,,,,,low,3050.634818883991,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,1,1527,,,3057.190639370994,,Y,139,star,0.0016096380131784827,,,,,1,0,,,,,,,,,,,,,,,,,3053.1123020800005,3053.1123020800005,3053.1123020800005,3053.1123020800005,3054.6211677639803,3054.6211677639803,3054.6211677639803,3054.6211677639803,3054.6211677639803,3054.6211677639803,3054.6211677639803,3054.6211677639803,,,,,switch,letter,lettSwt,f,Lo,,,1.0496620050107595,6,,,,,low,3055.6905509759963,3057.190639370994,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,1,1528,,,3063.130764404981,,F,125,star,0.0009822889987844974,,,,,1,0,,,,,,,,,,,,,,,,,3058.167239392991,3058.167239392991,3058.167239392991,3058.167239392991,3059.676855225989,3059.676855225989,3059.676855225989,3059.676855225989,3059.676855225989,3059.676855225989,3059.676855225989,3059.676855225989,,,,,switch,number,numSwt,j,Lo,,,1.9205889560107607,6,,,,,low,3061.6288396159944,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,1,1529,,,3068.4868199409975,,H,132,hexagon,0.0014031640021130443,,,,,1,0,,,,,,,,,,,,,,,,,3064.10814094299,3064.10814094299,3064.10814094299,3064.10814094299,3065.616721370985,3065.616721370985,3065.616721370985,3065.616721370985,3065.616721370985,3065.616721370985,3065.616721370985,3065.616721370985,,,,,switch,letter,lettSwt,d,Lo,,,1.3368538730137516,6,,,,,low,3066.984926338977,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,1,1530,,,3073.391913384985,,S,167,triangle,0.0012202859797980636,,,,,1,0,,,,,,,,,,,,,,,,,3069.464219829999,3069.464219829999,3069.464219829999,3069.464219829999,3070.9725985929836,3070.9725985929836,3070.9725985929836,3070.9725985929836,3070.9725985929836,3070.9725985929836,3070.9725985929836,3070.9725985929836,,,,,repeat,letter,lettRpt,f,Hi,,,0.8983840010187123,6,,,,,low,3071.8903384110017,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,7,0,7,0,,,,,,,,,,,,,,,,10,1540,,,3078.264125738002,,W,146,circle,0.001262426987523213,,,,,1,0,,,,,,,,,,,,,,,,,3074.3692800509743,3074.3692800509743,3074.3692800509743,3074.3692800509743,3075.878065559984,3075.878065559984,3075.878065559984,3075.878065559984,3075.878065559984,3075.878065559984,3075.878065559984,3075.878065559984,,,,,repeat,letter,lettRpt,f,Hi,,,0.852076819021022,6,,,,,low,3076.7626670369937,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,8,0,8,0,,,,,,,,,,,,,,,,1,1541,,,3083.3028983509867,,D,174,star,0.0016924829978961498,,,,,1,0,,,,,,,,,,,,,,,,,3079.2410247199878,3079.2410247199878,3079.2410247199878,3079.2410247199878,3080.7502140699944,3080.7502140699944,3080.7502140699944,3080.7502140699944,3080.7502140699944,3080.7502140699944,3080.7502140699944,3080.7502140699944,,,,,switch,number,numSwt,k,Lo,,,1.0203326249902602,6,,,,,low,3081.802233579976,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,9,0,9,0,,,,,,,,,,,,,,,,10,1551,,,3088.2916660249757,,U,181,triangle,0.0015470199869014323,,,,,1,0,,,,,,,,,,,,,,,,,3084.280078176991,3084.280078176991,3084.280078176991,3084.280078176991,3085.7888759689813,3085.7888759689813,3085.7888759689813,3085.7888759689813,3085.7888759689813,3085.7888759689813,3085.7888759689813,3085.7888759689813,,,,,switch,letter,lettSwt,f,Hi,,,0.9762879720074125,6,,,,,low,3086.791134557978,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,10,0,10,0,,,,,,,,,,,,,,,,10,1561,,,3093.180613231001,,B,160,hexagon,0.0015016079996712506,,,,,1,0,,,,,,,,,,,,,,,,,3089.268582530989,3089.268582530989,3089.268582530989,3089.268582530989,3090.7778512309887,3090.7778512309887,3090.7778512309887,3090.7778512309887,3090.7778512309887,3090.7778512309887,3090.7778512309887,3090.7778512309887,,,,,repeat,letter,lettRpt,d,Lo,,,0.8696359350287821,6,,,,,low,3091.678804074996,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,11,0,11,0,,,,,,,,,,,,,,,,0,1561,,,3098.5698092019884,,Y,139,circle,0.0015895540127530694,,,,,1,0,,,,,,,,,,,,,,,,,3094.1572081809863,3094.1572081809863,3094.1572081809863,3094.1572081809863,3095.666476001992,3095.666476001992,3095.666476001992,3095.666476001992,3095.666476001992,3095.666476001992,3095.666476001992,3095.666476001992,,,,,switch,number,numSwt,j,Hi,,,1.3823363030096516,6,,,,,low,3097.0697013319877,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
