LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,2,4,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966.1019651838578,1966.1019651838578,1966.1019651838578,1966.1019651838578,1966.1019651838578,1966.1019651838578,1966.1019651838578,1966.1019651838578,1966.1019651838578,1966.1019651838578,a,0.6776313884183764,1,881,2,1966.807362361811,1968.3211967181414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,2,5,29,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1968.8214606177062,1968.8214606177062,1968.8214606177062,1968.8214606177062,1968.8214606177062,1968.8214606177062,1968.8214606177062,1968.8214606177062,1968.8214606177062,1968.8214606177062,l,0.9846812253817916,10,891,2,1969.8407092760317,1971.3555643688887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,2,6,30,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971.8576835398562,1971.8576835398562,1971.8576835398562,1971.8576835398562,1971.8576835398562,1971.8576835398562,1971.8576835398562,1971.8576835398562,1971.8576835398562,1971.8576835398562,a,0.884632799308747,10,901,2,1972.8023372599855,1974.3085627770051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,2,7,31,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1974.8085789456964,1974.8085789456964,1974.8085789456964,1974.8085789456964,1974.8085789456964,1974.8085789456964,1974.8085789456964,1974.8085789456964,1974.8085789456964,1974.8085789456964,l,1.7253840430639684,1,902,2,1976.5645182630979,1978.0784599538893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,2,8,32,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978.578569188714,1978.578569188714,1978.578569188714,1978.578569188714,1978.578569188714,1978.578569188714,1978.578569188714,1978.578569188714,1978.578569188714,1978.578569188714,a,0.6549782929942012,1,903,2,1979.2633263356984,1980.7627591588534,1980.7627591588534,1981.2626375281252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,2,9,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981.2626375281252,1981.2626375281252,1981.2626375281252,1981.2626375281252,1981.2626375281252,1981.2626375281252,1981.2626375281252,1981.2626375281252,1981.2626375281252,1981.2626375281252,a,0.6934972079470754,10,913,2,1981.984931484796,1983.498837199062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,2,10,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983.9991261521354,1983.9991261521354,1983.9991261521354,1983.9991261521354,1983.9991261521354,1983.9991261521354,1983.9991261521354,1983.9991261521354,1983.9991261521354,1983.9991261521354,a,0.6577989989891648,10,923,2,1984.6837754440494,1986.1830333131365,1986.1830333131365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,2,11,35,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986.6851502228528,1986.6851502228528,1986.6851502228528,1986.6851502228528,1986.6851502228528,1986.6851502228528,1986.6851502228528,1986.6851502228528,1986.6851502228528,1986.6851502228528,l,0.4256851840764284,10,933,2,1987.1365682696924,1988.635922046844,1988.635922046844,1989.1361922910437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,3,0,36,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989.1361922910437,1989.1361922910437,1989.1361922910437,1989.1361922910437,1989.1361922910437,1989.1361922910437,1989.1361922910437,1989.1361922910437,1989.1361922910437,1989.1361922910437,a,0.4370660912245512,1,934,2,1989.6060674460605,1991.1200650869869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,3,1,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991.6056724251248,1991.6056724251248,1991.6056724251248,1991.6056724251248,1991.6056724251248,1991.6056724251248,1991.6056724251248,1991.6056724251248,1991.6056724251248,1991.6056724251248,a,0.566195510327816,10,944,2,1992.1922342488542,1993.7062775418162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,3,2,38,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994.2065373398364,1994.2065373398364,1994.2065373398364,1994.2065373398364,1994.2065373398364,1994.2065373398364,1994.2065373398364,1994.2065373398364,1994.2065373398364,1994.2065373398364,l,1.4083328871056437,1,945,2,1995.6437050509267,1997.1423765420914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,3,3,39,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997.642726935912,1997.642726935912,1997.642726935912,1997.642726935912,1997.642726935912,1997.642726935912,1997.642726935912,1997.642726935912,1997.642726935912,1997.642726935912,a,0.7284710132516921,10,955,2,1998.3961257678457,1999.9102704250254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,3,4,40,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.4103230168112,2000.4103230168112,2000.4103230168112,2000.4103230168112,2000.4103230168112,2000.4103230168112,2000.4103230168112,2000.4103230168112,2000.4103230168112,2000.4103230168112,l,0.705591450445354,10,965,2,2001.145193929784,2002.646278721746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,3,5,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.1466597458348,2003.1466597458348,2003.1466597458348,2003.1466597458348,2003.1466597458348,2003.1466597458348,2003.1466597458348,2003.1466597458348,2003.1466597458348,2003.1466597458348,a,0.5922160963527858,10,975,2,2003.7646804787219,2005.2642175778747,2005.2642175778747,2005.76406825101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,3,6,42,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.76406825101,2005.76406825101,2005.76406825101,2005.76406825101,2005.76406825101,2005.76406825101,2005.76406825101,2005.76406825101,2005.76406825101,2005.76406825101,l,0.7635716004297137,10,985,2,2006.551331859082,2008.0666254488751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,3,7,43,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.56704076007,2008.56704076007,2008.56704076007,2008.56704076007,2008.56704076007,2008.56704076007,2008.56704076007,2008.56704076007,2008.56704076007,2008.56704076007,l,0.7622925913892686,10,995,2,2009.3522252971306,2010.851149220951,2010.851149220951,2011.3514602519572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,3,8,44,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.3514602519572,2011.3514602519572,2011.3514602519572,2011.3514602519572,2011.3514602519572,2011.3514602519572,2011.3514602519572,2011.3514602519572,2011.3514602519572,2011.3514602519572,l,0.8021686845459044,10,1005,2,2012.1719440910965,2013.6873489599675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,3,9,45,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.1877252338454,2014.1877252338454,2014.1877252338454,2014.1877252338454,2014.1877252338454,2014.1877252338454,2014.1877252338454,2014.1877252338454,2014.1877252338454,2014.1877252338454,l,0.507683013100177,10,1015,2,2014.722063146066,2016.221800192725,2016.221800192725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,3,10,46,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.7236406197771,2016.7236406197771,2016.7236406197771,2016.7236406197771,2016.7236406197771,2016.7236406197771,2016.7236406197771,2016.7236406197771,2016.7236406197771,2016.7236406197771,a,1.3017991911619902,10,1025,2,2018.0580184301361,2019.5579430321231,2019.5579430321231,2020.0579819660634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,3,11,47,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0579819660634,2020.0579819660634,2020.0579819660634,2020.0579819660634,2020.0579819660634,2020.0579819660634,2020.0579819660634,2020.0579819660634,2020.0579819660634,2020.0579819660634,l,0.6453146524727345,1,1026,2,2020.7285907538608,2022.2274905950762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2061.73970774794,,,S,139,star,0.0005745901726186275,2056.2137270169333,2057.7030574060045,2057.7030574060045,2057.7030574060045,1,0,f,2.5123560833744705,0,2060.240820203908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2066.5930952341296,,,U,181,circle,0.0018188729882240295,2062.735304629896,2064.223783246707,2064.223783246707,2064.223783246707,1,0,f,0.8405225835740566,0,2065.0923144128174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2071.1448645619676,,,Y,146,hexagon,0.0018592393025755882,2067.588388511911,2069.07764654886,2069.07764654886,2069.07764654886,1,0,f,0.5435309722088277,0,2069.645908643026,2071.1448645619676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075.865275251679,,,B,174,triangle,0.0022894712164998055,2072.143396490719,2073.630997845903,2073.630997845903,2073.630997845903,1,0,d,0.7036172454245389,0,2074.365987394005,2075.865275251679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2080.5355599299073,,,W,167,star,0.00031168991699814796,2076.8615983147174,2078.350963979028,2078.350963979028,2078.350963979028,1,0,f,0.641520073171705,0,2079.020075908862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2085.4055896927603,,2085.9056972647086,D,160,triangle,0.01678898697718978,2081.5313415457495,2083.0048742648214,2083.0048742648214,2083.0048742648214,1,0,d,0.8821382713504136,0,2083.906609021127,2085.4055896927603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2090.1923222709447,,,H,132,hexagon,0.0005942634306848049,2086.4018007977866,2087.8916627569124,2087.8916627569124,2087.8916627569124,1,0,d,0.7540140971541405,0,2088.6770346798003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2094.96258414397,,,F,125,circle,0.016727883834391832,2091.1882625990547,2092.6619949648157,2092.6619949648157,2092.6619949648157,1,0,d,0.753953458275646,0,2093.447571101133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2099.599463006947,,2100.0997003349476,S,139,triangle,0.016879588831216097,2095.958513424732,2097.4323405339383,2097.4323405339383,2097.4323405339383,1,0,f,0.6411749329417944,0,2098.100522388704,2099.599463006947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2104.2528036069125,,2104.7627762239426,U,181,hexagon,0.0005492647178471088,2100.594820756931,2102.085417885799,2102.085417885799,2102.085417885799,1,0,f,0.6348729482851923,0,2102.752599975094,2104.2528036069125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2133.0911324610934,,,Y,146,circle,0.00260951928794384,,,,,1,0,,,1,2131.575790598057,,2128.700125730131,2130.188299676869,2130.188299676869,2130.188299676869,j,1.3568446501158178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2137.7613353128545,,,B,181,triangle,0.016750319860875607,,,,,1,0,,,1,2136.260585227981,,2134.086877434049,2135.5586515427567,2135.5586515427567,2135.5586515427567,k,0.6771588595584035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2142.4814878730103,,,U,125,hexagon,0.0021380381658673286,,,,,1,0,,,1,2140.9808447607793,,2138.7568777208216,2140.2455884180963,2140.2455884180963,2140.2455884180963,j,0.7155790543183684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2147.2851071208715,,,D,160,star,0.0022245249710977077,,,,,1,0,,,1,2145.784643257037,,2143.477098058909,2144.965969322715,2144.965969322715,2144.965969322715,k,0.8001099252142012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2151.8885577027686,,,H,139,star,0.002014785073697567,,,,,1,0,,,1,2150.3881052010693,,2148.280622454826,2149.7694010240957,2149.7694010240957,2149.7694010240957,j,0.5979281975887716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2156.5449886457063,,,F,174,circle,0.0017462088726460934,,,,,1,0,,,1,2155.0415717917494,,2152.8837160710245,2154.372879614122,2154.372879614122,2154.372879614122,k,0.639874963555485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161.160508391913,,,W,167,hexagon,0.0019137472845613956,,,,,1,0,,,1,2159.645445467904,,2157.53723288374,2159.026426162105,2159.026426162105,2159.026426162105,k,0.6001561982557178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2165.7974242349155,,,S,132,triangle,0.001738556195050478,,,,,1,0,,,1,2164.281819237862,,2162.14042591583,2163.6299343239516,2163.6299343239516,2163.6299343239516,j,0.6315713883377612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2170.6342264451087,,,Y,146,hexagon,0.016849900130182505,,,,,1,0,,,1,2169.118827797007,,2166.793253066018,2168.266907095909,2168.266907095909,2168.266907095909,j,0.820704426150769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2175.3877083859406,,2175.891158925835,B,181,star,0.016690202057361603,,,,,1,0,,,1,2173.8889752398245,,2171.629854470957,2173.103493395727,2173.103493395727,2173.103493395727,k,0.7654785313643515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1026,,,2221.5676276688464,,,Y,167,triangle,0.0009631779976189137,,,,,1,0,,,2,,,,,,,,,2216.7310971608385,2216.7310971608385,2216.7310971608385,2216.7310971608385,2218.2198491459712,2218.2198491459712,2218.2198491459712,2218.2198491459712,2218.236389745958,2218.236389745958,2218.236389745958,2218.236389745958,-1,number,NA,k,1.810908617451787,vtsPrac,2220.057386684697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
