LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,top_target_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,prac_fback_text.stopped,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,blockNum,norew_fback.started,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,3,3,39,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.6371392682195,850.6371392682195,850.6371392682195,850.6371392682195,850.6371392682195,850.6371392682195,850.6371392682195,850.6371392682195,850.6371392682195,850.6371392682195,l,3.1372063541784883,10,739,2,853.8034160332754,855.307412234135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,3,4,40,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.8073550863191,855.8073550863191,855.8073550863191,855.8073550863191,855.8073550863191,855.8073550863191,855.8073550863191,855.8073550863191,855.8073550863191,855.8073550863191,l,4.413849599659443,10,749,2,860.2454296792857,861.7448359131813,861.7448359131813,862.2446605493315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,3,5,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.2446605493315,862.2446605493315,862.2446605493315,862.2446605493315,862.2446605493315,862.2446605493315,862.2446605493315,862.2446605493315,862.2446605493315,862.2446605493315,a,3.849018743261695,1,750,2,866.1183533971198,867.6321615208872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,3,6,42,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.1320643909276,868.1320643909276,868.1320643909276,868.1320643909276,868.1320643909276,868.1320643909276,868.1320643909276,868.1320643909276,868.1320643909276,868.1320643909276,a,1.8663988313637674,10,760,2,870.0213462500833,871.5351591450162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,3,7,43,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.0353490062989,872.0353490062989,872.0353490062989,872.0353490062989,872.0353490062989,872.0353490062989,872.0353490062989,872.0353490062989,872.0353490062989,872.0353490062989,l,1.4624967449344695,10,770,2,873.5204645949416,875.0216134279035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,3,8,44,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.5218756003305,875.5218756003305,875.5218756003305,875.5218756003305,875.5218756003305,875.5218756003305,875.5218756003305,875.5218756003305,875.5218756003305,875.5218756003305,a,1.7211461598053575,10,780,2,877.2740208040923,878.78983254591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,3,9,45,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.2748521841131,879.2748521841131,879.2748521841131,879.2748521841131,879.2748521841131,879.2748521841131,879.2748521841131,879.2748521841131,879.2748521841131,879.2748521841131,a,5.96841537207365,10,790,2,885.263478720095,886.7630022219382,886.7630022219382,887.2630056450143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,3,10,46,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.2630056450143,887.2630056450143,887.2630056450143,887.2630056450143,887.2630056450143,887.2630056450143,887.2630056450143,887.2630056450143,887.2630056450143,887.2630056450143,a,7.5091043883003294,1,791,2,894.8061432442628,896.3201416949742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,3,11,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.8201353373006,896.8201353373006,896.8201353373006,896.8201353373006,896.8201353373006,896.8201353373006,896.8201353373006,896.8201353373006,896.8201353373006,896.8201353373006,a,2.3396537583321333,10,801,2,899.1931671169586,900.7069433731958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948.4739662460051,,,125,Y,circle,-0.0006737848743796349,942.911171651911,944.3891469761729,944.3891469761729,944.3891469761729,0,0,f,2.5405029631219804,0,946.9613469392061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954.2296840962954,,,160,S,star,0.0018253480084240437,949.4667910030112,950.9433900951408,950.9433900951408,950.9433900951408,1,1,f,1.7592020072042942,0,952.7302858931944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.2338479282334,,,174,W,triangle,0.0021868348121643066,955.2380730020814,956.7137128543109,956.7137128543109,956.7137128543109,1,0,f,1.9848936819471419,0,958.7312133479863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964.9871275071055,,,181,U,hexagon,0.0011733961291611195,961.2418726179749,962.7180214142427,962.7180214142427,962.7180214142427,1,0,f,0.7399238902144134,0,963.4859697269276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969.6740768002346,,,167,H,circle,0.0018815258517861366,965.9945083050989,967.4713478418998,967.4713478418998,967.4713478418998,1,0,f,0.6768855270929635,0,968.1730363899842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.5440912330523,,,132,D,star,0.0018649650737643242,970.6815107171424,972.1580284759402,972.1580284759402,972.1580284759402,0,0,f,0.8622177303768694,0,973.0451772022061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979.8480473081581,,,139,F,hexagon,0.001990322954952717,975.5522357402369,977.0283485939726,977.0283485939726,977.0283485939726,0,1,f,1.2904921798035502,0,978.3472256623209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.8523434973322,,,146,B,triangle,0.0018292148597538471,980.8553376691416,982.332109014038,982.332109014038,982.332109014038,0,1,None,,0,985.3518047551624,985.3352046520449,985.3352046520449,985.3352046520449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992.2394022839144,,,125,Y,star,0.006451715715229511,987.8597333850339,989.3385660769418,989.3385660769418,989.3385660769418,1,1,d,1.3670954359695315,0,990.7255913419649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.5262702982873,,,160,S,circle,0.01631007995456457,993.2343426872976,994.7086621383205,994.7086621383205,994.7086621383205,1,0,f,1.273644131142646,0,996.0106194801629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009.336324413307,,,125,W,circle,0.0023284167982637882,1005.3237902782857,1006.8001740812324,1006.8001740812324,1006.8001740812324,1,0,d,1.0066080088727176,1,1007.8357155229896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014.0064548789524,,,174,Y,hexagon,0.0019751102663576603,1010.3445815532468,1011.8203423982486,1011.8203423982486,1011.8203423982486,1,0,f,0.6666262033395469,1,1012.505813124124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019.2433447991498,,,146,D,triangle,0.0019653206691145897,1015.0135564329103,1016.4907386661507,1016.4907386661507,1016.4907386661507,1,0,d,1.2283788141794503,1,1017.7427377658896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.911836782936,,,167,S,star,0.0020417040213942528,1020.250790625345,1021.7277206219733,1021.7277206219733,1021.7277206219733,1,0,f,0.6491866828873754,1,1022.3963503651321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.7489050459117,,,139,F,triangle,0.0020452551543712616,1024.9041020129807,1026.3812081492506,1026.3812081492506,1026.3812081492506,1,0,d,0.8222485859878361,1,1027.2330635599792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033.8358111460693,,,160,H,hexagon,0.0019278591498732567,1029.741383745335,1031.218259613961,1031.218259613961,1031.218259613961,1,0,f,1.0809119730256498,1,1032.3202234511264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039.1744692632928,,,181,B,circle,0.002039426937699318,1034.82856949931,1036.3053623670712,1036.3053623670712,1036.3053623670712,1,0,f,1.3388238330371678,1,1037.6739997291006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1045.3620513281785,,,132,U,star,0.0019991621375083923,1040.1818367429078,1041.658763132058,1041.658763132058,1041.658763132058,1,0,d,2.1843263511545956,1,1043.8614524691366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.182183003053,,,125,W,triangle,0.0017453641630709171,1046.3693555463105,1047.8464340292849,1047.8464340292849,1047.8464340292849,1,0,d,0.811498586088419,1,1048.6812583729625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054.9858515430242,,,174,Y,hexagon,0.0020922389812767506,1051.1896084030159,1052.6665303492919,1052.6665303492919,1052.6665303492919,1,0,f,0.7952497941441834,1,1053.485620639287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074.5169599573128,,1075.0172299230471,139,U,star,0.000574993435293436,,,,,1,0,,,2,1073.0163953471929,,,,1069.0023666671477,1070.4804636249319,1070.4804636249319,1070.4804636249319,k,2.502063435036689,1074.5169599573128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1079.8539012540132,,,132,H,triangle,0.014955997932702303,,,,,1,0,,,2,1078.3550854520872,,,,1075.528546700254,1077.0176494088955,1077.0176494088955,1077.0176494088955,j,1.3085152278654277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084.7076069912873,,,174,W,hexagon,0.0020625446923077106,,,,,1,0,,,2,1083.207117271144,,,,1080.861314216163,1082.337958924938,1082.337958924938,1082.337958924938,k,0.8365048402920365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1089.594344810117,,,125,D,circle,0.001938781701028347,,,,,1,0,,,2,1088.0939252502285,,,,1085.7147359861992,1087.1917059239931,1087.1917059239931,1087.1917059239931,j,0.8775153080932796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094.1479549189098,,,160,B,hexagon,0.0020827529951930046,,,,,1,0,,,2,1092.6473231082782,,,,1090.6014167349786,1092.0786847732961,1092.0786847732961,1092.0786847732961,j,0.5464382069185376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.9163473132066,,1099.4183349539526,181,S,triangle,0.0019988701678812504,,,,,1,0,,,2,1097.4160208730027,,,,1095.1552943643183,1096.632014863193,1096.632014863193,1096.632014863193,k,0.7519205491989851,1098.9163473132066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103.90305045899,,,167,Y,circle,-0.00012065470218658447,,,,,1,0,,,2,1102.387785921339,,,,1099.9251890480518,1101.402456200216,1101.402456200216,1101.402456200216,k,0.965611747931689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108.873579731211,,1109.3756495909765,146,F,star,0.002236533910036087,,,,,1,0,,,2,1107.373310097959,,,,1104.8953825361095,1106.3726053689606,1106.3726053689606,1106.3726053689606,j,0.9684429909102619,1108.873579731211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.1624627602287,,,139,U,hexagon,5.3299590945243835e-06,,,,,1,0,,,2,1112.6622798503377,,,,1109.8824363751337,1111.3599490909837,1111.3599490909837,1111.3599490909837,k,1.2799354130402207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118.831133573316,,1119.3351794402115,132,H,triangle,0.0018980968743562698,,,,,1,0,,,2,1117.3304541772231,,,,1115.1696537462994,1116.6464497661218,1116.6464497661218,1116.6464497661218,j,0.65163488779217,1118.831133573316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,1161.1124638789333,,,146,B,circle,0.002529032062739134,,,,,1,0,,,3,,,,,,,,,,,,1156.2341572172008,1156.2341572172008,1156.2341572172008,1156.2341572172008,1157.7095410670154,1157.7095410670154,1157.7095410670154,1157.7095410670154,1157.7428471501917,1157.7428471501917,1157.7428471501917,1157.7428471501917,-1,letter,NA,j,1.8575871009379625,vtsPrac,1159.5993666672148,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,1168.100268648006,,,174,H,hexagon,0.016804653219878674,,,,,-1,0,,,3,,,,,,,,,,,,1162.1088136741892,1162.1088136741892,1162.1088136741892,1162.1088136741892,1163.5801604269072,1163.5801604269072,1163.5801604269072,1163.5801604269072,1163.6134466333315,1163.6134466333315,1163.6134466333315,1163.6134466333315,switch,no_choice,NA,None,,vtsPrac,1166.5864512501284,1166.5864512501284,1166.5864512501284,1166.5864512501284,1166.5864512501284,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,1173.03733741818,,,125,Y,star,0.004462361801415682,,,,,1,0,,,3,,,,,,,,,,,,1169.1089227162302,1169.1089227162302,1169.1089227162302,1169.1089227162302,1170.586295825895,1170.586295825895,1170.586295825895,1170.586295825895,1170.6196139119565,1170.6196139119565,1170.6196139119565,1170.6196139119565,switch,number,numSwt,d,0.9168358300812542,vtsPrac,1171.5231534452178,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
