LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,trainBlock,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,fix.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,prac_fback_text.stopped,fix.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,top_target_prac2.stopped,tgt_fix_prac2.stopped,bott_target_prac2.stopped,target_resp_prac2.stopped,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,points_trial,points_cumul,vts_fback.started,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,3,0,,,,146,S,star,0.001720834,,,,,1,0,,,,,1568.313464,,,,,,,,,,,,,,,,,1564.51887,1564.51887,1564.51887,1564.51887,1566.027594,1566.027594,1566.027594,1566.027594,1566.027594,1566.027594,1566.027594,1566.027594,repeat,number,numRpt,d,0.763659057,Lo,10,1375,,5,,,,,low,1566.811962,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,4,0,,,,125,D,hexagon,0.001538451,,,,,1,0,,,,,1573.001826,,,,,,,,,,,,,,,,,1569.291731,1569.291731,1569.291731,1569.291731,1570.799622,1570.799622,1570.799622,1570.799622,1570.799622,1570.799622,1570.799622,1570.799622,repeat,number,numRpt,d,0.672816123,Hi,0,1375,,5,,,,,low,1571.500318,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,5,0,,,,181,H,circle,0.001851996,,,,,1,0,,,,,1577.92393,,,,,,,,,,,,,,,,,1573.978947,1573.978947,1573.978947,1573.978947,1575.48806,1575.48806,1575.48806,1575.48806,1575.48806,1575.48806,1575.48806,1575.48806,repeat,number,numRpt,f,0.902727151,Hi,0,1375,,5,,,,,low,1576.422233,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,0,6,0,,,,139,W,triangle,0.001673221,,,,,1,0,,,,,1582.562276,,,,,,,,,,,,,,,,,1578.902473,1578.902473,1578.902473,1578.902473,1580.40989,1580.40989,1580.40989,1580.40989,1580.40989,1580.40989,1580.40989,1580.40989,repeat,number,numRpt,d,0.629184455,Lo,1,1376,,5,,,,,low,1581.060732,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,7,0,7,0,,,,132,F,star,0.001523752,,,,,1,0,,,,,1587.150824,,,,,,,,,,,,,,,,,1583.540316,1583.540316,1583.540316,1583.540316,1585.048672,1585.048672,1585.048672,1585.048672,1585.048672,1585.048672,1585.048672,1585.048672,repeat,number,numRpt,d,0.568459223,Lo,1,1377,,5,,,,,low,1585.649475,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,8,0,8,0,,,,167,B,star,0.001642329,,,,,1,0,,,,,1591.856185,,,,,,,,,,,,,,,,,1588.128788,1588.128788,1588.128788,1588.128788,1589.636876,1589.636876,1589.636876,1589.636876,1589.636876,1589.636876,1589.636876,1589.636876,repeat,number,numRpt,f,0.699501602,Lo,1,1378,,5,,,,,low,1590.354463,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,0,9,0,,,,160,U,triangle,0.000967036,,,,,1,0,,,,,1596.628003,,,,,,,,,,,,,,,,,1592.840345,1592.840345,1592.840345,1592.840345,1594.342185,1594.342185,1594.342185,1594.342185,1594.342185,1594.342185,1594.342185,1594.342185,repeat,number,numRpt,f,0.761501661,Lo,1,1379,,5,,,,,low,1595.12619,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,0,10,0,,,,174,Y,circle,0.001520623,,,,,1,0,,,,,1601.433204,,,,,,,,,,,,,,,,,1597.605727,1597.605727,1597.605727,1597.605727,1599.11409,1599.11409,1599.11409,1599.11409,1599.11409,1599.11409,1599.11409,1599.11409,repeat,number,numRpt,f,0.796991088,Hi,0,1379,,5,,,,,low,1599.93165,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,0,11,0,,,,146,S,hexagon,0.001642714,,,,,1,0,,,,,1606.121705,,,,,,,,,,,,,,,,,1602.410162,1602.410162,1602.410162,1602.410162,1603.919328,1603.919328,1603.919328,1603.919328,1603.919328,1603.919328,1603.919328,1603.919328,switch,letter,lettSwt,k,0.680318802,Hi,10,1389,,5,,,,,low,1604.620006,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,0,12,0,,,,125,D,circle,0.001641636,,,,,1,0,,,,,1610.793383,,,,,,,,,,,,,,,,,1607.100441,1607.100441,1607.100441,1607.100441,1608.60783,1608.60783,1608.60783,1608.60783,1608.60783,1608.60783,1608.60783,1608.60783,repeat,letter,lettRpt,j,0.664127973,Hi,0,1389,,5,,,,,low,1609.292026,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,0,13,0,,,,181,H,hexagon,0.001426495,,,,,1,0,,,,,1615.548778,,,,,,,,,,,,,,,,,1611.770944,1611.770944,1611.770944,1611.770944,1613.27959,1613.27959,1613.27959,1613.27959,1613.27959,1613.27959,1613.27959,1613.27959,repeat,letter,lettRpt,j,0.735279314,Hi,0,1389,,5,,,,,low,1614.04754,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,0,14,0,,,,139,W,star,0.001458914,,,,,1,0,,,,,1620.304113,,,,,,,,,,,,,,,,,1616.526774,1616.526774,1616.526774,1616.526774,1618.034846,1618.034846,1618.034846,1618.034846,1618.034846,1618.034846,1618.034846,1618.034846,repeat,letter,lettRpt,k,0.749188242,Lo,1,1390,,5,,,,,low,1618.802515,1620.304113,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,15,0,15,0,,,,132,F,triangle,0.000817899,,,,,1,0,,,,,1624.992472,,,,,,,,,,,,,,,,,1621.289407,1621.289407,1621.289407,1621.289407,1622.790593,1622.790593,1622.790593,1622.790593,1622.790593,1622.790593,1622.790593,1622.790593,repeat,letter,lettRpt,j,0.67308141,Lo,1,1391,,5,,,,,low,1623.490836,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,0,16,0,,,,174,Y,hexagon,0.001590959,,,,,1,0,,,,,1629.581028,,,,,,,,,,,,,,,,,1625.969924,1625.969924,1625.969924,1625.969924,1627.47871,1627.47871,1627.47871,1627.47871,1627.47871,1627.47871,1627.47871,1627.47871,repeat,letter,lettRpt,k,0.576435436,Hi,1,1392,,5,,,,,low,1628.079294,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,0,17,0,,,,181,F,circle,0.001961162,,,,,1,0,,,,,1634.202731,,,,,,,,,,,,,,,,,1630.558588,1630.558588,1630.558588,1630.558588,1632.067072,1632.067072,1632.067072,1632.067072,1632.067072,1632.067072,1632.067072,1632.067072,repeat,letter,lettRpt,j,0.612775417,Hi,0,1392,,5,,,,,low,1632.701272,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,18,0,18,0,,,,139,D,triangle,0.001551113,,,,,1,0,,,,,1638.874521,,,,,,,,,,,,,,,,,1635.179731,1635.179731,1635.179731,1635.179731,1636.688775,1636.688775,1636.688775,1636.688775,1636.688775,1636.688775,1636.688775,1636.688775,repeat,letter,lettRpt,j,0.655520402,Lo,1,1393,,5,,,,,low,1637.373056,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,19,0,19,0,,,,167,W,star,0.001558713,,,,,1,0,,,,,1643.379615,,,,,,,,,,,,,,,,,1639.853343,1639.853343,1639.853343,1639.853343,1641.360821,1641.360821,1641.360821,1641.360821,1641.360821,1641.360821,1641.360821,1641.360821,switch,number,numSwt,f,0.49457005,Lo,1,1394,,5,,,,,low,1641.877866,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,20,0,20,0,,,,146,B,circle,0.001506464,,,,,1,0,,,,,1648.285025,,,,,,,,,,,,,,,,,1644.357034,1644.357034,1644.357034,1644.357034,1645.865487,1645.865487,1645.865487,1645.865487,1645.865487,1645.865487,1645.865487,1645.865487,repeat,number,numRpt,d,0.893775381,Hi,0,1394,,5,,,,,low,1646.783414,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,21,0,21,0,,,,160,S,star,0.0014654,,,,,1,0,,,,,1653.607382,,,,,,,,,,,,,,,,,1649.261604,1649.261604,1649.261604,1649.261604,1650.770768,1650.770768,1650.770768,1650.770768,1650.770768,1650.770768,1650.770768,1650.770768,repeat,number,numRpt,f,1.318372378,Lo,1,1395,,5,,,,,low,1652.105765,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,22,0,22,0,,,,125,U,hexagon,0.001460543,,,,,1,0,,,,,1658.245738,,,,,,,,,,,,,,,,,1654.592528,1654.592528,1654.592528,1654.592528,1656.09351,1656.09351,1656.09351,1656.09351,1656.09351,1656.09351,1656.09351,1656.09351,repeat,number,numRpt,d,0.625499806,Hi,1,1396,,5,,,,,low,1656.744351,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,23,0,23,0,,,,132,H,triangle,0.001647121,,,,,1,0,,,,,1663.301377,,,,,,,,,,,,,,,,,1659.22359,1659.22359,1659.22359,1659.22359,1660.731892,1660.731892,1660.731892,1660.731892,1660.731892,1660.731892,1660.731892,1660.731892,switch,letter,lettSwt,j,1.043214125,Lo,1,1397,,5,,,,,low,1661.799827,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,24,0,24,0,,,,125,D,star,0.001622795,,,,,1,0,,,,,1668.040019,,,,,,,,,,,,,,,,,1664.279163,1664.279163,1664.279163,1664.279163,1665.787609,1665.787609,1665.787609,1665.787609,1665.787609,1665.787609,1665.787609,1665.787609,switch,number,numSwt,d,0.724464668,Lo,1,1398,,5,,,,,low,1666.538728,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,25,0,25,0,,,,167,U,triangle,0.001791104,,,,,1,0,,,,,1672.678498,,,,,,,,,,,,,,,,,1669.01809,1669.01809,1669.01809,1669.01809,1670.526032,1670.526032,1670.526032,1670.526032,1670.526032,1670.526032,1670.526032,1670.526032,repeat,number,numRpt,f,0.618121675,Lo,1,1399,,5,,,,,low,1671.176748,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,26,0,26,0,,,,132,S,hexagon,0.001647782,,,,,1,0,,,,,1677.283407,,,,,,,,,,,,,,,,,1673.655835,1673.655835,1673.655835,1673.655835,1675.164542,1675.164542,1675.164542,1675.164542,1675.164542,1675.164542,1675.164542,1675.164542,repeat,number,numRpt,d,0.586353891,Hi,10,1409,,5,,,,,low,1675.781884,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,27,0,27,0,,,,139,H,circle,0.001559882,,,,,1,0,,,,,1682.305841,,,,,,,,,,,,,,,,,1678.26104,1678.26104,1678.26104,1678.26104,1679.769596,1679.769596,1679.769596,1679.769596,1679.769596,1679.769596,1679.769596,1679.769596,repeat,number,numRpt,d,1.013649862,Hi,0,1409,,5,,,,,low,1680.804158,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,28,0,28,0,,,,146,Y,circle,0.001873521,,,,,1,0,,,,,1686.960918,,,,,,,,,,,,,,,,,1683.282745,1683.282745,1683.282745,1683.282745,1684.792289,1684.792289,1684.792289,1684.792289,1684.792289,1684.792289,1684.792289,1684.792289,repeat,number,numRpt,d,0.638914001,Hi,0,1409,,5,,,,,low,1685.459304,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,29,0,29,0,,,,181,F,triangle,0.001922922,,,,,1,0,,,,,1691.866327,,,,,,,,,,,,,,,,,1687.93874,1687.93874,1687.93874,1687.93874,1689.446799,1689.446799,1689.446799,1689.446799,1689.446799,1689.446799,1689.446799,1689.446799,repeat,number,numRpt,f,0.889331591,Lo,1,1410,,5,,,,,low,1690.364832,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,30,0,30,0,,,,160,B,star,0.001411786,,,,,1,0,,,,,1697.438987,,,,,,,,,,,,,,,,,1692.843745,1692.843745,1692.843745,1692.843745,1694.352513,1694.352513,1694.352513,1694.352513,1694.352513,1694.352513,1694.352513,1694.352513,repeat,number,numRpt,f,1.568794562,Lo,1,1411,,5,,,,,low,1695.937356,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,31,0,31,0,,,,174,W,hexagon,0.001064129,,,,,1,0,,,,,1702.444751,,,,,,,,,,,,,,,,,1698.424653,1698.424653,1698.424653,1698.424653,1699.925491,1699.925491,1699.925491,1699.925491,1699.925491,1699.925491,1699.925491,1699.925491,repeat,number,numRpt,f,0.986040104,Hi,0,1411,,5,,,,,low,1700.9434,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,132,W,circle,0.002383731,,,,,1,0,,,,,1712.322116,,,,,,,,,,,,,,,,,1707.82662,1707.82662,1707.82662,1707.82662,1709.335447,1709.335447,1709.335447,1709.335447,1709.335447,1709.335447,1709.335447,1709.335447,repeat,number,numRpt,d,1.456433173,Hi,0,1411,,6,,,space,0.756043456,low,1710.820566,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,1,0,,,,167,S,hexagon,0.001570787,,,,,1,0,,,,,1717.728169,,,,,,,,,,,,,,,,,1713.299876,1713.299876,1713.299876,1713.299876,1714.808471,1714.808471,1714.808471,1714.808471,1714.808471,1714.808471,1714.808471,1714.808471,switch,letter,lettSwt,k,1.390968755,Hi,0,1411,,6,,,,,low,1716.226851,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,0,2,0,,,,139,U,star,0.001433828,,,,,0,0,,,,,1722.683971,,,,,,,,,,,,,,,,,1718.705762,1718.705762,1718.705762,1718.705762,1720.214643,1720.214643,1720.214643,1720.214643,1720.214643,1720.214643,1720.214643,1720.214643,repeat,letter,NA,j,0.9452316,Hi,0,1411,,6,,,,,low,1721.182079,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,3,0,,,,146,H,triangle,0.001549912,,,,,1,1,,,,,1728.506541,,,,,,,,,,,,,,,,,1723.661132,1723.661132,1723.661132,1723.661132,1725.169739,1725.169739,1725.169739,1725.169739,1725.169739,1725.169739,1725.169739,1725.169739,switch,number,numSwt,d,1.813653575,Lo,1,1412,,6,,,,,low,1727.005306,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,0,4,0,,,,160,Y,circle,0.001476582,,,,,1,0,,,,,1733.495554,,,,,,,,,,,,,,,,,1729.48558,1729.48558,1729.48558,1729.48558,1730.992801,1730.992801,1730.992801,1730.992801,1730.992801,1730.992801,1730.992801,1730.992801,switch,letter,lettSwt,k,0.984173719,Hi,0,1412,,6,,,,,low,1731.994607,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,0,5,0,,,,181,B,star,0.0010217,,,,,1,0,,,,,1738.150736,,,,,,,,,,,,,,,,,1734.47253,1734.47253,1734.47253,1734.47253,1735.981727,1735.981727,1735.981727,1735.981727,1735.981727,1735.981727,1735.981727,1735.981727,repeat,letter,lettRpt,j,0.6348014,Lo,1,1413,,6,,,,,low,1736.649114,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,0,6,0,,,,174,D,hexagon,0.001733029,,,,,1,0,,,,,1742.939361,,,,,,,,,,,,,,,,,1739.128719,1739.128719,1739.128719,1739.128719,1740.636891,1740.636891,1740.636891,1740.636891,1740.636891,1740.636891,1740.636891,1740.636891,repeat,letter,lettRpt,j,0.778189105,Hi,0,1413,,6,,,,,low,1741.438144,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,7,0,7,0,,,,125,F,triangle,0.001601309,,,,,1,0,,,,,1747.677922,,,,,,1748.178345,,,,,,,,,,,1743.916869,1743.916869,1743.916869,1743.916869,1745.425426,1745.425426,1745.425426,1745.425426,1745.425426,1745.425426,1745.425426,1745.425426,repeat,letter,lettRpt,j,0.735128468,Lo,1,1414,,6,,,,,low,1746.176917,1747.677922,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,8,0,8,0,,,,132,W,hexagon,0.000692639,,,,,1,0,,,,,1752.616589,,,,,,,,,,,,,,,,,1748.663628,1748.663628,1748.663628,1748.663628,1750.164008,1750.164008,1750.164008,1750.164008,1750.164008,1750.164008,1750.164008,1750.164008,repeat,letter,lettRpt,k,0.922808885,Hi,0,1414,,6,,,,,low,1751.115091,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,9,0,9,0,,,,167,S,star,0.001874606,,,,,1,0,,,,,1757.505393,,,,,,,,,,,,,,,,,1753.594734,1753.594734,1753.594734,1753.594734,1755.102739,1755.102739,1755.102739,1755.102739,1755.102739,1755.102739,1755.102739,1755.102739,switch,number,numSwt,f,0.872344457,Lo,1,1415,,6,,,,,low,1756.00378,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,10,0,10,0,,,,139,U,triangle,0.001438371,,,,,1,0,,,,,1762.594412,,,,,,,,,,,,,,,,,1758.482782,1758.482782,1758.482782,1758.482782,1759.991544,1759.991544,1759.991544,1759.991544,1759.991544,1759.991544,1759.991544,1759.991544,switch,letter,lettSwt,k,1.072795648,Lo,10,1425,,6,,,,,low,1761.09279,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
