LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,norew_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,2,5,29,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.69682808200014,347.69682808200014,347.69682808200014,347.69682808200014,347.69682808200014,347.69682808200014,347.69682808200014,347.69682808200014,347.69682808200014,347.69682808200014,l,0.25827403500443324,1,156,0,347.9803763840173,349.48196361301234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,2,6,30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.9826003810158,349.9826003810158,349.9826003810158,349.9826003810158,349.9826003810158,349.9826003810158,349.9826003810158,349.9826003810158,349.9826003810158,349.9826003810158,a,0.2896873580175452,10,166,0,350.29948363802396,351.8012364330061,351.8012364330061,352.30181319100666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,2,7,31,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.30181319100666,352.30181319100666,352.30181319100666,352.30181319100666,352.30181319100666,352.30181319100666,352.30181319100666,352.30181319100666,352.30181319100666,352.30181319100666,l,0.30995179299497977,10,176,0,352.6354658190103,354.1371378250187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,8,32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.637825480022,354.637825480022,354.637825480022,354.637825480022,354.637825480022,354.637825480022,354.637825480022,354.637825480022,354.637825480022,354.637825480022,a,0.269656614982523,10,186,0,354.93823893301305,356.4397027369996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,2,9,33,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.9403594790201,356.9403594790201,356.9403594790201,356.9403594790201,356.9403594790201,356.9403594790201,356.9403594790201,356.9403594790201,356.9403594790201,356.9403594790201,a,0.28485521802213043,1,187,0,357.2574345690082,358.75895782600855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,2,10,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.25972446100786,359.25972446100786,359.25972446100786,359.25972446100786,359.25972446100786,359.25972446100786,359.25972446100786,359.25972446100786,359.25972446100786,359.25972446100786,l,0.2269348429981619,1,188,0,359.50973122700816,361.01164793700445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,2,11,35,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.5119783800037,361.5119783800037,361.5119783800037,361.5119783800037,361.5119783800037,361.5119783800037,361.5119783800037,361.5119783800037,361.5119783800037,361.5119783800037,a,0.32582452599308454,1,189,0,361.862504454999,363.363942750002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,0,36,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.86471454802086,363.86471454802086,363.86471454802086,363.86471454802086,363.86471454802086,363.86471454802086,363.86471454802086,363.86471454802086,363.86471454802086,363.86471454802086,l,0.2117820059938822,10,199,0,364.0983536270214,365.59979319301783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,1,37,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.10030675001326,366.10030675001326,366.10030675001326,366.10030675001326,366.10030675001326,366.10030675001326,366.10030675001326,366.10030675001326,366.10030675001326,366.10030675001326,l,0.2256195719819516,1,200,0,366.350710927014,367.852281022002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,2,38,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.35301098501077,368.35301098501077,368.35301098501077,368.35301098501077,368.35301098501077,368.35301098501077,368.35301098501077,368.35301098501077,368.35301098501077,368.35301098501077,a,0.4025083999731578,1,201,0,368.7868690780015,370.28836374901584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,3,39,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.7890201600094,370.7890201600094,370.7890201600094,370.7890201600094,370.7890201600094,370.7890201600094,370.7890201600094,370.7890201600094,370.7890201600094,370.7890201600094,l,0.23972450901055709,10,211,0,371.055768870021,372.5574179550167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,4,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.05812276300276,373.05812276300276,373.05812276300276,373.05812276300276,373.05812276300276,373.05812276300276,373.05812276300276,373.05812276300276,373.05812276300276,373.05812276300276,l,0.2681518470053561,1,212,0,373.3586994270154,374.8600606880209,374.8600606880209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,5,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.3606310830219,375.3606310830219,375.3606310830219,375.3606310830219,375.3606310830219,375.3606310830219,375.3606310830219,375.3606310830219,375.3606310830219,375.3606310830219,a,0.24810221698135138,10,222,0,375.62763379502576,377.1292142390157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,6,42,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.63011242900393,377.63011242900393,377.63011242900393,377.63011242900393,377.63011242900393,377.63011242900393,377.63011242900393,377.63011242900393,377.63011242900393,377.63011242900393,a,2.9505940130038653,10,232,0,380.5999893070257,382.1014165750239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,7,43,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.60220767502324,382.60220767502324,382.60220767502324,382.60220767502324,382.60220767502324,382.60220767502324,382.60220767502324,382.60220767502324,382.60220767502324,382.60220767502324,a,0.2724716009979602,1,233,0,382.9024285560008,384.40390120100346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,8,44,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.9044358340034,384.9044358340034,384.9044358340034,384.9044358340034,384.9044358340034,384.9044358340034,384.9044358340034,384.9044358340034,384.9044358340034,384.9044358340034,l,0.3566229559946805,1,234,0,385.28814255300676,386.79009707301157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,9,45,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.290293366008,387.290293366008,387.290293366008,387.290293366008,387.290293366008,387.290293366008,387.290293366008,387.290293366008,387.290293366008,387.290293366008,a,0.5463040350005031,10,244,0,387.8579453130078,389.359291788016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,10,46,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.85985804500524,389.85985804500524,389.85985804500524,389.85985804500524,389.85985804500524,389.85985804500524,389.85985804500524,389.85985804500524,389.85985804500524,389.85985804500524,l,0.2510258910187986,10,254,0,390.14358965400606,391.6451446440187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,11,47,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.14571988701937,392.14571988701937,392.14571988701937,392.14571988701937,392.14571988701937,392.14571988701937,392.14571988701937,392.14571988701937,392.14571988701937,392.14571988701937,a,0.281040613015648,10,264,0,392.4460551710217,393.9479308000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.4132782460074,403.4132782460074,403.4132782460074,403.4132782460074,403.4132782460074,403.4132782460074,403.4132782460074,403.4132782460074,403.4132782460074,403.4132782460074,l,0.6800067249860149,1,265,1,404.12561104699853,405.62732709001284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.1278895410069,406.1278895410069,406.1278895410069,406.1278895410069,406.1278895410069,406.1278895410069,406.1278895410069,406.1278895410069,406.1278895410069,406.1278895410069,a,0.2843611010175664,10,275,1,406.4450061620155,407.94652646101895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.4471639730036,408.4471639730036,408.4471639730036,408.4471639730036,408.4471639730036,408.4471639730036,408.4471639730036,408.4471639730036,408.4471639730036,408.4471639730036,a,0.40662525800871663,1,276,1,408.88103956601117,410.38243206002517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.88298962902627,410.88298962902627,410.88298962902627,410.88298962902627,410.88298962902627,410.88298962902627,410.88298962902627,410.88298962902627,410.88298962902627,410.88298962902627,l,0.286291035998147,10,286,1,411.20003411502694,412.7016792510112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,4,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.20247359600035,413.20247359600035,413.20247359600035,413.20247359600035,413.20247359600035,413.20247359600035,413.20247359600035,413.20247359600035,413.20247359600035,413.20247359600035,l,0.3189836449746508,1,287,1,413.5526200600143,415.05442013102584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.55505795401405,415.55505795401405,415.55505795401405,415.55505795401405,415.55505795401405,415.55505795401405,415.55505795401405,415.55505795401405,415.55505795401405,415.55505795401405,a,0.2844678989786189,10,297,1,415.87192168901674,417.3735764270241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,6,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.87415162601974,417.87415162601974,417.87415162601974,417.87415162601974,417.87415162601974,417.87415162601974,417.87415162601974,417.87415162601974,417.87415162601974,417.87415162601974,l,0.802090266981395,1,298,1,418.7084663429996,420.2099944280053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.71046423501684,420.71046423501684,420.71046423501684,420.71046423501684,420.71046423501684,420.71046423501684,420.71046423501684,420.71046423501684,420.71046423501684,420.71046423501684,a,0.31606636397191323,10,308,1,421.04425249501946,422.5458617710101,422.5458617710101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,8,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.0465148370131,423.0465148370131,423.0465148370131,423.0465148370131,423.0465148370131,423.0465148370131,423.0465148370131,423.0465148370131,423.0465148370131,423.0465148370131,l,0.27340487198671326,10,318,1,423.3467681800248,424.8486056480033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,9,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.3492021470156,425.3492021470156,425.3492021470156,425.3492021470156,425.3492021470156,425.3492021470156,425.3492021470156,425.3492021470156,425.3492021470156,425.3492021470156,l,0.4907713370048441,1,319,1,425.86633519802126,427.3679840560071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.8686115780147,427.8686115780147,427.8686115780147,427.8686115780147,427.8686115780147,427.8686115780147,427.8686115780147,427.8686115780147,427.8686115780147,427.8686115780147,a,0.30144050999660976,1,320,1,428.20217781700194,429.70372279401636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,11,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.2045597390097,430.2045597390097,430.2045597390097,430.2045597390097,430.2045597390097,430.2045597390097,430.2045597390097,430.2045597390097,430.2045597390097,430.2045597390097,l,0.27094549298635684,10,330,1,430.5047471639991,432.0065477240132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,0,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.5071454580175,432.5071454580175,432.5071454580175,432.5071454580175,432.5071454580175,432.5071454580175,432.5071454580175,432.5071454580175,432.5071454580175,432.5071454580175,a,0.2641631839796901,10,340,1,432.7906303089985,434.292540844006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,1,13,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.7927591110056,434.7927591110056,434.7927591110056,434.7927591110056,434.7927591110056,434.7927591110056,434.7927591110056,434.7927591110056,434.7927591110056,434.7927591110056,l,0.26213387498864904,10,350,1,435.07670482600224,436.578075508005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,2,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.0787697250198,437.0787697250198,437.0787697250198,437.0787697250198,437.0787697250198,437.0787697250198,437.0787697250198,437.0787697250198,437.0787697250198,437.0787697250198,a,0.28419639900675975,1,351,1,437.37902112002485,438.8806603690027,438.8806603690027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,3,15,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.3810857050121,439.3810857050121,439.3810857050121,439.3810857050121,439.3810857050121,439.3810857050121,439.3810857050121,439.3810857050121,439.3810857050121,439.3810857050121,l,0.28637512898421846,10,361,1,439.6983331940137,441.1998641840182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,4,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.700621401018,441.700621401018,441.700621401018,441.700621401018,441.700621401018,441.700621401018,441.700621401018,441.700621401018,441.700621401018,441.700621401018,a,0.2515733389882371,10,371,1,441.98406535500544,443.485703828017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,5,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.98619115701877,443.98619115701877,443.98619115701877,443.98619115701877,443.98619115701877,443.98619115701877,443.98619115701877,443.98619115701877,443.98619115701877,443.98619115701877,l,0.2595539540052414,1,372,1,444.2699122110207,445.77159234602004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,6,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.2719757750165,446.2719757750165,446.2719757750165,446.2719757750165,446.2719757750165,446.2719757750165,446.2719757750165,446.2719757750165,446.2719757750165,446.2719757750165,a,0.24760694298311137,1,373,1,446.5391052800114,448.0408066570235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,7,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.54123512402293,448.54123512402293,448.54123512402293,448.54123512402293,448.54123512402293,448.54123512402293,448.54123512402293,448.54123512402293,448.54123512402293,448.54123512402293,l,0.18459910398814827,10,383,1,448.75811696701567,450.2598186880059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
