LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,top_target_prac2.stopped,tgt_fix_prac2.stopped,bott_target_prac2.stopped,target_resp_prac2.stopped,prac_fback_text.stopped,fix.stopped,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,vts_fback.stopped,target_resp.rt,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,0,1435,,,2283.459950385004,132,S,triangle,0.0020377780019771308,,,,,1,0,,,,,,,,,,,,,,,,,2279.7662378320238,2279.7662378320238,2279.7662378320238,2279.7662378320238,2281.2741363180103,2281.2741363180103,2281.2741363180103,2281.2741363180103,2281.2741363180103,2281.2741363180103,2281.2741363180103,2281.2741363180103,,,,,switch,letter,lettSwt,k,Hi,,,0.6590030039951671,5,,,space,1.0115288109809626,low,2281.958075685019,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,1,1436,,,2287.815136421006,146,B,star,0.0012215920141898096,,,,,1,0,,,,,,,,,,,,,,,,,2284.4383264890057,2284.4383264890057,2284.4383264890057,2284.4383264890057,2285.946197622019,2285.946197622019,2285.946197622019,2285.946197622019,2285.946197622019,2285.946197622019,2285.946197622019,2285.946197622019,,,,,repeat,letter,lettRpt,j,Lo,,,0.3411638609832153,5,,,,,low,2286.3152023370203,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,1,1437,,,2292.2366844620265,174,U,circle,0.0014827850100118667,,,,,1,0,,,,,,,,,,,,,,,,,2288.793716013024,2288.793716013024,2288.793716013024,2288.793716013024,2290.30097194502,2290.30097194502,2290.30097194502,2290.30097194502,2290.30097194502,2290.30097194502,2290.30097194502,2290.30097194502,,,,,repeat,letter,lettRpt,k,Lo,,,0.4077903349825647,5,,,,,low,2290.735717870004,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,10,1447,,,2296.641528001026,139,Y,hexagon,0.001427922979928553,,,,,1,0,,,,,,,,,,,,,,,,,2293.216120380006,2293.216120380006,2293.216120380006,2293.216120380006,2294.722541099007,2294.722541099007,2294.722541099007,2294.722541099007,2294.722541099007,2294.722541099007,2294.722541099007,2294.722541099007,,,,,switch,number,numSwt,d,Hi,,,0.3952931869716849,5,,,,,low,2295.141510282003,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,10,1457,,,2300.995895067026,181,F,triangle,0.001287864986807108,,,,,1,0,,,,,,,,,,,,,,,,,2297.6207551770203,2297.6207551770203,2297.6207551770203,2297.6207551770203,2299.127524410025,2299.127524410025,2299.127524410025,2299.127524410025,2299.127524410025,2299.127524410025,2299.127524410025,2299.127524410025,,,,,repeat,number,numRpt,f,Hi,,,0.3345403109851759,5,,,,,low,2299.4944379030203,2300.995895067026,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,0,1457,,,2305.4843831530015,160,W,hexagon,0.0007424279756378382,,,,,1,0,,,,,,,,,,,,,,,,,2301.9755891770183,2301.9755891770183,2301.9755891770183,2301.9755891770183,2303.4821800100035,2303.4821800100035,2303.4821800100035,2303.4821800100035,2303.4821800100035,2303.4821800100035,2303.4821800100035,2303.4821800100035,,,,,switch,letter,lettSwt,k,Hi,,,0.48016723000910133,5,,,,,low,2303.985171760025,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,1,1458,,,2309.855887498008,125,D,star,0.0014708289818372577,,,,,1,0,,,,,,,,,,,,,,,,,2306.4642300640116,2306.4642300640116,2306.4642300640116,2306.4642300640116,2307.9707203069993,2307.9707203069993,2307.9707203069993,2307.9707203069993,2307.9707203069993,2307.9707203069993,2307.9707203069993,2307.9707203069993,,,,,repeat,letter,lettRpt,j,Lo,,,0.3561076739570126,5,,,,,low,2308.3560933910194,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,7,0,7,0,,,,,,,,,,,,,,,,1,1459,,,2314.5610674920026,167,H,circle,0.001392717007547617,,,,,1,0,,,,,,,,,,,,,,,,,2310.835642472026,2310.835642472026,2310.835642472026,2310.835642472026,2312.3421392320015,2312.3421392320015,2312.3421392320015,2312.3421392320015,2312.3421392320015,2312.3421392320015,2312.3421392320015,2312.3421392320015,,,,,switch,number,numSwt,f,Lo,,,0.6864759859745391,5,,,,,low,2313.0610034290003,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,8,0,8,0,,,,,,,,,,,,,,,,1,1460,,,2318.915972310002,132,S,triangle,0.0015558460145257413,,,,,1,0,,,,,,,,,,,,,,,,2319.4164820389997,2315.540130202018,2315.540130202018,2315.540130202018,2315.540130202018,2317.047138212016,2317.047138212016,2317.047138212016,2317.047138212016,2317.047138212016,2317.047138212016,2317.047138212016,2317.047138212016,,,,,switch,letter,lettSwt,k,Hi,,,0.33599237899761647,5,,,,,low,2317.414466487011,2318.915972310002,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,0,9,0,,,,,,,,,,,,,,,,0,1460,,,2323.47114758502,146,B,star,0.0003508439986035228,,,,,0,0,,,,,,,,,,,,,,,,,2319.8958685780235,2319.8958685780235,2319.8958685780235,2319.8958685780235,2321.402159174002,2321.402159174002,2321.402159174002,2321.402159174002,2321.402159174002,2321.402159174002,2321.402159174002,2321.402159174002,,,,,switch,number,NA,f,Hi,,,0.5493062079767697,5,,,,,low,2321.971512297023,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,0,10,0,,,,,,,,,,,,,,,,0,1460,,,2327.9592406150186,174,U,hexagon,0.0013696149981115013,,,,,1,1,,,,,,,,,,,,,,,,,2324.450609787018,2324.450609787018,2324.450609787018,2324.450609787018,2325.9570656450232,2325.9570656450232,2325.9570656450232,2325.9570656450232,2325.9570656450232,2325.9570656450232,2325.9570656450232,2325.9570656450232,,,,,switch,letter,lettSwt,k,Hi,,,0.48383356898557395,5,,,,,low,2326.460544385016,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,0,11,0,,,,,,,,,,,,,,,,10,1470,,,2332.3807449550077,139,Y,circle,0.0012293140171095729,,,,,1,0,,,,,,,,,,,,,,,,,2328.9390218070184,2328.9390218070184,2328.9390218070184,2328.9390218070184,2330.44525873402,2330.44525873402,2330.44525873402,2330.44525873402,2330.44525873402,2330.44525873402,2330.44525873402,2330.44525873402,,,,,repeat,letter,lettRpt,k,Lo,,,0.41708875496988185,5,,,,,low,2330.881403769017,2332.3807449550077,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,0,12,0,,,,,,,,,,,,,,,,1,1471,,,2336.735608187999,181,F,hexagon,0.0010405450011603534,,,,,1,0,,,,,,,,,,,,,,,,,2333.3600969430117,2333.3600969430117,2333.3600969430117,2333.3600969430117,2334.8671074550075,2334.8671074550075,2334.8671074550075,2334.8671074550075,2334.8671074550075,2334.8671074550075,2334.8671074550075,2334.8671074550075,,,,,repeat,letter,lettRpt,j,Hi,,,0.3487290129996836,5,,,,,low,2335.236653765023,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,0,13,0,,,,,,,,,,,,,,,,10,1481,,,2341.1237387450237,160,W,star,0.0018222840153612196,,,,,1,0,,,,,,,,,,,,,,,,2341.624344254,2337.715372229024,2337.715372229024,2337.715372229024,2337.715372229024,2339.221524516004,2339.221524516004,2339.221524516004,2339.221524516004,2339.221524516004,2339.221524516004,2339.221524516004,2339.221524516004,,,,,repeat,letter,lettRpt,k,Lo,,,0.3691443669667933,5,,,,,low,2339.6221243590117,2341.1237387450237,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,0,14,0,,,,,,,,,,,,,,,,10,1491,,,2345.545404574019,125,D,circle,0.0004975489864591509,,,,,1,0,,,,,,,,,,,,,,,,,2342.1030848920054,2342.1030848920054,2342.1030848920054,2342.1030848920054,2343.6098233580124,2343.6098233580124,2343.6098233580124,2343.6098233580124,2343.6098233580124,2343.6098233580124,2343.6098233580124,2343.6098233580124,,,,,switch,number,numSwt,d,Lo,,,0.4029020829766523,5,,,,,low,2344.0451103260275,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,15,0,15,0,,,,,,,,,,,,,,,,0,1491,,,2350.000140646007,167,H,triangle,0.0013960670039523393,,,,,1,0,,,,,,,,,,,,,,,,,2346.524931994005,2346.524931994005,2346.524931994005,2346.524931994005,2348.031542605022,2348.031542605022,2348.031542605022,2348.031542605022,2348.031542605022,2348.031542605022,2348.031542605022,2348.031542605022,,,,,repeat,number,numRpt,f,Hi,,,0.4364215880050324,5,,,,,low,2348.501347216021,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,0,16,0,,,,,,,,,,,,,,,,0,1491,,,2354.472006142023,146,Y,triangle,0.0013685699959751219,,,,,1,0,,,,,,,,,,,,,,,,,2350.9803409310116,2350.9803409310116,2350.9803409310116,2350.9803409310116,2352.4862512740074,2352.4862512740074,2352.4862512740074,2352.4862512740074,2352.4862512740074,2352.4862512740074,2352.4862512740074,2352.4862512740074,,,,,repeat,number,numRpt,d,Hi,,,0.4592554389964789,5,,,,,low,2352.9714671560214,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,0,17,0,,,,,,,,,,,,,,,,1,1492,,,2358.910143198009,160,S,circle,0.001356920023681596,,,,,1,0,,,,,,,,,,,,,,,,2359.410724772024,2355.450581946003,2355.450581946003,2355.450581946003,2355.450581946003,2356.957914430008,2356.957914430008,2356.957914430008,2356.957914430008,2356.957914430008,2356.957914430008,2356.957914430008,2356.957914430008,,,,,repeat,number,numRpt,f,Lo,,,0.4191665869730059,5,,,,,low,2357.4084684890113,2358.910143198009,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,18,0,18,0,,,,,,,,,,,,,,,,10,1502,,,2363.2649584280152,125,H,hexagon,2.9441987862810493e-05,,,,,1,0,,,,,,,,,,,,,,,,,2359.889920539019,2359.889920539019,2359.889920539019,2359.889920539019,2361.396123750019,2361.396123750019,2361.396123750019,2361.396123750019,2361.396123750019,2361.396123750019,2361.396123750019,2361.396123750019,,,,,switch,letter,lettSwt,j,Hi,,,0.3470713119895663,5,,,,,low,2361.7658511400223,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,19,0,19,0,,,,,,,,,,,,,,,,1,1503,,,2367.786639458005,139,F,star,0.0013246239977888763,,,,,1,0,,,,,,,,,,,,,,,,,2364.2438302330265,2364.2438302330265,2364.2438302330265,2364.2438302330265,2365.7508762010257,2365.7508762010257,2365.7508762010257,2365.7508762010257,2365.7508762010257,2365.7508762010257,2365.7508762010257,2365.7508762010257,,,,,repeat,letter,lettRpt,j,Lo,,,0.516150073002791,5,,,,,low,2366.286337818019,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,20,0,20,0,,,,,,,,,,,,,,,,0,1503,,,2372.1580287910183,132,B,star,0.001592582993907854,,,,,0,0,,,,,,,,,,,,,,,,,2368.766230410023,2368.766230410023,2368.766230410023,2368.766230410023,2370.2725543100096,2370.2725543100096,2370.2725543100096,2370.2725543100096,2370.2725543100096,2370.2725543100096,2370.2725543100096,2370.2725543100096,,,,,switch,number,NA,f,Lo,,,0.3579560380021576,5,,,,,low,2370.658784563013,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,21,0,21,0,,,,,,,,,,,,,,,,0,1503,,,2376.529611258011,181,W,triangle,0.001489278016379103,,,,,1,1,,,,,,,,,,,,,,,,2377.0301928750123,2373.1372981490276,2373.1372981490276,2373.1372981490276,2373.1372981490276,2374.6440392330114,2374.6440392330114,2374.6440392330114,2374.6440392330114,2374.6440392330114,2374.6440392330114,2374.6440392330114,2374.6440392330114,,,,,repeat,number,numRpt,f,Hi,,,0.3519749029655941,5,,,,,low,2375.027846189012,2376.529611258011,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,22,0,22,0,,,,,,,,,,,,,,,,1,1504,,,2380.98448525602,174,U,circle,0.00020340699120424688,,,,,1,0,,,,,,,,,,,,,,,,2381.4849248510145,2377.509306131018,2377.509306131018,2377.509306131018,2377.509306131018,2379.015498669003,2379.015498669003,2379.015498669003,2379.015498669003,2379.015498669003,2379.015498669003,2379.015498669003,2379.015498669003,,,,,repeat,number,numRpt,f,Lo,,,0.4349273019761313,5,,,,,low,2379.482955028012,2380.98448525602,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,23,0,23,0,,,,,,,,,,,,,,,,0,1504,,,2385.5895805160108,167,D,hexagon,0.0001595479843672365,,,,,1,0,,,,,,,,,,,,,,,,,2381.9645694530045,2381.9645694530045,2381.9645694530045,2381.9645694530045,2383.4706285380234,2383.4706285380234,2383.4706285380234,2383.4706285380234,2383.4706285380234,2383.4706285380234,2383.4706285380234,2383.4706285380234,,,,,switch,letter,lettSwt,j,Hi,,,0.5933879299846012,5,,,,,low,2384.090451241005,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,24,0,24,0,,,,,,,,,,,,,,,,1,1505,,,2389.6438757830183,160,Y,star,0.0014497489901259542,,,,,1,0,,,,,,,,,,,,,,,,,2386.5690763160237,2386.5690763160237,2386.5690763160237,2386.5690763160237,2388.075485420006,2388.075485420006,2388.075485420006,2388.075485420006,2388.075485420006,2388.075485420006,2388.075485420006,2388.075485420006,,,,,repeat,letter,lettRpt,k,Lo,,,0.03937857900746167,5,,,,,low,2388.144005822018,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,25,0,25,0,,,,,,,,,,,,,,,,1,1506,,,2394.148990382004,139,F,circle,0.001459681981941685,,,,,1,0,,,,,,,,,,,,,,,,,2390.623179332004,2390.623179332004,2390.623179332004,2390.623179332004,2392.1299890730006,2392.1299890730006,2392.1299890730006,2392.1299890730006,2392.1299890730006,2392.1299890730006,2392.1299890730006,2392.1299890730006,,,,,repeat,letter,lettRpt,j,Lo,,,0.4945447579957545,5,,,,,low,2392.648601825,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,26,0,26,0,,,,,,,,,,,,,,,,1,1507,,,2398.6373896520236,125,H,hexagon,0.001617136993445456,,,,,1,0,,,,,,,,,,,,,,,,2399.1377595690137,2395.127833465027,2395.127833465027,2395.127833465027,2395.127833465027,2396.635030638019,2396.635030638019,2396.635030638019,2396.635030638019,2396.635030638019,2396.635030638019,2396.635030638019,2396.635030638019,,,,,switch,number,numSwt,d,Hi,,,0.46850216496386565,5,,,,,low,2397.1355740180006,2398.6373896520236,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,27,0,27,0,,,,,,,,,,,,,,,,0,1507,,,2403.5093064470275,174,W,triangle,0.0006568270036950707,,,,,1,0,,,,,,,,,,,,,,,,,2399.616679065017,2399.616679065017,2399.616679065017,2399.616679065017,2401.1233339650207,2401.1233339650207,2401.1233339650207,2401.1233339650207,2401.1233339650207,2401.1233339650207,2401.1233339650207,2401.1233339650207,,,,,switch,letter,lettSwt,k,Hi,,,0.8522862549871206,5,,,,,low,2402.007682002004,2403.5093064470275,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,28,0,28,0,,,,,,,,,,,,,,,,0,1507,,,2408.2311520640214,132,U,triangle,0.0005035719950683415,,,,,1,0,,,,,,,,,,,,,,,,,2404.4890255730134,2404.4890255730134,2404.4890255730134,2404.4890255730134,2405.995262151002,2405.995262151002,2405.995262151002,2405.995262151002,2405.995262151002,2405.995262151002,2405.995262151002,2405.995262151002,,,,,repeat,letter,lettRpt,k,Hi,,,0.7043977659777738,5,,,,,low,2406.731098609016,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,29,0,29,0,,,,,,,,,,,,,,,,10,1517,,,2412.6693513490027,167,D,circle,0.001456656988011673,,,,,1,0,,,,,,,,,,,,,,,,,2409.210603319021,2409.210603319021,2409.210603319021,2409.210603319021,2410.7174523500144,2410.7174523500144,2410.7174523500144,2410.7174523500144,2410.7174523500144,2410.7174523500144,2410.7174523500144,2410.7174523500144,,,,,switch,number,numSwt,f,Lo,,,0.42549805200542323,5,,,,,low,2411.169662232016,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,30,0,30,0,,,,,,,,,,,,,,,,10,1527,,,2417.0408624490083,181,B,hexagon,0.0014795010210946202,,,,,1,0,,,,,,,,,,,,,,,,2417.5413038770203,2413.649031114008,2413.649031114008,2413.649031114008,2413.649031114008,2415.1553497060086,2415.1553497060086,2415.1553497060086,2415.1553497060086,2415.1553497060086,2415.1553497060086,2415.1553497060086,2415.1553497060086,,,,,switch,letter,lettSwt,j,Hi,,,0.35261984696262516,5,,,,,low,2415.5392196500034,2417.0408624490083,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,31,0,31,0,,,,,,,,,,,,,,,,1,1528,,,2421.529149502021,146,S,star,8.199000149033964e-05,,,,,1,0,,,,,,,,,,,,,,,,,2418.0209500830097,2418.0209500830097,2418.0209500830097,2418.0209500830097,2419.5268676740234,2419.5268676740234,2419.5268676740234,2419.5268676740234,2419.5268676740234,2419.5268676740234,2419.5268676740234,2419.5268676740234,,,,,repeat,letter,lettRpt,k,Lo,,,0.4832857919682283,5,,,,,low,2420.0294366520247,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,0,1528,,,2477.307247790013,174,F,triangle,0.0018226179818157107,,,,,1,0,,,,,,,,,,,,,,,,,2473.414887821011,2473.414887821011,2473.414887821011,2473.414887821011,2474.9214281950262,2474.9214281950262,2474.9214281950262,2474.9214281950262,2474.9214281950262,2474.9214281950262,2474.9214281950262,2474.9214281950262,,,,,repeat,letter,lettRpt,j,Hi,,,0.8565450429741759,6,,,space,3.3089825729839504,low,2475.808192534023,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,10,1538,,,2481.6786565510265,160,B,hexagon,0.0013609630113933235,,,,,1,0,,,,,,,,,,,,,,,,,2478.2866043750255,2478.2866043750255,2478.2866043750255,2478.2866043750255,2479.7930946010165,2479.7930946010165,2479.7930946010165,2479.7930946010165,2479.7930946010165,2479.7930946010165,2479.7930946010165,2479.7930946010165,,,,,switch,number,numSwt,f,Hi,,,0.35915403900435194,6,,,,,low,2480.1791734430008,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,1,1539,,,2486.150356468017,181,U,circle,0.0014399009814951569,,,,,1,0,,,,,,,,,,,,,,,,,2482.656691310025,2482.656691310025,2482.656691310025,2482.656691310025,2484.164951274026,2484.164951274026,2484.164951274026,2484.164951274026,2484.164951274026,2484.164951274026,2484.164951274026,2484.164951274026,,,,,repeat,number,numRpt,f,Lo,,,0.46681235297000967,6,,,,,low,2484.6505374880217,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
