LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,23,0,23,0,,,,,,,,,,,,,,,,1,1297,,,2018.4757682439958,F,146,triangle,0.0015958100120769814,,,,,,,,,1,1,,,,,,,,,,,,,2014.900177063988,2014.900177063988,2014.900177063988,2014.900177063988,2016.4068115919945,2016.4068115919945,2016.4068115919945,2016.4068115919945,2016.4068115919945,2016.4068115919945,2016.4068115919945,2016.4068115919945,repeat,number,numRpt,j,0.548854131004191,Lo,,4,,,,,low,2016.9749576309987,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,24,0,24,0,,,,,,,,,,,,,,,,10,1307,,,2022.980689072996,U,132,triangle,0.0013898750039516017,,,,,,,,,1,0,,,,,,,,,,,,,2019.4549105839978,2019.4549105839978,2019.4549105839978,2019.4549105839978,2020.9619917719974,2020.9619917719974,2020.9619917719974,2020.9619917719974,2020.9619917719974,2020.9619917719974,2020.9619917719974,2020.9619917719974,switch,letter,lettSwt,f,0.4969015170063358,Lo,,4,,,,,low,2021.4799094779883,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,25,0,25,0,,,,,,,,,,,,,,,,0,1307,,,2027.552420314998,D,139,circle,0.001788149995263666,,,,,,,,,1,0,,,,,,,,,,,,,2023.9600375689915,2023.9600375689915,2023.9600375689915,2023.9600375689915,2025.4668528219918,2025.4668528219918,2025.4668528219918,2025.4668528219918,2025.4668528219918,2025.4668528219918,2025.4668528219918,2025.4668528219918,repeat,letter,lettRpt,d,0.551825443020789,Hi,,4,,,,,low,2026.0506863329938,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,26,0,26,0,,,,,,,,,,,,,,,,1,1308,,,2032.02396180699,B,160,hexagon,0.0010385810019215569,,,,,,,,,1,0,,,,,,,,,,,,,2028.5313597349887,2028.5313597349887,2028.5313597349887,2028.5313597349887,2030.038600062995,2030.038600062995,2030.038600062995,2030.038600062995,2030.038600062995,2030.038600062995,2030.038600062995,2030.038600062995,switch,number,numSwt,k,0.4607665790099418,Lo,,4,,,,,low,2030.5237686379987,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,27,0,27,0,,,,,,,,,,,,,,,,10,1318,,,2036.428849746997,W,167,star,0.0014531140041071922,,,,,,,,,1,0,,,,,,,,,,,,,2033.0028282959975,2033.0028282959975,2033.0028282959975,2033.0028282959975,2034.5101281679963,2034.5101281679963,2034.5101281679963,2034.5101281679963,2034.5101281679963,2034.5101281679963,2034.5101281679963,2034.5101281679963,repeat,number,numRpt,k,0.39668340201023966,Hi,,4,,,,,low,2034.9279405019915,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,28,0,28,0,,,,,,,,,,,,,,,,0,1318,,,2040.8337935140007,Y,174,hexagon,0.0019221480033593252,,,,,,,,,0,0,,,,,,,,,,,,,2037.4075521809864,2037.4075521809864,2037.4075521809864,2037.4075521809864,2038.9150371319993,2038.9150371319993,2038.9150371319993,2038.9150371319993,2038.9150371319993,2038.9150371319993,2038.9150371319993,2038.9150371319993,repeat,number,NA,j,0.4003043530101422,Hi,,4,,,,,low,2039.3346818189893,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,29,0,29,0,,,,,,,,,,,,,,,,0,1318,,,2045.3221272019873,F,181,star,0.0013187169970478863,,,,,,,,,1,1,,,,,,,,,,,,,2041.8129435879964,2041.8129435879964,2041.8129435879964,2041.8129435879964,2043.319891643987,2043.319891643987,2043.319891643987,2043.319891643987,2043.319891643987,2043.319891643987,2043.319891643987,2043.319891643987,repeat,number,numRpt,k,0.4835831940144999,Hi,,4,,,,,low,2043.8221848599933,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,30,0,30,0,,,,,,,,,,,,,,,,1,1319,,,2049.827034076996,S,146,triangle,0.001520790989161469,,,,,,,,,1,0,,,,,,,,,,,,,2046.3008671399875,2046.3008671399875,2046.3008671399875,2046.3008671399875,2047.8081063469872,2047.8081063469872,2047.8081063469872,2047.8081063469872,2047.8081063469872,2047.8081063469872,2047.8081063469872,2047.8081063469872,switch,letter,lettSwt,f,0.49079686900950037,Lo,,4,,,,,low,2048.3263898759906,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,31,0,31,0,,,,,,,,,,,,,,,,0,1319,,,2054.3484919170005,H,125,circle,0.0015883659943938255,,,,,,,,,1,0,,,,,,,,,,,,,2050.808500628991,2050.808500628991,2050.808500628991,2050.808500628991,2052.3129898149928,2052.3129898149928,2052.3129898149928,2052.3129898149928,2052.3129898149928,2052.3129898149928,2052.3129898149928,2052.3129898149928,repeat,letter,lettRpt,d,0.5144830839999486,Hi,,4,,,,,low,2052.8497510559973,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,0,1319,,,2066.7956345109997,F,174,circle,0.0019908969989046454,,,,,,,,,1,0,,,,,,,,,,,,,2063.069341077993,2063.069341077993,2063.069341077993,2063.069341077993,2064.5767459559866,2064.5767459559866,2064.5767459559866,2064.5767459559866,2064.5767459559866,2064.5767459559866,2064.5767459559866,2064.5767459559866,switch,number,numSwt,k,0.6904831410065526,Hi,,5,,,space,2.268595487010316,low,2065.29483377999,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,10,1329,,,2071.1839560629887,D,160,hexagon,0.0013988300052005798,,,,,,,,,1,0,,,,,,,,,,,,,2067.7769479829876,2067.7769479829876,2067.7769479829876,2067.7769479829876,2069.281810362998,2069.281810362998,2069.281810362998,2069.281810362998,2069.281810362998,2069.281810362998,2069.281810362998,2069.281810362998,repeat,number,numRpt,k,0.37690919000306167,Lo,,5,,,,,low,2069.6835767479934,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,0,1329,,,2075.638769651996,H,139,triangle,0.0014683830086141825,,,,,,,,,0,0,,,,,,,,,,,,,2072.163046663991,2072.163046663991,2072.163046663991,2072.163046663991,2073.669835970999,2073.669835970999,2073.669835970999,2073.669835970999,2073.669835970999,2073.669835970999,2073.669835970999,2073.669835970999,repeat,number,NA,k,0.44478794700989965,Lo,,5,,,,,low,2074.139740321989,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,0,1329,,,2080.1939904549945,W,146,star,0.0014460329985013232,,,,,,,,,1,1,,,,,,,,,,,,,2076.617686048994,2076.617686048994,2076.617686048994,2076.617686048994,2078.124849803993,2078.124849803993,2078.124849803993,2078.124849803993,2078.124849803993,2078.124849803993,2078.124849803993,2078.124849803993,switch,letter,lettSwt,f,0.5506114280142356,Hi,,5,,,,,low,2078.694152594995,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,0,1329,,,2084.648819283,Y,125,triangle,0.0013818739971611649,,,,,,,,,0,0,,,,,,,,,,,,,2081.173564878991,2081.173564878991,2081.173564878991,2081.173564878991,2082.679866666993,2082.679866666993,2082.679866666993,2082.679866666993,2082.679866666993,2082.679866666993,2082.679866666993,2082.679866666993,switch,number,NA,k,0.4349267550132936,Hi,,5,,,,,low,2083.146986879001,2084.648819283,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,1,1330,,,2089.120350189987,S,181,hexagon,0.0008808959973976016,,,,,,,,,1,1,,,,,,,,,,,,,2085.628748004994,2085.628748004994,2085.628748004994,2085.628748004994,2087.134669049992,2087.134669049992,2087.134669049992,2087.134669049992,2087.134669049992,2087.134669049992,2087.134669049992,2087.134669049992,switch,letter,lettSwt,f,0.46019443300610874,Lo,,5,,,,,low,2087.6199539049994,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,0,1330,,,2093.60862080699,B,167,star,0.0016672640049364418,,,,,,,,,1,0,,,,,,,,,,,,,2090.1014710419986,2090.1014710419986,2090.1014710419986,2090.1014710419986,2091.6064350099914,2091.6064350099914,2091.6064350099914,2091.6064350099914,2091.6064350099914,2091.6064350099914,2091.6064350099914,2091.6064350099914,switch,number,numSwt,k,0.4768940080102766,Hi,,5,,,,,low,2092.1088912220002,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,7,0,7,0,,,,,,,,,,,,,,,,10,1340,,,2098.0301637039956,U,132,circle,0.0016098390042316169,,,,,,,,,1,0,,,,,,,,,,,,,2094.589741630989,2094.589741630989,2094.589741630989,2094.589741630989,2096.094631628992,2096.094631628992,2096.094631628992,2096.094631628992,2096.094631628992,2096.094631628992,2096.094631628992,2096.094631628992,repeat,number,numRpt,j,0.4044596610183362,Hi,,5,,,,,low,2096.529722337,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,8,0,8,0,,,,,,,,,,,,,,,,0,1340,,,2102.5183826479915,F,174,hexagon,0.0015559169987682253,,,,,,,,,0,0,,,,,,,,,,,,,2099.0094521919964,2099.0094521919964,2099.0094521919964,2099.0094521919964,2100.5162411359925,2100.5162411359925,2100.5162411359925,2100.5162411359925,2100.5162411359925,2100.5162411359925,2100.5162411359925,2100.5162411359925,switch,letter,NA,f,0.470918259001337,Hi,,5,,,,,low,2101.0195589069917,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,0,9,0,,,,,,,,,,,,,,,,0,1340,,,2106.90661746799,D,160,star,0.0016661929985275492,,,,,,,,,0,1,,,,,,,,,,,,,2103.4995870139974,2103.4995870139974,2103.4995870139974,2103.4995870139974,2105.0044969349983,2105.0044969349983,2105.0044969349983,2105.0044969349983,2105.0044969349983,2105.0044969349983,2105.0044969349983,2105.0044969349983,repeat,letter,NA,f,0.38315153201983776,Hi,,5,,,,,low,2105.4056843750004,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,0,10,0,,,,,,,,,,,,,,,,10,1350,,,2111.4615534309996,H,139,triangle,0.0015231940051307902,,,,,,,,,1,1,,,,,,,,,,,,,2107.886034944997,2107.886034944997,2107.886034944997,2107.886034944997,2109.3927530749934,2109.3927530749934,2109.3927530749934,2109.3927530749934,2109.3927530749934,2109.3927530749934,2109.3927530749934,2109.3927530749934,repeat,letter,lettRpt,d,0.5462879520055139,Lo,,5,,,,,low,2109.961278689996,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,0,11,0,,,,,,,,,,,,,,,,10,1360,,,2115.9499178209953,W,146,circle,0.0015017519908724353,,,,,,,,,1,0,,,,,,,,,,,,,2112.440751577,2112.440751577,2112.440751577,2112.440751577,2113.9477297319972,2113.9477297319972,2113.9477297319972,2113.9477297319972,2113.9477297319972,2113.9477297319972,2113.9477297319972,2113.9477297319972,repeat,letter,lettRpt,f,0.4797269920090912,Hi,,5,,,,,low,2114.449043815999,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,0,12,0,,,,,,,,,,,,,,,,10,1370,,,2120.438264386001,Y,125,hexagon,0.0016671369958203286,,,,,,,,,1,0,,,,,,,,,,,,,2116.928106345993,2116.928106345993,2116.928106345993,2116.928106345993,2118.4358469679864,2118.4358469679864,2118.4358469679864,2118.4358469679864,2118.4358469679864,2118.4358469679864,2118.4358469679864,2118.4358469679864,repeat,letter,lettRpt,f,0.4795187120034825,Lo,,5,,,,,low,2118.9372654749895,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,0,13,0,,,,,,,,,,,,,,,,10,1380,,,2124.9264963519963,S,181,circle,0.0018747819995041937,,,,,,,,,1,0,,,,,,,,,,,,,2121.417447004991,2121.417447004991,2121.417447004991,2121.417447004991,2122.92428654799,2122.92428654799,2122.92428654799,2122.92428654799,2122.92428654799,2122.92428654799,2122.92428654799,2122.92428654799,repeat,letter,lettRpt,f,0.4783299560076557,Hi,,5,,,,,low,2123.4254750139953,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,0,14,0,,,,,,,,,,,,,,,,0,1380,,,2129.381266100987,B,167,star,0.0018263940000906587,,,,,,,,,0,0,,,,,,,,,,,,,2125.904746018001,2125.904746018001,2125.904746018001,2125.904746018001,2127.4124687349977,2127.4124687349977,2127.4124687349977,2127.4124687349977,2127.4124687349977,2127.4124687349977,2127.4124687349977,2127.4124687349977,repeat,letter,NA,f,0.44706406800833065,Hi,,5,,,,,low,2127.8824556599866,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,15,0,15,0,,,,,,,,,,,,,,,,1,1381,,,2133.953180066994,U,132,triangle,0.0016682080022292212,,,,,,,,,1,1,,,,,,,,,,,,,2130.360690463989,2130.360690463989,2130.360690463989,2130.360690463989,2131.8674580529914,2131.8674580529914,2131.8674580529914,2131.8674580529914,2131.8674580529914,2131.8674580529914,2131.8674580529914,2131.8674580529914,repeat,letter,lettRpt,f,0.5513341020123335,Lo,,5,,,,,low,2132.4514038679918,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,0,16,0,,,,,,,,,,,,,,,,1,1382,,,2138.441385189988,H,160,circle,0.001019702001940459,,,,,,,,,1,0,,,,,,,,,,,,,2134.9322856299987,2134.9322856299987,2134.9322856299987,2134.9322856299987,2136.439254218989,2136.439254218989,2136.439254218989,2136.439254218989,2136.439254218989,2136.439254218989,2136.439254218989,2136.439254218989,repeat,letter,lettRpt,d,0.4839107320003677,Hi,,5,,,,,low,2136.94112952899,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,0,17,0,,,,,,,,,,,,,,,,1,1383,,,2143.096663930992,D,167,triangle,0.0012878199922852218,,,,,,,,,1,0,,,,,,,,,,,,,2139.4205926419963,2139.4205926419963,2139.4205926419963,2139.4205926419963,2140.9275186339946,2140.9275186339946,2140.9275186339946,2140.9275186339946,2140.9275186339946,2140.9275186339946,2140.9275186339946,2140.9275186339946,repeat,letter,lettRpt,d,0.6434442370082252,Lo,,5,,,,,low,2141.5958498349937,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,18,0,18,0,,,,,,,,,,,,,,,,10,1393,,,2147.6015139730007,U,139,star,0.0015235049941111356,,,,,,,,,1,0,,,,,,,,,,,,,2144.076411941991,2144.076411941991,2144.076411941991,2144.076411941991,2145.5828717719996,2145.5828717719996,2145.5828717719996,2145.5828717719996,2145.5828717719996,2145.5828717719996,2145.5828717719996,2145.5828717719996,repeat,letter,lettRpt,f,0.48468778500682674,Hi,,5,,,,,low,2146.100040803998,2147.6015139730007,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,19,0,19,0,,,,,,,,,,,,,,,,0,1393,,,2152.039906380989,S,132,hexagon,0.0006151999987196177,,,,,,,,,0,0,,,,,2152.5402071709977,,,,,,,,2148.5806884099875,2148.5806884099875,2148.5806884099875,2148.5806884099875,2150.0876077349967,2150.0876077349967,2150.0876077349967,2150.0876077349967,2150.0876077349967,2150.0876077349967,2150.0876077349967,2150.0876077349967,repeat,letter,NA,d,0.4186008540127659,Hi,,5,,,,,low,2150.5381848779944,2152.039906380989,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,20,0,20,0,,,,,,,,,,,,,,,,10,1403,,,2156.527998699996,F,174,circle,0.0006177559989737347,,,,,,,,,1,1,,,,,,,,,,,,,2153.028764679999,2153.028764679999,2153.028764679999,2153.028764679999,2154.5425208550005,2154.5425208550005,2154.5425208550005,2154.5425208550005,2154.5258567079873,2154.5258567079873,2154.5258567079873,2154.5258567079873,repeat,letter,lettRpt,d,0.4772834590112325,Hi,,5,,,,,low,2155.027742443999,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,21,0,21,0,,,,,,,,,,,,,,,,1,1404,,,2160.9997339999973,B,181,hexagon,0.0016185919957933947,,,,,,,,,1,0,,,,,,,,,,,,,2157.5079548349895,2157.5079548349895,2157.5079548349895,2157.5079548349895,2159.0141168919945,2159.0141168919945,2159.0141168919945,2159.0141168919945,2159.0141168919945,2159.0141168919945,2159.0141168919945,2159.0141168919945,repeat,letter,lettRpt,d,0.4520942700182786,Lo,,5,,,,,low,2159.4978679099877,2160.9997339999973,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,22,0,22,0,,,,,,,,,,,,,,,,10,1414,,,2165.504577293992,W,146,triangle,0.0007802559994161129,,,,,,,,,1,0,,,,,,,,,,,,,2161.9787153679936,2161.9787153679936,2161.9787153679936,2161.9787153679936,2163.4859137599997,2163.4859137599997,2163.4859137599997,2163.4859137599997,2163.4859137599997,2163.4859137599997,2163.4859137599997,2163.4859137599997,repeat,letter,lettRpt,f,0.4930359920108458,Lo,,5,,,,,low,2164.005740553999,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,23,0,23,0,,,,,,,,,,,,,,,,0,1414,,,2170.076300178989,Y,125,star,0.0015048390050651506,,,,,,,,,1,0,,,,,,,,,,,,,2166.482638474001,2166.482638474001,2166.482638474001,2166.482638474001,2167.9906451449933,2167.9906451449933,2167.9906451449933,2167.9906451449933,2167.9906451449933,2167.9906451449933,2167.9906451449933,2167.9906451449933,switch,number,numSwt,j,0.5655404100107262,Hi,,5,,,,,low,2168.576505312987,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,24,0,24,0,,,,,,,,,,,,,,,,1,1415,,,2174.5478766219894,S,160,hexagon,0.0017439600051147863,,,,,,,,,1,0,,,,,,,,,,,,,2171.055403765,2171.055403765,2171.055403765,2171.055403765,2172.5624618769943,2172.5624618769943,2172.5624618769943,2172.5624618769943,2172.5624618769943,2172.5624618769943,2172.5624618769943,2172.5624618769943,repeat,number,numRpt,k,0.45690066101087723,Lo,,5,,,,,low,2173.047641512996,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,25,0,25,0,,,,,,,,,,,,,,,,10,1425,,,2179.086292458989,F,125,triangle,0.0015730730083305389,,,,,,,,,1,0,,,,,,,,,,,,,2175.5268041099916,2175.5268041099916,2175.5268041099916,2175.5268041099916,2177.0339874700003,2177.0339874700003,2177.0339874700003,2177.0339874700003,2177.0339874700003,2177.0339874700003,2177.0339874700003,2177.0339874700003,repeat,number,numRpt,j,0.5290883630077587,Lo,,5,,,,,low,2177.587198314999,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
