LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115.7014442000072,,132,Y,star,0.001807956025004387,,,,,,,,,1,0,,1,1114.1996260960004,,,,1112.2593097430072,1113.7659728349827,1113.7659728349827,1113.7659728349827,k,0.41666668202378787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120.0895190779993,,139,B,circle,0.0016823179903440177,,,,,,,,,1,0,,1,1118.587795697007,,,,1116.6802132760058,1118.187386865,1118.187386865,1118.187386865,j,0.36940770302317105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,1165.189235953003,,181,B,hexagon,0.0020625799952540547,,,,,,,,,1,0,,2,,,,,,,,,,,1161.0163034670113,1161.0163034670113,1161.0163034670113,1161.0163034670113,1162.5196373529907,1162.5196373529907,1162.5196373529907,1162.5196373529907,1162.5196373529907,1162.5196373529907,1162.5196373529907,1162.5196373529907,-1,number,NA,f,1.1407522980298381,vtsPrac,1163.6889433609904,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,1170.0445474750013,,146,F,circle,0.0014469599991571158,,,,,,,,,1,0,,2,,,,,,,,,,,1166.1720871109865,1166.1720871109865,1166.1720871109865,1166.1720871109865,1167.6751968599856,1167.6751968599856,1167.6751968599856,1167.6751968599856,1167.6751968599856,1167.6751968599856,1167.6751968599856,1167.6751968599856,repeat,number,numRpt,d,0.8447818680142518,vtsPrac,1168.5429652890016,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,1174.6829854740063,,139,D,star,0.0015705879777669907,,,,,,,,,1,0,,2,,,,,,,,,,,1171.0273052249977,1171.0273052249977,1171.0273052249977,1171.0273052249977,1172.5306070669903,1172.5306070669903,1172.5306070669903,1172.5306070669903,1172.5306070669903,1172.5306070669903,1172.5306070669903,1172.5306070669903,switch,letter,lettSwt,j,0.6245827080274466,vtsPrac,1173.1811986200046,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,1179.471747501986,,167,W,hexagon,0.0015691310109104961,,,,,,,,,1,0,,2,,,,,,,,,,,1175.6646640500112,1175.6646640500112,1175.6646640500112,1175.6646640500112,1177.1691360579862,1177.1691360579862,1177.1691360579862,1177.1691360579862,1177.1691360579862,1177.1691360579862,1177.1691360579862,1177.1691360579862,switch,number,numSwt,f,0.7782318140089046,vtsPrac,1177.9700461860048,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,1184.043454181985,,181,B,hexagon,0.0017723290075082332,,,,,,,,,1,0,,2,,,,,,,,,,,1180.450789769995,1180.450789769995,1180.450789769995,1180.450789769995,1181.9578918050101,1181.9578918050101,1181.9578918050101,1181.9578918050101,1181.9578918050101,1181.9578918050101,1181.9578918050101,1181.9578918050101,switch,letter,lettSwt,j,0.5571691940131132,vtsPrac,1182.5416716159962,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,1188.7153194719867,,146,F,circle,0.001570987020386383,,,,,,,,,1,0,,2,,,,,,,,,,,1185.0229946550098,1185.0229946550098,1185.0229946550098,1185.0229946550098,1186.5295525259862,1186.5295525259862,1186.5295525259862,1186.5295525259862,1186.5295525259862,1186.5295525259862,1186.5295525259862,1186.5295525259862,repeat,letter,lettRpt,j,0.6673357030085754,vtsPrac,1187.2136869239912,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,1193.3871038020006,,139,D,star,0.001452950993552804,,,,,,,,,1,0,,2,,,,,,,,,,,1189.6947844070091,1189.6947844070091,1189.6947844070091,1189.6947844070091,1191.2012861080002,1191.2012861080002,1191.2012861080002,1191.2012861080002,1191.2012861080002,1191.2012861080002,1191.2012861080002,1191.2012861080002,repeat,letter,lettRpt,j,0.6517064580111764,vtsPrac,1191.8853841999953,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,1198.2591723180085,,167,W,triangle,0.0016018309979699552,,,,,,,,,1,0,,2,,,,,,,,,,,1194.3669119589904,1194.3669119589904,1194.3669119589904,1194.3669119589904,1195.873187107005,1195.873187107005,1195.873187107005,1195.873187107005,1195.873187107005,1195.873187107005,1195.873187107005,1195.873187107005,switch,number,numSwt,f,0.8637054399878252,vtsPrac,1196.757387724996,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,1202.8808566119988,,174,S,hexagon,0.0016087480180431157,,,,,,,,,1,0,,2,,,,,,,,,,,1199.2413992880029,1199.2413992880029,1199.2413992880029,1199.2413992880029,1200.745134708006,1200.745134708006,1200.745134708006,1200.745134708006,1200.745134708006,1200.745134708006,1200.745134708006,1200.745134708006,repeat,number,numRpt,f,0.6159008030081168,vtsPrac,1201.3793326579907,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,1207.4357447029906,,146,B,star,0.0017456180066801608,,,,,,,,,1,0,,2,,,,,,,,,,,1203.8603154099837,1203.8603154099837,1203.8603154099837,1203.8603154099837,1205.3667552960105,1205.3667552960105,1205.3667552960105,1205.3667552960105,1205.3667552960105,1205.3667552960105,1205.3667552960105,1205.3667552960105,switch,letter,lettSwt,j,0.539469312003348,vtsPrac,1205.9341129949898,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,1212.4914178839826,,181,H,star,0.001678384025581181,,,,,,,,,1,0,,2,,,,,,,,,,,1208.4171320429887,1208.4171320429887,1208.4171320429887,1208.4171320429887,1209.922029228008,1209.922029228008,1209.922029228008,1209.922029228008,1209.922029228008,1209.922029228008,1209.922029228008,1209.922029228008,repeat,letter,lettRpt,j,1.0463186819979455,vtsPrac,1210.9898268739926,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,1217.280175072985,,139,D,circle,0.0017104870057664812,,,,,,,,,1,0,,2,,,,,,,,,,,1213.4732962950075,1213.4732962950075,1213.4732962950075,1213.4732962950075,1214.977486557007,1214.977486557007,1214.977486557007,1214.977486557007,1214.977486557007,1214.977486557007,1214.977486557007,1214.977486557007,repeat,letter,lettRpt,j,0.7841055970056914,vtsPrac,1215.7784681229969,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,1221.901940840995,,160,B,triangle,0.0014267090009525418,,,,,,,,,1,0,,2,,,,,,,,,,,1218.262536625989,1218.262536625989,1218.262536625989,1218.262536625989,1219.7662445759925,1219.7662445759925,1219.7662445759925,1219.7662445759925,1219.7662445759925,1219.7662445759925,1219.7662445759925,1219.7662445759925,switch,number,numSwt,f,0.6074557449901477,vtsPrac,1220.400342590001,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,1226.4902847360063,,139,D,star,0.0019538440101314336,,,,,,,,,1,0,,2,,,,,,,,,,,1222.8832286499965,1222.8832286499965,1222.8832286499965,1222.8832286499965,1224.3879435629933,1224.3879435629933,1224.3879435629933,1224.3879435629933,1224.3879435629933,1224.3879435629933,1224.3879435629933,1224.3879435629933,repeat,number,numRpt,d,0.5759781519882381,vtsPrac,1224.9886160629976,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,1231.395685873984,,125,F,circle,0.0015767000149935484,,,,,,,,,1,0,,2,,,,,,,,,,,1227.4730789430032,1227.4730789430032,1227.4730789430032,1227.4730789430032,1228.976290246006,1228.976290246006,1228.976290246006,1228.976290246006,1228.976290246006,1228.976290246006,1228.976290246006,1228.976290246006,repeat,number,numRpt,d,0.8925275020301342,vtsPrac,1229.893861769,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,1236.1175922240072,,132,W,hexagon,0.0015659720229450613,,,,,,,,,1,0,,2,,,,,,,,,,,1232.3752732189896,1232.3752732189896,1232.3752732189896,1232.3752732189896,1233.881613800011,1233.881613800011,1233.881613800011,1233.881613800011,1233.881613800011,1233.881613800011,1233.881613800011,1233.881613800011,repeat,number,numRpt,d,0.7114750280161388,vtsPrac,1234.6157588890055,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,1240.9394673260103,,139,W,circle,0.00157476298045367,,,,,,,,,1,0,,2,,,,,,,,,,,1237.0967067200108,1237.0967067200108,1237.0967067200108,1237.0967067200108,1238.6034626360051,1238.6034626360051,1238.6034626360051,1238.6034626360051,1238.6034626360051,1238.6034626360051,1238.6034626360051,1238.6034626360051,repeat,number,numRpt,d,0.8172912980080582,vtsPrac,1239.4377750999993,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,1245.5612700250058,,160,B,triangle,0.0016691670170985162,,,,,,,,,1,0,,2,,,,,,,,,,,1241.9186869609985,1241.9186869609985,1241.9186869609985,1241.9186869609985,1243.4255220849882,1243.4255220849882,1243.4255220849882,1243.4255220849882,1243.4255220849882,1243.4255220849882,1243.4255220849882,1243.4255220849882,repeat,number,numRpt,f,0.6075963380280882,vtsPrac,1244.0597033700033,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,1250.1996327099914,,132,F,circle,0.0014702249900437891,,,,,,,,,1,0,,2,,,,,,,,,,,1246.5424586409936,1246.5424586409936,1246.5424586409936,1246.5424586409936,1248.0472503789933,1248.0472503789933,1248.0472503789933,1248.0472503789933,1248.0472503789933,1248.0472503789933,1248.0472503789933,1248.0472503789933,switch,letter,lettSwt,j,0.6332405399880372,vtsPrac,1248.6978636409913,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,1254.82126805,,174,H,star,0.0019093680020887405,,,,,,,,,1,0,,2,,,,,,,,,,,1251.1788779950002,1251.1788779950002,1251.1788779950002,1251.1788779950002,1252.685839985992,1252.685839985992,1252.685839985992,1252.685839985992,1252.685839985992,1252.685839985992,1252.685839985992,1252.685839985992,repeat,letter,lettRpt,j,0.6062199700099882,vtsPrac,1253.319564200996,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,1259.8270329750085,,181,W,hexagon,0.0016845210047904402,,,,,,,,,1,0,,2,,,,,,,,,,,1255.8025222310098,1255.8025222310098,1255.8025222310098,1255.8025222310098,1257.3074854830047,1257.3074854830047,1257.3074854830047,1257.3074854830047,1257.3074854830047,1257.3074854830047,1257.3074854830047,1257.3074854830047,repeat,letter,lettRpt,k,0.9901975250104442,vtsPrac,1258.3252846680116,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,1264.5822723739839,,132,H,star,0.0016846400103531778,,,,,,,,,1,0,,2,,,,,,,,,,,1260.808216489997,1260.808216489997,1260.808216489997,1260.808216489997,1262.3131393549847,1262.3131393549847,1262.3131393549847,1262.3131393549847,1262.3131393549847,1262.3131393549847,1262.3131393549847,1262.3131393549847,switch,number,numSwt,d,0.7442629520082846,vtsPrac,1263.0808048550098,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,1269.2373890980089,,174,D,star,0.0013769280049018562,,,,,,,,,1,0,,2,,,,,,,,,,,1265.5617770009849,1265.5617770009849,1265.5617770009849,1265.5617770009849,1267.06847917501,1267.06847917501,1267.06847917501,1267.06847917501,1267.06847917501,1267.06847917501,1267.06847917501,1267.06847917501,switch,letter,lettSwt,j,0.6347650160023477,vtsPrac,1267.735811016988,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,1273.875948675006,,160,Y,circle,0.0015626690001226962,,,,,,,,,1,0,,2,,,,,,,,,,,1270.2172138339956,1270.2172138339956,1270.2172138339956,1270.2172138339956,1271.723355278984,1271.723355278984,1271.723355278984,1271.723355278984,1271.723355278984,1271.723355278984,1271.723355278984,1271.723355278984,switch,number,numSwt,f,0.6259189780103043,vtsPrac,1272.374116927007,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,1278.5308714850107,,139,F,star,0.00155768301920034,,,,,,,,,1,0,,2,,,,,,,,,,,1274.8551264140115,1274.8551264140115,1274.8551264140115,1274.8551264140115,1276.361975723994,1276.361975723994,1276.361975723994,1276.361975723994,1276.361975723994,1276.361975723994,1276.361975723994,1276.361975723994,repeat,number,numRpt,d,0.6459931939898524,vtsPrac,1277.0293383079988,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,1283.035886511003,,181,Y,hexagon,0.0017484679992776364,,,,,,,,,1,0,,2,,,,,,,,,,,1279.5121679909935,1279.5121679909935,1279.5121679909935,1279.5121679909935,1281.0170678730065,1281.0170678730065,1281.0170678730065,1281.0170678730065,1281.0170678730065,1281.0170678730065,1281.0170678730065,1281.0170678730065,switch,letter,lettSwt,k,0.49013506300980225,vtsPrac,1281.534333254007,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,1287.5408793679962,,132,W,star,0.0014778269978705794,,,,,,,,,1,0,,2,,,,,,,,,,,1284.0149163739989,1284.0149163739989,1284.0149163739989,1284.0149163739989,1285.5220289689896,1285.5220289689896,1285.5220289689896,1285.5220289689896,1285.5220289689896,1285.5220289689896,1285.5220289689896,1285.5220289689896,repeat,letter,lettRpt,k,0.4851963740075007,vtsPrac,1286.0391340969945,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,1292.2127626989968,,160,U,circle,0.0017896380159072578,,,,,,,,,1,0,,2,,,,,,,,,,,1288.5225223829912,1288.5225223829912,1288.5225223829912,1288.5225223829912,1290.027048635995,1290.027048635995,1290.027048635995,1290.027048635995,1290.027048635995,1290.027048635995,1290.027048635995,1290.027048635995,switch,number,numSwt,f,0.6612718900141772,vtsPrac,1290.7113109680067,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,1296.967925860983,,181,U,circle,0.0016506990068592131,,,,,,,,,1,0,,2,,,,,,,,,,,1293.190753561008,1293.190753561008,1293.190753561008,1293.190753561008,1294.6988159389875,1294.6988159389875,1294.6988159389875,1294.6988159389875,1294.6988159389875,1294.6988159389875,1294.6988159389875,1294.6988159389875,repeat,number,numRpt,f,0.7485674830095377,vtsPrac,1295.4662851640023,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,1301.5898462629993,,146,Y,triangle,0.001903800992295146,,,,,,,,,1,0,,2,,,,,,,,,,,1297.9496692079992,1297.9496692079992,1297.9496692079992,1297.9496692079992,1299.4541133169841,1299.4541133169841,1299.4541133169841,1299.4541133169841,1299.4541133169841,1299.4541133169841,1299.4541133169841,1299.4541133169841,repeat,number,numRpt,d,0.6063119080208708,vtsPrac,1300.0880285489839,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,1306.3283281309996,,174,F,circle,0.0013930299901403487,,,,,,,,,1,0,,2,,,,,,,,,,,1302.5685315029987,1302.5685315029987,1302.5685315029987,1302.5685315029987,1304.0758942069951,1304.0758942069951,1304.0758942069951,1304.0758942069951,1304.0758942069951,1304.0758942069951,1304.0758942069951,1304.0758942069951,switch,letter,lettSwt,j,0.7314402209885884,vtsPrac,1304.8266410729848,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,1310.8165455909912,,160,D,hexagon,0.0015615649754181504,,,,,,,,,1,0,,2,,,,,,,,,,,1307.3074994930066,1307.3074994930066,1307.3074994930066,1307.3074994930066,1308.8144549719873,1308.8144549719873,1308.8144549719873,1308.8144549719873,1308.8144549719873,1308.8144549719873,1308.8144549719873,1308.8144549719873,repeat,letter,lettRpt,j,0.4693378729862161,vtsPrac,1309.315066737996,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,1366.4946062040108,,181,B,hexagon,0.002298244013218209,,,,,,,,,1,0,,,,,,,,,,,,,1362.768636125984,1362.768636125984,1362.768636125984,1362.768636125984,1364.275578433997,1364.275578433997,1364.275578433997,1364.275578433997,1364.275578433997,1364.275578433997,1364.275578433997,1364.275578433997,switch,number,numSwt,f,0.6873213259968907,noRew,,0,1364.992899062985,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
