LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,30,0,30,0,,,,,,,,,,,,,,,,1,1373,,,2636.8614760329947,,,D,160,star,0.0016388000221922994,,,,,1,0,,,,,,,,,,,,2633.200630287989,2633.200630287989,2633.200630287989,2633.200630287989,2634.709044469986,2634.709044469986,2634.709044469986,2634.709044469986,2634.709044469986,2634.709044469986,2634.709044469986,2634.709044469986,switch,number,numSwt,k,0.6224379280174617,Lo,,,3,,,,,,,,,high,2635.359799785976,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,31,0,31,0,,,,,,,,,,,,,,,,0,1373,,,2641.6666644479847,,,W,167,hexagon,0.0015611200069542974,,,,,1,0,,,,,,,,,,,,2637.8379562119953,2637.8379562119953,2637.8379562119953,2637.8379562119953,2639.347451121983,2639.347451121983,2639.347451121983,2639.347451121983,2639.347451121983,2639.347451121983,2639.347451121983,2639.347451121983,repeat,number,numRpt,k,0.7990527390211355,Hi,,,3,,,,,,,,,high,2640.1662017149793,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,0,1373,,,2663.273878571985,,,Y,132,triangle,0.0012784029822796583,,,,,1,0,,,,,,,,,,,,2658.562315629999,2658.562315629999,2658.562315629999,2658.562315629999,2660.070262965979,2660.070262965979,2660.070262965979,2660.070262965979,2660.070262965979,2660.070262965979,2660.070262965979,2660.070262965979,repeat,number,numRpt,j,1.6757635790272616,Hi,,,4,,,,,,,space,1.0181186030386016,high,2661.772391054983,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,0,1,0,,,,,,,,,,,,,,,,10,1383,,,2667.7285507679917,,,B,146,hexagon,0.001461503008613363,,,,,1,0,,,,,,,,,,,,2664.2516955070023,2664.2516955070023,2664.2516955070023,2664.2516955070023,2665.759805343987,2665.759805343987,2665.759805343987,2665.759805343987,2665.759805343987,2665.759805343987,2665.759805343987,2665.759805343987,switch,letter,lettSwt,d,0.4413855960010551,Hi,,,4,,,,,,,,,high,2666.227670244989,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,2,0,2,0,,,,,,,,,,,,,,,,1,1384,,,2672.3005186869996,,,F,139,star,0.0011565019958652556,,,,,1,0,,,,,,,,,,,,2668.7065358840046,2668.7065358840046,2668.7065358840046,2668.7065358840046,2670.214858316991,2670.214858316991,2670.214858316991,2670.214858316991,2670.214858316991,2670.214858316991,2670.214858316991,2670.214858316991,switch,number,numSwt,j,0.5664201360195875,Lo,,,4,,,,,,,,,high,2670.799721770978,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,3,0,3,0,,,,,,,,,,,,,,,,1,1385,,,2676.855847815983,,,D,181,circle,0.0010295180254615843,,,,,1,0,,,,,,,,,,,,2673.278384776,2673.278384776,2673.278384776,2673.278384776,2674.786506242992,2674.786506242992,2674.786506242992,2674.786506242992,2674.786506242992,2674.786506242992,2674.786506242992,2674.786506242992,repeat,number,numRpt,k,0.5391959840198979,Lo,,,4,,,,,,,,,high,2675.3542715359945,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,4,0,4,0,,,,,,,,,,,,,,,,10,1395,,,2681.560907023988,,,W,167,circle,0.0017760609916877002,,,,,1,0,,,,,,,,,,,,2677.8326784499804,2677.8326784499804,2677.8326784499804,2677.8326784499804,2679.3417362789914,2679.3417362789914,2679.3417362789914,2679.3417362789914,2679.3417362789914,2679.3417362789914,2679.3417362789914,2679.3417362789914,repeat,number,numRpt,k,0.6864489630097523,Lo,,,4,,,,,,,,,high,2680.059203404002,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,5,0,5,0,,,,,,,,,,,,,,,,10,1405,,,2686.048953518999,,,U,160,hexagon,0.0016929870180319995,,,,,1,0,,,,,,,,,,,,2682.537869955995,2682.537869955995,2682.537869955995,2682.537869955995,2684.046795856004,2684.046795856004,2684.046795856004,2684.046795856004,2684.046795856004,2684.046795856004,2684.046795856004,2684.046795856004,switch,letter,lettSwt,f,0.46946043899515644,Hi,,,4,,,,,,,,,high,2684.547457679,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,6,0,6,0,,,,,,,,,,,,,,,,1,1406,,,2690.6210995529837,,,S,174,star,0.0015692310116719455,,,,,1,0,,,,,,,,,,,,2687.025988883979,2687.025988883979,2687.025988883979,2687.025988883979,2688.535285274993,2688.535285274993,2688.535285274993,2688.535285274993,2688.535285274993,2688.535285274993,2688.535285274993,2688.535285274993,switch,number,numSwt,k,0.5517236340092495,Lo,,,4,,,,,,,,,high,2689.1194073139923,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,7,0,7,0,,,,,,,,,,,,,,,,0,1406,,,2695.2758791759843,,,H,125,triangle,0.0014285159995779395,,,,,1,0,,,,,,,,,,,,2691.5993018409936,2691.5993018409936,2691.5993018409936,2691.5993018409936,2693.107059574977,2693.107059574977,2693.107059574977,2693.107059574977,2693.107059574977,2693.107059574977,2693.107059574977,2693.107059574977,switch,letter,lettSwt,d,0.6347483840072528,Hi,,,4,,,,,,,,,high,2693.774495403981,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,8,0,8,0,,,,,,,,,,,,,,,,1,1407,,,2700.564962501987,,,Y,132,circle,0.0017265570058953017,,,,,1,0,,,,,,,,,,,,2696.252879231004,2696.252879231004,2696.252879231004,2696.252879231004,2697.7620050349797,2697.7620050349797,2697.7620050349797,2697.7620050349797,2697.7620050349797,2697.7620050349797,2697.7620050349797,2697.7620050349797,switch,number,numSwt,j,1.2787542160076555,Lo,,,4,,,,,,,,,high,2699.0638777589775,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,9,0,9,0,,,,,,,,,,,,,,,,0,1407,,,2705.186732189002,,,B,146,hexagon,0.0012820929987356067,,,,,1,0,,,,,,,,,,,,2701.5427723989997,2701.5427723989997,2701.5427723989997,2701.5427723989997,2703.050957878004,2703.050957878004,2703.050957878004,2703.050957878004,2703.050957878004,2703.050957878004,2703.050957878004,2703.050957878004,switch,letter,lettSwt,d,0.6147090000158641,Hi,,,4,,,,,,,,,high,2703.6860811619845,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,10,0,10,0,,,,,,,,,,,,,,,,10,1417,,,2709.775134320982,,,F,139,star,0.001365297008305788,,,,,1,0,,,,,,,,,,,,2706.16510600099,2706.16510600099,2706.16510600099,2706.16510600099,2707.672829727002,2707.672829727002,2707.672829727002,2707.672829727002,2707.672829727002,2707.672829727002,2707.672829727002,2707.672829727002,switch,number,numSwt,j,0.5722677580197342,Lo,,,4,,,,,,,,,high,2708.2738026479783,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,11,0,11,0,,,,,,,,,,,,,,,,0,1417,,,2714.5138578600017,,,D,181,triangle,0.0017355159798171371,,,,,1,0,,,,,,,,,,,,2710.753242464998,2710.753242464998,2710.753242464998,2710.753242464998,2712.2613746220013,2712.2613746220013,2712.2613746220013,2712.2613746220013,2712.2613746220013,2712.2613746220013,2712.2613746220013,2712.2613746220013,switch,letter,lettSwt,d,0.7300286180397961,Hi,,,4,,,,,,,,,high,2713.0132707519806,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,12,0,12,0,,,,,,,,,,,,,,,,10,1427,,,2719.0687731779763,,,W,167,triangle,0.0014104089932516217,,,,,1,0,,,,,,,,,,,,2715.491619627981,2715.491619627981,2715.491619627981,2715.491619627981,2716.999817104981,2716.999817104981,2716.999817104981,2716.999817104981,2716.999817104981,2716.999817104981,2716.999817104981,2716.999817104981,repeat,letter,lettRpt,f,0.548086154012708,Hi,,,4,,,,,,,,,high,2717.567717025988,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,13,0,13,0,,,,,,,,,,,,,,,,0,1427,,,2723.6906742169813,,,U,160,hexagon,0.0010807309881784022,,,,,1,0,,,,,,,,,,,,2720.045462279988,2720.045462279988,2720.045462279988,2720.045462279988,2721.5549359739816,2721.5549359739816,2721.5549359739816,2721.5549359739816,2721.5549359739816,2721.5549359739816,2721.5549359739816,2721.5549359739816,repeat,letter,lettRpt,f,0.6057322060223669,Hi,,,4,,,,,,,,,high,2722.1896342539985,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,14,0,14,0,,,,,,,,,,,,,,,,10,1437,,,2728.4292592059937,,,S,174,star,0.0017111230117734522,,,,,1,0,,,,,,,,,,,,2724.668454136001,2724.668454136001,2724.668454136001,2724.668454136001,2726.176668956992,2726.176668956992,2726.176668956992,2726.176668956992,2726.176668956992,2726.176668956992,2726.176668956992,2726.176668956992,switch,number,numSwt,k,0.719503975007683,Lo,,,4,,,,,,,,,high,2726.927836233983,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,15,0,15,0,,,,,,,,,,,,,,,,1,1438,,,2732.9508893869934,,,H,125,circle,0.0015798229724168777,,,,,1,0,,,,,,,,,,,,2729.4067175870005,2729.4067175870005,2729.4067175870005,2729.4067175870005,2730.915276966989,2730.915276966989,2730.915276966989,2730.915276966989,2730.915276966989,2730.915276966989,2730.915276966989,2730.915276966989,repeat,number,numRpt,j,0.5172155630134512,Lo,,,4,,,,,,,,,high,2731.450186345988,2732.9508893869934,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,16,0,16,0,,,,,,,,,,,,,,,,0,1438,,,2737.5557567709766,,,U,132,triangle,0.0009272700117435306,,,,,1,0,,,,,,,,,,,,2733.935278602992,2733.935278602992,2733.935278602992,2733.935278602992,2735.4367826539965,2735.4367826539965,2735.4367826539965,2735.4367826539965,2735.4367826539965,2735.4367826539965,2735.4367826539965,2735.4367826539965,switch,letter,lettSwt,f,0.5859548530133907,Hi,,,4,,,,,,,,,high,2736.054165421985,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,17,0,17,0,,,,,,,,,,,,,,,,0,1438,,,2742.2612608759955,,,S,174,hexagon,0.0017860830121207982,,,,,1,0,,,,,,,,,,,,2738.532881524996,2738.532881524996,2738.532881524996,2738.532881524996,2740.0419212209817,2740.0419212209817,2740.0419212209817,2740.0419212209817,2740.0419212209817,2740.0419212209817,2740.0419212209817,2740.0419212209817,repeat,letter,lettRpt,f,0.6926068730244879,Hi,,,4,,,,,,,,,high,2740.7594560399884,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,18,0,18,0,,,,,,,,,,,,,,,,1,1439,,,2746.7828088940005,,,B,146,star,0.0017043010157067329,,,,,1,0,,,,,,,,,,,,2743.2386403459823,2743.2386403459823,2743.2386403459823,2743.2386403459823,2744.7473513409786,2744.7473513409786,2744.7473513409786,2744.7473513409786,2744.7473513409786,2744.7473513409786,2744.7473513409786,2744.7473513409786,repeat,letter,lettRpt,d,0.5099476070317905,Lo,,,4,,,,,,,,,high,2745.2817287499784,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,19,0,19,0,,,,,,,,,,,,,,,,0,1439,,,2751.4544530499843,,,F,125,circle,0.0015202779904939234,,,,,0,0,,,,,,,,,,,,2747.7606845579867,2747.7606845579867,2747.7606845579867,2747.7606845579867,2749.268740865984,2749.268740865984,2749.268740865984,2749.268740865984,2749.268740865984,2749.268740865984,2749.268740865984,2749.268740865984,repeat,letter,NA,f,0.6571538730058819,Lo,,,4,,,,,,,,,high,2749.9537570200046,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,20,0,20,0,,,,,,,,,,,,,,,,1,1440,,,2756.109504205,,,H,160,circle,0.0014001149975229055,,,,,1,1,,,,,,,,,,,,2752.4322632139956,2752.4322632139956,2752.4322632139956,2752.4322632139956,2753.940567222977,2753.940567222977,2753.940567222977,2753.940567222977,2753.940567222977,2753.940567222977,2753.940567222977,2753.940567222977,repeat,letter,lettRpt,d,0.6431972600112204,Lo,,,4,,,,,,,,,high,2754.608158594987,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,21,0,21,0,,,,,,,,,,,,,,,,10,1450,,,2760.6979889259965,,,Y,139,star,0.0016680209955666214,,,,,1,0,,,,,,,,,,,,2757.0867973209824,2757.0867973209824,2757.0867973209824,2757.0867973209824,2758.5956674799963,2758.5956674799963,2758.5956674799963,2758.5956674799963,2758.5956674799963,2758.5956674799963,2758.5956674799963,2758.5956674799963,repeat,letter,lettRpt,f,0.5782027679961175,Lo,,,4,,,,,,,,,high,2759.196818489989,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,22,0,22,0,,,,,,,,,,,,,,,,0,1450,,,2765.3698432759847,,,W,181,hexagon,0.0016620259848423302,,,,,1,0,,,,,,,,,,,,2761.676534814993,2761.676534814993,2761.676534814993,2761.676534814993,2763.184081107989,2763.184081107989,2763.184081107989,2763.184081107989,2763.184081107989,2763.184081107989,2763.184081107989,2763.184081107989,switch,number,numSwt,k,0.6585285339970142,Hi,,,4,,,,,,,,,high,2763.8691892689967,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,23,0,23,0,,,,,,,,,,,,,,,,0,1450,,,2770.074916054,,,D,167,triangle,0.0015232360165100545,,,,,1,0,,,,,,,,,,,,2766.347454264993,2766.347454264993,2766.347454264993,2766.347454264993,2767.855876193993,2767.855876193993,2767.855876193993,2767.855876193993,2767.855876193993,2767.855876193993,2767.855876193993,2767.855876193993,switch,letter,lettSwt,d,0.6892199120193254,Hi,,,4,,,,,,,,,high,2768.57332937498,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,24,0,24,0,,,,,,,,,,,,,,,,1,1451,,,2774.7800126249786,,,B,146,star,0.0018531650130171329,,,,,1,0,,,,,,,,,,,,2771.053193507978,2771.053193507978,2771.053193507978,2771.053193507978,2772.561064100999,2772.561064100999,2772.561064100999,2772.561064100999,2772.561064100999,2772.561064100999,2772.561064100999,2772.561064100999,switch,number,numSwt,j,0.6864887250121683,Lo,,,4,,,,,,,,,high,2773.2788478049915,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,25,0,25,0,,,,,,,,,,,,,,,,1,1452,,,2779.4686595480016,,,W,174,circle,0.001706025010207668,,,,,1,0,,,,,,,,,,,,2775.7582453299838,2775.7582453299838,2775.7582453299838,2775.7582453299838,2777.2665950770024,2777.2665950770024,2777.2665950770024,2777.2665950770024,2777.2665950770024,2777.2665950770024,2777.2665950770024,2777.2665950770024,switch,letter,lettSwt,f,0.6723347390070558,Lo,,,4,,,,,,,,,high,2777.9673081929795,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,26,0,26,0,,,,,,,,,,,,,,,,0,1452,,,2784.1905445419834,,,U,139,hexagon,0.001570238993735984,,,,,1,0,,,,,,,,,,,,2780.445459699986,2780.445459699986,2780.445459699986,2780.445459699986,2781.9547898479796,2781.9547898479796,2781.9547898479796,2781.9547898479796,2781.9547898479796,2781.9547898479796,2781.9547898479796,2781.9547898479796,repeat,letter,lettRpt,f,0.7101834040076938,Hi,,,4,,,,,,,,,high,2782.690110228985,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,27,0,27,0,,,,,,,,,,,,,,,,0,1452,,,2788.862488097977,,,S,132,triangle,0.002007717004744336,,,,,1,0,,,,,,,,,,,,2785.168890193978,2785.168890193978,2785.168890193978,2785.168890193978,2786.676705744001,2786.676705744001,2786.676705744001,2786.676705744001,2786.676705744001,2786.676705744001,2786.676705744001,2786.676705744001,switch,number,numSwt,j,0.6567848580016289,Hi,,,4,,,,,,,,,high,2787.360776387999,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,28,0,28,0,,,,,,,,,,,,,,,,0,1452,,,2793.4508518719813,,,F,125,hexagon,0.0016848969971761107,,,,,1,0,,,,,,,,,,,,2789.839829075994,2789.839829075994,2789.839829075994,2789.839829075994,2791.3484205190034,2791.3484205190034,2791.3484205190034,2791.3484205190034,2791.3484205190034,2791.3484205190034,2791.3484205190034,2791.3484205190034,switch,letter,lettSwt,d,0.5760896400024649,Hi,,,4,,,,,,,,,high,2791.949227377976,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,29,0,29,0,,,,,,,,,,,,,,,,10,1462,,,2797.972503541998,,,D,181,triangle,0.0016504240047652274,,,,,1,0,,,,,,,,,,,,2794.4284013889846,2794.4284013889846,2794.4284013889846,2794.4284013889846,2795.936804989993,2795.936804989993,2795.936804989993,2795.936804989993,2795.936804989993,2795.936804989993,2795.936804989993,2795.936804989993,repeat,letter,lettRpt,d,0.5094174700207077,Hi,,,4,,,,,,,,,high,2796.471242440981,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,30,0,30,0,,,,,,,,,,,,,,,,0,1462,,,2802.561024775001,,,Y,160,circle,0.0015483720053452998,,,,,0,0,,,,,,,,,,,,2798.951147575979,2798.951147575979,2798.951147575979,2798.951147575979,2800.4587553029996,2800.4587553029996,2800.4587553029996,2800.4587553029996,2800.4587553029996,2800.4587553029996,2800.4587553029996,2800.4587553029996,switch,number,NA,j,0.5679298030154314,Hi,,,4,,,,,,,,,high,2801.0591065250046,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,31,0,31,0,,,,,,,,,,,,,,,,1,1463,,,2807.3160142529814,,,H,167,star,0.0016599009977653623,,,,,1,1,,,,,,,,,,,,2803.5377158179763,2803.5377158179763,2803.5377158179763,2803.5377158179763,2805.046990528994,2805.046990528994,2805.046990528994,2805.046990528994,2805.046990528994,2805.046990528994,2805.046990528994,2805.046990528994,repeat,number,numRpt,k,0.7485587330011185,Lo,,,4,,,,,,,,,high,2805.8154967489827,2807.3160142529814,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,10,1473,,,2816.7097804259975,,,D,174,hexagon,0.0018115490092895925,,,,,1,0,,,,,,,,,,,,2813.166098108981,2813.166098108981,2813.166098108981,2813.166098108981,2814.6729255579994,2814.6729255579994,2814.6729255579994,2814.6729255579994,2814.6729255579994,2814.6729255579994,2814.6729255579994,2814.6729255579994,switch,letter,lettSwt,d,0.5165064820030238,Hi,,,5,,,,,,,space,0.5312861220154446,high,2815.2068387109903,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
