LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,fix.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,0,12,0,,,,,,,,,,,,,,,,10,1385,,,2279.4449385129847,,181,D,star,0.0011905489955097437,,,,,1,0,,,,,,,,,,,,2274.5059810820967,2274.5059810820967,2274.5059810820967,2274.5059810820967,2276.0078030021396,2276.0078030021396,2276.0078030021396,2276.0078030021396,2276.0078030021396,2276.0078030021396,2276.0078030021396,2276.0078030021396,switch,number,numSwt,f,1.9159523178823292,Lo,,,,5,,,,,low,2277.95983938314,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,0,13,0,,,,,,,,,,,,,,,,0,1385,,,2284.567157950951,,125,W,circle,0.001246886095032096,,,,,1,0,,,,,,,,,,,,2280.4292675249744,2280.4292675249744,2280.4292675249744,2280.4292675249744,2281.930888883071,2281.930888883071,2281.930888883071,2281.930888883071,2281.930888883071,2281.930888883071,2281.930888883071,2281.930888883071,switch,letter,lettSwt,k,1.110579667845741,Hi,,,,5,,,,,low,2283.0822750020307,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,0,14,0,,,,,,,,,,,,,,,,1,1386,,,2289.7396207500715,,174,Y,hexagon,0.001077030086889863,,,,,1,0,,,,,,,,,,,,2285.551656608004,2285.551656608004,2285.551656608004,2285.551656608004,2287.0531713850796,2287.0531713850796,2287.0531713850796,2287.0531713850796,2287.0531713850796,2287.0531713850796,2287.0531713850796,2287.0531713850796,repeat,letter,lettRpt,k,1.1640210289042443,Lo,,,,5,,,,,low,2288.2547793600243,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,15,0,15,0,,,,,,,,,,,,,,,,10,1396,,,2294.2279272661544,,132,U,triangle,0.0010915338061749935,,,,,1,0,,,,,,,,,,,,2290.7242015420925,2290.7242015420925,2290.7242015420925,2290.7242015420925,2292.22556172614,2292.22556172614,2292.22556172614,2292.22556172614,2292.22556172614,2292.22556172614,2292.22556172614,2292.22556172614,repeat,letter,lettRpt,k,0.45812197611667216,Hi,,,,5,,,,,low,2292.7261772770435,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,0,16,0,,,,,,,,,,,,,,,,1,1397,,,2298.7659562481567,,181,H,star,0.0009891269728541374,,,,,1,0,,,,,,,,,,,,2295.195501455106,2295.195501455106,2295.195501455106,2295.195501455106,2296.6971088771243,2296.6971088771243,2296.6971088771243,2296.6971088771243,2296.6971088771243,2296.6971088771243,2296.6971088771243,2296.6971088771243,switch,number,numSwt,f,0.5200863669160753,Lo,,,,5,,,,,low,2297.2643639319576,2298.7659562481567,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,0,17,0,,,,,,,,,,,,,,,,0,1397,,,2303.2878676261753,,125,F,circle,0.0009547360241413116,,,,,1,0,,,,,,,,,,,,2299.750736575108,2299.750736575108,2299.750736575108,2299.750736575108,2301.2521890159696,2301.2521890159696,2301.2521890159696,2301.2521890159696,2301.2521890159696,2301.2521890159696,2301.2521890159696,2301.2521890159696,repeat,number,numRpt,d,0.5115656389389187,Hi,,,,5,,,,,low,2301.802853417117,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,18,0,18,0,,,,,,,,,,,,,,,,0,1397,,,2307.5924412531313,,132,B,triangle,0.0012800910044461489,,,,,0,0,,,,,,,,,,,,2304.2721992300358,2304.2721992300358,2304.2721992300358,2304.2721992300358,2305.7739960781764,2305.7739960781764,2305.7739960781764,2305.7739960781764,2305.7739960781764,2305.7739960781764,2305.7739960781764,2305.7739960781764,repeat,number,NA,f,0.2873659459874034,Hi,,,,5,,,,,low,2306.1076316919643,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,19,0,19,0,,,,,,,,,,,,,,,,10,1407,,,2311.8304433501326,,146,U,hexagon,0.0011397048365324736,,,,,1,1,,,,,,,,,,,,2308.576994775096,2308.576994775096,2308.576994775096,2308.576994775096,2310.07851374615,2310.07851374615,2310.07851374615,2310.07851374615,2310.07851374615,2310.07851374615,2310.07851374615,2310.07851374615,switch,letter,lettSwt,k,0.22437287704087794,Lo,,,,5,,,,,low,2310.345573150087,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,20,0,20,0,,,,,,,,,,,,,,,,10,1417,,,2316.2187445319723,,139,S,triangle,0.0016963549423962831,,,,,1,0,,,,,,,,,,,,2312.8152037749533,2312.8152037749533,2312.8152037749533,2312.8152037749533,2314.316599776037,2314.316599776037,2314.316599776037,2314.316599776037,2314.316599776037,2314.316599776037,2314.316599776037,2314.316599776037,switch,number,numSwt,d,0.3515926350373775,Hi,,,,5,,,,,low,2314.7170521081425,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,21,0,21,0,,,,,,,,,,,,,,,,0,1417,,,2320.506663076114,,174,W,star,0.0010459930635988712,,,,,0,0,,,,,,,,,,,,2317.2031909951475,2317.2031909951475,2317.2031909951475,2317.2031909951475,2318.70478592813,2318.70478592813,2318.70478592813,2318.70478592813,2318.70478592813,2318.70478592813,2318.70478592813,2318.70478592813,switch,letter,NA,j,0.2513153029140085,Hi,,,,5,,,,,low,2319.0050889409613,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,22,0,22,0,,,,,,,,,,,,,,,,10,1427,,,2324.7615330771077,,160,D,hexagon,0.0012907600030303001,,,,,1,1,,,,,,,,,,,,2321.4911284970585,2321.4911284970585,2321.4911284970585,2321.4911284970585,2322.992935291026,2322.992935291026,2322.992935291026,2322.992935291026,2322.992935291026,2322.992935291026,2322.992935291026,2322.992935291026,switch,number,numSwt,f,0.23703081998974085,Lo,,,,5,,,,,low,2323.276760492008,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,23,0,23,0,,,,,,,,,,,,,,,,10,1437,,,2329.049471188104,,167,Y,circle,0.0013765168841928244,,,,,1,0,,,,,,,,,,,,2325.745933952974,2325.745933952974,2325.745933952974,2325.745933952974,2327.247561509954,2327.247561509954,2327.247561509954,2327.247561509954,2327.247561509954,2327.247561509954,2327.247561509954,2327.247561509954,switch,letter,lettSwt,k,0.2567928610369563,Hi,,,,5,,,,,low,2327.547810876975,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,24,0,24,0,,,,,,,,,,,,,,,,0,1437,,,2333.33768783696,,174,F,circle,0.0012048259377479553,,,,,0,0,,,,,,,,,,,,2330.017532640137,2330.017532640137,2330.017532640137,2330.017532640137,2331.5190129810944,2331.5190129810944,2331.5190129810944,2331.5190129810944,2331.5190129810944,2331.5190129810944,2331.5190129810944,2331.5190129810944,switch,number,NA,d,0.2956396699883044,Hi,,,,5,,,,,low,2331.8526059000287,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,25,0,25,0,,,,,,,,,,,,,,,,0,1437,,,2338.0093886579853,,181,Y,hexagon,0.001669716089963913,,,,,0,1,,,,,,,,,,,,2334.3220070651732,2334.3220070651732,2334.3220070651732,2334.3220070651732,2335.8237705959473,2335.8237705959473,2335.8237705959473,2335.8237705959473,2335.8237705959473,2335.8237705959473,2335.8237705959473,2335.8237705959473,switch,letter,NA,j,0.6365805231034756,Hi,,,,5,,,,,low,2336.5078602971043,2338.0093886579853,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,26,0,26,0,,,,,,,,,,,,,,,,1,1438,,,2342.8649686111603,,146,S,star,0.0009190510027110577,,,,,1,1,,,,,,,,,,,,2338.9938811711036,2338.9938811711036,2338.9938811711036,2338.9938811711036,2340.495647767093,2340.495647767093,2340.495647767093,2340.495647767093,2340.495647767093,2340.495647767093,2340.495647767093,2340.495647767093,switch,number,numSwt,d,0.8491531061008573,Lo,,,,5,,,,,low,2341.3800317549612,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,27,0,27,0,,,,,,,,,,,,,,,,10,1448,,,2347.0361729750875,,132,U,triangle,0.0011885538697242737,,,,,1,0,,,,,,,,,,,,2343.8492917821277,2343.8492917821277,2343.8492917821277,2343.8492917821277,2345.350678798044,2345.350678798044,2345.350678798044,2345.350678798044,2345.350678798044,2345.350678798044,2345.350678798044,2345.350678798044,switch,letter,lettSwt,k,0.1562478938139975,Hi,,,,5,,,,,low,2345.5509900730103,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,28,0,28,0,,,,,,,,,,,,,,,,10,1458,,,2351.3575657219626,,139,W,circle,0.001481176819652319,,,,,1,0,,,,,,,,,,,,2348.0205739270896,2348.0205739270896,2348.0205739270896,2348.0205739270896,2349.522326412145,2349.522326412145,2349.522326412145,2349.522326412145,2349.522326412145,2349.522326412145,2349.522326412145,2349.522326412145,switch,number,numSwt,d,0.30441453005187213,Hi,,,,5,,,,,low,2349.8725912461523,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,29,0,29,0,,,,,,,,,,,,,,,,10,1468,,,2355.6289924921,,160,D,triangle,0.001310837920755148,,,,,1,0,,,,,,,,,,,,2352.3420123851392,2352.3420123851392,2352.3420123851392,2352.3420123851392,2353.843395132106,2353.843395132106,2353.843395132106,2353.843395132106,2353.843395132106,2353.843395132106,2353.843395132106,2353.843395132106,switch,letter,lettSwt,j,0.2579034778755158,Hi,,,,5,,,,,low,2354.143976771971,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,30,0,30,0,,,,,,,,,,,,,,,,0,1468,,,2360.0670602910686,,125,B,star,0.001308848150074482,,,,,0,0,,,,,,,,,,,,2356.6134237870574,2356.6134237870574,2356.6134237870574,2356.6134237870574,2358.1150560809765,2358.1150560809765,2358.1150560809765,2358.1150560809765,2358.1150560809765,2358.1150560809765,2358.1150560809765,2358.1150560809765,switch,number,NA,f,0.4084211851004511,Hi,,,,5,,,,,low,2358.565642055124,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,31,0,31,0,,,,,,,,,,,,,,,,0,1468,,,2364.4052879570518,,167,H,hexagon,0.0011608728673309088,,,,,0,1,,,,,,,,,,,,2361.0350006220397,2361.0350006220397,2361.0350006220397,2361.0350006220397,2362.5364642620552,2362.5364642620552,2362.5364642620552,2362.5364642620552,2362.5364642620552,2362.5364642620552,2362.5364642620552,2362.5364642620552,switch,letter,NA,k,0.31821583304554224,Hi,,,,5,,,,,low,2362.903458951041,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,0,1468,,,2373.5989468169864,,132,B,circle,0.0014863039832562208,,,,,1,1,,,,,,,,,,,,2369.961297877133,2369.961297877133,2369.961297877133,2369.961297877133,2371.4631895110942,2371.4631895110942,2371.4631895110942,2371.4631895110942,2371.4631895110942,2371.4631895110942,2371.4631895110942,2371.4631895110942,switch,number,numSwt,d,0.6070566209964454,Hi,,,,6,,,space,0.7008087600115687,low,2372.114011835074,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,0,1468,,,2378.1539824360516,,125,D,hexagon,0.0013396460562944412,,,,,0,0,,,,,,,,,,,,2374.5833409831394,2374.5833409831394,2374.5833409831394,2374.5833409831394,2376.0847021781374,2376.0847021781374,2376.0847021781374,2376.0847021781374,2376.0847021781374,2376.0847021781374,2376.0847021781374,2376.0847021781374,switch,letter,NA,k,0.5414890439715236,Hi,,,,6,,,,,low,2376.668870320078,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,0,1468,,,2382.6419808119535,,167,W,star,0.0010998710058629513,,,,,0,1,,,,,,,,,,,,2379.1380194460507,2379.1380194460507,2379.1380194460507,2379.1380194460507,2380.639871977968,2380.639871977968,2380.639871977968,2380.639871977968,2380.639871977968,2380.639871977968,2380.639871977968,2380.639871977968,repeat,letter,NA,j,0.4752452839165926,Hi,,,,6,,,,,low,2381.157123347046,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,0,1468,,,2387.0634939870797,,146,F,triangle,0.001430528936907649,,,,,0,1,,,,,,,,,,,,2383.643237035023,2383.643237035023,2383.643237035023,2383.643237035023,2385.1281675861683,2385.1281675861683,2385.1281675861683,2385.1281675861683,2385.144815661013,2385.144815661013,2385.144815661013,2385.144815661013,switch,number,NA,f,0.4094732729718089,Hi,,,,6,,,,,low,2385.5953606569674,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,0,1468,,,2391.9357394601684,,181,S,circle,0.0011220821179449558,,,,,1,1,,,,,,,,,,,,2388.04786641011,2388.04786641011,2388.04786641011,2388.04786641011,2389.549687890103,2389.549687890103,2389.549687890103,2389.549687890103,2389.549687890103,2389.549687890103,2389.549687890103,2389.549687890103,switch,letter,lettSwt,k,0.858879879815504,Hi,,,,6,,,,,low,2390.45064108097,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,0,1468,,,2396.7910049420316,,174,Y,triangle,0.0013153520412743092,,,,,0,0,,,,,,,,,,,,2392.9200971131213,2392.9200971131213,2392.9200971131213,2392.9200971131213,2394.4219281531405,2394.4219281531405,2394.4219281531405,2394.4219281531405,2394.4219281531405,2394.4219281531405,2394.4219281531405,2394.4219281531405,switch,number,NA,d,0.8464188310317695,Hi,,,,6,,,,,low,2395.3061392630916,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,1,1469,,,2401.5796304631513,,139,U,hexagon,0.0010809919331222773,,,,,1,1,,,,,,,,,,,,2397.7755189200398,2397.7755189200398,2397.7755189200398,2397.7755189200398,2399.2769267279655,2399.2769267279655,2399.2769267279655,2399.2769267279655,2399.2769267279655,2399.2769267279655,2399.2769267279655,2399.2769267279655,switch,letter,lettSwt,k,0.7741572309751064,Lo,,,,6,,,,,low,2400.0946594520938,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,7,0,7,0,,,,,,,,,,,,,,,,0,1469,,,2406.334939738037,,160,H,star,0.0013216049410402775,,,,,0,0,,,,,,,,,,,,2402.5640851131175,2402.5640851131175,2402.5640851131175,2402.5640851131175,2404.065828562947,2404.065828562947,2404.065828562947,2404.065828562947,2404.065828562947,2404.065828562947,2404.065828562947,2404.065828562947,repeat,letter,NA,k,0.7341914558783174,Lo,,,,6,,,,,low,2404.833271772135,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,8,0,8,0,,,,,,,,,,,,,,,,0,1469,,,2411.123441366013,,132,B,circle,0.0008266200311481953,,,,,1,1,,,,,,,,,,,,2407.302795805037,2407.302795805037,2407.302795805037,2407.302795805037,2408.8043750461657,2408.8043750461657,2408.8043750461657,2408.8043750461657,2408.8043750461657,2408.8043750461657,2408.8043750461657,2408.8043750461657,switch,number,numSwt,d,0.775348300812766,Hi,,,,6,,,,,low,2409.6219393759966,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,9,0,9,0,,,,,,,,,,,,,,,,0,1469,,,2416.729837876046,,125,D,triangle,0.0009680809453129768,,,,,1,0,,,,,,,,,,,,2412.09114265698,2412.09114265698,2412.09114265698,2412.09114265698,2413.5928560481407,2413.5928560481407,2413.5928560481407,2413.5928560481407,2413.5928560481407,2413.5928560481407,2413.5928560481407,2413.5928560481407,repeat,number,numRpt,d,1.6021135409828275,Hi,,,,6,,,,,low,2415.227978287963,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,10,0,10,0,,,,,,,,,,,,,,,,10,1479,,,2421.584900205955,,167,W,star,0.0006832238286733627,,,,,1,0,,,,,,,,,,,,2417.6974541160744,2417.6974541160744,2417.6974541160744,2417.6974541160744,2419.1992347131018,2419.1992347131018,2419.1992347131018,2419.1992347131018,2419.1992347131018,2419.1992347131018,2419.1992347131018,2419.1992347131018,switch,letter,lettSwt,k,0.8557414191309363,Lo,,,,6,,,,,low,2420.1001026651356,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,11,0,11,0,,,,,,,,,,,,,,,,1,1480,,,2426.4904834411573,,146,F,hexagon,0.0011688538361340761,,,,,1,0,,,,,,,,,,,,2422.569514336996,2422.569514336996,2422.569514336996,2422.569514336996,2424.0712989300955,2424.0712989300955,2424.0712989300955,2424.0712989300955,2424.0712989300955,2424.0712989300955,2424.0712989300955,2424.0712989300955,switch,number,numSwt,d,0.868332474026829,Lo,,,,6,,,,,low,2424.988772046054,2426.4904834411573,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,12,0,12,0,,,,,,,,,,,,,,,,10,1490,,,2431.6795492910314,,181,S,hexagon,0.0012724888511002064,,,,,1,0,,,,,,,,,,,,2427.4749239350203,2427.4749239350203,2427.4749239350203,2427.4749239350203,2428.976496550953,2428.976496550953,2428.976496550953,2428.976496550953,2428.976496550953,2428.976496550953,2428.976496550953,2428.976496550953,switch,letter,lettSwt,k,1.1819590320810676,Lo,,,,6,,,,,low,2430.1944287330844,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,13,0,13,0,,,,,,,,,,,,,,,,10,1500,,,2437.268903248012,,174,Y,star,0.0012710611335933208,,,,,1,0,,,,,,,,,,,,2432.6639324021526,2432.6639324021526,2432.6639324021526,2432.6639324021526,2434.165528963087,2434.165528963087,2434.165528963087,2434.165528963087,2434.165528963087,2434.165528963087,2434.165528963087,2434.165528963087,switch,number,numSwt,f,1.5717289759777486,Lo,,,,6,,,,,low,2435.78409319208,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,14,0,14,0,,,,,,,,,,,,,,,,0,1500,,,2443.4426391411107,,139,U,circle,0.0013441392220556736,,,,,1,0,,,,,,,,,,,,2438.2534507971723,2438.2534507971723,2438.2534507971723,2438.2534507971723,2439.7550690900534,2439.7550690900534,2439.7550690900534,2439.7550690900534,2439.7550690900534,2439.7550690900534,2439.7550690900534,2439.7550690900534,repeat,number,numRpt,d,2.136759096989408,Hi,,,,6,,,,,low,2441.9407846431714,2443.4426391411107,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
