LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,vts_fback.stopped,fix.stopped,target_resp.rt,blockNum,norew_fback.started,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.1206265,,W,132,triangle,0.00166627,,,,,1,0,,,1,637.6189751,635.3135378,636.8180607,636.8180607,636.8180607,j,0.77175277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.6422834,,S,181,hexagon,0.001539997,,,,,1,0,,,1,642.1406723,640.0996454,641.6068277,641.6068277,641.6068277,k,0.505979017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.3141159,,F,125,circle,0.001524132,,,,,1,0,,,1,646.8122483,644.620828,646.1283911,646.1283911,646.1283911,j,0.651878431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.0859134,,Y,160,triangle,0.001844303,,,,,1,0,,,1,651.5842487,649.2959562,650.8001143,650.8001143,650.8001143,k,0.762182398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.6743551,,D,174,star,0.001346,,,,,1,0,,,1,656.1726638,654.0649604,655.5720845,655.5720845,655.5720845,k,0.58119157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.5963885,,H,146,star,0.001676136,,,,,0,0,,,1,661.0948002,658.6537501,660.1604343,660.1604343,660.1604343,k,0.908185963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.6520525,,U,139,triangle,0.001612824,,,,,1,1,,,1,666.1504245,663.5754241,665.082604,665.082604,665.082604,j,1.050224657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,711,,,721.6615526,,U,139,circle,0.002133364,,,,,-1,0,,,2,,,,,,,,715.6545887,715.6545887,715.6545887,715.6545887,717.1566068,717.1566068,717.1566068,717.1566068,717.1566068,717.1566068,717.1566068,717.1566068,720.160209,720.160209,720.160209,720.160209,-1,no_choice,NA,None,vtsPrac,720.160209,721.6615526,722.1622185,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,711,,,727.0340738,,S,181,triangle,0.009418976,,,,,1,0,,,2,,,,,,,,722.6589796,722.6589796,722.6589796,722.6589796,724.1643428,724.1643428,724.1643428,724.1643428,724.1643428,724.1643428,724.1643428,724.1643428,,,,,switch,number,numSwt,k,vtsPrac,725.5325301,,,1.34729292,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,711,,,731.7560888,,B,132,triangle,0.001445742,,,,,1,0,,,2,,,,,,,,728.0169137,728.0169137,728.0169137,728.0169137,729.5202014,729.5202014,729.5202014,729.5202014,729.5202014,729.5202014,729.5202014,729.5202014,,,,,switch,letter,lettSwt,d,vtsPrac,730.2543016,,,0.70459002,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,711,,,736.9951312,,F,146,hexagon,0.001759345,,,,,1,0,,,2,,,,,,,,732.7394167,732.7394167,732.7394167,732.7394167,734.2423401,734.2423401,734.2423401,734.2423401,734.2423401,734.2423401,734.2423401,734.2423401,,,,,switch,number,numSwt,j,vtsPrac,735.4936198,,,1.225722493,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,711,,,741.8503477,,U,139,triangle,0.001591869,,,,,1,0,,,2,,,,,,,,737.9769383,737.9769383,737.9769383,737.9769383,739.4811968,739.4811968,739.4811968,739.4811968,739.4811968,739.4811968,739.4811968,739.4811968,,,,,switch,letter,lettSwt,f,vtsPrac,740.349012,,,0.835600302,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,711,,,746.6560489,,S,181,hexagon,0.001965972,,,,,1,0,,,2,,,,,,,,742.8324165,742.8324165,742.8324165,742.8324165,744.3365606,744.3365606,744.3365606,744.3365606,744.3365606,744.3365606,744.3365606,744.3365606,,,,,switch,number,numSwt,k,vtsPrac,745.1542521,,,0.794593303,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,711,,,751.2443397,,B,132,triangle,0.001662367,,,,,1,0,,,2,,,,,,,,747.635212,747.635212,747.635212,747.635212,749.1420014,749.1420014,749.1420014,749.1420014,749.1420014,749.1420014,749.1420014,749.1420014,,,,,switch,letter,lettSwt,d,vtsPrac,749.7425654,,,0.580174449,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,711,,,755.9827219,,F,146,circle,0.001651111,,,,,1,0,,,2,,,,,,,,752.2227514,752.2227514,752.2227514,752.2227514,753.730372,753.730372,753.730372,753.730372,753.730372,753.730372,753.730372,753.730372,,,,,repeat,letter,lettRpt,d,vtsPrac,754.4811195,,,0.72721763,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,711,,,760.6881282,,S,181,star,0.001568678,,,,,1,0,,,2,,,,,,,,756.9613281,756.9613281,756.9613281,756.9613281,758.4689215,758.4689215,758.4689215,758.4689215,758.4689215,758.4689215,758.4689215,758.4689215,,,,,switch,number,numSwt,k,vtsPrac,759.186264,,,0.691609685,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,711,,,765.1931368,,H,139,hexagon,0.001496418,,,,,1,0,,,2,,,,,,,,761.6703738,761.6703738,761.6703738,761.6703738,763.1740882,763.1740882,763.1740882,763.1740882,763.1740882,763.1740882,763.1740882,763.1740882,,,,,repeat,number,numRpt,j,vtsPrac,763.6912657,,,0.486390136,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,711,,,769.8148606,,U,132,triangle,0.001835142,,,,,1,0,,,2,,,,,,,,766.1747193,766.1747193,766.1747193,766.1747193,767.6792255,767.6792255,767.6792255,767.6792255,767.6792255,767.6792255,767.6792255,767.6792255,,,,,switch,letter,lettSwt,f,vtsPrac,768.3132658,,,0.617293879,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,711,,,775.6212193,,W,167,star,0.001141588,,,,,1,0,,,2,,,,,,,,770.7981372,770.7981372,770.7981372,770.7981372,772.3009211,772.3009211,772.3009211,772.3009211,772.3009211,772.3009211,772.3009211,772.3009211,,,,,repeat,letter,lettRpt,f,vtsPrac,774.1194509,,,1.7879521,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,711,,,780.4432566,,U,181,circle,0.001413292,,,,,1,0,,,2,,,,,,,,776.6023637,776.6023637,776.6023637,776.6023637,778.1073528,778.1073528,778.1073528,778.1073528,778.1073528,778.1073528,778.1073528,778.1073528,,,,,switch,number,numSwt,k,vtsPrac,778.9414709,,,0.808890505,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,711,,,785.1818457,,B,167,triangle,0.001584582,,,,,1,0,,,2,,,,,,,,781.4245087,781.4245087,781.4245087,781.4245087,782.929282,782.929282,782.929282,782.929282,782.929282,782.929282,782.929282,782.929282,,,,,switch,letter,lettSwt,d,vtsPrac,783.6800923,,,0.724206099,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,711,,,790.0370391,,D,139,triangle,0.001556788,,,,,1,0,,,2,,,,,,,,786.161309,786.161309,786.161309,786.161309,787.6677206,787.6677206,787.6677206,787.6677206,787.6677206,787.6677206,787.6677206,787.6677206,,,,,switch,number,numSwt,j,vtsPrac,788.535406,,,0.84574123,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,711,,,794.7589549,,Y,132,hexagon,0.001407188,,,,,1,0,,,2,,,,,,,,791.0190787,791.0190787,791.0190787,791.0190787,792.5231972,792.5231972,792.5231972,792.5231972,792.5231972,792.5231972,792.5231972,792.5231972,,,,,repeat,number,numRpt,j,vtsPrac,793.2573484,,,0.715870022,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,711,,,799.4306829,,Y,125,hexagon,0.001556459,,,,,1,0,,,2,,,,,,,,795.7375913,795.7375913,795.7375913,795.7375913,797.2450135,797.2450135,797.2450135,797.2450135,797.2450135,797.2450135,797.2450135,797.2450135,,,,,repeat,number,numRpt,j,vtsPrac,797.9289615,,,0.661328069,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,711,,,804.2193915,,H,132,circle,0.001656228,,,,,1,0,,,2,,,,,,,,800.4098975,800.4098975,800.4098975,800.4098975,801.9168682,801.9168682,801.9168682,801.9168682,801.9168682,801.9168682,801.9168682,801.9168682,,,,,switch,letter,lettSwt,d,vtsPrac,802.7177422,,,0.770838998,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,711,,,808.9746293,,D,167,star,0.001308794,,,,,1,0,,,2,,,,,,,,805.1992598,805.1992598,805.1992598,805.1992598,806.705437,806.705437,806.705437,806.705437,806.705437,806.705437,806.705437,806.705437,,,,,switch,number,numSwt,k,vtsPrac,807.4729967,,,0.741472599,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,711,,,813.7965592,,F,139,triangle,0.001647674,,,,,1,0,,,2,,,,,,,,809.9537675,809.9537675,809.9537675,809.9537675,811.4607167,811.4607167,811.4607167,811.4607167,811.4607167,811.4607167,811.4607167,811.4607167,,,,,switch,letter,lettSwt,d,vtsPrac,812.2948647,,,0.813524223,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,711,,,818.5185523,,F,132,hexagon,0.001486578,,,,,1,0,,,2,,,,,,,,814.7747291,814.7747291,814.7747291,814.7747291,816.2827225,816.2827225,816.2827225,816.2827225,816.2827225,816.2827225,816.2827225,816.2827225,,,,,repeat,letter,lettRpt,d,vtsPrac,817.0167957,,,0.70512797,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,711,,,823.640596,,H,174,circle,0.001425371,,,,,1,0,,,2,,,,,,,,819.4977482,819.4977482,819.4977482,819.4977482,821.0044706,821.0044706,821.0044706,821.0044706,821.0044706,821.0044706,821.0044706,821.0044706,,,,,repeat,letter,lettRpt,d,vtsPrac,822.1390447,,,1.10191562,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,711,,,828.5794925,,W,139,circle,0.001408012,,,,,1,0,,,2,,,,,,,,824.6196334,824.6196334,824.6196334,824.6196334,826.1268463,826.1268463,826.1268463,826.1268463,826.1268463,826.1268463,826.1268463,826.1268463,,,,,repeat,letter,lettRpt,f,vtsPrac,827.0779868,,,0.930612076,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,711,,,833.5852489,,B,146,triangle,0.001493609,,,,,0,0,,,2,,,,,,,,829.560639,829.560639,829.560639,829.560639,831.0656589,831.0656589,831.0656589,831.0656589,831.0656589,831.0656589,831.0656589,831.0656589,,,,,switch,number,NA,k,vtsPrac,832.0834209,,,0.985207469,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,711,,,838.3236628,,B,132,circle,0.001625486,,,,,1,1,,,2,,,,,,,,834.5629297,834.5629297,834.5629297,834.5629297,836.0711142,836.0711142,836.0711142,836.0711142,836.0711142,836.0711142,836.0711142,836.0711142,,,,,repeat,number,numRpt,j,vtsPrac,836.8220544,,,0.727649604,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,711,,,843.0955176,,S,181,triangle,0.001658877,,,,,1,0,,,2,,,,,,,,839.3051611,839.3051611,839.3051611,839.3051611,840.8095541,840.8095541,840.8095541,840.8095541,840.8095541,840.8095541,840.8095541,840.8095541,,,,,repeat,number,numRpt,k,vtsPrac,841.5940584,,,0.76062754,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,711,,,848.1178606,,F,160,hexagon,0.001539784,,,,,1,0,,,2,,,,,,,,844.0765237,844.0765237,844.0765237,844.0765237,845.5818104,845.5818104,845.5818104,845.5818104,845.5818104,845.5818104,845.5818104,845.5818104,,,,,switch,letter,lettSwt,d,vtsPrac,846.6161145,,,1.017170819,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,711,,,854.5081813,,D,174,star,0.0017126,,,,,1,0,,,2,,,,,,,,849.0973203,849.0973203,849.0973203,849.0973203,850.6037373,850.6037373,850.6037373,850.6037373,850.6037373,850.6037373,850.6037373,850.6037373,,,,,repeat,letter,lettRpt,d,vtsPrac,853.00651,,,2.374504224,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,711,,,859.2634013,,U,160,triangle,0.001607188,,,,,1,0,,,2,,,,,,,,855.4876134,855.4876134,855.4876134,855.4876134,856.994207,856.994207,856.994207,856.994207,856.994207,856.994207,856.994207,856.994207,,,,,repeat,letter,lettRpt,f,vtsPrac,857.7617545,,,0.741546082,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,711,,,864.1854232,,D,167,star,0.001680857,,,,,1,0,,,2,,,,,,,,860.2449156,860.2449156,860.2449156,860.2449156,861.7494493,861.7494493,861.7494493,861.7494493,861.7494493,861.7494493,861.7494493,861.7494493,,,,,repeat,letter,lettRpt,d,vtsPrac,862.6838443,,,0.902729664,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,711,,,868.8406415,,H,174,star,0.001416104,,,,,1,0,,,2,,,,,,,,865.1667465,865.1667465,865.1667465,865.1667465,866.6714872,866.6714872,866.6714872,866.6714872,866.6714872,866.6714872,866.6714872,866.6714872,,,,,switch,number,numSwt,k,vtsPrac,867.3388665,,,0.639477126,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,711,,,874.2966255,,F,146,circle,0.001700997,,,,,1,0,,,2,,,,,,,,869.8199018,869.8199018,869.8199018,869.8199018,871.3267585,871.3267585,871.3267585,871.3267585,871.3267585,871.3267585,871.3267585,871.3267585,,,,,repeat,number,numRpt,j,vtsPrac,872.7949691,,,1.440496667,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,711,,,905.6977922,,B,167,circle,0.002043292,,,,,1,0,,,,,,,,,,,901.9385324,901.9385324,901.9385324,901.9385324,903.445452,903.445452,903.445452,903.445452,903.445452,903.445452,903.445452,903.445452,,,,,switch,letter,lettSwt,d,noRew,,,,0.733165142,0,904.1962597,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,711,,,910.6702233,,D,132,hexagon,0.001528264,,,,,1,0,,,,,,,,,,,906.6773614,906.6773614,906.6773614,906.6773614,908.1842358,908.1842358,908.1842358,908.1842358,908.1842358,908.1842358,908.1842358,908.1842358,,,,,repeat,letter,lettRpt,d,noRew,,,,0.955366,0,909.1685931,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,0,711,,,915.4253585,,S,174,circle,0.001502788,,,,,1,0,,,,,,,,,,,911.6517259,911.6517259,911.6517259,911.6517259,913.1561405,913.1561405,913.1561405,913.1561405,913.1561405,913.1561405,913.1561405,913.1561405,,,,,switch,number,numSwt,k,noRew,,,,0.741048272,0,913.9237098,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
