LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,0,16,0,,,,,,,,,,,,,,,,0,1371,,,2107.8197124630096,B,181,hexagon,0.0015951480017974973,,,,,,,,,0,0,,,,,,,,,,,,,2104.110471168009,2104.110471168009,2104.110471168009,2104.110471168009,2105.6171121360094,2105.6171121360094,2105.6171121360094,2105.6171121360094,2105.6171121360094,2105.6171121360094,2105.6171121360094,2105.6171121360094,repeat,number,NA,j,0.6828327199909836,Hi,,5,,,,low,2106.3196360950096,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,0,17,0,,,,,,,,,,,,,,,,1,1372,,,2112.8250859260006,W,160,triangle,0.001531943998998031,,,,,,,,,1,1,,,,,2113.325768732,,,,,,,,2108.7996786990116,2108.7996786990116,2108.7996786990116,2108.7996786990116,2110.305712188012,2110.305712188012,2110.305712188012,2110.305712188012,2110.305712188012,2110.305712188012,2110.305712188012,2110.305712188012,switch,letter,lettSwt,f,0.9854037379991496,Lo,,5,,,,low,2111.323495212011,2112.8250859260006,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,18,0,18,0,,,,,,,,,,,,,,,,0,1372,,,2117.930933291005,H,174,star,0.0006694859912386164,,,,,,,,,1,0,,,,,,,,,,,,,2113.806701473004,2113.806701473004,2113.806701473004,2113.806701473004,2115.311289271005,2115.311289271005,2115.311289271005,2115.311289271005,2115.311289271005,2115.311289271005,2115.311289271005,2115.311289271005,switch,number,numSwt,k,1.1006096240016632,Hi,,5,,,,low,2116.431052373009,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,19,0,19,0,,,,,,,,,,,,,,,,1,1373,,,2122.652566181001,Y,132,circle,0.0015863079897826537,,,,,,,,,1,0,,,,,,,,,,,,,2118.909968308013,2118.909968308013,2118.909968308013,2118.909968308013,2120.416951158011,2120.416951158011,2120.416951158011,2120.416951158011,2120.416951158011,2120.416951158011,2120.416951158011,2120.416951158011,repeat,number,numRpt,j,0.7150638299935963,Lo,,5,,,,low,2121.1538779680122,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,20,0,20,0,,,,,,,,,,,,,,,,1,1374,,,2129.193172576008,F,146,circle,0.0013557560014305636,,,,,,,,,1,0,,,,,,,,,,,,,2123.632646435013,2123.632646435013,2123.632646435013,2123.632646435013,2125.138653550006,2125.138653550006,2125.138653550006,2125.138653550006,2125.138653550006,2125.138653550006,2125.138653550006,2125.138653550006,repeat,number,numRpt,j,2.528682524993201,Lo,,5,,,,low,2127.6929149770003,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,21,0,21,0,,,,,,,,,,,,,,,,0,1374,,,2133.814932305002,D,167,hexagon,0.0015569130046060309,,,,,,,,,1,0,,,,,,,,,,,,,2130.172280343002,2130.172280343002,2130.172280343002,2130.172280343002,2131.679219788013,2131.679219788013,2131.679219788013,2131.679219788013,2131.679219788013,2131.679219788013,2131.679219788013,2131.679219788013,switch,letter,lettSwt,d,0.6046515929920133,Hi,,5,,,,low,2132.315675238002,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,22,0,22,0,,,,,,,,,,,,,,,,1,1375,,,2138.3700335090107,S,139,star,0.001534256007289514,,,,,,,,,1,0,,,,,,,,,,,,,2134.7951253050123,2134.7951253050123,2134.7951253050123,2134.7951253050123,2136.301007823,2136.301007823,2136.301007823,2136.301007823,2136.301007823,2136.301007823,2136.301007823,2136.301007823,repeat,letter,lettRpt,f,0.5424782449990744,Hi,,5,,,,low,2136.871158727008,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,23,0,23,0,,,,,,,,,,,,,,,,1,1376,,,2142.9416832820134,U,125,triangle,0.0015417850081576034,,,,,,,,,1,0,,,,,,,,,,,,,2139.348234205012,2139.348234205012,2139.348234205012,2139.348234205012,2140.8559933740034,2140.8559933740034,2140.8559933740034,2140.8559933740034,2140.8559933740034,2140.8559933740034,2140.8559933740034,2140.8559933740034,switch,number,numSwt,j,0.5557684550003614,Lo,,5,,,,low,2141.4414153960097,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,24,0,24,0,,,,,,,,,,,,,,,,1,1377,,,2147.6634676490066,D,160,circle,0.0016258010000456125,,,,,,,,,1,0,,,,,,,,,,,,,2143.9228723859997,2143.9228723859997,2143.9228723859997,2143.9228723859997,2145.4280075240094,2145.4280075240094,2145.4280075240094,2145.4280075240094,2145.4280075240094,2145.4280075240094,2145.4280075240094,2145.4280075240094,switch,letter,lettSwt,d,0.7117683069955092,Lo,,5,,,,low,2146.1634004190128,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,25,0,25,0,,,,,,,,,,,,,,,,10,1387,,,2152.1518977320084,B,125,hexagon,0.0014914819912519306,,,,,,,,,1,0,,,,,,,,,,,,,2148.6429843040096,2148.6429843040096,2148.6429843040096,2148.6429843040096,2150.1495695620106,2150.1495695620106,2150.1495695620106,2150.1495695620106,2150.1495695620106,2150.1495695620106,2150.1495695620106,2150.1495695620106,repeat,letter,lettRpt,d,0.47760473600646947,Hi,,5,,,,low,2150.653016657001,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,26,0,26,0,,,,,,,,,,,,,,,,10,1397,,,2156.7236563210026,S,132,star,0.001489351998316124,,,,,,,,,1,0,,,,,,,,,,,,,2153.1309047420073,2153.1309047420073,2153.1309047420073,2153.1309047420073,2154.6380476640043,2154.6380476640043,2154.6380476640043,2154.6380476640043,2154.6380476640043,2154.6380476640043,2154.6380476640043,2154.6380476640043,switch,number,numSwt,j,0.5655591679969802,Hi,,5,,,,low,2155.223420282011,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,27,0,27,0,,,,,,,,,,,,,,,,10,1407,,,2161.5286776680005,U,181,triangle,0.0015486159973079339,,,,,,,,,1,0,,,,,,,,,,,,,2157.701966670007,2157.701966670007,2157.701966670007,2157.701966670007,2159.209580439012,2159.209580439012,2159.209580439012,2159.209580439012,2159.209580439012,2159.209580439012,2159.209580439012,2159.209580439012,repeat,number,numRpt,k,0.7854065779974917,Lo,,5,,,,low,2160.0272306520055,2161.5286776680005,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,28,0,28,0,,,,,,,,,,,,,,,,1,1408,,,2166.5510985850124,Y,167,triangle,0.0005994020029902458,,,,,,,,,1,0,,,,,,,,,,,,,2162.5079765180126,2162.5079765180126,2162.5079765180126,2162.5079765180126,2164.014791216003,2164.014791216003,2164.014791216003,2164.014791216003,2164.014791216003,2164.014791216003,2164.014791216003,2164.014791216003,switch,letter,lettSwt,f,1.003883900004439,Lo,,5,,,,low,2165.0521904930065,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,29,0,29,0,,,,,,,,,,,,,,,,0,1408,,,2171.956978361006,W,174,star,0.0016928279947023839,,,,,,,,,1,0,,,,,,,,,,,,,2167.531232767011,2167.531232767011,2167.531232767011,2167.531232767011,2169.0370964900067,2169.0370964900067,2169.0370964900067,2169.0370964900067,2169.0370964900067,2169.0370964900067,2169.0370964900067,2169.0370964900067,switch,number,numSwt,k,1.3989419680001447,Hi,,5,,,,low,2170.4589501850132,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,30,0,30,0,,,,,,,,,,,,,,,,1,1409,,,2176.945958356009,H,146,circle,0.0015441740106325597,,,,,,,,,1,0,,,,,,,,,,,,,2172.9353571770043,2172.9353571770043,2172.9353571770043,2172.9353571770043,2174.4431791829993,2174.4431791829993,2174.4431791829993,2174.4431791829993,2174.4431791829993,2174.4431791829993,2174.4431791829993,2174.4431791829993,repeat,number,numRpt,j,0.9687408589961706,Lo,,5,,,,low,2175.444138682011,2176.945958356009,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,31,0,31,0,,,,,,,,,,,,,,,,0,1409,,,2181.984809206013,F,139,hexagon,0.0006532220140798017,,,,,,,,,1,0,,,,,,,,,,,,,2177.925741007013,2177.925741007013,2177.925741007013,2177.925741007013,2179.4320166280086,2179.4320166280086,2179.4320166280086,2179.4320166280086,2179.4320166280086,2179.4320166280086,2179.4320166280086,2179.4320166280086,repeat,number,numRpt,j,1.0186077499965904,Hi,,5,,,,low,2180.4830731100083,2181.984809206013,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,0,1409,,,2207.7631779710064,F,146,star,0.0018615529988892376,,,,,,,,,1,0,,,,,,,,,,,,,2203.803647270004,2203.803647270004,2203.803647270004,2203.803647270004,2205.3102809780103,2205.3102809780103,2205.3102809780103,2205.3102809780103,2205.3102809780103,2205.3102809780103,2205.3102809780103,2205.3102809780103,repeat,number,numRpt,j,0.9336961890076054,Hi,,6,,space,1.7272200330044143,low,2206.262160243001,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,0,1409,,,2212.451795017012,D,125,hexagon,0.0013192930055083707,,,,,,,,,1,0,,,,,,,,,,,,,2208.7448157480103,2208.7448157480103,2208.7448157480103,2208.7448157480103,2210.249292424007,2210.249292424007,2210.249292424007,2210.249292424007,2210.249292424007,2210.249292424007,2210.249292424007,2210.249292424007,switch,letter,lettSwt,d,0.6828582849993836,Hi,,6,,,,low,2210.950749443,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,10,1419,,,2216.8898857130116,S,160,circle,0.001261090990738012,,,,,,,,,1,0,,,,,,,,,,,,,2213.430926221001,2213.430926221001,2213.430926221001,2213.430926221001,2214.937752266007,2214.937752266007,2214.937752266007,2214.937752266007,2214.937752266007,2214.937752266007,2214.937752266007,2214.937752266007,switch,number,numSwt,k,0.4175409409945132,Lo,,6,,,,low,2215.388157691006,2216.8898857130116,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,1,1420,,,2221.544996219003,W,132,triangle,0.00041842900100164115,,,,,,,,,1,0,,,,,,,,,,,,,2217.8684723080078,2217.8684723080078,2217.8684723080078,2217.8684723080078,2219.3758344200032,2219.3758344200032,2219.3758344200032,2219.3758344200032,2219.3758344200032,2219.3758344200032,2219.3758344200032,2219.3758344200032,switch,letter,lettSwt,f,0.6436472110071918,Lo,,6,,,,low,2220.045568339003,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,0,1420,,,2226.183465869006,U,139,star,0.0014938759995857254,,,,,,,,,1,0,,,,,,,,,,,,,2222.5251031040098,2222.5251031040098,2222.5251031040098,2222.5251031040098,2224.0312235410092,2224.0312235410092,2224.0312235410092,2224.0312235410092,2224.0312235410092,2224.0312235410092,2224.0312235410092,2224.0312235410092,switch,number,numSwt,j,0.6196665519964881,Hi,,6,,,,low,2224.6852315530123,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,1,1421,,,2230.8552655780077,Y,167,circle,0.0014559609990101308,,,,,,,,,1,0,,,,,,,,,,,,,2227.1625001830107,2227.1625001830107,2227.1625001830107,2227.1625001830107,2228.6696306860104,2228.6696306860104,2228.6696306860104,2228.6696306860104,2228.6696306860104,2228.6696306860104,2228.6696306860104,2228.6696306860104,repeat,number,numRpt,k,0.6612373300013132,Lo,,6,,,,low,2229.355701073,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,10,1431,,,2235.393664949006,B,181,hexagon,0.001751008996507153,,,,,,,,,1,0,,,,,2235.8943167020043,,,,,,,,2231.8354153270047,2231.8354153270047,2231.8354153270047,2231.8354153270047,2233.341404787003,2233.341404787003,2233.341404787003,2233.341404787003,2233.341404787003,2233.341404787003,2233.341404787003,2233.341404787003,repeat,number,numRpt,k,0.5185554530035006,Hi,,6,,,,low,2233.891998749008,2235.393664949006,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,7,0,7,0,,,,,,,,,,,,,,,,1,1432,,,2240.198930374012,H,174,triangle,0.0005052000051364303,,,,,,,,,1,0,,,,,,,,,,,,,2236.37328836901,2236.37328836901,2236.37328836901,2236.37328836901,2237.879588784999,2237.879588784999,2237.879588784999,2237.879588784999,2237.879588784999,2237.879588784999,2237.879588784999,2237.879588784999,repeat,number,numRpt,k,0.7956789599993499,Lo,,6,,,,low,2238.699343226006,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,8,0,8,0,,,,,,,,,,,,,,,,0,1432,,,2245.0376705300005,F,146,star,0.0015019750135252252,,,,,,,,,1,0,,,,,,,,,,,,,2241.1788763280056,2241.1788763280056,2241.1788763280056,2241.1788763280056,2242.6848121570074,2242.6848121570074,2242.6848121570074,2242.6848121570074,2242.6848121570074,2242.6848121570074,2242.6848121570074,2242.6848121570074,repeat,number,numRpt,j,0.8306803889863659,Hi,,6,,,,low,2243.5386785459996,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,9,0,9,0,,,,,,,,,,,,,,,,0,1432,,,2249.7261724570126,D,125,hexagon,0.0013244510046206415,,,,,,,,,1,0,,,,,,,,,,,,,2246.0188484920072,2246.0188484920072,2246.0188484920072,2246.0188484920072,2247.523787294005,2247.523787294005,2247.523787294005,2247.523787294005,2247.523787294005,2247.523787294005,2247.523787294005,2247.523787294005,switch,letter,lettSwt,d,0.6715447439928539,Hi,,6,,,,low,2248.226116017002,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,10,0,10,0,,,,,,,,,,,,,,,,10,1442,,,2254.5813538910006,S,160,circle,0.0016032510029617697,,,,,,,,,1,0,,,,,,,,,,,,,2250.7052334050095,2250.7052334050095,2250.7052334050095,2250.7052334050095,2252.212287307004,2252.212287307004,2252.212287307004,2252.212287307004,2252.212287307004,2252.212287307004,2252.212287307004,2252.212287307004,repeat,letter,lettRpt,f,0.8465650860016467,Lo,,6,,,,low,2253.082054633007,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,11,0,11,0,,,,,,,,,,,,,,,,1,1443,,,2259.169822967,W,132,triangle,0.0015304550033761188,,,,,,,,,1,0,,,,,2259.67033459901,,,,,,,,2255.5616085400106,2255.5616085400106,2255.5616085400106,2255.5616085400106,2257.067412151009,2257.067412151009,2257.067412151009,2257.067412151009,2257.067412151009,2257.067412151009,2257.067412151009,2257.067412151009,switch,number,numSwt,j,0.567878704998293,Lo,,6,,,,low,2257.6681695680018,2259.169822967,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,12,0,12,0,,,,,,,,,,,,,,,,1,1444,,,2264.192118652005,U,139,circle,0.0004829789977520704,,,,,,,,,1,0,,,,,,,,,,,,,2260.149094555003,2260.149094555003,2260.149094555003,2260.149094555003,2261.6559932260134,2261.6559932260134,2261.6559932260134,2261.6559932260134,2261.6559932260134,2261.6559932260134,2261.6559932260134,2261.6559932260134,switch,letter,lettSwt,f,1.0109908459999133,Lo,,6,,,,low,2262.6918754360086,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,13,0,13,0,,,,,,,,,,,,,,,,10,1454,,,2268.6803519660025,Y,167,triangle,0.0017445080011384562,,,,,,,,,1,0,,,,,2269.1809219780116,,,,,,,,2265.17131048,2265.17131048,2265.17131048,2265.17131048,2266.6781935420004,2266.6781935420004,2266.6781935420004,2266.6781935420004,2266.6781935420004,2266.6781935420004,2266.6781935420004,2266.6781935420004,switch,number,numSwt,k,0.4687625090009533,Lo,,6,,,,low,2267.1788214020053,2268.6803519660025,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,14,0,14,0,,,,,,,,,,,,,,,,0,1454,,,2273.4021607780014,B,181,star,0.00036067199835088104,,,,,,,,,1,0,,,,,,,,,,,,,2269.661056924,2269.661056924,2269.661056924,2269.661056924,2271.166513152013,2271.166513152013,2271.166513152013,2271.166513152013,2271.166513152013,2271.166513152013,2271.166513152013,2271.166513152013,switch,letter,lettSwt,d,0.7089382789999945,Hi,,6,,,,low,2271.904688829003,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,15,0,15,0,,,,,,,,,,,,,,,,0,1454,,,2278.5078567520104,H,174,hexagon,0.0015248999989125878,,,,,,,,,1,0,,,,,,,,,,,,,2274.381538335001,2274.381538335001,2274.381538335001,2274.381538335001,2275.8885167610133,2275.8885167610133,2275.8885167610133,2275.8885167610133,2275.8885167610133,2275.8885167610133,2275.8885167610133,2275.8885167610133,switch,number,numSwt,k,1.099287116987398,Hi,,6,,,,low,2277.0080425090127,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,16,0,16,0,,,,,,,,,,,,,,,,1,1455,,,2283.263093736008,B,167,circle,0.0016463760111946613,,,,,,,,,1,0,,,,,,,,,,,,,2279.4872008880047,2279.4872008880047,2279.4872008880047,2279.4872008880047,2280.9939998129994,2280.9939998129994,2280.9939998129994,2280.9939998129994,2280.9939998129994,2280.9939998129994,2280.9939998129994,2280.9939998129994,repeat,number,numRpt,k,0.7367385639954591,Lo,,6,,,,low,2281.764344072013,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,17,0,17,0,,,,,,,,,,,,,,,,1,1456,,,2287.9349262239994,U,146,triangle,0.001515333991847001,,,,,,,,,1,0,,,,,,,,,,,,,2284.243178212011,2284.243178212011,2284.243178212011,2284.243178212011,2285.7493130820076,2285.7493130820076,2285.7493130820076,2285.7493130820076,2285.7493130820076,2285.7493130820076,2285.7493130820076,2285.7493130820076,repeat,number,numRpt,j,0.6544250300066778,Lo,,6,,,,low,2286.433857779004,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,18,0,18,0,,,,,,,,,,,,,,,,0,1456,,,2292.6067508510023,H,139,star,0.0016561219963477924,,,,,,,,,1,0,,,,,,,,,,,,,2288.913333100005,2288.913333100005,2288.913333100005,2288.913333100005,2290.4209474210074,2290.4209474210074,2290.4209474210074,2290.4209474210074,2290.4209474210074,2290.4209474210074,2290.4209474210074,2290.4209474210074,repeat,number,numRpt,j,0.6545067959959852,Hi,,6,,,,low,2291.1077630100044,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,19,0,19,0,,,,,,,,,,,,,,,,0,1456,,,2297.295323615006,Y,132,hexagon,0.0016567710117669776,,,,,,,,,1,0,,,,,,,,,,,,,2293.586850194013,2293.586850194013,2293.586850194013,2293.586850194013,2295.0930321540072,2295.0930321540072,2295.0930321540072,2295.0930321540072,2295.0930321540072,2295.0930321540072,2295.0930321540072,2295.0930321540072,repeat,number,numRpt,j,0.6786693920003017,Hi,,6,,,,low,2295.794322041009,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
