LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,fix.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,30,0,30,0,,,,,,,,,,,,,,,,10,1267,,,,1532.5910383819137,181,F,circle,0.0012196929892525077,,,,,1,0,,,,,,,,,,,,1528.8868127949536,1528.8868127949536,1528.8868127949536,1528.8868127949536,1530.3884666119702,1530.3884666119702,1530.3884666119702,1530.3884666119702,1530.3884666119702,1530.3884666119702,1530.3884666119702,1530.3884666119702,switch,letter,lettSwt,j,0.6738131290767342,Lo,,,,1,,,,,high,1531.1061213089852,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,31,0,31,0,,,,,,,,,,,,,,,,1,1268,,,,1537.06235569797,146,W,hexagon,0.0012136449804529548,,,,,1,0,,,,,,,,,,,,1533.5751920850016,1533.5751920850016,1533.5751920850016,1533.5751920850016,1535.076755171991,1535.076755171991,1535.076755171991,1535.076755171991,1535.076755171991,1535.076755171991,1535.076755171991,1535.076755171991,repeat,letter,lettRpt,k,0.44066604506224394,Hi,,,,1,,,,,high,1535.5609215379227,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,0,1268,,,,1564.843068975024,160,W,hexagon,0.001743764034472406,,,,,1,0,,,,,,,,,,,,1561.2225678520044,1561.2225678520044,1561.2225678520044,1561.2225678520044,1562.7243261039257,1562.7243261039257,1562.7243261039257,1562.7243261039257,1562.7243261039257,1562.7243261039257,1562.7243261039257,1562.7243261039257,switch,number,numSwt,f,0.5840317740803584,Hi,,,,2,,,space,0.5467423431109637,high,1563.3415517199319,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,10,1278,,,,1569.2314445389202,132,S,circle,0.017184491036459804,,,,,1,0,,,,,,,,,,,,1565.8273340970045,1565.8273340970045,1565.8273340970045,1565.8273340970045,1567.3125639369246,1567.3125639369246,1567.3125639369246,1567.3125639369246,1567.329369102954,1567.329369102954,1567.329369102954,1567.329369102954,repeat,number,numRpt,d,0.3710315271746367,Lo,,,,2,,,,,high,1567.7298888929654,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,0,1278,,,,1573.869927298976,146,F,triangle,0.001043498981744051,,,,,1,0,,,,,,,,,,,,1570.1990676979767,1570.1990676979767,1570.1990676979767,1570.1990676979767,1571.7005020969082,1571.7005020969082,1571.7005020969082,1571.7005020969082,1571.7005020969082,1571.7005020969082,1571.7005020969082,1571.7005020969082,repeat,number,numRpt,d,0.628919349052012,Hi,,,,2,,,,,high,1572.3681582870195,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,1,1279,,,,1578.5247874240158,167,Y,star,0.0008426619460806251,,,,,1,0,,,,,,,,,,,,1574.8375836639898,1574.8375836639898,1574.8375836639898,1574.8375836639898,1576.3390123170102,1576.3390123170102,1576.3390123170102,1576.3390123170102,1576.3390123170102,1576.3390123170102,1576.3390123170102,1576.3390123170102,repeat,number,numRpt,f,0.6509556410601363,Lo,,,,2,,,,,high,1577.0232988129137,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,10,1289,,,,1583.2802042029798,125,U,star,0.0009439339628443122,,,,,1,0,,,,,,,,,,,,1579.4924790089717,1579.4924790089717,1579.4924790089717,1579.4924790089717,1580.9942750749178,1580.9942750749178,1580.9942750749178,1580.9942750749178,1580.9942750749178,1580.9942750749178,1580.9942750749178,1580.9942750749178,switch,letter,lettSwt,k,0.7521795970387757,Lo,,,1583.7807102639927,2,,,,,high,1581.7783212569775,1583.2802042029798,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,10,1299,,,,1587.8183244320098,174,D,hexagon,-0.00017685501370579004,,,,,1,0,,,,,,,,,,,,1584.281162878964,1584.281162878964,1584.281162878964,1584.281162878964,1585.7662576650036,1585.7662576650036,1585.7662576650036,1585.7662576650036,1585.7830157529097,1585.7830157529097,1585.7830157529097,1585.7830157529097,switch,number,numSwt,f,0.5150634250603616,Hi,,,,2,,,,,high,1586.31668737391,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,10,1309,,,,1592.2398163339822,139,B,circle,0.000932564027607441,,,,,1,0,,,,,,,,,,,,1588.786190247978,1588.786190247978,1588.786190247978,1588.786190247978,1590.2877599300118,1590.2877599300118,1590.2877599300118,1590.2877599300118,1590.2877599300118,1590.2877599300118,1590.2877599300118,1590.2877599300118,switch,letter,lettSwt,j,0.4165260090958327,Lo,,,,2,,,,,high,1590.738220172003,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,10,1319,,,,1596.7783853479195,181,H,triangle,0.0009421850554645061,,,,,1,0,,,,,,,,,,,,1593.2075052169384,1593.2075052169384,1593.2075052169384,1593.2075052169384,1594.7094294630224,1594.7094294630224,1594.7094294630224,1594.7094294630224,1594.7094294630224,1594.7094294630224,1594.7094294630224,1594.7094294630224,switch,number,numSwt,f,0.5178922790801153,Hi,,,,2,,,,,high,1595.276755444007,1596.7783853479195,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,8,0,8,0,,,,,,,,,,,,,,,,1,1320,,,,1601.1998461169424,160,W,circle,0.0011130210477858782,,,,,1,0,,,,,,,,,,,,1597.7627549379831,1597.7627549379831,1597.7627549379831,1597.7627549379831,1599.2643360819202,1599.2643360819202,1599.2643360819202,1599.2643360819202,1599.2643360819202,1599.2643360819202,1599.2643360819202,1599.2643360819202,switch,letter,lettSwt,k,0.3849128090078011,Lo,,,1601.7004368719645,2,,,,,high,1599.6981236139545,1601.1998461169424,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,9,0,9,0,,,,,,,,,,,,,,,,1,1321,,,,1606.021732188994,132,S,star,0.0010052919387817383,,,,,1,0,,,,,,,,,,,,1602.184222782962,1602.184222782962,1602.184222782962,1602.184222782962,1603.6858826319221,1603.6858826319221,1603.6858826319221,1603.6858826319221,1603.6858826319221,1603.6858826319221,1603.6858826319221,1603.6858826319221,repeat,letter,lettRpt,k,0.8103076820261776,Lo,,,,2,,,,,high,1604.5368531799177,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,10,0,10,0,,,,,,,,,,,,,,,,10,1331,,,,1610.560116803972,146,F,triangle,0.0012117309961467981,,,,,1,0,,,,,,,,,,,,1607.006207263912,1607.006207263912,1607.006207263912,1607.006207263912,1608.5078322680201,1608.5078322680201,1608.5078322680201,1608.5078322680201,1608.5078322680201,1608.5078322680201,1608.5078322680201,1608.5078322680201,switch,number,numSwt,d,0.501314046094194,Hi,,,,2,,,,,high,1609.058446798008,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,11,0,11,0,,,,,,,,,,,,,,,,0,1331,,,,1615.3155855219811,167,Y,hexagon,0.001275095040909946,,,,,1,0,,,,,,,,,,,,1611.5446814779425,1611.5446814779425,1611.5446814779425,1611.5446814779425,1613.0463310389314,1613.0463310389314,1613.0463310389314,1613.0463310389314,1613.0463310389314,1613.0463310389314,1613.0463310389314,1613.0463310389314,repeat,number,numRpt,f,0.7332407211652026,Hi,,,,2,,,,,high,1613.8140471919905,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,12,0,12,0,,,,,,,,,,,,,,,,1,1332,,,,1619.9038867829368,125,U,circle,0.0007644799770787358,,,,,1,0,,,,,,,,,,,,1616.2831306529697,1616.2831306529697,1616.2831306529697,1616.2831306529697,1617.7849681020016,1617.7849681020016,1617.7849681020016,1617.7849681020016,1617.7849681020016,1617.7849681020016,1617.7849681020016,1617.7849681020016,repeat,number,numRpt,d,0.5947386299958453,Lo,,,,2,,,,,high,1618.4187583989697,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,13,0,13,0,,,,,,,,,,,,,,,,0,1332,,,,1624.5256518449169,174,D,hexagon,0.0015928000211715698,,,,,1,0,,,,,,,,,,,,1620.8884119269205,1620.8884119269205,1620.8884119269205,1620.8884119269205,1622.3899165679468,1622.3899165679468,1622.3899165679468,1622.3899165679468,1622.3899165679468,1622.3899165679468,1622.3899165679468,1622.3899165679468,repeat,number,numRpt,f,0.5915122741134837,Hi,,,,2,,,,,high,1623.024054302019,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,14,0,14,0,,,,,,,,,,,,,,,,10,1342,,,,1629.1140727419406,139,B,star,0.0013505450915545225,,,,,1,0,,,,,,,,,,,,1625.4933622099925,1625.4933622099925,1625.4933622099925,1625.4933622099925,1626.9950944149168,1626.9950944149168,1626.9950944149168,1626.9950944149168,1626.9950944149168,1626.9950944149168,1626.9950944149168,1626.9950944149168,repeat,number,numRpt,d,0.5872476750519127,Lo,,,,2,,,,,high,1627.6294025089592,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,15,0,15,0,,,,,,,,,,,,,,,,0,1342,,,,1633.852494532941,181,H,triangle,0.0011506980517879128,,,,,1,0,,,,,,,,,,,,1630.0985233900137,1630.0985233900137,1630.0985233900137,1630.0985233900137,1631.6002471540123,1631.6002471540123,1631.6002471540123,1631.6002471540123,1631.6002471540123,1631.6002471540123,1631.6002471540123,1631.6002471540123,repeat,number,numRpt,f,0.7311914101010188,Hi,,,,2,,,,,high,1632.3677796289558,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,16,0,16,0,,,,,,,,,,,,,,,,0,1342,,,,1638.6410921929637,139,U,star,0.0010662800632417202,,,,,0,0,,,,,,,,,,,,1634.8370202729711,1634.8370202729711,1634.8370202729711,1634.8370202729711,1636.3385695079342,1636.3385695079342,1636.3385695079342,1636.3385695079342,1636.3385695079342,1636.3385695079342,1636.3385695079342,1636.3385695079342,switch,letter,NA,j,0.7519512680592015,Hi,,,,2,,,,,high,1637.1393408830045,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,17,0,17,0,,,,,,,,,,,,,,,,1,1343,,,,1643.5131356979255,146,W,circle,0.0012695210753008723,,,,,1,1,,,,,,,,,,,,1639.6255438979715,1639.6255438979715,1639.6255438979715,1639.6255438979715,1641.1274079789873,1641.1274079789873,1641.1274079789873,1641.1274079789873,1641.1274079789873,1641.1274079789873,1641.1274079789873,1641.1274079789873,switch,number,numSwt,d,0.8347318840678781,Lo,,,,2,,,,,high,1642.0115178289125,1643.5131356979255,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,18,0,18,0,,,,,,,,,,,,,,,,10,1353,,,,1648.1015883239452,160,Y,triangle,0.001117408974096179,,,,,1,0,,,,,,,,,,,,1644.497818226926,1644.497818226926,1644.497818226926,1644.497818226926,1645.9994592119474,1645.9994592119474,1645.9994592119474,1645.9994592119474,1645.9994592119474,1645.9994592119474,1645.9994592119474,1645.9994592119474,switch,letter,lettSwt,k,0.5517048101173714,Hi,,,,2,,,,,high,1646.6000321799656,1648.1015883239452,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,19,0,19,0,,,,,,,,,,,,,,,,0,1353,,,,1652.8401937249582,132,F,hexagon,0.0007482359651476145,,,,,1,0,,,,,,,,,,,,1649.0861812679796,1649.0861812679796,1649.0861812679796,1649.0861812679796,1650.5877983300015,1650.5877983300015,1650.5877983300015,1650.5877983300015,1650.5877983300015,1650.5877983300015,1650.5877983300015,1650.5877983300015,repeat,letter,lettRpt,j,0.7018598730210215,Hi,,,,2,,,,,high,1651.3387373879086,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,20,0,20,0,,,,,,,,,,,,,,,,0,1353,,,,1657.4618702989537,181,B,hexagon,0.001261858968064189,,,,,1,0,,,,,,,,,,,,1653.824452648987,1653.824452648987,1653.824452648987,1653.824452648987,1655.3262936419342,1655.3262936419342,1655.3262936419342,1655.3262936419342,1655.3262936419342,1655.3262936419342,1655.3262936419342,1655.3262936419342,repeat,letter,lettRpt,j,0.5861745000584051,Hi,,,,2,,,,,high,1655.960392968962,1657.4618702989537,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,21,0,21,0,,,,,,,,,,,,,,,,1,1354,,,,1662.1003214919474,167,S,circle,0.0010864650830626488,,,,,1,0,,,,,,,,,,,,1658.4462542419787,1658.4462542419787,1658.4462542419787,1658.4462542419787,1659.9478490379406,1659.9478490379406,1659.9478490379406,1659.9478490379406,1659.9478490379406,1659.9478490379406,1659.9478490379406,1659.9478490379406,repeat,letter,lettRpt,k,0.6114743270445615,Lo,,,,2,,,,,high,1660.5989298089407,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,22,0,22,0,,,,,,,,,,,,,,,,1,1355,,,,1666.52211429202,125,D,star,0.001007382059469819,,,,,1,0,,,,,,,,,,,,1663.0681023480138,1663.0681023480138,1663.0681023480138,1663.0681023480138,1664.5698893839726,1664.5698893839726,1664.5698893839726,1664.5698893839726,1664.5698893839726,1664.5698893839726,1664.5698893839726,1664.5698893839726,repeat,letter,lettRpt,j,0.42332098400220275,Lo,,,,2,,,,,high,1665.037234176998,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,23,0,23,0,,,,,,,,,,,,,,,,0,1355,,,,1671.3438828189392,174,H,triangle,0.0010885789524763823,,,,,1,0,,,,,,,,,,,,1667.5064695199253,1667.5064695199253,1667.5064695199253,1667.5064695199253,1669.0081554799108,1669.0081554799108,1669.0081554799108,1669.0081554799108,1669.0081554799108,1669.0081554799108,1669.0081554799108,1669.0081554799108,switch,number,numSwt,f,0.8010272990213707,Hi,,,,2,,,,,high,1669.842273763963,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,24,0,24,0,,,,,,,,,,,,,,,,10,1365,,,,1675.9156623979798,146,F,triangle,0.017287262016907334,,,,,1,0,,,,,,,,,,,,1672.3282214319333,1672.3282214319333,1672.3282214319333,1672.3282214319333,1673.8133760329802,1673.8133760329802,1673.8133760329802,1673.8133760329802,1673.8299014070071,1673.8299014070071,1673.8299014070071,1673.8299014070071,repeat,number,numRpt,d,0.5735652000876144,Hi,,,,2,,,,,high,1674.4306800479535,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,25,0,25,0,,,,,,,,,,,,,,,,1,1366,,,,1680.4708726149984,181,H,circle,0.001319514005444944,,,,,1,0,,,,,,,,,,,,1676.9000226039207,1676.9000226039207,1676.9000226039207,1676.9000226039207,1678.4016061919974,1678.4016061919974,1678.4016061919974,1678.4016061919974,1678.4016061919974,1678.4016061919974,1678.4016061919974,1678.4016061919974,repeat,number,numRpt,f,0.5417041541077197,Lo,,,,2,,,,,high,1678.9858512869105,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,26,0,26,0,,,,,,,,,,,,,,,,0,1366,,,,1685.3761558739934,139,S,hexagon,0.0014070050092414021,,,,,1,0,,,,,,,,,,,,1681.4553928619716,1681.4553928619716,1681.4553928619716,1681.4553928619716,1682.9566478049383,1682.9566478049383,1682.9566478049383,1682.9566478049383,1682.9566478049383,1682.9566478049383,1682.9566478049383,1682.9566478049383,switch,letter,lettSwt,k,0.8795820400118828,Hi,,,,2,,,,,high,1683.8744946869556,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,27,0,27,0,,,,,,,,,,,,,,,,1,1367,,,,1689.9979839249281,125,W,star,0.0012043740134686232,,,,,1,0,,,,,,,,,,,,1686.3438405899797,1686.3438405899797,1686.3438405899797,1686.3438405899797,1687.845602447982,1687.845602447982,1687.845602447982,1687.845602447982,1687.845602447982,1687.845602447982,1687.845602447982,1687.845602447982,repeat,letter,lettRpt,k,0.6173798580421135,Lo,,,,2,,,,,high,1688.495883740019,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,28,0,28,0,,,,,,,,,,,,,,,,0,1367,,,,1694.7365651169093,132,U,hexagon,0.017040411941707134,,,,,1,0,,,,,,,,,,,,1690.982426411938,1690.982426411938,1690.982426411938,1690.982426411938,1692.4671652419493,1692.4671652419493,1692.4671652419493,1692.4671652419493,1692.483931949013,1692.483931949013,1692.483931949013,1692.483931949013,switch,number,numSwt,d,0.718738270108588,Hi,,,,2,,,,,high,1693.2345949419541,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,29,0,29,0,,,,,,,,,,,,,,,,1,1368,,,,1699.6751250119414,160,D,star,0.001268927939236164,,,,,1,0,,,,,,,,,,,,1695.7208173780236,1695.7208173780236,1695.7208173780236,1695.7208173780236,1697.222737576929,1697.222737576929,1697.222737576929,1697.222737576929,1697.222737576929,1697.222737576929,1697.222737576929,1697.222737576929,repeat,number,numRpt,f,0.9020922360941768,Lo,,,,2,,,,,high,1698.1734737040242,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,30,0,30,0,,,,,,,,,,,,,,,,0,1368,,,,1704.5138182740193,174,B,triangle,0.0014074320206418633,,,,,1,0,,,,,,,,,,,,1700.65958478197,1700.65958478197,1700.65958478197,1700.65958478197,1702.161346998997,1702.161346998997,1702.161346998997,1702.161346998997,1702.161346998997,1702.161346998997,1702.161346998997,1702.161346998997,repeat,number,numRpt,f,0.8019736330024898,Hi,,,,2,,,,,high,1703.0121895299526,1704.5138182740193,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,31,0,31,0,,,,,,,,,,,,,,,,1,1369,,,,1709.1356295039877,167,Y,circle,0.0009939409792423248,,,,,1,0,,,,,,,,,,,,1705.4982837450225,1705.4982837450225,1705.4982837450225,1705.4982837450225,1706.999811091926,1706.999811091926,1706.999811091926,1706.999811091926,1706.999811091926,1706.999811091926,1706.999811091926,1706.999811091926,repeat,number,numRpt,f,0.5874475250020623,Lo,,,,2,,,,,high,1707.633965039975,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,1,1370,,,,1754.1186154549941,125,U,star,0.0017631109803915024,,,,,1,0,,,,,,,,,,,,1750.4144510530168,1750.4144510530168,1750.4144510530168,1750.4144510530168,1751.9160346239805,1751.9160346239805,1751.9160346239805,1751.9160346239805,1751.9160346239805,1751.9160346239805,1751.9160346239805,1751.9160346239805,repeat,number,numRpt,d,0.6631523590767756,Lo,,,,3,,,space,0.9395435811020434,high,1752.6168244029395,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
