LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,target_resp_prac1.rt,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,2,5,29,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.60626671698992,161.60626671698992,161.60626671698992,161.60626671698992,161.60626671698992,161.60626671698992,161.60626671698992,161.60626671698992,161.60626671698992,161.60626671698992,a,1.598250936018303,1,165,0,163.22493257798487,164.74049301998457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,2,6,30,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.24075693800114,165.24075693800114,165.24075693800114,165.24075693800114,165.24075693800114,165.24075693800114,165.24075693800114,165.24075693800114,165.24075693800114,165.24075693800114,l,2.0676316210301593,1,166,0,167.32647585400264,168.82671428497997,168.82671428497997,169.3271047899907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,2,7,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.3271047899907,169.3271047899907,169.3271047899907,169.3271047899907,169.3271047899907,169.3271047899907,169.3271047899907,169.3271047899907,169.3271047899907,169.3271047899907,l,1.477667661034502,1,167,0,170.829719078989,172.33027513397974,172.33027513397974,172.83020903298166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,2,8,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.83020903298166,172.83020903298166,172.83020903298166,172.83020903298166,172.83020903298166,172.83020903298166,172.83020903298166,172.83020903298166,172.83020903298166,172.83020903298166,l,1.103190963040106,10,177,0,173.9660823069862,175.4813917169813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,9,33,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.96659653398092,175.96659653398092,175.96659653398092,175.96659653398092,175.96659653398092,175.96659653398092,175.96659653398092,175.96659653398092,175.96659653398092,175.96659653398092,l,1.1338872680207714,10,187,0,177.11706799498643,178.6177259089891,178.6177259089891,179.11777956300648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,2,10,34,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.11777956300648,179.11777956300648,179.11777956300648,179.11777956300648,179.11777956300648,179.11777956300648,179.11777956300648,179.11777956300648,179.11777956300648,179.11777956300648,a,1.0390231440251227,1,188,0,180.18698553499416,181.6873623249994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,2,11,35,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.18735408398788,182.18735408398788,182.18735408398788,182.18735408398788,182.18735408398788,182.18735408398788,182.18735408398788,182.18735408398788,182.18735408398788,182.18735408398788,l,0.8660970170167275,10,198,0,183.0734845069819,184.5883638029918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,0,36,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.0883086929971,185.0883086929971,185.0883086929971,185.0883086929971,185.0883086929971,185.0883086929971,185.0883086929971,185.0883086929971,185.0883086929971,185.0883086929971,a,1.2280871270340867,1,199,0,186.34258583298652,187.85775381099666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,1,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.3413220559887,188.3413220559887,188.3413220559887,188.3413220559887,188.3413220559887,188.3413220559887,188.3413220559887,188.3413220559887,188.3413220559887,188.3413220559887,a,2.7117954270215705,10,209,0,191.07936380599858,192.5947565450042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,2,38,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.078175061004,193.078175061004,193.078175061004,193.078175061004,193.078175061004,193.078175061004,193.078175061004,193.078175061004,193.078175061004,193.078175061004,l,1.7187122360337526,1,210,0,194.82981813099468,196.33137973898556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,3,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.8314916289819,196.8314916289819,196.8314916289819,196.8314916289819,196.8314916289819,196.8314916289819,196.8314916289819,196.8314916289819,196.8314916289819,196.8314916289819,l,3.637270666018594,1,211,0,200.49922341198544,202.00172542399378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,4,40,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.50213805600652,202.50213805600652,202.50213805600652,202.50213805600652,202.50213805600652,202.50213805600652,202.50213805600652,202.50213805600652,202.50213805600652,202.50213805600652,l,1.7506504630146082,1,212,0,204.26990087499144,205.77160686798743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,5,41,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.27197908898233,206.27197908898233,206.27197908898233,206.27197908898233,206.27197908898233,206.27197908898233,206.27197908898233,206.27197908898233,206.27197908898233,206.27197908898233,a,0.9324569790333044,1,213,0,207.2223664399935,208.72286097399774,208.72286097399774,209.22274510699208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,6,42,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.22274510699208,209.22274510699208,209.22274510699208,209.22274510699208,209.22274510699208,209.22274510699208,209.22274510699208,209.22274510699208,209.22274510699208,209.22274510699208,l,1.2382765660295263,1,214,0,210.49039762699977,211.99255550198723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,7,43,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.4926530039811,212.4926530039811,212.4926530039811,212.4926530039811,212.4926530039811,212.4926530039811,212.4926530039811,212.4926530039811,212.4926530039811,212.4926530039811,l,1.151640476018656,1,215,0,213.67620170899318,215.17708323599072,215.17708323599072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,8,44,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.68245942899375,215.68245942899375,215.68245942899375,215.68245942899375,215.68245942899375,215.68245942899375,215.68245942899375,215.68245942899375,215.68245942899375,215.68245942899375,a,1.6507476810365915,1,216,0,217.36285096299252,218.86327904299833,218.86327904299833,219.36372191799455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,9,45,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.36372191799455,219.36372191799455,219.36372191799455,219.36372191799455,219.36372191799455,219.36372191799455,219.36372191799455,219.36372191799455,219.36372191799455,219.36372191799455,a,0.7374923480092548,1,217,0,220.13048465398606,221.63284226099495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,10,46,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.133103982982,222.133103982982,222.133103982982,222.133103982982,222.133103982982,222.133103982982,222.133103982982,222.133103982982,222.133103982982,222.133103982982,l,0.31966834602644667,10,227,0,222.48482409099233,224.0005396299821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,11,47,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.50054318498587,224.50054318498587,224.50054318498587,224.50054318498587,224.50054318498587,224.50054318498587,224.50054318498587,224.50054318498587,224.50054318498587,224.50054318498587,l,0.3926454450120218,1,228,0,224.9197383270075,226.41979005900794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.92187967000064,236.92187967000064,236.92187967000064,236.92187967000064,236.92187967000064,236.92187967000064,236.92187967000064,236.92187967000064,236.92187967000064,236.92187967000064,a,1.2751214880263433,10,238,1,238.23012863000622,239.74521661599283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.2451019930013,240.2451019930013,240.2451019930013,240.2451019930013,240.2451019930013,240.2451019930013,240.2451019930013,240.2451019930013,240.2451019930013,240.2451019930013,l,1.7359640630311333,1,239,1,241.9998115839844,243.51483115600422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,2,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.01513782300754,244.01513782300754,244.01513782300754,244.01513782300754,244.01513782300754,244.01513782300754,244.01513782300754,244.01513782300754,244.01513782300754,244.01513782300754,a,0.4140775170235429,1,240,1,244.44841796299443,245.9508387419919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.45106022499385,246.45106022499385,246.45106022499385,246.45106022499385,246.45106022499385,246.45106022499385,246.45106022499385,246.45106022499385,246.45106022499385,246.45106022499385,l,0.6424524080066476,10,250,1,247.12030721400515,248.6352619509853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,4,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.13547756400658,249.13547756400658,249.13547756400658,249.13547756400658,249.13547756400658,249.13547756400658,249.13547756400658,249.13547756400658,249.13547756400658,249.13547756400658,l,0.6935551140049938,10,260,1,249.85245779098477,251.35462600798928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.8548367219919,251.8548367219919,251.8548367219919,251.8548367219919,251.8548367219919,251.8548367219919,251.8548367219919,251.8548367219919,251.8548367219919,251.8548367219919,a,1.310051063017454,1,261,1,253.1909830759978,254.70577577498625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.20581151498482,255.20581151498482,255.20581151498482,255.20581151498482,255.20581151498482,255.20581151498482,255.20581151498482,255.20581151498482,255.20581151498482,255.20581151498482,l,1.2385150480258744,1,262,1,256.4752965240041,257.9756306849886,257.9756306849886,258.4757220899919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.4757220899919,258.4757220899919,258.4757220899919,258.4757220899919,258.4757220899919,258.4757220899919,258.4757220899919,258.4757220899919,258.4757220899919,258.4757220899919,l,1.0733483330113813,10,272,1,259.57823408799595,261.07848109700717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,8,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.57867108800565,261.57867108800565,261.57867108800565,261.57867108800565,261.57867108800565,261.57867108800565,261.57867108800565,261.57867108800565,261.57867108800565,261.57867108800565,a,0.9463756309996825,10,282,1,262.5456140959868,264.0462003449793,264.0462003449793,264.5462830379838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,9,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.5462830379838,264.5462830379838,264.5462830379838,264.5462830379838,264.5462830379838,264.5462830379838,264.5462830379838,264.5462830379838,264.5462830379838,264.5462830379838,l,0.7390969440166373,10,292,1,265.313481338002,266.81574595399434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,10,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.31597041297937,267.31597041297937,267.31597041297937,267.31597041297937,267.31597041297937,267.31597041297937,267.31597041297937,267.31597041297937,267.31597041297937,267.31597041297937,a,0.7294445320148952,10,302,1,268.06647175498074,269.5667846479919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,11,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0668600089848,270.0668600089848,270.0668600089848,270.0668600089848,270.0668600089848,270.0668600089848,270.0668600089848,270.0668600089848,270.0668600089848,270.0668600089848,a,1.4180876369937323,10,312,1,271.5030748319987,273.0032553380006,273.0032553380006,273.5033676289895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,0,12,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.5033676289895,273.5033676289895,273.5033676289895,273.5033676289895,273.5033676289895,273.5033676289895,273.5033676289895,273.5033676289895,273.5033676289895,273.5033676289895,l,1.0620609470061027,1,313,1,274.58934430600493,276.0894762639946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,1,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.58967037600814,276.58967037600814,276.58967037600814,276.58967037600814,276.58967037600814,276.58967037600814,276.58967037600814,276.58967037600814,276.58967037600814,276.58967037600814,a,1.3350552810297813,1,314,1,277.9568137959868,279.4572740159929,279.4572740159929,279.9574746709841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,2,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.9574746709841,279.9574746709841,279.9574746709841,279.9574746709841,279.9574746709841,279.9574746709841,279.9574746709841,279.9574746709841,279.9574746709841,279.9574746709841,l,0.6713022490148433,10,324,1,280.6599456240074,282.15999466899666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,1,3,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.66021682400606,282.66021682400606,282.66021682400606,282.66021682400606,282.66021682400606,282.66021682400606,282.66021682400606,282.66021682400606,282.66021682400606,282.66021682400606,l,0.8081281560007483,1,325,1,283.49647790999734,285.0112018699874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,4,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.5114649979805,285.5114649979805,285.5114649979805,285.5114649979805,285.5114649979805,285.5114649979805,285.5114649979805,285.5114649979805,285.5114649979805,285.5114649979805,l,0.7570683790254407,1,326,1,286.29698029899737,287.79747551798937,287.79747551798937,288.29763977599214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,5,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.29763977599214,288.29763977599214,288.29763977599214,288.29763977599214,288.29763977599214,288.29763977599214,288.29763977599214,288.29763977599214,288.29763977599214,288.29763977599214,a,1.4195761210285127,1,327,1,289.74821371000144,291.25047631398775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,6,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.7503939959861,291.7503939959861,291.7503939959861,291.7503939959861,291.7503939959861,291.7503939959861,291.7503939959861,291.7503939959861,291.7503939959861,291.7503939959861,l,0.3030096360016614,10,337,1,292.086416354985,293.60136883798987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,7,19,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.1011559650069,294.1011559650069,294.1011559650069,294.1011559650069,294.1011559650069,294.1011559650069,294.1011559650069,294.1011559650069,294.1011559650069,294.1011559650069,a,0.6233245600305963,10,347,1,294.751771826006,296.25399619698874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
