LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,top_target_prac2.stopped,tgt_fix_prac2.stopped,bott_target_prac2.stopped,target_resp_prac2.stopped,fix.stopped,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,vts_fback.stopped,target_resp.rt,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,participant,date,expName,psychopyVersion,frameRate,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,0,36,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.95745187898865,426.95745187898865,426.95745187898865,426.95745187898865,426.95745187898865,426.95745187898865,426.95745187898865,426.95745187898865,426.95745187898865,426.95745187898865,a,0.5635036239982583,10,217,0,427.54153304800275,429.0432087839872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,1,37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.5442117470084,429.5442117470084,429.5442117470084,429.5442117470084,429.5442117470084,429.5442117470084,429.5442117470084,429.5442117470084,429.5442117470084,429.5442117470084,a,1.5673866359866224,10,227,0,431.12894299198524,432.63042857000255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,2,38,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.1309789750085,433.1309789750085,433.1309789750085,433.1309789750085,433.1309789750085,433.1309789750085,433.1309789750085,433.1309789750085,433.1309789750085,433.1309789750085,l,0.8252087710134219,10,237,0,433.98204837201047,435.4840343859978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,3,39,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.98412202700274,435.98412202700274,435.98412202700274,435.98412202700274,435.98412202700274,435.98412202700274,435.98412202700274,435.98412202700274,435.98412202700274,435.98412202700274,a,2.8539717770181596,10,247,0,438.8705894440063,440.3722743320104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,4,40,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.8728583409975,440.8728583409975,440.8728583409975,440.8728583409975,440.8728583409975,440.8728583409975,440.8728583409975,440.8728583409975,440.8728583409975,440.8728583409975,l,0.7443956330243964,10,257,0,441.6401829159877,443.1419194919872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,5,41,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.6424277240003,443.6424277240003,443.6424277240003,443.6424277240003,443.6424277240003,443.6424277240003,443.6424277240003,443.6424277240003,443.6424277240003,443.6424277240003,l,0.47361806401750073,1,258,0,444.14290698600234,445.6445592629898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,6,42,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.1454176119878,446.1454176119878,446.1454176119878,446.1454176119878,446.1454176119878,446.1454176119878,446.1454176119878,446.1454176119878,446.1454176119878,446.1454176119878,l,4.21438273700187,1,259,0,450.38324026498594,451.8849700290011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,7,43,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.3855010099942,452.3855010099942,452.3855010099942,452.3855010099942,452.3855010099942,452.3855010099942,452.3855010099942,452.3855010099942,452.3855010099942,452.3855010099942,a,1.225265984016005,1,260,0,453.637029607984,455.1385159979982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,8,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.6392561419925,455.6392561419925,455.6392561419925,455.6392561419925,455.6392561419925,455.6392561419925,455.6392561419925,455.6392561419925,455.6392561419925,455.6392561419925,a,2.5852434870030265,10,270,0,458.2420096269925,459.7436238549999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,9,45,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.24421110900585,460.24421110900585,460.24421110900585,460.24421110900585,460.24421110900585,460.24421110900585,460.24421110900585,460.24421110900585,460.24421110900585,460.24421110900585,a,0.9370939009822905,10,280,0,461.2124605719873,462.7135372420016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,10,46,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.2140318299935,463.2140318299935,463.2140318299935,463.2140318299935,463.2140318299935,463.2140318299935,463.2140318299935,463.2140318299935,463.2140318299935,463.2140318299935,a,1.0740190589858685,1,281,0,464.31545787499635,465.81686871600687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,11,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.317562332988,466.317562332988,466.317562332988,466.317562332988,466.317562332988,466.317562332988,466.317562332988,466.317562332988,466.317562332988,466.317562332988,l,0.5903901860001497,10,291,0,466.9349504490092,468.43666352599394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.1521405270032,477.1521405270032,477.1521405270032,477.1521405270032,477.1521405270032,477.1521405270032,477.1521405270032,477.1521405270032,477.1521405270032,477.1521405270032,a,1.8839320570114069,10,301,1,479.0650304139999,480.5671159630001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.0672409219842,481.0672409219842,481.0672409219842,481.0672409219842,481.0672409219842,481.0672409219842,481.0672409219842,481.0672409219842,481.0672409219842,481.0672409219842,l,1.0971969869860914,10,311,1,482.18514377300744,483.68667133600684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.18722335400525,484.18722335400525,484.18722335400525,484.18722335400525,484.18722335400525,484.18722335400525,484.18722335400525,484.18722335400525,484.18722335400525,484.18722335400525,a,1.329554216004908,10,321,1,485.5391803930106,487.0403304309875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.54082824499346,487.54082824499346,487.54082824499346,487.54082824499346,487.54082824499346,487.54082824499346,487.54082824499346,487.54082824499346,487.54082824499346,487.54082824499346,l,1.7561140389880165,10,331,1,489.3261590109905,490.8279749369831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.3284932989918,491.3284932989918,491.3284932989918,491.3284932989918,491.3284932989918,491.3284932989918,491.3284932989918,491.3284932989918,491.3284932989918,491.3284932989918,a,1.4344069479848258,10,341,1,492.7797806329909,494.2817705649941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,5,5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.78250379199744,494.78250379199744,494.78250379199744,494.78250379199744,494.78250379199744,494.78250379199744,494.78250379199744,494.78250379199744,494.78250379199744,494.78250379199744,l,0.882807023008354,10,351,1,495.68319401599,497.18505640298827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,6,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.6856354390038,497.6856354390038,497.6856354390038,497.6856354390038,497.6856354390038,497.6856354390038,497.6856354390038,497.6856354390038,497.6856354390038,497.6856354390038,l,1.286007384012919,10,361,1,499.00411638399237,500.50523111000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.006051415985,501.006051415985,501.006051415985,501.006051415985,501.006051415985,501.006051415985,501.006051415985,501.006051415985,501.006051415985,501.006051415985,l,2.926743710995652,10,371,1,503.95899969901075,505.4606340159953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,8,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.96109400698333,505.96109400698333,505.96109400698333,505.96109400698333,505.96109400698333,505.96109400698333,505.96109400698333,505.96109400698333,505.96109400698333,505.96109400698333,a,1.088012066000374,10,381,1,507.07902785300394,508.58071786598885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.08125124601065,509.08125124601065,509.08125124601065,509.08125124601065,509.08125124601065,509.08125124601065,509.08125124601065,509.08125124601065,509.08125124601065,509.08125124601065,l,0.9947723049845081,1,382,1,510.09895434000646,511.6008681629901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,10,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.1014197990007,512.1014197990007,512.1014197990007,512.1014197990007,512.1014197990007,512.1014197990007,512.1014197990007,512.1014197990007,512.1014197990007,512.1014197990007,a,2.0024353199987672,10,392,1,514.1203783689998,515.6220919019834,515.6220919019834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,11,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.1228138669976,516.1228138669976,516.1228138669976,516.1228138669976,516.1228138669976,516.1228138669976,516.1228138669976,516.1228138669976,516.1228138669976,516.1228138669976,l,1.942184482992161,10,402,1,518.0917746039922,519.5933352349966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,0,12,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.0934725260013,520.0934725260013,520.0934725260013,520.0934725260013,520.0934725260013,520.0934725260013,520.0934725260013,520.0934725260013,520.0934725260013,520.0934725260013,l,1.5250415810151026,10,412,1,521.645175401005,523.1468910530093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,1,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.6474821619922,523.6474821619922,523.6474821619922,523.6474821619922,523.6474821619922,523.6474821619922,523.6474821619922,523.6474821619922,523.6474821619922,523.6474821619922,l,3.698375321982894,1,413,1,527.3682995679846,528.8699666519824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,2,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.3703888790042,529.3703888790042,529.3703888790042,529.3703888790042,529.3703888790042,529.3703888790042,529.3703888790042,529.3703888790042,529.3703888790042,529.3703888790042,l,3.982328452024376,1,414,1,533.3749258919852,534.8765958279837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,3,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.3772359479917,535.3772359479917,535.3772359479917,535.3772359479917,535.3772359479917,535.3772359479917,535.3772359479917,535.3772359479917,535.3772359479917,535.3772359479917,a,2.668084064993309,1,415,1,538.0636332659924,539.565024571988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,4,16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.0656144859968,540.0656144859968,540.0656144859968,540.0656144859968,540.0656144859968,540.0656144859968,540.0656144859968,540.0656144859968,540.0656144859968,540.0656144859968,a,1.9380763059889432,10,425,1,542.0342340079951,543.5361491410004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,5,17,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.036447261984,544.036447261984,544.036447261984,544.036447261984,544.036447261984,544.036447261984,544.036447261984,544.036447261984,544.036447261984,544.036447261984,l,1.5686936739948578,1,426,1,545.6382567010005,547.1400608599943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,1,6,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.6406238010095,547.6406238010095,547.6406238010095,547.6406238010095,547.6406238010095,547.6406238010095,547.6406238010095,547.6406238010095,547.6406238010095,547.6406238010095,l,1.2039503720006905,1,427,1,548.8752475509827,550.3770578640106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,7,19,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.8776254289842,550.8776254289842,550.8776254289842,550.8776254289842,550.8776254289842,550.8776254289842,550.8776254289842,550.8776254289842,550.8776254289842,550.8776254289842,l,1.568218042026274,10,437,1,552.4626581569901,553.9641208979883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,8,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.4647803620028,554.4647803620028,554.4647803620028,554.4647803620028,554.4647803620028,554.4647803620028,554.4647803620028,554.4647803620028,554.4647803620028,554.4647803620028,l,4.303864545014221,1,438,1,558.786175346002,560.2879621610045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,9,21,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.7885389569856,560.7885389569856,560.7885389569856,560.7885389569856,560.7885389569856,560.7885389569856,560.7885389569856,560.7885389569856,560.7885389569856,560.7885389569856,a,2.095833016006509,10,448,1,562.9073457109916,564.4091933199961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,10,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.9095461010002,564.9095461010002,564.9095461010002,564.9095461010002,564.9095461010002,564.9095461010002,564.9095461010002,564.9095461010002,564.9095461010002,564.9095461010002,l,0.49476019901339896,10,458,1,565.4268659479858,566.9285742869833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,11,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.4293383389886,567.4293383389886,567.4293383389886,567.4293383389886,567.4293383389886,567.4293383389886,567.4293383389886,567.4293383389886,567.4293383389886,567.4293383389886,a,0.5075334839930292,10,468,1,567.9630107629928,569.464798512985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,2,0,24,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.9653598509904,569.9653598509904,569.9653598509904,569.9653598509904,569.9653598509904,569.9653598509904,569.9653598509904,569.9653598509904,569.9653598509904,569.9653598509904,l,0.39061560400296,1,469,1,570.3826144399936,571.8843326579954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,2,1,25,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.3844201549946,572.3844201549946,572.3844201549946,572.3844201549946,572.3844201549946,572.3844201549946,572.3844201549946,572.3844201549946,572.3844201549946,572.3844201549946,a,0.4012360989872832,1,470,1,572.8182859109947,574.3198950249935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,2,2,26,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.8206429139827,574.8206429139827,574.8206429139827,574.8206429139827,574.8206429139827,574.8206429139827,574.8206429139827,574.8206429139827,574.8206429139827,574.8206429139827,l,0.95808961201692,1,471,1,575.8048326999997,577.3066350590088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,2,3,27,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.8072609140072,577.8072609140072,577.8072609140072,577.8072609140072,577.8072609140072,577.8072609140072,577.8072609140072,577.8072609140072,577.8072609140072,577.8072609140072,a,0.4352600900165271,10,481,1,578.274504216999,579.7760988299851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,2,4,28,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.2768143489957,580.2768143489957,580.2768143489957,580.2768143489957,580.2768143489957,580.2768143489957,580.2768143489957,580.2768143489957,580.2768143489957,580.2768143489957,l,0.32759691300452687,10,491,1,580.6270528169989,582.1288036059996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
