LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.4542503061239,,,S,125,star,0.0018678600899875164,750.4318463481031,751.9200384709984,751.9200384709984,751.9200384709984,1,0,f,0.9899429769720882,0,752.9515680789482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.2247909391299,,,D,167,circle,0.0019380999729037285,755.4351110281423,756.9238678959664,756.9238678959664,756.9238678959664,1,0,d,0.7562034260481596,0,757.7217377091292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.0114472410642,,,W,181,hexagon,0.0019766069017350674,760.2054189450573,761.6939310750458,761.6939310750458,761.6939310750458,1,0,f,0.7677442659623921,0,762.4962913719937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.8147450541146,,,U,174,star,0.013629406923428178,765.007971911924,766.4809538619593,766.4809538619593,766.4809538619593,1,0,f,0.7845753498841077,0,767.3143200511113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.5184141010977,,,B,146,triangle,0.0021828999742865562,769.8113912339322,771.3011741989758,771.3011741989758,771.3011741989758,1,0,d,0.6787711430806667,0,772.004144417122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.1721537990961,,,F,139,star,0.016892658080905676,774.5144188220147,775.9881540040951,775.9881540040951,775.9881540040951,1,0,d,0.6492945209611207,0,776.6572841990273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.1422950241249,,,Y,132,hexagon,0.00038788304664194584,779.1510574379936,780.6415861330461,780.6415861330461,780.6415861330461,1,0,f,0.9584581120871007,0,781.6279121029656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.0863589651417,,,Y,181,triangle,0.01735241594724357,,,,,1,0,,,1,796.5837828239892,794.2962700610515,795.7690525839571,795.7690525839571,795.7690525839571,k,0.7706813479308039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.5898617161438,,,F,132,hexagon,0.0003904839977622032,,,,,1,0,,,1,801.0757928539533,799.0656773429364,800.5558082349598,800.5558082349598,800.5558082349598,j,0.49605895578861237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.4935116760898,,,B,160,star,0.01655023405328393,,,,,1,0,,,1,805.9795098139439,803.5862482909579,805.059213032946,805.059213032946,805.059213032946,k,0.886865874985233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.4972874119412,,,W,139,circle,0.016429777024313807,,,,,1,0,,,1,810.983434453141,808.48959458014,809.9629326991271,809.9629326991271,809.9629326991271,j,1.0000822930596769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.1175152899232,,,H,125,triangle,0.01638484699651599,,,,,1,0,,,1,815.6034435271285,813.4931035230402,814.966867501149,814.966867501149,814.966867501149,j,0.6087797048967332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.1376393390819,,,S,174,star,0.016519566997885704,,,,,1,0,,,1,820.6235199100338,818.1130901121069,819.5850339471363,819.5850339471363,819.5850339471363,k,1.0085568360518664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.5582690329757,,,U,146,circle,0.017019283957779408,,,,,0,0,,,1,826.0442725571338,823.1336381640285,824.6050813880283,824.6050813880283,824.6050813880283,k,1.411543825874105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.4117596349679,,,D,167,hexagon,0.01668181107379496,,,,,1,1,,,1,830.8978749669623,828.5542536049616,830.0276954360306,830.0276954360306,830.0276954360306,k,0.8386315249372274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.4322282020003,,,Y,181,star,0.016476814867928624,,,,,1,0,,,1,835.91801799112,833.407509827055,834.8811709869187,834.8811709869187,834.8811709869187,k,1.013875843025744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.7692940379493,,,F,132,hexagon,0.01676608808338642,,,,,1,0,,,1,841.2549841410946,838.4274284590501,839.9015284290072,839.9015284290072,839.9015284290072,j,1.3262925271410495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,720,,,878.1447528069839,,,F,132,star,0.0006408190820366144,,,,,1,0,,,2,,,,,,,,873.1879836199805,873.1879836199805,873.1879836199805,873.1879836199805,874.6748892010655,874.6748892010655,874.6748892010655,874.6748892010655,874.6884267821442,874.6884267821442,874.6884267821442,874.6884267821442,-1,number,NA,j,1.9359743620734662,vtsPrac,876.632820431143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,720,,,883.2817718801089,,,U,160,triangle,0.016370195895433426,,,,,1,0,,,2,,,,,,,,879.14106493094,879.14106493094,879.14106493094,879.14106493094,880.6141614720691,880.6141614720691,880.6141614720691,880.6141614720691,880.6475860900246,880.6475860900246,880.6475860900246,880.6475860900246,repeat,number,numRpt,k,1.1271476580295712,vtsPrac,881.7676609780174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,720,,,889.002250088146,,,Y,174,star,0.016992098884657025,,,,,1,0,,,2,,,,,,,,884.2782436280977,884.2782436280977,884.2782436280977,884.2782436280977,885.7512895930558,885.7512895930558,885.7512895930558,885.7512895930558,885.7845716690645,885.7845716690645,885.7845716690645,885.7845716690645,repeat,number,numRpt,k,1.7160585899837315,vtsPrac,887.4881425211206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,720,,,894.924715514062,,,S,139,triangle,0.01692366087809205,,,,,1,0,,,2,,,,,,,,889.9990653379355,889.9990653379355,889.9990653379355,889.9990653379355,891.471584490966,891.471584490966,891.471584490966,891.471584490966,891.5050536380149,891.5050536380149,891.5050536380149,891.5050536380149,switch,letter,lettSwt,f,1.9252374898642302,vtsPrac,893.4258097279817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,720,,,899.7617658111267,,,F,132,hexagon,0.001754538156092167,,,,,1,0,,,2,,,,,,,,895.9202845790423,895.9202845790423,895.9202845790423,895.9202845790423,897.4089356840122,897.4089356840122,897.4089356840122,897.4089356840122,897.4257518190425,897.4257518190425,897.4257518190425,897.4257518190425,switch,number,numSwt,j,0.8251617979258299,vtsPrac,898.2627190959174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,720,,,904.8487217910588,,,U,160,star,0.0018362498376518488,,,,,1,0,,,2,,,,,,,,900.7569363811053,900.7569363811053,900.7569363811053,900.7569363811053,902.2461584550329,902.2461584550329,902.2461584550329,902.2461584550329,902.2626145591494,902.2626145591494,902.2626145591494,902.2626145591494,switch,letter,lettSwt,f,1.072981467936188,vtsPrac,903.349676894024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,720,,,909.7537817179691,,,Y,174,triangle,0.0011785388924181461,,,,,1,0,,,2,,,,,,,,905.8439317310695,905.8439317310695,905.8439317310695,905.8439317310695,907.3327141639311,907.3327141639311,907.3327141639311,907.3327141639311,907.3494513460901,907.3494513460901,907.3494513460901,907.3494513460901,repeat,letter,lettRpt,f,0.8925179908983409,vtsPrac,908.2532568220049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,720,,,915.2395163280889,,,S,139,hexagon,0.001591961830854416,,,,,1,0,,,2,,,,,,,,910.7478138760198,910.7478138760198,910.7478138760198,910.7478138760198,912.2366580341477,912.2366580341477,912.2366580341477,912.2366580341477,912.2534096820746,912.2534096820746,912.2534096820746,912.2534096820746,switch,number,numSwt,j,1.4785918339621276,vtsPrac,913.740643714089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,720,,,920.7933970449958,,,U,167,hexagon,0.0018025469034910202,,,,,1,0,,,2,,,,,,,,916.235087138135,916.235087138135,916.235087138135,916.235087138135,917.7236910650972,917.7236910650972,917.7236910650972,917.7236910650972,917.7403284041211,917.7403284041211,917.7403284041211,917.7403284041211,repeat,number,numRpt,k,1.5492227671202272,vtsPrac,919.2943339170888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,720,,,926.6138754999265,,,B,174,star,0.002129102824255824,,,,,1,0,,,2,,,,,,,,921.7888162180316,921.7888162180316,921.7888162180316,921.7888162180316,923.2774409409612,923.2774409409612,923.2774409409612,923.2774409409612,923.2940012810286,923.2940012810286,923.2940012810286,923.2940012810286,switch,letter,lettSwt,d,1.800807157997042,vtsPrac,925.0996346110478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,720,,,931.8842741849367,,,S,160,circle,0.01695608696900308,,,,,1,0,,,2,,,,,,,,927.6096511289943,927.6096511289943,927.6096511289943,927.6096511289943,929.0815378269181,929.0815378269181,929.0815378269181,929.0815378269181,929.1147805219516,929.1147805219516,929.1147805219516,929.1147805219516,repeat,letter,lettRpt,f,1.2616468060296029,vtsPrac,930.3702929369174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,720,,,937.0547797449399,,,D,146,star,0.016860690899193287,,,,,1,0,,,2,,,,,,,,932.8804406039417,932.8804406039417,932.8804406039417,932.8804406039417,934.3518679430708,934.3518679430708,934.3518679430708,934.3518679430708,934.3850856469944,934.3850856469944,934.3850856469944,934.3850856469944,repeat,letter,lettRpt,d,1.1557851871475577,vtsPrac,935.5405230440665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,720,,,942.7085356279276,,,H,174,star,0.016837779199704528,,,,,1,0,,,2,,,,,,,,938.050263379002,938.050263379002,938.050263379002,938.050263379002,939.5221146780532,939.5221146780532,939.5221146780532,939.5221146780532,939.5555659690872,939.5555659690872,939.5555659690872,939.5555659690872,switch,number,numSwt,k,1.6449791849590838,vtsPrac,941.1946338489652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,720,,,949.2461316010449,,,U,146,triangle,0.016725363209843636,,,,,1,0,,,2,,,,,,,,943.7042516290676,943.7042516290676,943.7042516290676,943.7042516290676,945.177805386018,945.177805386018,945.177805386018,945.177805386018,945.2113047740422,945.2113047740422,945.2113047740422,945.2113047740422,repeat,number,numRpt,j,2.525853243190795,vtsPrac,947.7323212369811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,720,,,954.8181919620838,,,F,132,circle,0.01636852417141199,,,,,1,0,,,2,,,,,,,,950.2421531621367,950.2421531621367,950.2421531621367,950.2421531621367,951.7154235290363,951.7154235290363,951.7154235290363,951.7154235290363,951.748820764944,951.748820764944,951.748820764944,951.748820764944,switch,letter,lettSwt,d,1.5789773350115865,vtsPrac,953.3195151251275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,720,,,959.5869507610332,,,D,125,hexagon,0.00165111618116498,,,,,1,0,,,2,,,,,,,,955.8140285329428,955.8140285329428,955.8140285329428,955.8140285329428,957.3025500350632,957.3025500350632,957.3025500350632,957.3025500350632,957.3192559010349,957.3192559010349,957.3192559010349,957.3192559010349,repeat,letter,lettRpt,d,0.7395181600004435,vtsPrac,958.0728774741292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,720,,,965.1092112490442,,,S,146,circle,0.002035415032878518,,,,,1,0,,,2,,,,,,,,960.5668438971043,960.5668438971043,960.5668438971043,960.5668438971043,962.0564078590833,962.0564078590833,962.0564078590833,962.0564078590833,962.0726937360596,962.0726937360596,962.0726937360596,962.0726937360596,repeat,letter,lettRpt,f,1.532292464049533,vtsPrac,963.6101757779252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,720,,,969.8457847160753,,,Y,125,triangle,0.0018075290136039257,,,,,1,0,,,2,,,,,,,,966.104138848139,966.104138848139,966.104138848139,966.104138848139,967.5932673180941,967.5932673180941,967.5932673180941,967.5932673180941,967.6098588469904,967.6098588469904,967.6098588469904,967.6098588469904,switch,number,numSwt,j,0.7321679189335555,vtsPrac,968.3468145160004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,720,,,976.1672042119317,,,D,181,triangle,0.0016596759669482708,,,,,1,0,,,2,,,,,,,,970.8414618680254,970.8414618680254,970.8414618680254,970.8414618680254,972.3303196949419,972.3303196949419,972.3303196949419,972.3303196949419,972.3467761159409,972.3467761159409,972.3467761159409,972.3467761159409,repeat,number,numRpt,k,2.3073373390361667,vtsPrac,974.6678636849392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,720,,,980.9872510889545,,981.4871198870242,W,139,hexagon,0.0019599529914557934,,,,,1,0,,,2,,,,,,,,977.1627125861123,977.1627125861123,977.1627125861123,977.1627125861123,978.6506850370206,978.6506850370206,978.6506850370206,978.6506850370206,978.6675623119809,978.6675623119809,978.6675623119809,978.6675623119809,repeat,number,numRpt,j,0.8022304920013994,vtsPrac,979.487025719136,980.9872510889545,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,720,,,986.1575207270216,,,B,146,triangle,-0.0009033931419253349,,,,,1,0,,,2,,,,,,,,981.9950273309369,981.9950273309369,981.9950273309369,981.9950273309369,983.4875096059404,983.4875096059404,983.4875096059404,983.4875096059404,983.5043547181413,983.5043547181413,983.5043547181413,983.5043547181413,switch,letter,lettSwt,d,1.1406706529669464,vtsPrac,984.6582152729388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,720,,,992.0281074531376,,,D,181,star,0.0017783981747925282,,,,,1,0,,,2,,,,,,,,987.1532085970975,987.1532085970975,987.1532085970975,987.1532085970975,988.6415328211151,988.6415328211151,988.6415328211151,988.6415328211151,988.6581153650768,988.6581153650768,988.6581153650768,988.6581153650768,repeat,letter,lettRpt,d,1.8482049400918186,vtsPrac,990.5140488781035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,720,,,999.0156492749229,,,U,174,hexagon,0.01684981887228787,,,,,-1,0,,,2,,,,,,,,993.0236476440914,993.0236476440914,993.0236476440914,993.0236476440914,994.4955062579829,994.4955062579829,994.4955062579829,994.4955062579829,994.528822299093,994.528822299093,994.528822299093,994.528822299093,switch,no_choice,NA,None,,vtsPrac,997.5019320570864,,997.5019320570864,997.5019320570864,997.5019320570864,997.5019320570864,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
