LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,24,0,24,0,,,,,,,,,,,,,,,,0,1403,,,2330.4158217169897,,,146,U,triangle,0.00048578399582765996,,,,,1,0,,,,,,,,,,,,2326.323660433991,2326.323660433991,2326.323660433991,2326.323660433991,2327.812670790998,2327.812670790998,2327.812670790998,2327.812670790998,2327.828993678995,2327.828993678995,2327.828993678995,2327.828993678995,repeat,number,numRpt,d,1.0664680730114924,Hi,,,4,,,,,high,2328.9040032349876,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,25,0,25,0,,,,,,,,,,,,,,,,0,1403,,,2335.251138613996,,,132,B,hexagon,0.01640180899994448,,,,,0,0,,,,,,,,,,,,2331.4108099359873,2331.4108099359873,2331.4108099359873,2331.4108099359873,2332.882284288993,2332.882284288993,2332.882284288993,2332.882284288993,2332.9162243959872,2332.9162243959872,2332.9162243959872,2332.9162243959872,repeat,number,NA,f,0.8294001040048897,Hi,,,4,,,,,high,2333.739668774986,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,26,0,26,0,,,,,,,,,,,,,,,,1,1404,,,2339.9721730569872,,,139,D,star,0.017940735997399315,,,,,1,1,,,,,,,,,,,,2336.248260026987,2336.248260026987,2336.248260026987,2336.248260026987,2337.7192048679863,2337.7192048679863,2337.7192048679863,2337.7192048679863,2337.753106664997,2337.753106664997,2337.753106664997,2337.753106664997,repeat,number,numRpt,d,0.7210096340131713,Lo,,,4,,,,,high,2338.4744770169928,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,27,0,27,0,,,,,,,,,,,,,,,,1,1405,,,2345.0930407220003,,,181,W,circle,0.0019821699970634654,,,,,1,0,,,,,,,,,,,,2340.9677601219882,2340.9677601219882,2340.9677601219882,2340.9677601219882,2342.4564491319907,2342.4564491319907,2342.4564491319907,2342.4564491319907,2342.47277235199,2342.47277235199,2342.47277235199,2342.47277235199,repeat,number,numRpt,f,1.094545193016529,Lo,,,4,,,,,high,2343.5787722499954,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,28,0,28,0,,,,,,,,,,,,,,,,1,1406,,,2349.8793388689955,,,125,Y,star,0.01645871800428722,,,,,1,0,,,,,,,,,,,,2346.0879902919987,2346.0879902919987,2346.0879902919987,2346.0879902919987,2347.55971075299,2347.55971075299,2347.55971075299,2347.55971075299,2347.5933341499913,2347.5933341499913,2347.5933341499913,2347.5933341499913,repeat,number,numRpt,d,0.7917986180109438,Lo,,,4,,,,,high,2348.381183670994,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,29,0,29,0,,,,,,,,,,,,,,,,1,1407,,,2354.7329959179915,,,160,H,circle,0.0016242970013990998,,,,,1,0,,,,,,,,,,,,2350.8750190969877,2350.8750190969877,2350.8750190969877,2350.8750190969877,2352.362819224989,2352.362819224989,2352.362819224989,2352.362819224989,2352.380132221995,2352.380132221995,2352.380132221995,2352.380132221995,repeat,number,numRpt,f,0.8450876560091274,Lo,,,4,,,,,high,2353.233669164998,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,30,0,30,0,,,,,,,,,,,,,,,,10,1417,,,2359.4539633869863,,,174,S,hexagon,0.0030023610015632585,,,,,1,0,,,,,,,,,,,,2355.728800719997,2355.728800719997,2355.728800719997,2355.728800719997,2357.217456448998,2357.217456448998,2357.217456448998,2357.217456448998,2357.234003132995,2357.234003132995,2357.234003132995,2357.234003132995,repeat,number,numRpt,f,0.7021484860160854,Hi,,,4,,,,,high,2357.955531197993,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,31,0,31,0,,,,,,,,,,,,,,,,0,1417,,,2364.1075110179954,,,167,F,triangle,0.0020191939984215423,,,,,0,0,,,,,,,,,,,,2360.448632075,2360.448632075,2360.448632075,2360.448632075,2361.9375101829937,2361.9375101829937,2361.9375101829937,2361.9375101829937,2361.9539857359923,2361.9539857359923,2361.9539857359923,2361.9539857359923,repeat,number,NA,d,0.6455603140057065,Hi,,,4,,,,,high,2362.610068512993,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,1,1418,,,2373.296081635999,,,132,F,star,0.0021429210028145462,,,,,1,1,,,,,,,,,,,,2369.448956177992,2369.448956177992,2369.448956177992,2369.448956177992,2370.927894758992,2370.927894758992,2370.927894758992,2370.927894758992,2370.9613497239916,2370.9613497239916,2370.9613497239916,2370.9613497239916,repeat,number,numRpt,d,0.8313356690050568,Lo,,,5,,,space,0.7336859340139199,high,2371.7831902459875,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,10,1428,,,2377.881504261997,,,139,B,hexagon,0.002212319988757372,,,,,1,0,,,,,,,,,,,,2374.2758107449918,2374.2758107449918,2374.2758107449918,2374.2758107449918,2375.7650433229865,2375.7650433229865,2375.7650433229865,2375.7650433229865,2375.781321552,2375.781321552,2375.781321552,2375.781321552,repeat,number,numRpt,d,0.570220875000814,Hi,,,5,,,,,high,2376.3694051979983,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,10,1438,,,2382.668965847988,,,160,W,circle,0.01804380900284741,,,,,1,0,,,,,,,,,,,,2378.878486935995,2378.878486935995,2378.878486935995,2378.878486935995,2380.3509841709892,2380.3509841709892,2380.3509841709892,2380.3509841709892,2380.3847948969924,2380.3847948969924,2380.3847948969924,2380.3847948969924,repeat,number,numRpt,f,0.7765413490124047,Lo,,,5,,,,,high,2381.1549404619873,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,0,1438,,,2387.821846134,,,181,U,triangle,0.016262580989859998,,,,,1,0,,,,,,,,,,,,2383.6647608649946,2383.6647608649946,2383.6647608649946,2383.6647608649946,2385.137865638986,2385.137865638986,2385.137865638986,2385.137865638986,2385.171287125995,2385.171287125995,2385.171287125995,2385.171287125995,repeat,number,numRpt,f,1.1412257690099068,Hi,,,5,,,,,high,2386.310868098997,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,10,1448,,,2392.410454585988,,,174,Y,hexagon,0.01762537100876216,,,,,1,0,,,,,,,,,,,,2388.819072568993,2388.819072568993,2388.819072568993,2388.819072568993,2390.289239204998,2390.289239204998,2390.289239204998,2390.289239204998,2390.3133779749915,2390.3133779749915,2390.3133779749915,2390.3133779749915,repeat,number,numRpt,f,0.5826292230049148,Hi,,,5,,,,,high,2390.8974753219954,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,1,1449,,,2397.1806053399923,,,146,H,star,0.016176100994925946,,,,,1,0,,,,,,,,,,,,2393.405393326,2393.405393326,2393.405393326,2393.405393326,2394.879716783995,2394.879716783995,2394.879716783995,2394.879716783995,2394.9119335609867,2394.9119335609867,2394.9119335609867,2394.9119335609867,repeat,number,numRpt,d,0.7602607890148647,Lo,,,5,,,,,high,2395.666300320998,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,0,1449,,,2401.999052302999,,,125,S,triangle,0.017358422992401756,,,,,1,0,,,,,,,,,,,,2398.1752009369957,2398.1752009369957,2398.1752009369957,2398.1752009369957,2399.6482623489865,2399.6482623489865,2399.6482623489865,2399.6482623489865,2399.683103238989,2399.683103238989,2399.683103238989,2399.683103238989,repeat,number,numRpt,d,0.8152717490011128,Hi,,,5,,,,,high,2400.4882861289952,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,7,0,7,0,,,,,,,,,,,,,,,,10,1459,,,2406.837430427986,,,167,D,circle,0.01761081800214015,,,,,1,0,,,,,,,,,,,,2402.9962425799895,2402.9962425799895,2402.9962425799895,2402.9962425799895,2404.4693537679996,2404.4693537679996,2404.4693537679996,2404.4693537679996,2404.502797246998,2404.502797246998,2404.502797246998,2404.502797246998,repeat,number,numRpt,f,0.8257198620121926,Lo,,,5,,,,,high,2405.3249769889953,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,8,0,8,0,,,,,,,,,,,,,,,,0,1459,,,2411.640927078988,,,132,F,hexagon,0.016527533007320017,,,,,1,0,,,,,,,,,,,,2407.832596895998,2407.832596895998,2407.832596895998,2407.832596895998,2409.305565347997,2409.305565347997,2409.305565347997,2409.305565347997,2409.340126818992,2409.340126818992,2409.340126818992,2409.340126818992,repeat,number,numRpt,d,0.7974280050111702,Hi,,,5,,,,,high,2410.1281569239945,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,0,9,0,,,,,,,,,,,,,,,,10,1469,,,2416.227801918998,,,139,B,circle,0.017174911001347937,,,,,1,0,,,,,,,,,,,,2412.636224594986,2412.636224594986,2412.636224594986,2412.636224594986,2414.1088346059987,2414.1088346059987,2414.1088346059987,2414.1088346059987,2414.1438247179904,2414.1438247179904,2414.1438247179904,2414.1438247179904,repeat,number,numRpt,d,0.5782584200205747,Lo,,,5,,,,,high,2414.716104370993,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,0,10,0,,,,,,,,,,,,,,,,1,1470,,,2421.180972860995,,,160,W,star,0.0157680770062143,,,,,1,0,,,,,,,,,,,,2417.22285221699,2417.22285221699,2417.22285221699,2417.22285221699,2418.69729253299,2418.69729253299,2418.69729253299,2418.69729253299,2418.729729515995,2418.729729515995,2418.729729515995,2418.729729515995,repeat,number,numRpt,f,0.9421732370101381,Lo,,,5,,,,,high,2419.669396771991,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,0,11,0,,,,,,,,,,,,,,,,0,1470,,,2426.501962588998,,,181,U,triangle,0.016044179996242747,,,,,1,0,,,,,,,,,,,,2422.1765827179916,2422.1765827179916,2422.1765827179916,2422.1765827179916,2423.6511417869915,2423.6511417869915,2423.6511417869915,2423.6511417869915,2423.6831244429923,2423.6831244429923,2423.6831244429923,2423.6831244429923,repeat,number,numRpt,f,1.308893966008327,Hi,,,5,,,,,high,2424.989311799989,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,0,12,0,,,,,,,,,,,,,,,,0,1470,,,2431.604743564996,,,174,Y,hexagon,0.017055932999937795,,,,,1,0,,,,,,,,,,,,2427.4969912819943,2427.4969912819943,2427.4969912819943,2427.4969912819943,2428.9699608459923,2428.9699608459923,2428.9699608459923,2428.9699608459923,2429.0043952139968,2429.0043952139968,2429.0043952139968,2429.0043952139968,repeat,number,numRpt,f,1.0857283260120312,Hi,,,5,,,,,high,2430.088832937996,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,0,13,0,,,,,,,,,,,,,,,,1,1471,,,2437.2594902879937,,,146,H,star,0.013561868996475823,,,,,1,0,,,,,,,,,,,,2432.600924511993,2432.600924511993,2432.600924511993,2432.600924511993,2434.073419483,2434.073419483,2434.073419483,2434.073419483,2434.1081608349923,2434.1081608349923,2434.1081608349923,2434.1081608349923,repeat,number,numRpt,d,1.6461601030168822,Lo,,,5,,,,,high,2435.7457826069876,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,0,14,0,,,,,,,,,,,,,,,,10,1481,,,2441.912884715988,,,125,S,triangle,0.01708029001019895,,,,,1,0,,,,,,,,,,,,2438.2547348859953,2438.2547348859953,2438.2547348859953,2438.2547348859953,2439.727443608994,2439.727443608994,2439.727443608994,2439.727443608994,2439.7619996519934,2439.7619996519934,2439.7619996519934,2439.7619996519934,repeat,number,numRpt,d,0.6396683940110961,Hi,,,5,,,,,high,2440.3991314749874,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,15,0,15,0,,,,,,,,,,,,,,,,0,1481,,,2448.8843524509866,,2449.3845779259864,167,D,circle,0.00048150600923690945,,,,,-1,0,,,,,,,,,,,,2442.891531150992,2442.891531150992,2442.891531150992,2442.891531150992,2444.3819263819896,2444.3819263819896,2444.3819263819896,2444.3819263819896,2444.39830026,2444.39830026,2444.39830026,2444.39830026,switch,no_choice,NA,None,,Hi,,,5,,,,,high,2447.382940411,2448.8843524509866,2447.382940411,2447.382940411,2447.382940411,2447.382940411,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,0,16,0,,,,,,,,,,,,,,,,1,1482,,,2453.5361302329984,,,132,H,triangle,0.006126327003585175,,,,,1,0,,,,,,,,,,,,2449.896345407993,2449.896345407993,2449.896345407993,2449.896345407993,2451.385121824991,2451.385121824991,2451.385121824991,2451.385121824991,2451.402232028995,2451.402232028995,2451.402232028995,2451.402232028995,switch,number,numSwt,d,0.6061265659955097,Hi,,,5,,,,,high,2452.02436145299,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,0,17,0,,,,,,,,,,,,,,,,0,1482,,,2458.206327407999,,,146,B,hexagon,0.0021219260088400915,,,,,0,0,,,,,,,,,,,,2454.5172478329914,2454.5172478329914,2454.5172478329914,2454.5172478329914,2456.0054739419866,2456.0054739419866,2456.0054739419866,2456.0054739419866,2456.0227023759944,2456.0227023759944,2456.0227023759944,2456.0227023759944,repeat,number,NA,f,0.6589407070132438,Hi,,,5,,,,,high,2456.694867045997,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,18,0,18,0,,,,,,,,,,,,,,,,1,1483,,,2462.8612707189895,,,174,W,circle,0.0027375089994166046,,,,,1,1,,,,,,,,,,,,2459.187692255,2459.187692255,2459.187692255,2459.187692255,2460.676685352999,2460.676685352999,2460.676685352999,2460.676685352999,2460.692941503992,2460.692941503992,2460.692941503992,2460.692941503992,repeat,number,numRpt,f,0.6424694570159772,Lo,,,5,,,,,high,2461.3487631809985,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,19,0,19,0,,,,,,,,,,,,,,,,10,1493,,,2467.4974086619914,,,160,Y,star,0.016384770002332516,,,,,1,0,,,,,,,,,,,,2463.855858252995,2463.855858252995,2463.855858252995,2463.855858252995,2465.3296841869887,2465.3296841869887,2465.3296841869887,2465.3296841869887,2465.3632764219947,2465.3632764219947,2465.3632764219947,2465.3632764219947,repeat,number,numRpt,f,0.6213831190107157,Lo,,,5,,,,,high,2465.9856638089987,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,20,0,20,0,,,,,,,,,,,,,,,,1,1494,,,2472.4349065979914,,,167,U,star,0.016420536005171016,,,,,1,0,,,,,,,,,,,,2468.4931416239997,2468.4931416239997,2468.4931416239997,2468.4931416239997,2469.966609497991,2469.966609497991,2469.966609497991,2469.966609497991,2470.000218778994,2470.000218778994,2470.000218778994,2470.000218778994,repeat,number,numRpt,f,0.9290230060141766,Lo,,,5,,,,,high,2470.922430390987,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,21,0,21,0,,,,,,,,,,,,,,,,0,1494,,,2477.422103505989,,,139,F,triangle,0.01629892700293567,,,,,1,0,,,,,,,,,,,,2473.430137075993,2473.430137075993,2473.430137075993,2473.430137075993,2474.9030026199907,2474.9030026199907,2474.9030026199907,2474.9030026199907,2474.9377887979936,2474.9377887979936,2474.9377887979936,2474.9377887979936,repeat,number,numRpt,d,0.9769481730036205,Hi,,,5,,,,,high,2475.91133961,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,22,0,22,0,,,,,,,,,,,,,,,,1,1495,,,2483.2753002789977,,,181,D,hexagon,0.01596088799124118,,,,,1,0,,,,,,,,,,,,2478.4173103769863,2478.4173103769863,2478.4173103769863,2478.4173103769863,2479.8880331949913,2479.8880331949913,2479.8880331949913,2479.8880331949913,2479.923979656989,2479.923979656989,2479.923979656989,2479.923979656989,switch,letter,lettSwt,j,1.8553463650023332,Hi,,,5,,,,,high,2481.774006391992,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,23,0,23,0,,,,,,,,,,,,,,,,1,1496,,,2488.146276275991,,,125,S,circle,0.006937376005225815,,,,,1,0,,,,,,,,,,,,2484.2719469519943,2484.2719469519943,2484.2719469519943,2484.2719469519943,2485.760552811,2485.760552811,2485.760552811,2485.760552811,2485.7777479819924,2485.7777479819924,2485.7777479819924,2485.7777479819924,repeat,letter,lettRpt,k,0.8390124940051464,Lo,,,5,,,,,high,2486.631285340991,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,24,0,24,0,,,,,,,,,,,,,,,,1,1497,,,2492.9824830269936,,,181,F,star,0.015008818998467177,,,,,1,0,,,,,,,,,,,,2489.1401466789976,2489.1401466789976,2489.1401466789976,2489.1401466789976,2490.6141672309896,2490.6141672309896,2490.6141672309896,2490.6141672309896,2490.649052473993,2490.649052473993,2490.649052473993,2490.649052473993,repeat,letter,lettRpt,j,0.82490981000592,Lo,,,5,,,,,high,2491.469250310998,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,25,0,25,0,,,,,,,,,,,,,,,,10,1507,,,2497.669386425987,,,125,Y,triangle,0.015999580005882308,,,,,1,0,,,,,,,,,,,,2493.978289801991,2493.978289801991,2493.978289801991,2493.978289801991,2495.451236174995,2495.451236174995,2495.451236174995,2495.451236174995,2495.4850056259893,2495.4850056259893,2495.4850056259893,2495.4850056259893,repeat,letter,lettRpt,k,0.6759915310103679,Hi,,,5,,,,,high,2496.1569135929894,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,26,0,26,0,,,,,,,,,,,,,,,,1,1508,,,2502.2900025979907,,,146,S,circle,0.016533854010049254,,,,,1,0,,,,,,,,,,,,2498.664625874997,2498.664625874997,2498.664625874997,2498.664625874997,2500.138373470996,2500.138373470996,2500.138373470996,2500.138373470996,2500.1716781549912,2500.1716781549912,2500.1716781549912,2500.1716781549912,repeat,letter,lettRpt,k,0.6046965880086645,Lo,,,5,,,,,high,2500.77745390599,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,27,0,27,0,,,,,,,,,,,,,,,,10,1518,,,2507.09337610699,,,132,U,hexagon,0.01630724300048314,,,,,1,0,,,,,,,,,,,,2503.285194256998,2503.285194256998,2503.285194256998,2503.285194256998,2504.75944088299,2504.75944088299,2504.75944088299,2504.75944088299,2504.7919112579984,2504.7919112579984,2504.7919112579984,2504.7919112579984,repeat,letter,lettRpt,k,0.7922981150040869,Hi,,,5,,,,,high,2505.581763454,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
