LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,2,10,34,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.46720076797646,170.46720076797646,170.46720076797646,170.46720076797646,170.46720076797646,170.46720076797646,170.46720076797646,170.46720076797646,170.46720076797646,170.46720076797646,l,1.4863457510073204,10,224,0,171.98551663398393,,173.48752377799246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,2,11,35,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.98779100898537,173.98779100898537,173.98779100898537,173.98779100898537,173.98779100898537,173.98779100898537,173.98779100898537,173.98779100898537,173.98779100898537,173.98779100898537,a,1.1271554160048254,10,234,0,175.13911303397617,,176.64076213000226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,0,36,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.14130563399522,177.14130563399522,177.14130563399522,177.14130563399522,177.14130563399522,177.14130563399522,177.14130563399522,177.14130563399522,177.14130563399522,177.14130563399522,l,1.1023665110114962,10,244,0,178.27586306398734,,179.7775780200027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,1,37,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.27814722098992,180.27814722098992,180.27814722098992,180.27814722098992,180.27814722098992,180.27814722098992,180.27814722098992,180.27814722098992,180.27814722098992,180.27814722098992,l,1.409495511004934,1,245,0,181.71298897400266,,183.21484015797614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,2,38,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.71523281798,183.71523281798,183.71523281798,183.71523281798,183.71523281798,183.71523281798,183.71523281798,183.71523281798,183.71523281798,183.71523281798,l,1.4807031899981666,10,255,0,185.2168680439936,,186.71860049598035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,3,39,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.21915283598355,187.21915283598355,187.21915283598355,187.21915283598355,187.21915283598355,187.21915283598355,187.21915283598355,187.21915283598355,187.21915283598355,187.21915283598355,a,0.9924450190155767,1,256,0,188.2368371959892,,189.73872509397916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,4,40,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.23930713397567,190.23930713397567,190.23930713397567,190.23930713397567,190.23930713397567,190.23930713397567,190.23930713397567,190.23930713397567,190.23930713397567,190.23930713397567,l,0.7289585410035215,1,257,0,190.99001698597567,,192.49156637498527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,5,41,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.99216994998278,192.99216994998278,192.99216994998278,192.99216994998278,192.99216994998278,192.99216994998278,192.99216994998278,192.99216994998278,192.99216994998278,192.99216994998278,a,0.7201305630151182,1,258,0,193.74290350900264,,195.24447058999795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,6,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.74535601498792,195.74535601498792,195.74535601498792,195.74535601498792,195.74535601498792,195.74535601498792,195.74535601498792,195.74535601498792,195.74535601498792,195.74535601498792,a,0.6242968180158641,1,259,0,196.39587464398937,,197.8976891739876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,7,43,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.39824840298388,198.39824840298388,198.39824840298388,198.39824840298388,198.39824840298388,198.39824840298388,198.39824840298388,198.39824840298388,198.39824840298388,198.39824840298388,a,0.8512746840133332,10,269,0,199.26578750598128,200.7675406249764,200.7675406249764,201.26791211898671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,8,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.26791211898671,201.26791211898671,201.26791211898671,201.26791211898671,201.26791211898671,201.26791211898671,201.26791211898671,201.26791211898671,201.26791211898671,201.26791211898671,l,1.08560331503395,10,279,0,202.38571453100303,,203.88754582797992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,9,45,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.38817616397864,204.38817616397864,204.38817616397864,204.38817616397864,204.38817616397864,204.38817616397864,204.38817616397864,204.38817616397864,204.38817616397864,204.38817616397864,a,2.105493157025194,10,289,0,206.5236982339993,,208.02532918998622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,10,46,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.5261461129994,208.5261461129994,208.5261461129994,208.5261461129994,208.5261461129994,208.5261461129994,208.5261461129994,208.5261461129994,208.5261461129994,208.5261461129994,a,2.109143959998619,10,299,0,210.6617062939913,,212.16342427997733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,11,47,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.66372397498344,212.66372397498344,212.66372397498344,212.66372397498344,212.66372397498344,212.66372397498344,212.66372397498344,212.66372397498344,212.66372397498344,212.66372397498344,l,1.2784851700125728,10,309,0,213.96509979097755,,215.46685088297818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.99083098999108,221.99083098999108,221.99083098999108,221.99083098999108,221.99083098999108,221.99083098999108,221.99083098999108,221.99083098999108,221.99083098999108,221.99083098999108,l,0.9183898610062897,1,310,1,222.9418733889761,,224.4436899049906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.9441114149813,224.9441114149813,224.9441114149813,224.9441114149813,224.9441114149813,224.9441114149813,224.9441114149813,224.9441114149813,224.9441114149813,224.9441114149813,a,0.6997443640138954,1,311,1,225.6614493090019,,227.16309798098519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.66375089797657,227.66375089797657,227.66375089797657,227.66375089797657,227.66375089797657,227.66375089797657,227.66375089797657,227.66375089797657,227.66375089797657,227.66375089797657,a,0.6461064229952171,10,321,1,228.3310805639776,,229.83300711298943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,3,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.33355081800255,230.33355081800255,230.33355081800255,230.33355081800255,230.33355081800255,230.33355081800255,230.33355081800255,230.33355081800255,230.33355081800255,230.33355081800255,l,1.170427720004227,1,322,1,231.53477489299257,,233.03641174000222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.53674487999524,233.53674487999524,233.53674487999524,233.53674487999524,233.53674487999524,233.53674487999524,233.53674487999524,233.53674487999524,233.53674487999524,233.53674487999524,a,0.6578933320124634,1,323,1,234.22111789797782,,235.72292178097996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.2233348459995,236.2233348459995,236.2233348459995,236.2233348459995,236.2233348459995,236.2233348459995,236.2233348459995,236.2233348459995,236.2233348459995,236.2233348459995,a,0.6253845460014418,10,333,1,236.87393586497637,,238.37558287399588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,6,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.87631485497695,238.87631485497695,238.87631485497695,238.87631485497695,238.87631485497695,238.87631485497695,238.87631485497695,238.87631485497695,238.87631485497695,238.87631485497695,l,0.5504650420043617,1,334,1,239.44348326598993,240.94522404798772,240.94522404798772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.44555628899252,241.44555628899252,241.44555628899252,241.44555628899252,241.44555628899252,241.44555628899252,241.44555628899252,241.44555628899252,241.44555628899252,241.44555628899252,a,0.6348202970111743,1,335,1,242.11302664299728,,243.6147251589864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.1151155589905,244.1151155589905,244.1151155589905,244.1151155589905,244.1151155589905,244.1151155589905,244.1151155589905,244.1151155589905,244.1151155589905,244.1151155589905,a,0.5414827610075008,1,336,1,244.68249398999615,,246.18437364397687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,9,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.6848798150022,246.6848798150022,246.6848798150022,246.6848798150022,246.6848798150022,246.6848798150022,246.6848798150022,246.6848798150022,246.6848798150022,246.6848798150022,a,0.7625954849936534,10,346,1,247.46887795298244,,248.97063367499504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,10,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.47117464599432,249.47117464599432,249.47117464599432,249.47117464599432,249.47117464599432,249.47117464599432,249.47117464599432,249.47117464599432,249.47117464599432,249.47117464599432,l,0.40680762502597645,10,356,1,249.90498956598458,,251.40668836398982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,11,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.90707563399337,251.90707563399337,251.90707563399337,251.90707563399337,251.90707563399337,251.90707563399337,251.90707563399337,251.90707563399337,251.90707563399337,251.90707563399337,a,1.1757747550145723,10,366,1,253.10862143497798,,254.6100986439851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,0,12,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.11069957798463,255.11069957798463,255.11069957798463,255.11069957798463,255.11069957798463,255.11069957798463,255.11069957798463,255.11069957798463,255.11069957798463,255.11069957798463,a,0.651485965034226,10,376,1,255.7948242329876,,257.2963619589864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,1,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.79704418597976,257.79704418597976,257.79704418597976,257.79704418597976,257.79704418597976,257.79704418597976,257.79704418597976,257.79704418597976,257.79704418597976,257.79704418597976,l,0.5182465520338155,10,386,1,258.3474973809789,,259.8491881089867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,2,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.34969653599546,260.34969653599546,260.34969653599546,260.34969653599546,260.34969653599546,260.34969653599546,260.34969653599546,260.34969653599546,260.34969653599546,260.34969653599546,a,0.6878620139905252,1,387,1,261.06748363398947,,262.5689468829951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,3,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.06947933798074,263.06947933798074,263.06947933798074,263.06947933798074,263.06947933798074,263.06947933798074,263.06947933798074,263.06947933798074,263.06947933798074,263.06947933798074,a,0.7137015399930533,10,397,1,263.80368556900066,,265.3051888530026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,4,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.8057100790029,265.8057100790029,265.8057100790029,265.8057100790029,265.8057100790029,265.8057100790029,265.8057100790029,265.8057100790029,265.8057100790029,265.8057100790029,l,0.8249980880063958,1,398,1,266.65677219899953,,268.1583648310043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,1,5,17,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.65894239998306,268.65894239998306,268.65894239998306,268.65894239998306,268.65894239998306,268.65894239998306,268.65894239998306,268.65894239998306,268.65894239998306,268.65894239998306,a,0.5464047430141363,10,408,1,269.2262269539933,,270.72797332998016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,6,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.2284512609767,271.2284512609767,271.2284512609767,271.2284512609767,271.2284512609767,271.2284512609767,271.2284512609767,271.2284512609767,271.2284512609767,271.2284512609767,a,0.5427419900079258,10,418,1,271.7956967939972,,273.29726063099224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,7,19,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.7981158210023,273.7981158210023,273.7981158210023,273.7981158210023,273.7981158210023,273.7981158210023,273.7981158210023,273.7981158210023,273.7981158210023,273.7981158210023,l,0.4705083940352779,1,419,1,274.2984899059811,,275.80011277098674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,8,20,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.30061373498756,276.30061373498756,276.30061373498756,276.30061373498756,276.30061373498756,276.30061373498756,276.30061373498756,276.30061373498756,276.30061373498756,276.30061373498756,a,0.8601951430318877,10,429,1,277.185007373977,,278.686617312982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,9,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.1870990280004,279.1870990280004,279.1870990280004,279.1870990280004,279.1870990280004,279.1870990280004,279.1870990280004,279.1870990280004,279.1870990280004,279.1870990280004,l,0.6965944950061385,10,439,1,279.90485916798934,,281.40649063998717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,10,22,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.9068452139909,281.9068452139909,281.9068452139909,281.9068452139909,281.9068452139909,281.9068452139909,281.9068452139909,281.9068452139909,281.9068452139909,281.9068452139909,a,0.6325104680145159,10,449,1,282.55783602799056,,284.0591936909768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,11,23,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.5598396389978,284.5598396389978,284.5598396389978,284.5598396389978,284.5598396389978,284.5598396389978,284.5598396389978,284.5598396389978,284.5598396389978,284.5598396389978,l,0.5337475170090329,10,459,1,285.1104597809899,286.6122908849793,286.6122908849793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,2,0,24,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.1126874649781,287.1126874649781,287.1126874649781,287.1126874649781,287.1126874649781,287.1126874649781,287.1126874649781,287.1126874649781,287.1126874649781,287.1126874649781,l,0.44345200003590435,10,469,1,287.5797611849848,,289.08157248498173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
