LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,top_target_prac2.stopped,bott_target_prac2.stopped,target_resp_prac2.stopped,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,1,964,,,1600.3215927488636,,,W,146,triangle,0.004140380071476102,,,,,1,0,,,,,,,,,,,,,,,1596.814117668895,1596.814117668895,1596.814117668895,1596.814117668895,1598.3023065498564,1598.3023065498564,1598.3023065498564,1598.3023065498564,1598.319114432903,1598.319114432903,1598.319114432903,1598.319114432903,switch,letter,lettSwt,f,0.48589457594789565,Hi,,,0,,,,,,,,,low,1598.8224642788991,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,0,964,,,1604.991496640956,,1605.491826546844,H,174,circle,0.002154231071472168,,,,,1,0,,,,,,,,,,,,,,,1601.3176694170106,1601.3176694170106,1601.3176694170106,1601.3176694170106,1602.8057134950068,1602.8057134950068,1602.8057134950068,1602.8057134950068,1602.8222020650283,1602.8222020650283,1602.8222020650283,1602.8222020650283,repeat,letter,lettRpt,d,0.6507586881052703,Hi,,,0,,,,,,,,,low,1603.4923060329165,1604.991496640956,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,10,974,,,1609.5451140040532,,,D,125,hexagon,-0.0009068159852176905,,,,,1,0,,,,,,,,,,,,,,,1605.9988844280597,1605.9988844280597,1605.9988844280597,1605.9988844280597,1607.4758343568537,1607.4758343568537,1607.4758343568537,1607.4758343568537,1607.509267208865,1607.509267208865,1607.509267208865,1607.509267208865,switch,number,numSwt,j,0.537178992992267,Lo,,,0,,,,,,,,,low,1608.0463037788868,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,1,975,,,1614.0636150368955,,,Y,132,star,0.0018483789172023535,,,,,1,0,,,,,,,,,,,,,,,1610.5409391799476,1610.5409391799476,1610.5409391799476,1610.5409391799476,1612.0293544889428,1612.0293544889428,1612.0293544889428,1612.0293544889428,1612.0459926209878,1612.0459926209878,1612.0459926209878,1612.0459926209878,repeat,number,numRpt,j,0.49621439608745277,Lo,,,0,,,,,,,,,low,1612.549408782972,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,1,976,,,1618.6001570450608,,,U,125,hexagon,0.001977532869204879,,,,,1,0,,,,,,,,,,,,,,,1615.0439273579977,1615.0439273579977,1615.0439273579977,1615.0439273579977,1616.5329300619196,1616.5329300619196,1616.5329300619196,1616.5329300619196,1616.5495871389285,1616.5495871389285,1616.5495871389285,1616.5495871389285,switch,letter,lettSwt,f,0.5263910400681198,Lo,,,0,,,,,,,,,low,1617.0861863458995,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,10,986,,,1623.136957973009,,,W,146,circle,0.016301674069836736,,,,,1,0,,,,,,,,,,,,,,,1619.596880319994,1619.596880319994,1619.596880319994,1619.596880319994,1621.0697137599345,1621.0697137599345,1621.0697137599345,1621.0697137599345,1621.1030981889926,1621.1030981889926,1621.1030981889926,1621.1030981889926,repeat,letter,lettRpt,f,0.5338553348556161,Hi,,,0,,,,,,,,,low,1621.623690665001,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,0,986,,,1627.7904052750673,,,Y,174,triangle,0.016055666841566563,,,,,1,0,,,,,,,,,,,,,,,1624.1337142919656,1624.1337142919656,1624.1337142919656,1624.1337142919656,1625.6098570718896,1625.6098570718896,1625.6098570718896,1625.6098570718896,1625.6398476860486,1625.6398476860486,1625.6398476860486,1625.6398476860486,switch,number,numSwt,k,0.6400975519791245,Hi,,,0,,,,,,,,,low,1626.2771790269762,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,1,987,,,1632.5775610038545,,,F,181,star,0.016939769964665174,,,,,1,0,,,,,,,,,,,,,,,1628.7869335319847,1628.7869335319847,1628.7869335319847,1628.7869335319847,1630.259823767934,1630.259823767934,1630.259823767934,1630.259823767934,1630.2932961329352,1630.2932961329352,1630.2932961329352,1630.2932961329352,switch,letter,lettSwt,d,0.7954701010603458,Lo,,,0,,,,,,,,,low,1631.0803444718476,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,10,997,,,1637.114347951021,,,D,167,triangle,0.0004876549355685711,,,,,1,0,,,,,,,,,,,,,,,1633.5737802039366,1633.5737802039366,1633.5737802039366,1633.5737802039366,1635.0634704669937,1635.0634704669937,1635.0634704669937,1635.0634704669937,1635.0801949899178,1635.0801949899178,1635.0801949899178,1635.0801949899178,switch,number,numSwt,k,0.5030076820403337,Hi,,,0,,,,,,,,,low,1635.6004245539661,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,1,998,,,1641.917960492894,,,H,160,star,0.016847367864102125,,,,,1,0,,,,,,,,,,,,,,,1638.1105747269467,1638.1105747269467,1638.1105747269467,1638.1105747269467,1639.5837360809091,1639.5837360809091,1639.5837360809091,1639.5837360809091,1639.61694238591,1639.61694238591,1639.61694238591,1639.61694238591,repeat,number,numRpt,k,0.797162062022835,Lo,,,0,,,,,,,,,low,1640.4037057489622,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,1,999,,,1646.804875469068,,,S,132,hexagon,0.01685643382370472,,,,,1,0,,,,,,,,,,,,,,,1642.913772806991,1642.913772806991,1642.913772806991,1642.913772806991,1644.3871889868751,1644.3871889868751,1644.3871889868751,1644.3871889868751,1644.4204383429606,1644.4204383429606,1644.4204383429606,1644.4204383429606,switch,letter,lettSwt,f,0.8771298399660736,Lo,,,0,,,,,,,,,low,1645.290566908894,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,10,1009,,,1651.3914868249558,,,B,139,circle,0.016933012986555696,,,,,1,0,,,,,,,,,,,,,,,1647.800529449014,1647.800529449014,1647.800529449014,1647.800529449014,1649.2724214040209,1649.2724214040209,1649.2724214040209,1649.2724214040209,1649.3057226128876,1649.3057226128876,1649.3057226128876,1649.3057226128876,switch,number,numSwt,j,0.5821705148555338,Hi,,,0,,,,,,,,,low,1649.8772621829994,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,1009,,,1664.282896074932,,,B,174,triangle,0.002420558128505945,,,,,1,0,,,,,,,,,,,,,,,1660.5769250448793,1660.5769250448793,1660.5769250448793,1660.5769250448793,1662.0656611970626,1662.0656611970626,1662.0656611970626,1662.0656611970626,1662.0822263050359,1662.0822263050359,1662.0822263050359,1662.0822263050359,switch,letter,lettSwt,d,0.6826041170861572,Hi,,,1,,,,,,,space,3.291625517886132,low,1662.7707559219562,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,0,1009,,,1668.8700154989492,,,H,160,circle,0.001691844081506133,,,,,1,0,,,,,,,,,,,,,,,1665.2640559449792,1665.2640559449792,1665.2640559449792,1665.2640559449792,1666.752652975032,1666.752652975032,1666.752652975032,1666.752652975032,1666.769319566898,1666.769319566898,1666.769319566898,1666.769319566898,repeat,letter,lettRpt,d,0.5742554920725524,Hi,,,1,,,,,,,,,low,1667.3563053309917,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,1,1010,,,1673.373560501961,,,S,146,hexagon,0.01447563897818327,,,,,1,0,,,,,,,,,,,,,,,1669.8653919619974,1669.8653919619974,1669.8653919619974,1669.8653919619974,1671.3395831719972,1671.3395831719972,1671.3395831719972,1671.3395831719972,1671.3727367129177,1671.3727367129177,1671.3727367129177,1671.3727367129177,repeat,letter,lettRpt,f,0.48677788488566875,Lo,,,1,,,,,,,,,low,1671.85951170302,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,10,1020,,,1677.8601378980093,,,F,125,star,0.016498161014169455,,,,,1,0,,,,,,,,,,,,,,,1674.3699499368668,1674.3699499368668,1674.3699499368668,1674.3699499368668,1675.8428946419153,1675.8428946419153,1675.8428946419153,1675.8428946419153,1675.8759480828885,1675.8759480828885,1675.8759480828885,1675.8759480828885,switch,number,numSwt,j,0.48360870708711445,Lo,,,1,,,,,,,,,low,1676.3469703479204,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,1,1021,,,1682.330231223954,,,U,139,star,0.016360374866053462,,,,,1,0,,,,,,,,,,,,,,,1678.8566807939205,1678.8566807939205,1678.8566807939205,1678.8566807939205,1680.3296072049998,1680.3296072049998,1680.3296072049998,1680.3296072049998,1680.3630413119681,1680.3630413119681,1680.3630413119681,1680.3630413119681,switch,letter,lettSwt,f,0.46413665683940053,Lo,,,1,,,,,,,,,low,1680.816240499029,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,10,1031,,,1686.7501788970549,,,W,132,hexagon,0.016877183923497796,,,,,1,0,,,,,,,,,,,,,,,1683.3264092099853,1683.3264092099853,1683.3264092099853,1683.3264092099853,1684.7996617378667,1684.7996617378667,1684.7996617378667,1684.7996617378667,1684.8327920869924,1684.8327920869924,1684.8327920869924,1684.8327920869924,switch,number,numSwt,j,0.41554248589091003,Lo,,,1,,,,,,,,,low,1685.2366792450193,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,10,1041,,,1691.3540178299882,,,Y,167,triangle,0.016820458928123116,,,,,1,0,,,,,,,,,,,,,,,1687.7471186909825,1687.7471186909825,1687.7471186909825,1687.7471186909825,1689.2180409850553,1689.2180409850553,1689.2180409850553,1689.2180409850553,1689.251565214945,1689.251565214945,1689.251565214945,1689.251565214945,repeat,number,numRpt,k,0.5985965800937265,Hi,,,1,,,,,,,,,low,1689.840044714976,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,10,1051,,,1695.8240412778687,,,D,181,circle,0.016994741978123784,,,,,1,0,,,,,,,,,,,,,,,1692.3502146778628,1692.3502146778628,1692.3502146778628,1692.3502146778628,1693.8216003628913,1693.8216003628913,1693.8216003628913,1693.8216003628913,1693.854870392941,1693.854870392941,1693.854870392941,1693.854870392941,repeat,number,numRpt,k,0.4832622050307691,Hi,,,1,,,,,,,,,low,1694.3252453380264,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,10,1061,,,1700.277476520976,,,B,174,hexagon,0.0018697758205235004,,,,,1,0,,,,,,,,,,,,,,,1696.8196563539095,1696.8196563539095,1696.8196563539095,1696.8196563539095,1698.308223967906,1698.308223967906,1698.308223967906,1698.308223967906,1698.3250740899239,1698.3250740899239,1698.3250740899239,1698.3250740899239,switch,letter,lettSwt,d,0.441398155875504,Lo,,,1,,,,,,,,,low,1698.778513022,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,1,1062,,,1704.8810552069917,,,H,160,star,0.0017051659524440765,,,,,1,0,,,,,,,,,,,,,,,1701.2734793080017,1701.2734793080017,1701.2734793080017,1701.2734793080017,1702.7617391140666,1702.7617391140666,1702.7617391140666,1702.7617391140666,1702.7782299639657,1702.7782299639657,1702.7782299639657,1702.7782299639657,repeat,letter,lettRpt,d,0.6000063440296799,Lo,,,1,,,,,,,,,low,1703.3820024689194,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,0,1062,,,1709.4178209269885,,,S,146,triangle,0.0018635601736605167,,,,,1,0,,,,,,,,,,,,,,,1705.8769094799645,1705.8769094799645,1705.8769094799645,1705.8769094799645,1707.365168309072,1707.365168309072,1707.365168309072,1707.365168309072,1707.3817593408749,1707.3817593408749,1707.3817593408749,1707.3817593408749,switch,number,numSwt,j,0.5191400879994035,Hi,,,1,,,,,,,,,low,1707.920313716866,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,10,1072,,,1713.8192531079985,,,F,125,circle,0.001402657013386488,,,,,1,0,,,,,,,,,,,,,,,1710.4135888889432,1710.4135888889432,1710.4135888889432,1710.4135888889432,1711.9021245038603,1711.9021245038603,1711.9021245038603,1711.9021245038603,1711.918646455044,1711.918646455044,1711.918646455044,1711.918646455044,repeat,number,numRpt,j,0.3822536189109087,Hi,,,1,,,,,,,,,low,1712.3056842049118,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,0,1072,,,1718.2561209730338,,,U,139,circle,0.016853034030646086,,,,,0,0,,,,,,,,,,,,,,,1714.8159650620073,1714.8159650620073,1714.8159650620073,1714.8159650620073,1716.2887411280535,1716.2887411280535,1716.2887411280535,1716.2887411280535,1716.3220989669207,1716.3220989669207,1716.3220989669207,1716.3220989669207,switch,letter,NA,d,0.4273587779607624,Hi,,,1,,,,,,,,,low,1716.7437592819333,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,10,1082,,,1722.6929301240016,,,W,132,triangle,0.016475972020998597,,,,,1,1,,,,,,,,,,,,,,,1719.2526507200673,1719.2526507200673,1719.2526507200673,1719.2526507200673,1720.7255527039524,1720.7255527039524,1720.7255527039524,1720.7255527039524,1720.7589455628768,1720.7589455628768,1720.7589455628768,1720.7589455628768,repeat,letter,lettRpt,f,0.4232923099771142,Hi,,,1,,,,,,,,,low,1721.179102547001,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,10,1092,,,1727.1963424189016,,,Y,167,hexagon,0.01672110497020185,,,,,1,0,,,,,,,,,,,,,,,1723.68916730606,1723.68916730606,1723.68916730606,1723.68916730606,1725.162103235023,1725.162103235023,1725.162103235023,1725.162103235023,1725.1955730270129,1725.1955730270129,1725.1955730270129,1725.1955730270129,switch,number,numSwt,k,0.48765498399734497,Lo,,,1,,,,,,,,,low,1725.682241808856,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,1,1093,,,1731.8831710859668,,,D,181,star,0.016848219092935324,,,,,1,0,,,,,,,,,,,,,,,1728.192357097054,1728.192357097054,1728.192357097054,1728.192357097054,1729.6659005659167,1729.6659005659167,1729.6659005659167,1729.6659005659167,1729.6990329578985,1729.6990329578985,1729.6990329578985,1729.6990329578985,switch,letter,lettSwt,d,0.6748814440798014,Lo,,,1,,,,,,,,,low,1730.3696898210328,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,0,1093,,,1736.5368725089356,,,U,174,circle,0.016723862150684,,,,,1,0,,,,,,,,,,,,,,,1732.8796809450723,1732.8796809450723,1732.8796809450723,1732.8796809450723,1734.3506204548758,1734.3506204548758,1734.3506204548758,1734.3506204548758,1734.384056039853,1734.384056039853,1734.384056039853,1734.384056039853,switch,number,numSwt,k,0.6361920090857893,Hi,,,1,,,,,,,,,low,1735.0224291889463,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,10,1103,,,1740.990182166919,,,W,139,triangle,0.013338883873075247,,,,,1,0,,,,,,,,,,,,,,,1737.5329284740146,1737.5329284740146,1737.5329284740146,1737.5329284740146,1739.02085816185,1739.02085816185,1739.02085816185,1739.02085816185,1739.037479924038,1739.037479924038,1739.037479924038,1739.037479924038,switch,letter,lettSwt,f,0.4216654619667679,Hi,,,1,,,,,,,,,low,1739.4768594170455,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,10,1113,,,1745.576944829896,,,F,146,star,0.016700558830052614,,,,,1,0,,,,,,,,,,,,,,,1741.986461027991,1741.986461027991,1741.986461027991,1741.986461027991,1743.4575614819769,1743.4575614819769,1743.4575614819769,1743.4575614819769,1743.4911266949493,1743.4911266949493,1743.4911266949493,1743.4911266949493,switch,number,numSwt,j,0.5861798110418022,Lo,,,1,,,,,,,,,low,1744.0780973068904,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,1,1114,,,1750.2640092610382,,,Y,167,hexagon,0.001896158093586564,,,,,1,0,,,,,,,,,,,,,,,1746.5731633668765,1746.5731633668765,1746.5731633668765,1746.5731633668765,1748.061319737928,1748.061319737928,1748.061319737928,1748.061319737928,1748.0777668328956,1748.0777668328956,1748.0777668328956,1748.0777668328956,repeat,number,numRpt,k,0.673990641022101,Lo,,,1,,,,,,,,,low,1748.76452301885,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,1,1115,,,1754.766918004956,,,S,125,hexagon,0.00205271621234715,,,,,1,0,,,,,,,,,,,,,,,1751.2597358380444,1751.2597358380444,1751.2597358380444,1751.2597358380444,1752.7477374640293,1752.7477374640293,1752.7477374640293,1752.7477374640293,1752.7647609598935,1752.7647609598935,1752.7647609598935,1752.7647609598935,switch,letter,lettSwt,f,0.48764363094232976,Lo,,,1,,,,,,,,,low,1753.2681636118796,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,0,1115,,,1759.3356809590477,,,H,181,triangle,0.0018597620073705912,,,,,1,0,,,,,,,,,,,,,,,1755.7629609899595,1755.7629609899595,1755.7629609899595,1755.7629609899595,1757.251381509006,1757.251381509006,1757.251381509006,1757.251381509006,1757.2680324560497,1757.2680324560497,1757.2680324560497,1757.2680324560497,repeat,letter,lettRpt,d,0.541068980935961,Hi,,,1,,,,,,,,,low,1757.8224905729294,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,0,1115,,,1763.9723429610021,,,B,132,circle,0.0021675380412489176,,,,,1,0,,,,,,,,,,,,,,,1760.316577883903,1760.316577883903,1760.316577883903,1760.316577883903,1761.804960619891,1761.804960619891,1761.804960619891,1761.804960619891,1761.8217559990007,1761.8217559990007,1761.8217559990007,1761.8217559990007,repeat,letter,lettRpt,d,0.6222017509862781,Hi,,,1,,,,,,,,,low,1762.4587585600093,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
