LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,target_resp_prac1.rt,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113.519505012082,,,H,181,star,0.00206395098939538,,,,,,,,1,0,,1,1112.0038455920294,,,1109.8459331990452,1111.3355926870136,1111.3355926870136,1111.3355926870136,k,0.6398038899060339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1153.898734714021,,,W,146,circle,0.0022106069372966886,,,,,,,,0,0,,2,,,,,,,,,,1149.8269602250075,1149.8269602250075,1149.8269602250075,1149.8269602250075,1151.3146175650181,1151.3146175650181,1151.3146175650181,1151.3146175650181,1151.3312326070154,1151.3312326070154,1151.3312326070154,1151.3312326070154,-1,letter,NA,d,1.0451919049955904,vtsPrac,1152.3848341940902,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1159.1359776980244,,,B,132,triangle,0.0017815680475905538,,,,,,,,1,1,,2,,,,,,,,,,1154.8798849550076,1154.8798849550076,1154.8798849550076,1154.8798849550076,1156.3681849510176,1156.3681849510176,1156.3681849510176,1156.3681849510176,1156.3848447360797,1156.3848447360797,1156.3848447360797,1156.3848447360797,switch,number,numSwt,j,1.223718047956936,vtsPrac,1157.6218391360017,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1164.9081930660177,,,F,167,star,0.0018277509370818734,,,,,,,,1,0,,2,,,,,,,,,,1160.116285575088,1160.116285575088,1160.116285575088,1160.116285575088,1161.605297809001,1161.605297809001,1161.605297809001,1161.605297809001,1161.6219240931096,1161.6219240931096,1161.6219240931096,1161.6219240931096,repeat,number,numRpt,k,1.770021627889946,vtsPrac,1163.407400765107,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1169.7119150731014,,,U,181,circle,0.0019249849719926715,,,,,,,,0,0,,2,,,,,,,,,,1165.9043536710087,1165.9043536710087,1165.9043536710087,1165.9043536710087,1167.3926731410902,1167.3926731410902,1167.3926731410902,1167.3926731410902,1167.4091929780552,1167.4091929780552,1167.4091929780552,1167.4091929780552,switch,letter,NA,d,0.7910714019089937,vtsPrac,1168.2128668380901,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1174.9821779520717,,,W,146,hexagon,0.0019164340337738395,,,,,,,,1,1,,2,,,,,,,,,,1170.7075036150636,1170.7075036150636,1170.7075036150636,1170.7075036150636,1172.1960844700225,1172.1960844700225,1172.1960844700225,1172.1960844700225,1172.2127785540652,1172.2127785540652,1172.2127785540652,1172.2127785540652,switch,number,numSwt,j,1.2596203169086948,vtsPrac,1173.4833010230213,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1180.1025735400617,,,B,132,circle,0.0019991430453956127,,,,,,,,1,0,,2,,,,,,,,,,1175.9780559530482,1175.9780559530482,1175.9780559530482,1175.9780559530482,1177.4662256740266,1177.4662256740266,1177.4662256740266,1177.4662256740266,1177.483129505068,1177.483129505068,1177.483129505068,1177.483129505068,repeat,number,numRpt,j,1.1097645019181073,vtsPrac,1178.6017858870327,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1186.9568486750359,,1187.45706814609,F,167,star,0.0019546300172805786,,,,,,,,1,0,,2,,,,,,,,,,1181.0982986170566,1181.0982986170566,1181.0982986170566,1181.0982986170566,1182.5867974180728,1182.5867974180728,1182.5867974180728,1182.5867974180728,1182.6034134820802,1182.6034134820802,1182.6034134820802,1182.6034134820802,switch,letter,lettSwt,d,2.84509038599208,vtsPrac,1185.4574318000814,1186.9568486750359,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1192.1938361860812,,1192.6939536470454,U,181,circle,0.0005727260140702128,,,,,,,,1,0,,2,,,,,,,,,,1187.952725609066,1187.952725609066,1187.952725609066,1187.952725609066,1189.4431624230929,1189.4431624230929,1189.4431624230929,1189.4431624230929,1189.459498549113,1189.459498549113,1189.459498549113,1189.459498549113,repeat,letter,lettRpt,f,1.2287024828838184,vtsPrac,1190.69483734807,1192.1938361860812,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1197.7978455810808,,,B,167,hexagon,0.0004272590158507228,,,,,,,,1,0,,2,,,,,,,,,,1193.1897601910168,1193.1897601910168,1193.1897601910168,1193.1897601910168,1194.680023233057,1194.680023233057,1194.680023233057,1194.680023233057,1194.6966292660218,1194.6966292660218,1194.6966292660218,1194.6966292660218,switch,number,numSwt,k,1.5833995430730283,vtsPrac,1196.2821453460492,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1203.318237154046,,,U,181,star,0.016691955970600247,,,,,,,,1,0,,2,,,,,,,,,,1198.793941978016,1198.793941978016,1198.793941978016,1198.793941978016,1200.2671181650367,1200.2671181650367,1200.2671181650367,1200.2671181650367,1200.3004800160415,1200.3004800160415,1200.3004800160415,1200.3004800160415,repeat,number,numRpt,k,1.5237515189219266,vtsPrac,1201.819329377031,1203.318237154046,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1208.6054366200697,,1209.105634255102,D,139,triangle,0.0003319180104881525,,,,,,,,1,0,,2,,,,,,,,,,1204.3146174320718,1204.3146174320718,1204.3146174320718,1204.3146174320718,1205.8044773150468,1205.8044773150468,1205.8044773150468,1205.8044773150468,1205.8212605681038,1205.8212605681038,1205.8212605681038,1205.8212605681038,repeat,number,numRpt,j,1.2747294739820063,vtsPrac,1207.1063155489974,1208.6054366200697,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1213.7091321790358,,,S,160,circle,0.00032726896461099386,,,,,,,,1,0,,2,,,,,,,,,,1209.6022494770586,1209.6022494770586,1209.6022494770586,1209.6022494770586,1211.0916491310345,1211.0916491310345,1211.0916491310345,1211.0916491310345,1211.1081916580442,1211.1081916580442,1211.1081916580442,1211.1081916580442,switch,letter,lettSwt,f,1.0758247439516708,vtsPrac,1212.1936138990568,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1218.7961386580719,,,F,167,triangle,0.016634294064715505,,,,,,,,1,0,,2,,,,,,,,,,1214.7052414300852,1214.7052414300852,1214.7052414300852,1214.7052414300852,1216.1782413930632,1216.1782413930632,1216.1782413930632,1216.1782413930632,1216.211820326047,1216.211820326047,1216.211820326047,1216.211820326047,switch,number,numSwt,k,1.077523866086267,vtsPrac,1217.2805048940936,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1223.3995916490676,,,Y,146,circle,0.016869270941242576,,,,,,,,1,0,,2,,,,,,,,,,1219.7928256921005,1219.7928256921005,1219.7928256921005,1219.7928256921005,1221.2654368990334,1221.2654368990334,1221.2654368990334,1221.2654368990334,1221.2987482800381,1221.2987482800381,1221.2987482800381,1221.2987482800381,switch,letter,lettSwt,f,0.61427955806721,vtsPrac,1221.9000443560071,1223.3995916490676,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1228.2531691790791,,,B,139,triangle,0.0003970310790464282,,,,,,,,1,0,,2,,,,,,,,,,1224.39599893603,1224.39599893603,1224.39599893603,1224.39599893603,1225.8855586580466,1225.8855586580466,1225.8855586580466,1225.8855586580466,1225.9022139790468,1225.9022139790468,1225.9022139790468,1225.9022139790468,switch,number,numSwt,j,0.8336034700041637,vtsPrac,1226.7378530320711,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1232.9065706951078,,,S,174,star,0.016499232035130262,,,,,,,,1,0,,2,,,,,,,,,,1229.249064497999,1229.249064497999,1229.249064497999,1229.249064497999,1230.7227093140827,1230.7227093140827,1230.7227093140827,1230.7227093140827,1230.755858636112,1230.755858636112,1230.755858636112,1230.755858636112,repeat,number,numRpt,k,0.6451037679798901,vtsPrac,1231.3909805091098,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1259.8940187830012,,1260.3941048880806,U,139,hexagon,0.003021026961505413,,,,,,,,1,0,,,,,,,,,,,,1255.8525175180985,1255.8525175180985,1255.8525175180985,1255.8525175180985,1257.3411744460464,1257.3411744460464,1257.3411744460464,1257.3411744460464,1257.358013354009,1257.358013354009,1257.358013354009,1257.358013354009,switch,letter,lettSwt,f,1.018352956045419,noRew,,,0,1258.3935887250118,1259.8940187830012,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1264.797653144109,,1265.2977918620454,S,167,star,0.0006753900088369846,,,,,,,,1,0,,,,,,,,,,,,1260.8898533750325,1260.8898533750325,1260.8898533750325,1260.8898533750325,1262.3781908680685,1262.3781908680685,1262.3781908680685,1262.3781908680685,1262.39486372401,1262.39486372401,1262.39486372401,1262.39486372401,repeat,letter,lettRpt,f,0.8852355410344899,noRew,,,0,1263.2955728500383,1264.797653144109,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1269.667873642058,,,F,160,triangle,-9.194610174745321e-05,,,,,,,,1,0,,,,,,,,,,,,1265.7934289930854,1265.7934289930854,1265.7934289930854,1265.7934289930854,1267.2818589180242,1267.2818589180242,1267.2818589180242,1267.2818589180242,1267.2984912690008,1267.2984912690008,1267.2984912690008,1267.2984912690008,repeat,letter,lettRpt,d,0.8614546060562134,noRew,,,0,1268.16701367707,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1274.654629571014,,,Y,146,circle,0.0022547399858012795,,,,,,,,1,0,,,,,,,,,,,,1270.6635218100855,1270.6635218100855,1270.6635218100855,1270.6635218100855,1272.1521148961037,1272.1521148961037,1272.1521148961037,1272.1521148961037,1272.168968825019,1272.168968825019,1272.168968825019,1272.168968825019,switch,number,numSwt,j,0.9827600020216778,noRew,,,0,1273.1546662200708,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1279.408426660113,,,U,139,hexagon,0.0018423459259793162,,,,,,,,1,0,,,,,,,,,,,,1275.6500021721004,1275.6500021721004,1275.6500021721004,1275.6500021721004,1277.1389280210715,1277.1389280210715,1277.1389280210715,1277.1389280210715,1277.155644188053,1277.155644188053,1277.155644188053,1277.155644188053,repeat,number,numRpt,j,0.7479862780310214,noRew,,,0,1277.9079616600648,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1284.2267090670066,,,S,167,triangle,0.0020056270295754075,,,,,,,,1,0,,,,,,,,,,,,1280.403857755009,1280.403857755009,1280.403857755009,1280.403857755009,1281.8928530249977,1281.8928530249977,1281.8928530249977,1281.8928530249977,1281.9091846511,1281.9091846511,1281.9091846511,1281.9091846511,repeat,number,numRpt,k,0.8028576609212905,noRew,,,0,1282.7279543920886,1284.2267090670066,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1289.3137148700189,,,F,160,star,0.001963190035894513,,,,,,,,1,0,,,,,,,,,,,,1285.2235812910367,1285.2235812910367,1285.2235812910367,1285.2235812910367,1286.7129562000046,1286.7129562000046,1286.7129562000046,1286.7129562000046,1286.7296748090303,1286.7296748090303,1286.7296748090303,1286.7296748090303,repeat,number,numRpt,k,1.0538267000811175,noRew,,,0,1287.7985781390453,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1294.300660100067,,,Y,146,hexagon,0.0019725830061361194,,,,,,,,1,0,,,,,,,,,,,,1290.2940948120086,1290.2940948120086,1290.2940948120086,1290.2940948120086,1291.7831319851102,1291.7831319851102,1291.7831319851102,1291.7831319851102,1291.7999445860041,1291.7999445860041,1291.7999445860041,1291.7999445860041,repeat,number,numRpt,j,0.9839046039851382,noRew,,,0,1292.7861566460924,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1299.2875195770757,,,F,146,triangle,0.0014376230537891388,,,,,,,,1,0,,,,,,,,,,,,1295.281298260088,1295.281298260088,1295.281298260088,1295.281298260088,1296.7702473381069,1296.7702473381069,1296.7702473381069,1296.7702473381069,1296.7869533520425,1296.7869533520425,1296.7869533520425,1296.7869533520425,switch,letter,lettSwt,d,0.973435788997449,noRew,,,0,1297.7726148040965,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1304.124652594095,,,D,181,star,0.00202469399664551,,,,,,,,1,0,,,,,,,,,,,,1300.2682396681048,1300.2682396681048,1300.2682396681048,1300.2682396681048,1301.7568391010864,1301.7568391010864,1301.7568391010864,1301.7568391010864,1301.7737979840022,1301.7737979840022,1301.7737979840022,1301.7737979840022,switch,number,numSwt,k,0.8341808390105143,noRew,,,0,1302.609848551103,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1308.744782295078,,,Y,139,triangle,0.001594153931364417,,,,,,,,1,0,,,,,,,,,,,,1305.1052924930118,1305.1052924930118,1305.1052924930118,1305.1052924930118,1306.594146358082,1306.594146358082,1306.594146358082,1306.594146358082,1306.6108900110703,1306.6108900110703,1306.6108900110703,1306.6108900110703,switch,letter,lettSwt,f,0.6052629729965702,noRew,,,0,1307.229638090008,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1313.5649710830767,,,W,132,hexagon,0.016929523088037968,,,,,,,,1,0,,,,,,,,,,,,1309.740789378062,1309.740789378062,1309.740789378062,1309.740789378062,1311.2142382661114,1311.2142382661114,1311.2142382661114,1311.2142382661114,1311.2476398260333,1311.2476398260333,1311.2476398260333,1311.2476398260333,repeat,letter,lettRpt,f,0.816888774977997,noRew,,,0,1312.0501569850603,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1318.4352262610337,,,D,132,triangle,0.01679255405906588,,,,,,,,1,0,,,,,,,,,,,,1314.5613193160389,1314.5613193160389,1314.5613193160389,1314.5613193160389,1316.034505788004,1316.034505788004,1316.034505788004,1316.034505788004,1316.067782640108,1316.067782640108,1316.067782640108,1316.067782640108,switch,number,numSwt,j,0.8617964750155807,noRew,,,0,1316.9202201591106,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1323.188806949067,,,H,139,circle,0.016813448979519308,,,,,,,,1,0,,,,,,,,,,,,1319.4314976170426,1319.4314976170426,1319.4314976170426,1319.4314976170426,1320.9048550080042,1320.9048550080042,1320.9048550080042,1320.9048550080042,1320.9379341630265,1320.9379341630265,1320.9379341630265,1320.9379341630265,switch,letter,lettSwt,d,0.7502821529051289,noRew,,,0,1321.674080375,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1327.8753635360627,,,Y,146,hexagon,0.016333424020558596,,,,,,,,1,0,,,,,,,,,,,,1324.184853478102,1324.184853478102,1324.184853478102,1324.184853478102,1325.6582242430886,1325.6582242430886,1325.6582242430886,1325.6582242430886,1325.6915242570685,1325.6915242570685,1325.6915242570685,1325.6915242570685,repeat,letter,lettRpt,f,0.6695587000576779,noRew,,,0,1326.3607406640658,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1332.6960889830953,,,B,125,star,0.01680732297245413,,,,,,,,1,0,,,,,,,,,,,,1328.8720123510575,1328.8720123510575,1328.8720123510575,1328.8720123510575,1330.345210665022,1330.345210665022,1330.345210665022,1330.345210665022,1330.3785346110817,1330.3785346110817,1330.3785346110817,1330.3785346110817,switch,number,numSwt,j,0.8066960009746253,noRew,,,0,1331.1809726170031,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1337.549349070061,,,F,174,star,0.016906662029214203,,,,,,,,1,0,,,,,,,,,,,,1333.6921641140943,1333.6921641140943,1333.6921641140943,1333.6921641140943,1335.1653185239993,1335.1653185239993,1335.1653185239993,1335.1653185239993,1335.198677446111,1335.198677446111,1335.198677446111,1335.198677446111,switch,letter,lettSwt,d,0.8504140889272094,noRew,,,0,1336.0348401541123,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1342.2031922170427,,,S,181,triangle,0.016687374911271036,,,,,,,,1,0,,,,,,,,,,,,1338.545793110039,1338.545793110039,1338.545793110039,1338.545793110039,1340.0187773921061,1340.0187773921061,1340.0187773921061,1340.0187773921061,1340.0520333440509,1340.0520333440509,1340.0520333440509,1340.0520333440509,repeat,letter,lettRpt,f,0.6365906270220876,noRew,,,0,1340.6883148900233,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
