LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,2,6,30,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2509.397276885109,2509.397276885109,2509.397276885109,2509.397276885109,2509.397276885109,2509.397276885109,2509.397276885109,2509.397276885109,2509.397276885109,2509.397276885109,l,1.0823070779442787,1,148,0,2510.4986630100757,2512.000136655988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,2,7,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2512.5007301210426,2512.5007301210426,2512.5007301210426,2512.5007301210426,2512.5007301210426,2512.5007301210426,2512.5007301210426,2512.5007301210426,2512.5007301210426,2512.5007301210426,a,0.8251489468384534,10,158,0,2513.3516559260897,2514.8532236160245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,2,8,32,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2515.3537982411217,2515.3537982411217,2515.3537982411217,2515.3537982411217,2515.3537982411217,2515.3537982411217,2515.3537982411217,2515.3537982411217,2515.3537982411217,2515.3537982411217,a,1.087861703010276,10,168,0,2516.4718370409682,2517.973297971068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,2,9,33,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2518.47386797308,2518.47386797308,2518.47386797308,2518.47386797308,2518.47386797308,2518.47386797308,2518.47386797308,2518.47386797308,2518.47386797308,2518.47386797308,l,0.8367204538080841,10,178,0,2519.341488182079,2520.8431419511326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,2,10,34,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2521.3437366511207,2521.3437366511207,2521.3437366511207,2521.3437366511207,2521.3437366511207,2521.3437366511207,2521.3437366511207,2521.3437366511207,2521.3437366511207,2521.3437366511207,l,0.8138366700150073,1,179,0,2522.17797469208,2523.679625177989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,2,11,35,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2524.180231155129,2524.180231155129,2524.180231155129,2524.180231155129,2524.180231155129,2524.180231155129,2524.180231155129,2524.180231155129,2524.180231155129,2524.180231155129,a,0.6676699488889426,10,189,0,2524.864179720171,2526.3658864500467,2526.3658864500467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,0,36,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2526.8664228820708,2526.8664228820708,2526.8664228820708,2526.8664228820708,2526.8664228820708,2526.8664228820708,2526.8664228820708,2526.8664228820708,2526.8664228820708,2526.8664228820708,l,1.208842501975596,1,190,0,2528.1012380281463,2529.6027710700873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,1,37,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2530.1032702010125,2530.1032702010125,2530.1032702010125,2530.1032702010125,2530.1032702010125,2530.1032702010125,2530.1032702010125,2530.1032702010125,2530.1032702010125,2530.1032702010125,l,0.671419468941167,10,200,0,2530.804063207004,2532.305854105158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,2,38,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2532.806419867091,2532.806419867091,2532.806419867091,2532.806419867091,2532.806419867091,2532.806419867091,2532.806419867091,2532.806419867091,2532.806419867091,2532.806419867091,a,0.9610244708601385,10,210,0,2533.7909564899746,2535.292516625952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,3,39,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2535.7931298960466,2535.7931298960466,2535.7931298960466,2535.7931298960466,2535.7931298960466,2535.7931298960466,2535.7931298960466,2535.7931298960466,2535.7931298960466,2535.7931298960466,l,0.8211007388308644,10,220,0,2536.6438483311795,2538.1454257280566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,4,40,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2538.6460135101806,2538.6460135101806,2538.6460135101806,2538.6460135101806,2538.6460135101806,2538.6460135101806,2538.6460135101806,2538.6460135101806,2538.6460135101806,2538.6460135101806,l,0.9609672960359603,1,221,0,2539.630458223168,2541.1322072120383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,5,41,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2541.63266354613,2541.63266354613,2541.63266354613,2541.63266354613,2541.63266354613,2541.63266354613,2541.63266354613,2541.63266354613,2541.63266354613,2541.63266354613,a,0.5280247249174863,1,222,0,2542.18331507314,2543.6850723780226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,6,42,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2544.185583046172,2544.185583046172,2544.185583046172,2544.185583046172,2544.185583046172,2544.185583046172,2544.185583046172,2544.185583046172,2544.185583046172,2544.185583046172,l,0.733046768931672,1,223,0,2544.9364447321277,2546.438152977964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,7,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2546.9387631081045,2546.9387631081045,2546.9387631081045,2546.9387631081045,2546.9387631081045,2546.9387631081045,2546.9387631081045,2546.9387631081045,2546.9387631081045,2546.9387631081045,l,0.9848941247910261,10,233,0,2547.9564911380876,2549.4581544061657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,8,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2549.9586920549627,2549.9586920549627,2549.9586920549627,2549.9586920549627,2549.9586920549627,2549.9586920549627,2549.9586920549627,2549.9586920549627,2549.9586920549627,2549.9586920549627,a,0.819966864772141,10,243,0,2550.8095524460077,2552.311154835159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,9,45,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2552.811703327112,2552.811703327112,2552.811703327112,2552.811703327112,2552.811703327112,2552.811703327112,2552.811703327112,2552.811703327112,2552.811703327112,2552.811703327112,l,0.8252933018375188,10,253,0,2553.66269500996,2555.1644362171646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,10,46,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2555.6651421319693,2555.6651421319693,2555.6651421319693,2555.6651421319693,2555.6651421319693,2555.6651421319693,2555.6651421319693,2555.6651421319693,2555.6651421319693,2555.6651421319693,l,1.1013419169466943,1,254,0,2556.78292680718,2558.284476425033,2558.284476425033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,11,47,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2558.7852538560983,2558.7852538560983,2558.7852538560983,2558.7852538560983,2558.7852538560983,2558.7852538560983,2558.7852538560983,2558.7852538560983,2558.7852538560983,2558.7852538560983,a,0.7015294439624995,10,264,0,2559.519232955994,2561.0211059499998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2566.1932063321583,2566.1932063321583,2566.1932063321583,2566.1932063321583,2566.1932063321583,2566.1932063321583,2566.1932063321583,2566.1932063321583,2566.1932063321583,2566.1932063321583,a,1.360532552935183,10,274,1,2567.578199790092,2569.0796245101374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2569.5802397411317,2569.5802397411317,2569.5802397411317,2569.5802397411317,2569.5802397411317,2569.5802397411317,2569.5802397411317,2569.5802397411317,2569.5802397411317,2569.5802397411317,a,0.832659593783319,1,275,1,2570.431203556014,2571.9329548920505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2572.4333577461075,2572.4333577461075,2572.4333577461075,2572.4333577461075,2572.4333577461075,2572.4333577461075,2572.4333577461075,2572.4333577461075,2572.4333577461075,2572.4333577461075,a,0.7462314949370921,10,285,1,2573.2011215570383,2574.7025314760394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2575.203200240154,2575.203200240154,2575.203200240154,2575.203200240154,2575.203200240154,2575.203200240154,2575.203200240154,2575.203200240154,2575.203200240154,2575.203200240154,l,0.7344278648961335,1,286,1,2575.9539267630316,2577.455830807099,2577.455830807099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2577.956173161976,2577.956173161976,2577.956173161976,2577.956173161976,2577.956173161976,2577.956173161976,2577.956173161976,2577.956173161976,2577.956173161976,2577.956173161976,a,1.2996377036906779,10,296,1,2579.2745825320017,2580.7760488220956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,5,5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2581.2765796771273,2581.2765796771273,2581.2765796771273,2581.2765796771273,2581.2765796771273,2581.2765796771273,2581.2765796771273,2581.2765796771273,2581.2765796771273,2581.2765796771273,a,1.870745771797374,10,306,1,2583.1786727230065,2584.680495016044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,6,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2585.1808776101097,2585.1808776101097,2585.1808776101097,2585.1808776101097,2585.1808776101097,2585.1808776101097,2585.1808776101097,2585.1808776101097,2585.1808776101097,2585.1808776101097,a,0.9600124687422067,10,316,1,2586.1652360360604,2587.667106748093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2588.167419326026,2588.167419326026,2588.167419326026,2588.167419326026,2588.167419326026,2588.167419326026,2588.167419326026,2588.167419326026,2588.167419326026,2588.167419326026,l,1.077757358783856,10,326,1,2589.2686056660023,2590.7702716900967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,8,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2591.2709578720387,2591.2709578720387,2591.2709578720387,2591.2709578720387,2591.2709578720387,2591.2709578720387,2591.2709578720387,2591.2709578720387,2591.2709578720387,2591.2709578720387,a,1.4856747048906982,10,336,1,2592.789202300133,2594.2910616360605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,9,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2594.7915984061547,2594.7915984061547,2594.7915984061547,2594.7915984061547,2594.7915984061547,2594.7915984061547,2594.7915984061547,2594.7915984061547,2594.7915984061547,2594.7915984061547,l,1.0919425678439438,10,346,1,2595.9094645020086,2597.4109620521776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,10,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2597.911732385168,2597.911732385168,2597.911732385168,2597.911732385168,2597.911732385168,2597.911732385168,2597.911732385168,2597.911732385168,2597.911732385168,2597.911732385168,l,1.2800868519116193,1,347,1,2599.2129359461833,2600.714686396066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,11,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2601.215326840058,2601.215326840058,2601.215326840058,2601.215326840058,2601.215326840058,2601.215326840058,2601.215326840058,2601.215326840058,2601.215326840058,2601.215326840058,l,0.7207269428763539,1,348,1,2601.966055221157,2603.4678885720205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,0,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2603.9684043051675,2603.9684043051675,2603.9684043051675,2603.9684043051675,2603.9684043051675,2603.9684043051675,2603.9684043051675,2603.9684043051675,2603.9684043051675,2603.9684043051675,a,0.7361517250537872,1,349,1,2604.7359791470226,2606.2374099581502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,1,1,13,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2606.737976965029,2606.737976965029,2606.737976965029,2606.737976965029,2606.737976965029,2606.737976965029,2606.737976965029,2606.737976965029,2606.737976965029,2606.737976965029,l,1.1522737629711628,10,359,1,2607.922642386984,2609.4242732999846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,2,14,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2609.924861651147,2609.924861651147,2609.924861651147,2609.924861651147,2609.924861651147,2609.924861651147,2609.924861651147,2609.924861651147,2609.924861651147,2609.924861651147,a,1.035686443792656,1,360,1,2610.9926039420534,2612.494224460097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,3,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2612.99470932805,2612.99470932805,2612.99470932805,2612.99470932805,2612.99470932805,2612.99470932805,2612.99470932805,2612.99470932805,2612.99470932805,2612.99470932805,l,0.8230360697489232,10,370,1,2613.8458109220956,2615.34734781296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,4,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2615.847982950043,2615.847982950043,2615.847982950043,2615.847982950043,2615.847982950043,2615.847982950043,2615.847982950043,2615.847982950043,2615.847982950043,2615.847982950043,a,1.1755243446677923,1,371,1,2617.0493413330987,2618.550907891011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,5,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2619.051431877073,2619.051431877073,2619.051431877073,2619.051431877073,2619.051431877073,2619.051431877073,2619.051431877073,2619.051431877073,2619.051431877073,2619.051431877073,l,0.5709376276936382,10,381,1,2619.652135035023,2621.1538784999866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,6,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2621.6543683570344,2621.6543683570344,2621.6543683570344,2621.6543683570344,2621.6543683570344,2621.6543683570344,2621.6543683570344,2621.6543683570344,2621.6543683570344,2621.6543683570344,a,1.006509130820632,1,382,1,2622.6888614911586,2624.190785726998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,7,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2624.6909782059956,2624.6909782059956,2624.6909782059956,2624.6909782059956,2624.6909782059956,2624.6909782059956,2624.6909782059956,2624.6909782059956,2624.6909782059956,2624.6909782059956,l,0.6821324178017676,1,383,1,2625.391736116959,2626.8935591231566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,8,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2627.394046760164,2627.394046760164,2627.394046760164,2627.394046760164,2627.394046760164,2627.394046760164,2627.394046760164,2627.394046760164,2627.394046760164,2627.394046760164,a,0.7685577648226172,1,384,1,2628.195034128148,2629.6966690381523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
