LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,2,0,2,0,,,,,,,,,,,,,,,,10,1159,,,,3076.7842604610196,,181,S,triangle,0.001303744997130707,,,,,,,,,1,0,,,,,,,,,,,,3073.1969766870025,3073.1969766870025,3073.1969766870025,3073.1969766870025,3074.698635712004,3074.698635712004,3074.698635712004,3074.698635712004,3074.698635712004,3074.698635712004,3074.698635712004,3074.698635712004,repeat,letter,lettRpt,k,0.557195976987714,Lo,,,,,,,4,,,,,low,3075.2993762320257,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,3,0,3,0,,,,,,,,,,,,,,,,10,1169,,,,3081.2725503930124,,125,B,hexagon,0.0013346799823921174,,,,,,,,,1,0,,,,,,,,,,,,3077.768754915014,3077.768754915014,3077.768754915014,3077.768754915014,3079.2704872250033,3079.2704872250033,3079.2704872250033,3079.2704872250033,3079.2704872250033,3079.2704872250033,3079.2704872250033,3079.2704872250033,repeat,letter,lettRpt,j,0.4743806670012418,Hi,,,,,,,4,,,,,low,3079.7877135350136,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,4,0,4,0,,,,,,,,,,,,,,,,10,1179,,,,3085.927766150009,,174,W,circle,0.0012030350044369698,,,,,,,,,1,0,,,,,,,,,,,,3082.2570684430248,3082.2570684430248,3082.2570684430248,3082.2570684430248,3083.7588771849987,3083.7588771849987,3083.7588771849987,3083.7588771849987,3083.7588771849987,3083.7588771849987,3083.7588771849987,3083.7588771849987,switch,number,numSwt,f,0.6202380129834637,Lo,,,,,,,4,,,,,low,3084.426253065001,3085.927766150009,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,5,0,5,0,,,,,,,,,,,,,,,,0,1179,,,,3090.3995343770075,,167,H,star,0.0009452469821553677,,,,,,,,,1,0,,,,,,,,,,,,3086.912265346007,3086.912265346007,3086.912265346007,3086.912265346007,3088.413882598019,3088.413882598019,3088.413882598019,3088.413882598019,3088.413882598019,3088.413882598019,3088.413882598019,3088.413882598019,repeat,number,numRpt,f,0.45402397800353356,Hi,,,,,,,4,,,,,low,3088.914644407021,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,6,0,6,0,,,,,,,,,,,,,,,,0,1179,,,,3094.9378434020036,,146,Y,hexagon,0.0011440950038377196,,,,,,,,,1,0,,,,,,,,,,,,3091.383934070007,3091.383934070007,3091.383934070007,3091.383934070007,3092.8854397210234,3092.8854397210234,3092.8854397210234,3092.8854397210234,3092.8854397210234,3092.8854397210234,3092.8854397210234,3092.8854397210234,repeat,number,numRpt,d,0.5287325769895688,Hi,,,,,,,4,,,,,low,3093.4530428180005,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,7,0,7,0,,,,,,,,,,,,,,,,1,1180,,,,3099.542706780019,,139,F,triangle,0.001119427994126454,,,,,,,,,1,0,,,,,,,,,,,,3095.9222668520233,3095.9222668520233,3095.9222668520233,3095.9222668520233,3097.423852925014,3097.423852925014,3097.423852925014,3097.423852925014,3097.423852925014,3097.423852925014,3097.423852925014,3097.423852925014,repeat,number,numRpt,d,0.5916131690028124,Lo,,,,,,,4,,,,,low,3098.057862511021,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,8,0,8,0,,,,,,,,,,,,,,,,0,1180,,,,3104.214648043009,,132,D,hexagon,0.0013103029923513532,,,,,,,,,1,0,,,,,,,,,,,,3100.527180032019,3100.527180032019,3100.527180032019,3100.527180032019,3102.0288739470125,3102.0288739470125,3102.0288739470125,3102.0288739470125,3102.0288739470125,3102.0288739470125,3102.0288739470125,3102.0288739470125,repeat,number,numRpt,d,0.6570490470039658,Hi,,,,,,,4,,,,,low,3102.7296970600146,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,9,0,9,0,,,,,,,,,,,,,,,,1,1181,,,,3108.6529928370146,,160,U,triangle,0.0012062060122843832,,,,,,,,,1,0,,,,,,,,,,,,3105.199159605021,3105.199159605021,3105.199159605021,3105.199159605021,3106.7006255900196,3106.7006255900196,3106.7006255900196,3106.7006255900196,3106.7006255900196,3106.7006255900196,3106.7006255900196,3106.7006255900196,repeat,number,numRpt,f,0.4274182929948438,Lo,,,,,,,4,,,,,low,3107.168092548003,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,10,0,10,0,,,,,,,,,,,,,,,,10,1191,,,,3113.074418172997,,181,S,circle,0.001120140979764983,,,,,,,,,1,0,,,,,,,,,,,,3109.637477477023,3109.637477477023,3109.637477477023,3109.637477477023,3111.139041862014,3111.139041862014,3111.139041862014,3111.139041862014,3111.139041862014,3111.139041862014,3111.139041862014,3111.139041862014,repeat,number,numRpt,f,0.38997509199543856,Lo,,,,,,,4,,,,,low,3111.5730125360133,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,11,0,11,0,,,,,,,,,,,,,,,,1,1192,,,,3117.5126754180237,,125,B,star,0.0010882840142585337,,,,,,,,,1,0,,,,,,,,,,,,3114.04206021101,3114.04206021101,3114.04206021101,3114.04206021101,3115.5437488780008,3115.5437488780008,3115.5437488780008,3115.5437488780008,3115.5437488780008,3115.5437488780008,3115.5437488780008,3115.5437488780008,switch,letter,lettSwt,j,0.44089398099458776,Hi,,,,,,,4,,,,,low,3116.0279007560166,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,12,0,12,0,,,,,,,,,,,,,,,,10,1202,,,,3122.1177169069997,,174,W,triangle,0.0011927469749934971,,,,,,,,,1,0,,,,,,,,,,,,3118.4970888770185,3118.4970888770185,3118.4970888770185,3118.4970888770185,3119.99880112501,3119.99880112501,3119.99880112501,3119.99880112501,3119.99880112501,3119.99880112501,3119.99880112501,3119.99880112501,repeat,letter,lettRpt,k,0.5967740909836721,Lo,,,,,,,4,,,,,low,3120.6330259500246,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,13,0,13,0,,,,,,,,,,,,,,,,1,1203,,,,3126.756047233008,,167,H,circle,0.0014462610124610364,,,,,,,,,1,0,,,,,,,,,,,,3123.1019914600183,3123.1019914600183,3123.1019914600183,3123.1019914600183,3124.603650015022,3124.603650015022,3124.603650015022,3124.603650015022,3124.603650015022,3124.603650015022,3124.603650015022,3124.603650015022,repeat,letter,lettRpt,j,0.617647097009467,Lo,,,,,,,4,,,,,low,3125.254403951025,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,14,0,14,0,,,,,,,,,,,,,,,,0,1203,,,,3131.3947518070054,,146,Y,hexagon,0.0007359639857895672,,,,,,,,,0,0,,,,,,,,,,,,3127.723992217012,3127.723992217012,3127.723992217012,3127.723992217012,3129.2254953520023,3129.2254953520023,3129.2254953520023,3129.2254953520023,3129.2254953520023,3129.2254953520023,3129.2254953520023,3129.2254953520023,switch,number,NA,f,0.6187152460042853,Lo,,,,,,,4,,,,,low,3129.8929593760113,3131.3947518070054,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,15,0,15,0,,,,,,,,,,,,,,,,0,1203,,,,3135.9495982270164,,139,F,star,0.0009674539905972779,,,,,,,,,1,1,,,,,,,,,,,,3132.37912752002,3132.37912752002,3132.37912752002,3132.37912752002,3133.8806402820046,3133.8806402820046,3133.8806402820046,3133.8806402820046,3133.8806402820046,3133.8806402820046,3133.8806402820046,3133.8806402820046,repeat,number,numRpt,d,0.5424640309938695,Hi,,,,,,,4,,,,,low,3134.4648740950215,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,16,0,16,0,,,,,,,,,,,,,,,,0,1203,,,,3140.48819335,,160,B,hexagon,0.0013636380026582628,,,,,,,,,1,0,,,,,,,,,,,,3136.9340418460197,3136.9340418460197,3136.9340418460197,3136.9340418460197,3138.435716343025,3138.435716343025,3138.435716343025,3138.435716343025,3138.435716343025,3138.435716343025,3138.435716343025,3138.435716343025,repeat,number,numRpt,f,0.5212041010090616,Hi,,,,,,,4,,,,,low,3139.003140118002,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,17,0,17,0,,,,,,,,,,,,,,,,1,1204,,,,3144.992964191013,,174,Y,triangle,0.0011589860077947378,,,,,,,,,1,0,,,,,,,,,,,,3141.472384366003,3141.472384366003,3141.472384366003,3141.472384366003,3142.973866897024,3142.973866897024,3142.973866897024,3142.973866897024,3142.973866897024,3142.973866897024,3142.973866897024,3142.973866897024,repeat,number,numRpt,f,0.4954018529970199,Lo,,,,,,,4,,,,,low,3143.508177335025,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,18,0,18,0,,,,,,,,,,,,,,,,1,1205,,,,3149.4310993560066,,181,D,star,0.001434197009075433,,,,,,,,,1,0,,,,,,,,,,,,3145.9774130620062,3145.9774130620062,3145.9774130620062,3145.9774130620062,3147.4791980950104,3147.4791980950104,3147.4791980950104,3147.4791980950104,3147.4791980950104,3147.4791980950104,3147.4791980950104,3147.4791980950104,repeat,number,numRpt,f,0.41111972799990326,Hi,,,,,,,4,,,,,low,3147.929736601014,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,19,0,19,0,,,,,,,,,,,,,,,,1,1206,,,,3153.9359991600213,,146,H,circle,0.0010931639990303665,,,,,,,,,1,0,,,,,,,,,,,,3150.3991311930004,3150.3991311930004,3150.3991311930004,3150.3991311930004,3151.9004374080105,3151.9004374080105,3151.9004374080105,3151.9004374080105,3151.9004374080105,3151.9004374080105,3151.9004374080105,3151.9004374080105,repeat,number,numRpt,d,0.490380911011016,Lo,,,,,,,4,,,,,low,3152.434401095001,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,20,0,20,0,,,,,,,,,,,,,,,,0,1206,,,,3158.791399570997,,167,W,star,0.0012449500209186226,,,,,,,,,1,0,,,,,,,,,,,,3154.903890321002,3154.903890321002,3154.903890321002,3154.903890321002,3156.4056522070023,3156.4056522070023,3156.4056522070023,3156.4056522070023,3156.4056522070023,3156.4056522070023,3156.4056522070023,3156.4056522070023,switch,letter,lettSwt,k,0.8572542969777714,Hi,,,,,,,4,,,,,low,3157.3064708300226,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,21,0,21,0,,,,,,,,,,,,,,,,0,1206,,,,3163.3631670730247,,125,S,hexagon,0.0013430389808490872,,,,,,,,,0,0,,,,,,,,,,,,3159.775913952006,3159.775913952006,3159.775913952006,3159.775913952006,3161.277484370017,3161.277484370017,3161.277484370017,3161.277484370017,3161.277484370017,3161.277484370017,3161.277484370017,3161.277484370017,repeat,letter,NA,j,0.5417045500071254,Hi,,,,,,,4,,,,,low,3161.8620919620153,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,22,0,22,0,,,,,,,,,,,,,,,,10,1216,,,,3168.3686931020056,,132,U,circle,0.0009173650178126991,,,,,,,,,1,1,,,,,,,,,,,,3164.3308509479975,3164.3308509479975,3164.3308509479975,3164.3308509479975,3165.8326120210113,3165.8326120210113,3165.8326120210113,3165.8326120210113,3165.8326120210113,3165.8326120210113,3165.8326120210113,3165.8326120210113,repeat,letter,lettRpt,k,0.99326803398435,Lo,,,,,,,4,,,,,low,3166.867241335014,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,23,0,23,0,,,,,,,,,,,,,,,,10,1226,,,,3172.973895670002,,139,F,triangle,0.0009278070065192878,,,,,,,,,1,0,,,,,,,,,,,,3169.336569027015,3169.336569027015,3169.336569027015,3169.336569027015,3170.8381897520158,3170.8381897520158,3170.8381897520158,3170.8381897520158,3170.8381897520158,3170.8381897520158,3170.8381897520158,3170.8381897520158,repeat,letter,lettRpt,j,0.6116409440001007,Lo,,,,,,,4,,,,,low,3171.4889447470196,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,24,0,24,0,,,,,,,,,,,,,,,,0,1226,,,,3177.8793333480135,,132,W,star,0.0010959400096908212,,,,,,,,,1,0,,,,,,,,,,,,3173.9582396710175,3173.9582396710175,3173.9582396710175,3173.9582396710175,3175.4599137130135,3175.4599137130135,3175.4599137130135,3175.4599137130135,3175.4599137130135,3175.4599137130135,3175.4599137130135,3175.4599137130135,repeat,letter,lettRpt,k,0.8738542849896476,Hi,,,,,,,4,,,,,low,3176.377706563013,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,25,0,25,0,,,,,,,,,,,,,,,,10,1236,,,,3182.451031222008,,174,S,circle,0.001158891012892127,,,,,,,,,1,0,,,,,,,,,,,,3178.8470554220257,3178.8470554220257,3178.8470554220257,3178.8470554220257,3180.3485321920016,3180.3485321920016,3180.3485321920016,3180.3485321920016,3180.3485321920016,3180.3485321920016,3180.3485321920016,3180.3485321920016,repeat,letter,lettRpt,k,0.5740910999884363,Lo,,,,,,,4,,,,,low,3180.966038790997,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,26,0,26,0,,,,,,,,,,,,,,,,10,1246,,,,3187.1227685520134,,146,D,triangle,0.0012673450110014528,,,,,,,,,1,0,,,,,,,,,,,,3183.4354445229983,3183.4354445229983,3183.4354445229983,3183.4354445229983,3184.9369958020106,3184.9369958020106,3184.9369958020106,3184.9369958020106,3184.9369958020106,3184.9369958020106,3184.9369958020106,3184.9369958020106,switch,number,numSwt,d,0.6545480889908504,Lo,,,,,,,4,,,,,low,3185.637609302008,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,27,0,27,0,,,,,,,,,,,,,,,,0,1246,,,,3191.727943995007,,125,Y,hexagon,0.0013276800164021552,,,,,,,,,1,0,,,,,,,,,,,,3188.106979171018,3188.106979171018,3188.106979171018,3188.106979171018,3189.608723555022,3189.608723555022,3189.608723555022,3189.608723555022,3189.608723555022,3189.608723555022,3189.608723555022,3189.608723555022,repeat,number,numRpt,d,0.5952939150156453,Hi,,,,,,,4,,,,,low,3190.2426996249997,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,28,0,28,0,,,,,,,,,,,,,,,,10,1256,,,,3196.366366927017,,139,U,triangle,0.0013638550008181483,,,,,,,,,1,0,,,,,,,,,,,,3192.712331955001,3192.712331955001,3192.712331955001,3192.712331955001,3194.2138873750228,3194.2138873750228,3194.2138873750228,3194.2138873750228,3194.2138873750228,3194.2138873750228,3194.2138873750228,3194.2138873750228,repeat,number,numRpt,d,0.6257352189859375,Lo,,,,,,,4,,,,,low,3194.8815275670204,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,29,0,29,0,,,,,,,,,,,,,,,,0,1256,,,,3200.837816312007,,181,B,star,0.0011281900224275887,,,,,,,,,1,0,,,,,,,,,,,,3197.350813315017,3197.350813315017,3197.350813315017,3197.350813315017,3198.8524746970215,3198.8524746970215,3198.8524746970215,3198.8524746970215,3198.8524746970215,3198.8524746970215,3198.8524746970215,3198.8524746970215,repeat,number,numRpt,f,0.45388725501834415,Hi,,,,,,,4,,,,,low,3199.353041791008,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,30,0,30,0,,,,,,,,,,,,,,,,0,1256,,,,3205.4430446680053,,160,H,hexagon,0.001268513995455578,,,,,,,,,0,0,,,,,,,,,,,,3201.822232823004,3201.822232823004,3201.822232823004,3201.822232823004,3203.3241196300078,3203.3241196300078,3203.3241196300078,3203.3241196300078,3203.3241196300078,3203.3241196300078,3203.3241196300078,3203.3241196300078,repeat,number,NA,d,0.5956122879870236,Hi,,,,,,,4,,,,,low,3203.9580893719976,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,31,0,31,0,,,,,,,,,,,,,,,,10,1266,,,,3210.0146105420135,,167,F,circle,0.0010810790117830038,,,,,,,,,1,1,,,,,,,,,,,,3206.4272737030115,3206.4272737030115,3206.4272737030115,3206.4272737030115,3207.929266331019,3207.929266331019,3207.929266331019,3207.929266331019,3207.929266331019,3207.929266331019,3207.929266331019,3207.929266331019,repeat,number,numRpt,f,0.5577224290173035,Lo,,,,,,,4,,,,,low,3208.5295155520143,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,10,1276,,,,3256.8329100900155,,139,Y,triangle,0.001659289002418518,,,,,,,,,1,0,,,,,,,,,,,,3253.279107367998,3253.279107367998,3253.279107367998,3253.279107367998,3254.780760405003,3254.780760405003,3254.780760405003,3254.780760405003,3254.780760405003,3254.780760405003,3254.780760405003,3254.780760405003,switch,letter,lettSwt,k,0.5092391449725255,Lo,,,,,,,5,,,space,1.5423890840029344,low,3255.3314380310185,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,1,1277,,,,3261.3045537520084,,125,B,hexagon,0.0009750699973665178,,,,,,,,,1,0,,,,,,,,,,,,3257.8007088180166,3257.8007088180166,3257.8007088180166,3257.8007088180166,3259.302418381005,3259.302418381005,3259.302418381005,3259.302418381005,3259.302418381005,3259.302418381005,3259.302418381005,3259.302418381005,repeat,letter,lettRpt,j,0.4554063639952801,Hi,,,,,,,5,,,,,low,3259.8030979520117,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,1,1278,,,,3265.776249356015,,160,D,star,0.0011141099967062473,,,,,,,,,1,0,,,,,,,,,,,,3262.2723760920053,3262.2723760920053,3262.2723760920053,3262.2723760920053,3263.7738884830032,3263.7738884830032,3263.7738884830032,3263.7738884830032,3263.7738884830032,3263.7738884830032,3263.7738884830032,3263.7738884830032,repeat,letter,lettRpt,j,0.4738632059888914,Hi,,,,,,,5,,,,,low,3264.2914267030137,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,0,1278,,,,3270.3647395320004,,174,S,circle,0.0014413829776458442,,,,,,,,,0,0,,,,,,,,,,,,3266.760561517003,3266.760561517003,3266.760561517003,3266.760561517003,3268.2623600810184,3268.2623600810184,3268.2623600810184,3268.2623600810184,3268.2623600810184,3268.2623600810184,3268.2623600810184,3268.2623600810184,repeat,letter,NA,j,0.551500016998034,Hi,,,,,,,5,,,,,low,3268.8631216750073,3270.3647395320004,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,10,1288,,,,3274.786109178007,,181,H,circle,0.0008256809960585088,,,,,,,,,1,1,,,,,,,,,,,,3271.3490375470137,3271.3490375470137,3271.3490375470137,3271.3490375470137,3272.850512505014,3272.850512505014,3272.850512505014,3272.850512505014,3272.850512505014,3272.850512505014,3272.850512505014,3272.850512505014,switch,number,numSwt,f,0.4083174010156654,Lo,,,,,,,5,,,,,low,3273.301158757007,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
