LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,top_target_prac2.stopped,tgt_fix_prac2.stopped,bott_target_prac2.stopped,target_resp_prac2.stopped,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1049.7972514999565,,B,139,triangle,0.0009615409653633833,,,,,1,0,,,2,,,,,,,,,,,,,,,,,1045.1755098840222,1045.1755098840222,1045.1755098840222,1045.1755098840222,1046.6770946991164,1046.6770946991164,1046.6770946991164,1046.6770946991164,1046.6770946991164,1046.6770946991164,1046.6770946991164,1046.6770946991164,switch,number,numSwt,j,1.5898140578065068,vtsPrac,1048.295643945923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1056.3543177419342,,U,125,hexagon,0.0012949740048497915,,,,,1,0,,,2,,,,,,,,,,,,,,,,,1050.7818653010763,1050.7818653010763,1050.7818653010763,1050.7818653010763,1052.283105205046,1052.283105205046,1052.283105205046,1052.283105205046,1052.283105205046,1052.283105205046,1052.283105205046,1052.283105205046,repeat,number,numRpt,j,2.5436982850078493,vtsPrac,1054.8526289719157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1061.3766451519914,,Y,160,star,0.0010035529267042875,,,,,1,0,,,2,,,,,,,,,,,,,,,,,1057.3386960111093,1057.3386960111093,1057.3386960111093,1057.3386960111093,1058.8405226059258,1058.8405226059258,1058.8405226059258,1058.8405226059258,1058.8405226059258,1058.8405226059258,1058.8405226059258,1058.8405226059258,switch,letter,lettSwt,f,1.0150283200200647,vtsPrac,1059.8748461210635,1061.3766451519914,,,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1091.4930356040131,,Y,132,triangle,0.0025741560384631157,,,,,1,0,,,,,,,,,,,,,,,,,,,,1087.7056357020047,1087.7056357020047,1087.7056357020047,1087.7056357020047,1089.20747323893,1089.20747323893,1089.20747323893,1089.20747323893,1089.20747323893,1089.20747323893,1089.20747323893,1089.20747323893,switch,number,numSwt,j,0.7432425478473306,noRew,,,0,1089.991469536908,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1096.4153243540786,,H,174,hexagon,0.000973567133769393,,,,,1,0,,,,,,,,,,,,,,,,,,,,1092.4609955199994,1092.4609955199994,1092.4609955199994,1092.4609955199994,1093.9625936490484,1093.9625936490484,1093.9625936490484,1093.9625936490484,1093.9625936490484,1093.9625936490484,1093.9625936490484,1093.9625936490484,repeat,number,numRpt,k,0.927269774954766,noRew,,,0,1094.9149521470536,1096.4153243540786,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1101.904672112083,,W,139,star,0.0008817799389362335,,,,,1,0,,,,,,,,,,,,,,,,,,,,1097.3998338149395,1097.3998338149395,1097.3998338149395,1097.3998338149395,1098.9013071591035,1098.9013071591035,1098.9013071591035,1098.9013071591035,1098.9013071591035,1098.9013071591035,1098.9013071591035,1098.9013071591035,repeat,number,numRpt,j,1.4790104029234499,noRew,,,0,1100.4029064089991,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1106.9100235900842,,D,167,hexagon,0.001154306111857295,,,,,1,0,,,,,,,,,,,,,,,,,,,,1102.8891621651128,1102.8891621651128,1102.8891621651128,1102.8891621651128,1104.390727563994,1104.390727563994,1104.390727563994,1104.390727563994,1104.390727563994,1104.390727563994,1104.390727563994,1104.390727563994,switch,letter,lettSwt,d,0.9957861490547657,noRew,,,0,1105.4087449109647,1106.9100235900842,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1111.8489922760054,,Y,132,hexagon,0.0008762301877140999,,,,,1,0,,,,,,,,,,,,,,,,,,,,1107.8945559049025,1107.8945559049025,1107.8945559049025,1107.8945559049025,1109.396222307114,1109.396222307114,1109.396222307114,1109.396222307114,1109.396222307114,1109.396222307114,1109.396222307114,1109.396222307114,repeat,letter,lettRpt,f,0.9189820878673345,noRew,,,0,1110.347268190002,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1116.787936734967,,H,174,circle,0.0012601790949702263,,,,,1,0,,,,,,,,,,,,,,,,,,,,1112.8333143100608,1112.8333143100608,1112.8333143100608,1112.8333143100608,1114.3348580650054,1114.3348580650054,1114.3348580650054,1114.3348580650054,1114.3348580650054,1114.3348580650054,1114.3348580650054,1114.3348580650054,switch,number,numSwt,k,0.9191287029534578,noRew,,,0,1115.286012169905,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1122.2603474389762,,W,139,triangle,0.001227373955771327,,,,,1,0,,,,,,,,,,,,,,,,,,,,1117.789415339008,1117.789415339008,1117.789415339008,1117.789415339008,1119.2736830809154,1119.2736830809154,1119.2736830809154,1119.2736830809154,1119.2905062499922,1119.2905062499922,1119.2905062499922,1119.2905062499922,repeat,number,numRpt,j,1.4592713150195777,noRew,,,0,1120.7588047990575,1122.2603474389762,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1127.8833373670932,,D,167,hexagon,0.0009568848181515932,,,,,1,0,,,,,,,,,,,,,,,,,,,,1123.2446806449443,1123.2446806449443,1123.2446806449443,1123.2446806449443,1124.7464417018928,1124.7464417018928,1124.7464417018928,1124.7464417018928,1124.7464417018928,1124.7464417018928,1124.7464417018928,1124.7464417018928,switch,letter,lettSwt,d,1.602780933957547,noRew,,,0,1126.3816922819242,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1132.772051054053,,F,139,circle,0.0011852839961647987,,,,,1,0,,,,,,,,,,,,,,,,,,,,1128.8676994410343,1128.8676994410343,1128.8676994410343,1128.8676994410343,1130.369492195081,1130.369492195081,1130.369492195081,1130.369492195081,1130.369492195081,1130.369492195081,1130.369492195081,1130.369492195081,switch,number,numSwt,j,0.8721134348306805,noRew,,,0,1131.2702802049462,1132.772051054053,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1137.7109754299745,,D,146,hexagon,0.0012470188084989786,,,,,1,0,,,,,,,,,,,,,,,,,,,,1133.7566137309186,1133.7566137309186,1133.7566137309186,1133.7566137309186,1135.2580719590187,1135.2580719590187,1135.2580719590187,1135.2580719590187,1135.2580719590187,1135.2580719590187,1135.2580719590187,1135.2580719590187,repeat,number,numRpt,j,0.9347706658300012,noRew,,,0,1136.2100834948942,1137.7109754299745,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1143.3837348010857,,S,174,triangle,0.0008804751560091972,,,,,1,0,,,,,,,,,,,,,,,,,,,,1138.6953147940803,1138.6953147940803,1138.6953147940803,1138.6953147940803,1140.1970737068914,1140.1970737068914,1140.1970737068914,1140.1970737068914,1140.1970737068914,1140.1970737068914,1140.1970737068914,1140.1970737068914,repeat,number,numRpt,k,1.6651528489310294,noRew,,,0,1141.8824554590974,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1148.8897193348967,,U,125,star,0.0011287149973213673,,,,,1,0,,,,,,,,,,,,,,,,,,,,1144.368154054042,1144.368154054042,1144.368154054042,1144.368154054042,1145.8699933420867,1145.8699933420867,1145.8699933420867,1145.8699933420867,1145.8699933420867,1145.8699933420867,1145.8699933420867,1145.8699933420867,switch,letter,lettSwt,f,1.4938805138226599,noRew,,,0,1147.3881799040828,1148.8897193348967,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1153.995433735894,,S,181,triangle,0.00137636112049222,,,,,1,0,,,,,,,,,,,,,,,,,,,,1149.874140944099,1149.874140944099,1149.874140944099,1149.874140944099,1151.3757406149525,1151.3757406149525,1151.3757406149525,1151.3757406149525,1151.3757406149525,1151.3757406149525,1151.3757406149525,1151.3757406149525,repeat,letter,lettRpt,f,1.0958187610376626,noRew,,,0,1152.4938282470684,1153.995433735894,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1161.0033183170017,,W,146,star,0.00127201690338552,,,,,-1,0,,,,,,,,,,,,,,,,,,,,1154.979801081121,1154.979801081121,1154.979801081121,1154.979801081121,1156.48158459994,1156.48158459994,1156.48158459994,1156.48158459994,1156.48158459994,1156.48158459994,1156.48158459994,1156.48158459994,switch,no_choice,NA,None,,noRew,,,0,1159.501553535927,,1159.501553535927,1159.501553535927,1159.501553535927,1159.501553535927,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1165.8918805259746,,Y,125,triangle,0.008922497974708676,,,,,1,0,,,,,,,,,,,,,,,,,,,,1161.9876073589548,1161.9876073589548,1161.9876073589548,1161.9876073589548,1163.4892526620533,1163.4892526620533,1163.4892526620533,1163.4892526620533,1163.4892526620533,1163.4892526620533,1163.4892526620533,1163.4892526620533,switch,letter,lettSwt,f,0.8624604430515319,noRew,,,0,1164.3905647320207,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1170.5304765689652,1171.0309418810066,B,139,star,0.0013515178579837084,,,,,1,0,,,,,,,,,,,,,,,,,,,,1166.859544429928,1166.859544429928,1166.859544429928,1166.859544429928,1168.3612159409095,1168.3612159409095,1168.3612159409095,1168.3612159409095,1168.3612159409095,1168.3612159409095,1168.3612159409095,1168.3612159409095,repeat,letter,lettRpt,d,0.6508352460805327,noRew,,,0,1169.0294776710216,1170.5304765689652,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1175.4358732390683,1175.9365539210849,W,181,triangle,0.0011137309484183788,,,,,1,0,,,,,,,,,,,,,,,,,,,,1171.5149017709773,1171.5149017709773,1171.5149017709773,1171.5149017709773,1173.016441272106,1173.016441272106,1173.016441272106,1173.016441272106,1173.016441272106,1173.016441272106,1173.016441272106,1173.016441272106,switch,number,numSwt,k,0.9010295011103153,noRew,,,0,1173.934732896043,1175.4358732390683,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1180.374657636974,,S,174,hexagon,0.0008574549574404955,,,,,1,0,,,,,,,,,,,,,,,,,,,,1176.4202053810004,1176.4202053810004,1176.4202053810004,1176.4202053810004,1177.9220748119988,1177.9220748119988,1177.9220748119988,1177.9220748119988,1177.9220748119988,1177.9220748119988,1177.9220748119988,1177.9220748119988,repeat,number,numRpt,k,0.9212036549579352,noRew,,,0,1178.872895359993,1180.374657636974,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1185.8806610140018,1186.3812326961197,F,167,triangle,0.0011339399497956038,,,,,1,0,,,,,,,,,,,,,,,,,,,,1181.3590450359043,1181.3590450359043,1181.3590450359043,1181.3590450359043,1182.860801080009,1182.860801080009,1182.860801080009,1182.860801080009,1182.860801080009,1182.860801080009,1182.860801080009,1182.860801080009,switch,letter,lettSwt,d,1.4856431127991527,noRew,,,0,1184.3789589160588,1185.8806610140018,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1191.4366393249948,,Y,132,hexagon,0.0010009410325437784,,,,,1,0,,,,,,,,,,,,,,,,,,,,1186.8649677638896,1186.8649677638896,1186.8649677638896,1186.8649677638896,1188.366647287039,1188.366647287039,1188.366647287039,1188.366647287039,1188.366647287039,1188.366647287039,1188.366647287039,1188.366647287039,switch,number,numSwt,j,1.53634117776528,noRew,,,0,1189.935034604976,1191.4366393249948,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1198.4277995750308,1198.928200606024,D,132,triangle,0.0008064268622547388,,,,,-1,0,,,,,,,,,,,,,,,,,,,,1192.4212011010386,1192.4212011010386,1192.4212011010386,1192.4212011010386,1193.9226451450959,1193.9226451450959,1193.9226451450959,1193.9226451450959,1193.9226451450959,1193.9226451450959,1193.9226451450959,1193.9226451450959,switch,no_choice,NA,None,,noRew,,,0,1196.9261059709825,1198.4277995750308,1196.9261059709825,1196.9261059709825,1196.9261059709825,1196.9261059709825,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1203.1495985009242,,B,146,circle,0.007813283009454608,,,,,1,0,,,,,,,,,,,,,,,,,,,,1199.4290299320128,1199.4290299320128,1199.4290299320128,1199.4290299320128,1200.9304336600471,1200.9304336600471,1200.9304336600471,1200.9304336600471,1200.9304336600471,1200.9304336600471,1200.9304336600471,1200.9304336600471,switch,letter,lettSwt,d,0.6964159258641303,noRew,,,0,1201.665007720003,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1208.288527410943,1208.7890297120903,U,125,hexagon,0.0013409971725195646,,,,,1,0,,,,,,,,,,,,,,,,,,,,1204.1339654589538,1204.1339654589538,1204.1339654589538,1204.1339654589538,1205.635877194116,1205.635877194116,1205.635877194116,1205.635877194116,1205.635877194116,1205.635877194116,1205.635877194116,1205.635877194116,repeat,letter,lettRpt,f,1.1205433821305633,noRew,,,0,1206.7872001989745,1208.288527410943,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1213.0273462119512,,S,167,star,0.0005641141906380653,,,,,1,0,,,,,,,,,,,,,,,,,,,,1209.2730157540645,1209.2730157540645,1209.2730157540645,1209.2730157540645,1210.7746877609752,1210.7746877609752,1210.7746877609752,1210.7746877609752,1210.7746877609752,1210.7746877609752,1210.7746877609752,1210.7746877609752,repeat,letter,lettRpt,f,0.7294826947618276,noRew,,,0,1211.5271335151047,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1217.915923235938,,Y,132,star,0.0012065591290593147,,,,,1,0,,,,,,,,,,,,,,,,,,,,1214.0115833510645,1214.0115833510645,1214.0115833510645,1214.0115833510645,1215.5131664869841,1215.5131664869841,1215.5131664869841,1215.5131664869841,1215.5131664869841,1215.5131664869841,1215.5131664869841,1215.5131664869841,switch,number,numSwt,j,0.8744438409339637,noRew,,,0,1216.4144137310795,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1222.8712890211027,,S,167,triangle,0.0011946221347898245,,,,,1,0,,,,,,,,,,,,,,,,,,,,1218.9003269439563,1218.9003269439563,1218.9003269439563,1218.9003269439563,1220.4021191999782,1220.4021191999782,1220.4021191999782,1220.4021191999782,1220.4021191999782,1220.4021191999782,1220.4021191999782,1220.4021191999782,switch,letter,lettSwt,f,0.9466373089235276,noRew,,,0,1221.3696329900995,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1228.2274517689366,,F,160,star,0.0013428549282252789,,,,,1,0,,,,,,,,,,,,,,,,,,,,1223.8558129009325,1223.8558129009325,1223.8558129009325,1223.8558129009325,1225.3574786910322,1225.3574786910322,1225.3574786910322,1225.3574786910322,1225.3574786910322,1225.3574786910322,1225.3574786910322,1225.3574786910322,repeat,letter,lettRpt,d,1.3360261358320713,noRew,,,0,1226.7256531401072,1228.2274517689366,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1233.0659172409214,,H,125,triangle,0.000777779845520854,,,,,1,0,,,,,,,,,,,,,,,,,,,,1229.2119444489945,1229.2119444489945,1229.2119444489945,1229.2119444489945,1230.7133886199445,1230.7133886199445,1230.7133886199445,1230.7133886199445,1230.7133886199445,1230.7133886199445,1230.7133886199445,1230.7133886199445,switch,number,numSwt,j,0.8292258649598807,noRew,,,0,1231.564582202118,1233.0659172409214,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1237.9713254550006,,W,160,hexagon,0.0011282511986792088,,,,,1,0,,,,,,,,,,,,,,,,,,,,1234.050368166063,1234.050368166063,1234.050368166063,1234.050368166063,1235.551964971004,1235.551964971004,1235.551964971004,1235.551964971004,1235.551964971004,1235.551964971004,1235.551964971004,1235.551964971004,repeat,number,numRpt,k,0.8856249540112913,noRew,,,0,1236.469685570104,1237.9713254550006,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1243.2441040619742,,Y,174,triangle,0.0009893300011754036,,,,,1,0,,,,,,,,,,,,,,,,,,,,1238.95590872108,1238.95590872108,1238.95590872108,1238.95590872108,1240.457611516118,1240.457611516118,1240.457611516118,1240.457611516118,1240.457611516118,1240.457611516118,1240.457611516118,1240.457611516118,switch,letter,lettSwt,f,1.2550693799275905,noRew,,,0,1241.742351955967,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1247.9823542800732,,D,167,hexagon,0.0011914949864149094,,,,,1,0,,,,,,,,,,,,,,,,,,,,1244.2284916569479,1244.2284916569479,1244.2284916569479,1244.2284916569479,1245.7298749201,1245.7298749201,1245.7298749201,1245.7298749201,1245.7298749201,1245.7298749201,1245.7298749201,1245.7298749201,repeat,letter,lettRpt,d,0.719092114828527,noRew,,,0,1246.480594961904,1247.9823542800732,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
