LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,fix.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,2,5,29,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.47737873299775,162.47737873299775,162.47737873299775,162.47737873299775,162.47737873299775,162.47737873299775,162.47737873299775,162.47737873299775,162.47737873299775,162.47737873299775,a,1.2016000699950382,10,174,0,163.7119533829973,165.21362292399863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,2,6,30,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.7140467470017,165.7140467470017,165.7140467470017,165.7140467470017,165.7140467470017,165.7140467470017,165.7140467470017,165.7140467470017,165.7140467470017,165.7140467470017,l,1.7252165079989936,1,175,0,167.466011960998,168.96785255699797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,2,7,31,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.4684650449999,169.4684650449999,169.4684650449999,169.4684650449999,169.4684650449999,169.4684650449999,169.4684650449999,169.4684650449999,169.4684650449999,169.4684650449999,l,1.1944472390023293,10,185,0,170.68628049000108,172.18805100600002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,2,8,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.68857856500108,172.68857856500108,172.68857856500108,172.68857856500108,172.68857856500108,172.68857856500108,172.68857856500108,172.68857856500108,172.68857856500108,172.68857856500108,l,1.5909118649942684,10,195,0,174.30702295099763,175.8085845559981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,2,9,33,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.30917855799635,176.30917855799635,176.30917855799635,176.30917855799635,176.30917855799635,176.30917855799635,176.30917855799635,176.30917855799635,176.30917855799635,176.30917855799635,a,2.058763192995684,10,205,0,178.39498955300223,179.89644548999786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,2,10,34,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.39707027599798,180.39707027599798,180.39707027599798,180.39707027599798,180.39707027599798,180.39707027599798,180.39707027599798,180.39707027599798,180.39707027599798,180.39707027599798,l,0.8824495079970802,10,215,0,181.2979166139994,182.79970681599661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,2,11,35,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.30025484100042,183.30025484100042,183.30025484100042,183.30025484100042,183.30025484100042,183.30025484100042,183.30025484100042,183.30025484100042,183.30025484100042,183.30025484100042,a,1.2187477990009938,1,216,0,184.55148241799907,186.05337191199942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,0,36,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.55377995599702,186.55377995599702,186.55377995599702,186.55377995599702,186.55377995599702,186.55377995599702,186.55377995599702,186.55377995599702,186.55377995599702,186.55377995599702,l,0.733451451997098,10,226,0,187.30455211499793,188.806279987999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,1,37,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.30682390400034,189.30682390400034,189.30682390400034,189.30682390400034,189.30682390400034,189.30682390400034,189.30682390400034,189.30682390400034,189.30682390400034,189.30682390400034,l,1.5720905639973353,10,236,0,190.9087628260022,192.4102473410021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,2,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.91084552699613,192.91084552699613,192.91084552699613,192.91084552699613,192.91084552699613,192.91084552699613,192.91084552699613,192.91084552699613,192.91084552699613,192.91084552699613,a,1.6642463030002546,1,237,0,194.596148644996,196.09780181999668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,3,39,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.59835717300302,196.59835717300302,196.59835717300302,196.59835717300302,196.59835717300302,196.59835717300302,196.59835717300302,196.59835717300302,196.59835717300302,196.59835717300302,l,0.9689353260037024,10,247,0,197.59939904000203,199.101087721996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,4,40,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.60151182900154,199.60151182900154,199.60151182900154,199.60151182900154,199.60151182900154,199.60151182900154,199.60151182900154,199.60151182900154,199.60151182900154,199.60151182900154,l,1.0936463170000934,10,257,0,200.7196101879963,202.22124945100222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,5,41,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.72177921699767,202.72177921699767,202.72177921699767,202.72177921699767,202.72177921699767,202.72177921699767,202.72177921699767,202.72177921699767,202.72177921699767,202.72177921699767,a,2.956669145998603,1,258,0,205.70817254800204,207.20998458199756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,6,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.71045982299984,207.71045982299984,207.71045982299984,207.71045982299984,207.71045982299984,207.71045982299984,207.71045982299984,207.71045982299984,207.71045982299984,207.71045982299984,l,0.7284895169941592,10,268,0,208.46115634199668,209.9630321709992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,7,43,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.46336383699963,210.46336383699963,210.46336383699963,210.46336383699963,210.46336383699963,210.46336383699963,210.46336383699963,210.46336383699963,210.46336383699963,210.46336383699963,l,1.4549492749938508,1,269,0,211.94845879200147,213.45018249900022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,8,44,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.9507811950025,213.9507811950025,213.9507811950025,213.9507811950025,213.9507811950025,213.9507811950025,213.9507811950025,213.9507811950025,213.9507811950025,213.9507811950025,l,0.6405568629998015,10,279,0,214.618358806998,216.11986897300085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,9,45,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.6205091360025,216.6205091360025,216.6205091360025,216.6205091360025,216.6205091360025,216.6205091360025,216.6205091360025,216.6205091360025,216.6205091360025,216.6205091360025,a,0.8995222960002138,10,289,0,217.53810326800158,219.03966544899595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,10,46,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.5401445259995,219.5401445259995,219.5401445259995,219.5401445259995,219.5401445259995,219.5401445259995,219.5401445259995,219.5401445259995,219.5401445259995,219.5401445259995,a,1.722836428998562,10,299,0,221.29224395300116,222.79386887299916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,11,47,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.29444028899889,223.29444028899889,223.29444028899889,223.29444028899889,223.29444028899889,223.29444028899889,223.29444028899889,223.29444028899889,223.29444028899889,223.29444028899889,l,1.2880730480028433,1,300,0,224.61243655799626,226.11438252699736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.96042532900174,231.96042532900174,231.96042532900174,231.96042532900174,231.96042532900174,231.96042532900174,231.96042532900174,231.96042532900174,231.96042532900174,231.96042532900174,a,2.29471802199987,1,301,1,234.27323707100004,235.77486954099732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.2754184939986,236.2754184939986,236.2754184939986,236.2754184939986,236.2754184939986,236.2754184939986,236.2754184939986,236.2754184939986,236.2754184939986,236.2754184939986,l,0.6679501499966136,10,311,1,236.97613708800054,238.477921357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.97826248999627,238.97826248999627,238.97826248999627,238.97826248999627,238.97826248999627,238.97826248999627,238.97826248999627,238.97826248999627,238.97826248999627,238.97826248999627,l,0.7329919499970856,10,321,1,239.72934473799978,241.23081318500044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,3,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.73138549800206,241.73138549800206,241.73138549800206,241.73138549800206,241.73138549800206,241.73138549800206,241.73138549800206,241.73138549800206,241.73138549800206,241.73138549800206,l,1.4271134969967534,10,331,1,243.18281281000236,244.68464644400228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.18518015299924,245.18518015299924,245.18518015299924,245.18518015299924,245.18518015299924,245.18518015299924,245.18518015299924,245.18518015299924,245.18518015299924,245.18518015299924,l,0.7826245629912592,10,341,1,245.98599571100203,247.4878048909959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.98830119099875,247.98830119099875,247.98830119099875,247.98830119099875,247.98830119099875,247.98830119099875,247.98830119099875,247.98830119099875,247.98830119099875,247.98830119099875,a,1.4513504569913493,1,342,1,249.4566216059975,250.95828944799723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.4588663789982,251.4588663789982,251.4588663789982,251.4588663789982,251.4588663789982,251.4588663789982,251.4588663789982,251.4588663789982,251.4588663789982,251.4588663789982,l,1.3166864519953378,10,352,1,252.7935626030012,254.29533650499798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,7,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.7957496809977,254.7957496809977,254.7957496809977,254.7957496809977,254.7957496809977,254.7957496809977,254.7957496809977,254.7957496809977,254.7957496809977,254.7957496809977,a,0.7870981319938437,10,362,1,255.61333842000022,257.11502249300247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.6156284230019,257.6156284230019,257.6156284230019,257.6156284230019,257.6156284230019,257.6156284230019,257.6156284230019,257.6156284230019,257.6156284230019,257.6156284230019,a,1.471599858996342,1,363,1,259.1168774140024,260.6186387330017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,9,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.119128585,261.119128585,261.119128585,261.119128585,261.119128585,261.119128585,261.119128585,261.119128585,261.119128585,261.119128585,a,0.9840244619990699,10,373,1,262.1204424989992,263.6220852280021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,10,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.122734978002,264.122734978002,264.122734978002,264.122734978002,264.122734978002,264.122734978002,264.122734978002,264.122734978002,264.122734978002,264.122734978002,a,0.5558914489956805,1,374,1,264.7065096009974,266.208408257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,11,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.7087631039976,266.7087631039976,266.7087631039976,266.7087631039976,266.7087631039976,266.7087631039976,266.7087631039976,266.7087631039976,266.7087631039976,266.7087631039976,a,0.6023575009967317,10,384,1,267.3430104979998,268.8445730509993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,0,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.3448747220027,269.3448747220027,269.3448747220027,269.3448747220027,269.3448747220027,269.3448747220027,269.3448747220027,269.3448747220027,269.3448747220027,269.3448747220027,l,1.4867418430003454,10,394,1,270.86347374899924,272.3650914269965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,1,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.8656820690012,272.8656820690012,272.8656820690012,272.8656820690012,272.8656820690012,272.8656820690012,272.8656820690012,272.8656820690012,272.8656820690012,272.8656820690012,a,0.9247247259991127,10,404,1,273.81678503700095,275.3183350909967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,2,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.8188840770017,275.8188840770017,275.8188840770017,275.8188840770017,275.8188840770017,275.8188840770017,275.8188840770017,275.8188840770017,275.8188840770017,275.8188840770017,l,1.2118331879973994,1,405,1,277.05351540799893,278.5552640899987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,1,3,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.0559317419975,279.0559317419975,279.0559317419975,279.0559317419975,279.0559317419975,279.0559317419975,279.0559317419975,279.0559317419975,279.0559317419975,279.0559317419975,l,1.1352678420007578,10,415,1,280.22397624800215,281.7255481519969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,4,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.2260475899966,282.2260475899966,282.2260475899966,282.2260475899966,282.2260475899966,282.2260475899966,282.2260475899966,282.2260475899966,282.2260475899966,282.2260475899966,l,0.500944282997807,1,416,1,282.75987863499904,284.2616580019967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,5,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.76227002200176,284.76227002200176,284.76227002200176,284.76227002200176,284.76227002200176,284.76227002200176,284.76227002200176,284.76227002200176,284.76227002200176,284.76227002200176,a,1.6443013429961866,10,426,1,286.43057659199985,287.9324730299995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,6,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.43289748400275,288.43289748400275,288.43289748400275,288.43289748400275,288.43289748400275,288.43289748400275,288.43289748400275,288.43289748400275,288.43289748400275,288.43289748400275,l,2.037401265995868,10,436,1,290.50179251100053,292.0034723170029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,7,19,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.5039036859962,292.5039036859962,292.5039036859962,292.5039036859962,292.5039036859962,292.5039036859962,292.5039036859962,292.5039036859962,292.5039036859962,292.5039036859962,a,0.8156804789978196,1,437,1,293.33822714599955,294.839849901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,8,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.3406272229986,295.3406272229986,295.3406272229986,295.3406272229986,295.3406272229986,295.3406272229986,295.3406272229986,295.3406272229986,295.3406272229986,295.3406272229986,a,0.6668408199911937,1,438,1,296.0245284659977,297.52617551000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,9,21,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.02712304099987,298.02712304099987,298.02712304099987,298.02712304099987,298.02712304099987,298.02712304099987,298.02712304099987,298.02712304099987,298.02712304099987,298.02712304099987,a,2.2684913559933193,10,448,1,300.31275122400257,301.81440444500186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
