LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,fix.stopped,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,2854.234450496966,,F,160,triangle,0.0012573548592627048,,,,,1,0,,,2,,,,,,,,,,2849.496220652014,2849.496220652014,2849.496220652014,2849.496220652014,2850.9977654549293,2850.9977654549293,2850.9977654549293,2850.9977654549293,2850.9977654549293,2850.9977654549293,2850.9977654549293,2850.9977654549293,repeat,number,numRpt,k,1.7025346898008138,vtsPrac,2852.733110137051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,2859.8741728430614,,Y,167,hexagon,0.0012454988900572062,,,,,1,0,,,2,,,,,,,,,,2855.2188184780534,2855.2188184780534,2855.2188184780534,2855.2188184780534,2856.720577184111,2856.720577184111,2856.720577184111,2856.720577184111,2856.720577184111,2856.720577184111,2856.720577184111,2856.720577184111,switch,letter,lettSwt,f,1.6258582978043705,vtsPrac,2858.3726235069335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,2865.2967887141276,,W,146,triangle,0.0010958181228488684,,,,,0,0,,,2,,,,,,,,,,2860.858577087056,2860.858577087056,2860.858577087056,2860.858577087056,2862.360444026999,2862.360444026999,2862.360444026999,2862.360444026999,2862.360444026999,2862.360444026999,2862.360444026999,2862.360444026999,switch,number,NA,k,1.4090240788646042,vtsPrac,2863.811999185011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,2871.4369538789615,,U,132,hexagon,0.001237307908013463,,,,,1,1,,,2,,,,,,,,,,2866.2813990770373,2866.2813990770373,2866.2813990770373,2866.2813990770373,2867.783082477981,2867.783082477981,2867.783082477981,2867.783082477981,2867.783082477981,2867.783082477981,2867.783082477981,2867.783082477981,repeat,number,numRpt,j,2.1284084860235453,vtsPrac,2869.9370320839807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,2918.889188047964,,D,174,star,0.0023250810336321592,,,,,1,0,,,,,,,,,,,,,2913.8508856950793,2913.8508856950793,2913.8508856950793,2913.8508856950793,2915.3520135029685,2915.3520135029685,2915.3520135029685,2915.3520135029685,2915.3520135029685,2915.3520135029685,2915.3520135029685,2915.3520135029685,switch,letter,lettSwt,d,1.9934206998441368,noRew,,,0,2917.3875327019487,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,2923.728090448072,,F,146,triangle,0.000978647032752633,,,,,1,0,,,,,,,,,,,,,2919.8569946519565,2919.8569946519565,2919.8569946519565,2919.8569946519565,2921.358917762991,2921.358917762991,2921.358917762991,2921.358917762991,2921.358917762991,2921.358917762991,2921.358917762991,2921.358917762991,repeat,letter,lettRpt,d,0.8466898738406599,noRew,,,0,2922.226072764024,2923.728090448072,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,2928.5165056930855,,Y,167,triangle,0.0012062499299645424,,,,,1,0,,,,,,,,,,,,,2924.7124125070404,2924.7124125070404,2924.7124125070404,2924.7124125070404,2926.214069100097,2926.214069100097,2926.214069100097,2926.214069100097,2926.214069100097,2926.214069100097,2926.214069100097,2926.214069100097,switch,number,numSwt,k,0.7740004928782582,noRew,,,0,2927.0147968300153,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,2933.188111878,,W,181,circle,0.0014865559060126543,,,,,1,0,,,,,,,,,,,,,2929.5009302669205,2929.5009302669205,2929.5009302669205,2929.5009302669205,2931.0024209790863,2931.0024209790863,2931.0024209790863,2931.0024209790863,2931.0024209790863,2931.0024209790863,2931.0024209790863,2931.0024209790863,repeat,number,numRpt,k,0.6664142948575318,noRew,,,0,2931.686545612989,2933.188111878,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,2938.0771083380096,,D,174,circle,0.0008518530521541834,,,,,1,0,,,,,,,,,,,,,2934.172727293102,2934.172727293102,2934.172727293102,2934.172727293102,2935.6744540201034,2935.6744540201034,2935.6744540201034,2935.6744540201034,2935.6744540201034,2935.6744540201034,2935.6744540201034,2935.6744540201034,repeat,number,numRpt,k,0.8761989397462457,noRew,,,0,2936.575349257095,2938.0771083380096,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,2943.032476010034,,F,146,star,0.001078310888260603,,,,,1,0,,,,,,,,,,,,,2939.0616407301277,2939.0616407301277,2939.0616407301277,2939.0616407301277,2940.5633789470885,2940.5633789470885,2940.5633789470885,2940.5633789470885,2940.5633789470885,2940.5633789470885,2940.5633789470885,2940.5633789470885,switch,letter,lettSwt,d,0.9381605228409171,noRew,,,0,2941.5309425219893,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,2947.9714628080837,,Y,167,star,0.0011840087827295065,,,,,1,0,,,,,,,,,,,,,2944.0170189819764,2944.0170189819764,2944.0170189819764,2944.0170189819764,2945.5188368901145,2945.5188368901145,2945.5188368901145,2945.5188368901145,2945.5188368901145,2945.5188368901145,2945.5188368901145,2945.5188368901145,switch,number,numSwt,k,0.9210868908558041,noRew,,,0,2946.4698899069335,2947.9714628080837,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,2953.010188678978,,W,181,circle,0.0012713281903415918,,,,,1,0,,,,,,,,,,,,,2948.9558805029374,2948.9558805029374,2948.9558805029374,2948.9558805029374,2950.4575167740695,2950.4575167740695,2950.4575167740695,2950.4575167740695,2950.4575167740695,2950.4575167740695,2950.4575167740695,2950.4575167740695,repeat,number,numRpt,k,1.0240775437559932,noRew,,,0,2951.5086895839777,2953.010188678978,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,2958.099275588058,,S,167,star,0.0010649650357663631,,,,,1,0,,,,,,,,,,,,,2953.994689712068,2953.994689712068,2953.994689712068,2953.994689712068,2955.4963118680753,2955.4963118680753,2955.4963118680753,2955.4963118680753,2955.4963118680753,2955.4963118680753,2955.4963118680753,2955.4963118680753,switch,letter,lettSwt,f,1.0689628119580448,noRew,,,0,2956.5975752901286,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,2963.438389468938,,U,160,hexagon,0.0013438358437269926,,,,,1,0,,,,,,,,,,,,,2959.083692356944,2959.083692356944,2959.083692356944,2959.083692356944,2960.5855075770523,2960.5855075770523,2960.5855075770523,2960.5855075770523,2960.5855075770523,2960.5855075770523,2960.5855075770523,2960.5855075770523,switch,number,numSwt,k,1.3251236728392541,noRew,,,0,2961.936650019139,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,2970.29589786008,,D,132,triangle,0.0011863748077303171,,,,,1,0,,,,,,,,,,,,,2964.42296230793,2964.42296230793,2964.42296230793,2964.42296230793,2965.9246741689276,2965.9246741689276,2965.9246741689276,2965.9246741689276,2965.9246741689276,2965.9246741689276,2965.9246741689276,2965.9246741689276,repeat,number,numRpt,j,2.8375153618399054,noRew,,,0,2968.79448847007,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,2975.6517729030456,,B,174,hexagon,0.0015075539704412222,,,,,1,0,,,,,,,,,,,,,2971.280619672034,2971.280619672034,2971.280619672034,2971.280619672034,2972.782048163004,2972.782048163004,2972.782048163004,2972.782048163004,2972.782048163004,2972.782048163004,2972.782048163004,2972.782048163004,switch,letter,lettSwt,d,1.3357420209795237,noRew,,,0,2974.1502238931134,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,2980.8242204650305,,D,174,hexagon,0.0013131899759173393,,,,,1,0,,,,,,,,,,,,,2976.636695824098,2976.636695824098,2976.636695824098,2976.636695824098,2978.1379928470124,2978.1379928470124,2978.1379928470124,2978.1379928470124,2978.1379928470124,2978.1379928470124,2978.1379928470124,2978.1379928470124,repeat,letter,lettRpt,d,1.1539134727790952,noRew,,,0,2979.3225586730987,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,2985.6628261799924,,Y,132,triangle,0.0024060530122369528,,,,,1,0,,,,,,,,,,,,,2981.8083874289878,2981.8083874289878,2981.8083874289878,2981.8083874289878,2983.3101843690965,2983.3101843690965,2983.3101843690965,2983.3101843690965,2983.3101843690965,2983.3101843690965,2983.3101843690965,2983.3101843690965,switch,number,numSwt,j,0.819922505877912,noRew,,,0,2984.161358975107,2985.6628261799924,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,2990.985346337082,,U,125,star,0.001150771975517273,,,,,1,0,,,,,,,,,,,,,2986.6473855390213,2986.6473855390213,2986.6473855390213,2986.6473855390213,2988.14882300701,2988.14882300701,2988.14882300701,2988.14882300701,2988.14882300701,2988.14882300701,2988.14882300701,2988.14882300701,repeat,number,numRpt,j,1.3026517329271883,noRew,,,0,2989.4836466540582,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,2995.957758595003,,B,167,triangle,0.001472234958782792,,,,,1,0,,,,,,,,,,,,,2991.969748982927,2991.969748982927,2991.969748982927,2991.969748982927,2993.471535719,2993.471535719,2993.471535719,2993.471535719,2993.471535719,2993.471535719,2993.471535719,2993.471535719,repeat,number,numRpt,k,0.9535421167965978,noRew,,,0,2994.455990456976,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,3000.696149127092,,H,167,star,0.0014903449919074774,,,,,1,0,,,,,,,,,,,,,2996.9419845140073,2996.9419845140073,2996.9419845140073,2996.9419845140073,2998.4437696179375,2998.4437696179375,2998.4437696179375,2998.4437696179375,2998.4437696179375,2998.4437696179375,2998.4437696179375,2998.4437696179375,switch,letter,lettSwt,d,0.7282678929623216,noRew,,,0,2999.194576495094,3000.696149127092,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,3006.2855701830704,,W,174,circle,0.0010498249903321266,,,,,1,0,,,,,,,,,,,,,3001.6805432939436,3001.6805432939436,3001.6805432939436,3001.6805432939436,3003.1821577900555,3003.1821577900555,3003.1821577900555,3003.1821577900555,3003.1821577900555,3003.1821577900555,3003.1821577900555,3003.1821577900555,repeat,letter,lettRpt,f,1.570482837036252,noRew,,,0,3004.7838970930316,3006.2855701830704,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,3012.292262158124,,S,125,star,0.0011465740390121937,,,,,1,0,,,,,,,,,,,,3012.7929226481356,3007.2701227820944,3007.2701227820944,3007.2701227820944,3007.2701227820944,3008.771734544076,3008.771734544076,3008.771734544076,3008.771734544076,3008.771734544076,3008.771734544076,3008.771734544076,3008.771734544076,switch,number,numSwt,j,2.0026964808348566,noRew,,,0,3010.7908774421085,3012.292262158124,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,3018.132179494947,,D,139,triangle,0.00095760403200984,,,,,1,0,,,,,,,,,,,,,3013.276639861986,3013.276639861986,3013.276639861986,3013.276639861986,3014.7786145401187,3014.7786145401187,3014.7786145401187,3014.7786145401187,3014.7786145401187,3014.7786145401187,3014.7786145401187,3014.7786145401187,switch,letter,lettSwt,d,1.8340802548918873,noRew,,,0,3016.630060105119,3018.132179494947,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,3022.870600675,,B,160,star,0.000891552772372961,,,,,1,0,,,,,,,,,,,,,3019.11639925302,3019.11639925302,3019.11639925302,3019.11639925302,3020.618263626937,3020.618263626937,3020.618263626937,3020.618263626937,3020.618263626937,3020.618263626937,3020.618263626937,3020.618263626937,repeat,letter,lettRpt,d,0.7183510540053248,noRew,,,0,3021.369083259022,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,3027.8929205529857,,F,181,triangle,0.0011950449552387,,,,,1,0,,,,,,,,,,,,,3023.854930360103,3023.854930360103,3023.854930360103,3023.854930360103,3025.356703329133,3025.356703329133,3025.356703329133,3025.356703329133,3025.356703329133,3025.356703329133,3025.356703329133,3025.356703329133,switch,number,numSwt,k,1.0095956958830357,noRew,,,0,3026.3913330819923,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,3033.365703849122,,H,125,star,0.0013907281681895256,,,,,1,0,,,,,,,,,,,,3033.866239302093,3028.8771268369164,3028.8771268369164,3028.8771268369164,3028.8771268369164,3030.3790908050723,3030.3790908050723,3030.3790908050723,3030.3790908050723,3030.3790908050723,3030.3790908050723,3030.3790908050723,3030.3790908050723,repeat,number,numRpt,j,1.4680986958555877,noRew,,,0,3031.8642557950225,3033.365703849122,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,3039.922688327031,,U,132,triangle,0.001068802084773779,,,,,1,0,,,,,,,,,,,,,3034.3501132749952,3034.3501132749952,3034.3501132749952,3034.3501132749952,3035.8518106751144,3035.8518106751144,3035.8518106751144,3035.8518106751144,3035.8518106751144,3035.8518106751144,3035.8518106751144,3035.8518106751144,repeat,number,numRpt,j,2.5432388577610254,noRew,,,0,3038.4211764440406,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,3045.862797301961,,F,146,circle,0.0011415688786655664,,,,,1,0,,,,,,,,,,,,,3040.907274275087,3040.907274275087,3040.907274275087,3040.907274275087,3042.409141412005,3042.409141412005,3042.409141412005,3042.409141412005,3042.409141412005,3042.409141412005,3042.409141412005,3042.409141412005,repeat,number,numRpt,j,1.9250825617928058,noRew,,,0,3044.360852140002,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,3050.834771157941,,Y,132,hexagon,0.0013554140459746122,,,,,1,0,,,,,,,,,,,,,3046.8473165449686,3046.8473165449686,3046.8473165449686,3046.8473165449686,3048.348786087008,3048.348786087008,3048.348786087008,3048.348786087008,3048.348786087008,3048.348786087008,3048.348786087008,3048.348786087008,switch,letter,lettSwt,f,0.9581971468869597,noRew,,,0,3049.333273400087,3050.834771157941,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,3055.506556815002,,D,160,star,0.001211659051477909,,,,,1,0,,,,,,,,,,,,,3051.819308018079,3051.819308018079,3051.819308018079,3051.819308018079,3053.3209401490167,3053.3209401490167,3053.3209401490167,3053.3209401490167,3053.3209401490167,3053.3209401490167,3053.3209401490167,3053.3209401490167,repeat,letter,lettRpt,d,0.6542438508477062,noRew,,,0,3054.0048129819334,3055.506556815002,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,3061.63013447891,,H,139,circle,0.0011143081355839968,,,,,1,0,,,,,,,,,,,,,3056.4909850289114,3056.4909850289114,3056.4909850289114,3056.4909850289114,3057.9927203380503,3057.9927203380503,3057.9927203380503,3057.9927203380503,3057.9927203380503,3057.9927203380503,3057.9927203380503,3057.9927203380503,switch,number,numSwt,j,2.1035637008026242,noRew,,,0,3060.1285927789286,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,3066.6187251699157,,Y,139,circle,0.0012444187887012959,,,,,1,0,,,,,,,,,,,,,3062.61464704806,3062.61464704806,3062.61464704806,3062.61464704806,3064.1162342289463,3064.1162342289463,3064.1162342289463,3064.1162342289463,3064.1162342289463,3064.1162342289463,3064.1162342289463,3064.1162342289463,switch,letter,lettSwt,f,0.9743521776981652,noRew,,,0,3065.117384634912,3066.6187251699157,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,3071.374142385088,,S,125,star,0.0011204450856894255,,,,,1,0,,,,,,,,,,,,,3067.603269546991,3067.603269546991,3067.603269546991,3067.603269546991,3069.1048874671105,3069.1048874671105,3069.1048874671105,3069.1048874671105,3069.1048874671105,3069.1048874671105,3069.1048874671105,3069.1048874671105,repeat,letter,lettRpt,f,0.7448343927972019,noRew,,,0,3069.872400962049,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,3077.731173155131,,U,181,triangle,0.0012661179061979055,,,,,1,0,,,,,,,,,,,,,3072.3587229771074,3072.3587229771074,3072.3587229771074,3072.3587229771074,3073.860316680046,3073.860316680046,3073.860316680046,3073.860316680046,3073.860316680046,3073.860316680046,3073.860316680046,3073.860316680046,switch,number,numSwt,k,2.3461665799841285,noRew,,,0,3076.2296887140255,3077.731173155131,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
